sample	module	module_abundance	n_taxa_in_module_sample	n_taxa_with_comp	n_taxa_with_ko	n_taxa_with_oap	frac_taxa_with_comp	frac_taxa_with_ko	frac_taxa_with_oap	weight_supported_comp	weight_supported_ko	weight_supported_oap	tea_mode	state	state_label	core	age_kyr
LV3003047168	leiden3	0.0250648696486303	37	37	35	30	1	0.945945945945946	0.810810810810811	1	0.978062449959968	0.911529223378703	ko	5	G-A	ST8	30.497
LV3003047169	leiden1	0.0478059984509788	104	97	94	90	0.932692307692308	0.903846153846154	0.865384615384615	0.960931098696462	0.937243947858473	0.882644320297952	ko	5	G-A	ST8	26.6703333333333
LV3003047169	leiden4	0.604200162024054	255	254	242	208	0.996078431372549	0.949019607843137	0.815686274509804	0.999599229105397	0.949608953693281	0.867707295798389	ko	5	G-A	ST8	26.6703333333333
LV3003047169	leiden2	0.24887072795093	209	196	189	156	0.937799043062201	0.904306220095694	0.746411483253589	0.968499824720805	0.945262811478283	0.827611123432324	ko	5	G-A	ST8	26.6703333333333
LV3003047169	leiden6	0.0392311869597344	47	46	46	42	0.978723404255319	0.978723404255319	0.893617021276596	0.982481619315603	0.982481619315603	0.933784151765454	ko	5	G-A	ST8	26.6703333333333
LV3003047169	leiden5	0.0332861505043221	17	17	14	17	1	0.823529411764706	1	1	0.970259427654453	1	ko	5	G-A	ST8	26.6703333333333
LV3003047169	leiden3	0.0218305157172235	31	30	29	26	0.967741935483871	0.935483870967742	0.838709677419355	0.981812250224288	0.972269798548242	0.930348258706468	ko	5	G-A	ST8	26.6703333333333
LV3003047169	grey	0.00477525839275699	10	10	10	9	1	1	0.9	1	1	0.961222967934378	ko	5	G-A	ST8	26.6703333333333
LV3003061473	leiden3	0.0430860464531908	15	15	12	6	1	0.8	0.4	1	0.879860031104199	0.534797822706065	ko	2	IG-E	ST13	117.088
LV3003061473	leiden4	0.845195118478252	106	106	101	88	1	0.952830188679245	0.830188679245283	1	0.969714687781819	0.933205823183724	ko	2	IG-E	ST13	117.088
LV3003061473	leiden2	0.0843628810024374	37	37	37	33	1	1	0.891891891891892	1	1	0.889098490865766	ko	2	IG-E	ST13	117.088
LV3003061473	leiden5	0.0247007680774611	4	4	4	4	1	1	1	1	1	1	ko	2	IG-E	ST13	117.088
LV3003061473	leiden1	0.00265518598865892	2	2	2	2	1	1	1	1	1	1	ko	2	IG-E	ST13	117.088
LV3003061474	leiden1	0.0101144685681089	41	36	34	31	0.878048780487805	0.829268292682927	0.75609756097561	0.853597627594818	0.818167629155611	0.725768690494771	ko	1	IG-D	ST13	77.7798
LV3003061474	leiden2	0.115265790931867	191	177	168	141	0.926701570680628	0.879581151832461	0.738219895287958	0.952790522495378	0.912031774292954	0.800506745189345	ko	1	IG-D	ST13	77.7798
LV3003061474	leiden3	0.0691215867417898	133	122	114	94	0.917293233082707	0.857142857142857	0.706766917293233	0.961516501084846	0.903003311636405	0.690464771040311	ko	1	IG-D	ST13	77.7798
LV3003061474	leiden4	0.80052379907459	277	272	257	225	0.981949458483754	0.927797833935018	0.812274368231047	0.996864468113218	0.946051103253657	0.894581051527241	ko	1	IG-D	ST13	77.7798
LV3003061474	leiden6	0.00106243754430112	4	3	3	2	0.75	0.75	0.5	0.690936106983655	0.690936106983655	0.393759286775632	ko	1	IG-D	ST13	77.7798
LV3003061474	leiden5	0.00225748244925795	6	6	6	6	1	1	1	1	1	1	ko	1	IG-D	ST13	77.7798
LV3003061474	grey	0.00165443469008555	6	6	6	6	1	1	1	1	1	1	ko	1	IG-D	ST13	77.7798
LV3003061475	leiden4	0.796031052630031	256	252	240	207	0.984375	0.9375	0.80859375	0.994541799395422	0.955096414660645	0.838120191277226	ko	4	IG-B	ST13	53.844
LV3003061475	leiden6	0.000700125610771344	2	2	2	2	1	1	1	1	1	1	ko	4	IG-B	ST13	53.844
LV3003061475	leiden2	0.171769052682981	156	145	139	121	0.92948717948718	0.891025641025641	0.775641025641026	0.952920826839753	0.936205922145536	0.815433885359045	ko	4	IG-B	ST13	53.844
LV3003061475	leiden5	0.00400365948008319	5	5	4	5	1	0.8	1	1	0.924320352681852	1	ko	4	IG-B	ST13	53.844
LV3003061475	leiden3	0.0177061178623224	34	34	32	23	1	0.941176470588235	0.676470588235294	1	0.960126266821731	0.701611563382622	ko	4	IG-B	ST13	53.844
LV3003061475	leiden1	0.00884276296629689	16	15	15	14	0.9375	0.9375	0.875	0.895542248835662	0.895542248835662	0.853626081170991	ko	4	IG-B	ST13	53.844
LV3003061475	grey	0.000947228767514172	2	1	1	1	0.5	0.5	0.5	0.481366459627329	0.481366459627329	0.481366459627329	ko	4	IG-B	ST13	53.844
LV3003061476	leiden1	0.0238253186886086	76	66	64	52	0.868421052631579	0.842105263157895	0.68421052631579	0.863866476823288	0.844961240310077	0.693956652428413	ko	5	G-A	ST13	37.16
LV3003061476	leiden3	0.0393752874039788	96	88	81	66	0.916666666666667	0.84375	0.6875	0.916527066481597	0.862154788685206	0.698607189010673	ko	5	G-A	ST13	37.16
LV3003061476	leiden4	0.738778994821075	263	259	245	215	0.984790874524715	0.931558935361217	0.817490494296578	0.996349536357955	0.932493207994796	0.865800181120139	ko	5	G-A	ST13	37.16
LV3003061476	leiden2	0.173780464821753	198	182	175	148	0.919191919191919	0.883838383838384	0.747474747474748	0.941774211040017	0.920518381954235	0.810812276325778	ko	5	G-A	ST13	37.16
LV3003061476	leiden6	0.0149318145839144	33	32	32	28	0.96969696969697	0.96969696969697	0.848484848484848	0.977281332828474	0.977281332828474	0.889814464218099	ko	5	G-A	ST13	37.16
LV3003061476	grey	0.00256684733854493	4	3	3	1	0.75	0.75	0.25	0.883259911894273	0.883259911894273	0.108663729809104	ko	5	G-A	ST13	37.16
LV3003061476	leiden5	0.0067412723421257	7	7	6	7	1	0.857142857142857	1	1	0.814090019569472	1	ko	5	G-A	ST13	37.16
LV3003061477	leiden1	0.0540900416454085	300	254	235	211	0.846666666666667	0.783333333333333	0.703333333333333	0.837626573757517	0.779229256590811	0.66683257586266	ko	3	IG-A	ST13	16.726
LV3003061477	leiden2	0.183795893363745	218	205	197	167	0.940366972477064	0.903669724770642	0.76605504587156	0.961725946345727	0.935194167763253	0.763334325863742	ko	3	IG-A	ST13	16.726
LV3003061477	leiden3	0.0306898767585431	136	124	114	93	0.911764705882353	0.838235294117647	0.683823529411765	0.948430332053439	0.874541610940938	0.703639788889368	ko	3	IG-A	ST13	16.726
LV3003061477	leiden4	0.721549512842286	253	249	237	207	0.984189723320158	0.936758893280632	0.818181818181818	0.998393769833211	0.946353992087512	0.803703504346486	ko	3	IG-A	ST13	16.726
LV3003061477	leiden5	0.00639775160694078	35	33	26	29	0.942857142857143	0.742857142857143	0.828571428571429	0.931360375275938	0.744136313465784	0.854925496688742	ko	3	IG-A	ST13	16.726
LV3003061477	leiden6	0.00110115826844076	9	9	9	8	1	1	0.888888888888889	1	1	0.950701402805611	ko	3	IG-A	ST13	16.726
LV3003061477	grey	0.00237576551463592	27	15	15	15	0.555555555555556	0.555555555555556	0.555555555555556	0.623629946126695	0.623629946126695	0.623629946126695	ko	3	IG-A	ST13	16.726
LV3003061485	leiden1	0.0234275316111172	158	133	129	117	0.841772151898734	0.816455696202532	0.740506329113924	0.792660258112486	0.770911891231611	0.710738754049604	ko	1	IG-D	ST13	75.7796
LV3003061485	leiden3	0.0906132478964804	230	201	184	147	0.873913043478261	0.8	0.639130434782609	0.916260452854024	0.850137998269872	0.59044035865819	ko	1	IG-D	ST13	75.7796
LV3003061485	leiden4	0.770541704900695	283	276	260	228	0.975265017667845	0.918727915194346	0.80565371024735	0.992840234202172	0.952636389178645	0.881905040255517	ko	1	IG-D	ST13	75.7796
LV3003061485	leiden2	0.109332006158919	225	210	202	171	0.933333333333333	0.897777777777778	0.76	0.943792924896013	0.917612650290481	0.803724757173828	ko	1	IG-D	ST13	75.7796
LV3003061485	leiden6	0.00119694542513648	9	9	9	7	1	1	0.777777777777778	1	1	0.787422037422037	ko	1	IG-D	ST13	75.7796
LV3003061485	leiden5	0.00207163631273621	8	8	8	8	1	1	1	1	1	1	ko	1	IG-D	ST13	75.7796
LV3003061485	grey	0.00281692769491578	17	8	8	8	0.470588235294118	0.470588235294118	0.470588235294118	0.383171378091873	0.383171378091873	0.383171378091873	ko	1	IG-D	ST13	75.7796
LV3003061486	leiden4	0.696706997028289	212	210	199	175	0.990566037735849	0.938679245283019	0.825471698113208	0.997251054224167	0.940734944847977	0.851335350611762	ko	4	IG-B	ST13	52.105
LV3003061486	leiden2	0.115298521863301	79	74	71	61	0.936708860759494	0.89873417721519	0.772151898734177	0.963640167364017	0.935523012552301	0.85418410041841	ko	4	IG-B	ST13	52.105
LV3003061486	leiden3	0.166189070279032	9	9	9	7	1	1	0.777777777777778	1	1	0.991494673285146	ko	4	IG-B	ST13	52.105
LV3003061486	leiden5	0.0171162826598742	5	5	5	5	1	1	1	1	1	1	ko	4	IG-B	ST13	52.105
LV3003061486	leiden1	0.00337694415499209	5	5	5	5	1	1	1	1	1	1	ko	4	IG-B	ST13	52.105
LV3003061486	leiden6	0.000569256300412952	1	1	1	1	1	1	1	1	1	1	ko	4	IG-B	ST13	52.105
LV3003061486	grey	0.000742927714098259	1	0	0	0	0	0	0	0	0	0	no_annotation	4	IG-B	ST13	52.105
LV3003061488	leiden1	0.0391392921645475	151	134	126	109	0.887417218543046	0.834437086092715	0.721854304635762	0.892581969518025	0.859878522017884	0.748242506045779	ko	5	G-A	ST13	35.041
LV3003061488	leiden3	0.0249141262226214	104	98	91	73	0.942307692307692	0.875	0.701923076923077	0.945531651720634	0.892741971109246	0.716437690506693	ko	5	G-A	ST13	35.041
LV3003061488	leiden4	0.734298113253232	261	257	244	212	0.984674329501916	0.934865900383142	0.812260536398467	0.997897131825703	0.924038945778076	0.843187186743088	ko	5	G-A	ST13	35.041
LV3003061488	leiden2	0.183530504588923	224	209	202	170	0.933035714285714	0.901785714285714	0.758928571428571	0.959983448871405	0.939522415985032	0.780541629686488	ko	5	G-A	ST13	35.041
LV3003061488	leiden5	0.00405568560897468	13	11	10	11	0.846153846153846	0.769230769230769	0.846153846153846	0.931614654002714	0.889823609226595	0.931614654002714	ko	5	G-A	ST13	35.041
LV3003061488	leiden6	0.0129583832727457	45	45	45	41	1	1	0.911111111111111	1	1	0.936045524036012	ko	5	G-A	ST13	35.041
LV3003061488	grey	0.00110389488895566	8	3	3	3	0.375	0.375	0.375	0.370887337986042	0.370887337986042	0.370887337986042	ko	5	G-A	ST13	35.041
LV3003061489	leiden4	0.850404499843755	160	158	150	129	0.9875	0.9375	0.80625	0.998179034398285	0.966287639073186	0.918897621720935	ko	2	IG-E	ST13	112.6068
LV3003061489	leiden3	0.0955939029894795	73	73	68	45	1	0.931506849315068	0.616438356164384	1	0.860453290716258	0.590258608165044	ko	2	IG-E	ST13	112.6068
LV3003061489	grey	0.00395125169264956	6	4	4	4	0.666666666666667	0.666666666666667	0.666666666666667	0.768892794376099	0.768892794376099	0.768892794376099	ko	2	IG-E	ST13	112.6068
LV3003061489	leiden2	0.0272976632755807	35	34	33	30	0.971428571428571	0.942857142857143	0.857142857142857	0.983210379038413	0.967311116764182	0.912236072246248	ko	2	IG-E	ST13	112.6068
LV3003061489	leiden1	0.00763167945557446	9	9	9	9	1	1	1	1	1	1	ko	2	IG-E	ST13	112.6068
LV3003061489	leiden5	0.0088087219193778	5	5	5	5	1	1	1	1	1	1	ko	2	IG-E	ST13	112.6068
LV3003061489	leiden6	0.00631228082358252	7	7	7	5	1	1	0.714285714285714	1	1	0.756875687568757	ko	2	IG-E	ST13	112.6068
LV3003061492	leiden1	0.0621025169916993	318	268	249	224	0.842767295597484	0.783018867924528	0.70440251572327	0.836681247636242	0.783576071986699	0.655808244789028	ko	3	IG-A	ST13	14.437
LV3003061492	leiden3	0.0302347440310245	132	121	113	92	0.916666666666667	0.856060606060606	0.696969696969697	0.944786445050274	0.885146425116525	0.68388884003166	ko	3	IG-A	ST13	14.437
LV3003061492	leiden4	0.67699396820712	270	266	255	222	0.985185185185185	0.944444444444444	0.822222222222222	0.998461051041262	0.939885419980546	0.790600825049455	ko	3	IG-A	ST13	14.437
LV3003061492	leiden2	0.207834284567145	224	210	203	174	0.9375	0.90625	0.776785714285714	0.963634386454209	0.943313993778079	0.791053909809867	ko	3	IG-A	ST13	14.437
LV3003061492	leiden5	0.0184667431553487	72	68	52	59	0.944444444444444	0.722222222222222	0.819444444444445	0.963475798516954	0.774975402558134	0.886347819826738	ko	3	IG-A	ST13	14.437
LV3003061492	leiden6	0.00164632360207627	14	14	14	12	1	1	0.857142857142857	1	1	0.936473755047106	ko	3	IG-A	ST13	14.437
LV3003061492	grey	0.00272141944558557	31	21	20	20	0.67741935483871	0.645161290322581	0.645161290322581	0.724800521087771	0.698420452695001	0.698420452695001	ko	3	IG-A	ST13	14.437
LV3003061500	leiden2	0.119473558697853	147	136	130	106	0.925170068027211	0.884353741496599	0.72108843537415	0.955808969094092	0.929287806155004	0.784296722893932	ko	1	IG-D	ST13	148.086
LV3003061500	leiden4	0.739588260820273	241	238	224	193	0.987551867219917	0.929460580912863	0.800829875518672	0.998829166699704	0.953869696561239	0.896049560871438	ko	1	IG-D	ST13	148.086
LV3003061500	leiden1	0.015975808563956	26	25	23	21	0.961538461538461	0.884615384615385	0.807692307692308	0.965006729475101	0.928912272115502	0.900648476691545	ko	1	IG-D	ST13	148.086
LV3003061500	leiden5	0.0821113165723847	50	48	38	46	0.96	0.76	0.92	0.994334277620397	0.491203846977885	0.965077249029924	ko	1	IG-D	ST13	148.086
LV3003061500	leiden3	0.0243028542610627	31	31	30	24	1	0.967741935483871	0.774193548387097	1	0.960588755730717	0.903080511541864	ko	1	IG-D	ST13	148.086
LV3003061500	grey	0.0183468664115124	5	5	5	5	1	1	1	1	1	1	ko	1	IG-D	ST13	148.086
LV3003061500	leiden6	0.000201334672958212	1	1	1	1	1	1	1	1	1	1	ko	1	IG-D	ST13	148.086
LV3003061501	leiden3	0.231421534014248	134	128	116	91	0.955223880597015	0.865671641791045	0.67910447761194	0.991999598905585	0.960076780930826	0.885021988568809	ko	1	IG-D	ST13	105.5872
LV3003061501	leiden4	0.691363918144358	272	268	254	221	0.985294117647059	0.933823529411765	0.8125	0.996367812344164	0.952143829836204	0.887920039126932	ko	1	IG-D	ST13	105.5872
LV3003061501	leiden2	0.0606441838801537	119	114	108	94	0.957983193277311	0.907563025210084	0.789915966386555	0.960013119414	0.92401672725285	0.8240085276191	ko	1	IG-D	ST13	105.5872
LV3003061501	leiden6	0.00292554690322987	7	7	7	6	1	1	0.857142857142857	1	1	0.88271954674221	ko	1	IG-D	ST13	105.5872
LV3003061501	leiden5	0.00255757443154883	6	6	6	6	1	1	1	1	1	1	ko	1	IG-D	ST13	105.5872
LV3003061501	leiden1	0.00685058660116094	23	20	18	14	0.869565217391304	0.782608695652174	0.608695652173913	0.879748366803774	0.820227437696588	0.686668279699976	ko	1	IG-D	ST13	105.5872
LV3003061501	grey	0.00423665602530059	11	9	9	9	0.818181818181818	0.818181818181818	0.818181818181818	0.843114241001565	0.843114241001565	0.843114241001565	ko	1	IG-D	ST13	105.5872
LV3003061503	leiden1	0.0146386924024416	74	65	64	59	0.878378378378378	0.864864864864865	0.797297297297297	0.840959625511995	0.833177296664716	0.786600351082504	ko	1	IG-D	ST13	73.1472
LV3003061503	leiden2	0.102371485300492	217	202	192	165	0.930875576036866	0.884792626728111	0.76036866359447	0.953444784711415	0.910110949344847	0.79415800659337	ko	1	IG-D	ST13	73.1472
LV3003061503	leiden3	0.0595218312670135	171	151	139	112	0.883040935672515	0.812865497076023	0.654970760233918	0.931039445092029	0.861560822576235	0.599001280778253	ko	1	IG-D	ST13	73.1472
LV3003061503	leiden4	0.818001394487492	277	272	256	225	0.981949458483754	0.924187725631769	0.812274368231047	0.995857500531425	0.951291075510561	0.891136873166845	ko	1	IG-D	ST13	73.1472
LV3003061503	leiden6	0.00231358152012842	13	13	13	12	1	1	0.923076923076923	1	1	0.892262125138837	ko	1	IG-D	ST13	73.1472
LV3003061503	leiden5	0.00144074199069085	8	8	8	8	1	1	1	1	1	1	ko	1	IG-D	ST13	73.1472
LV3003061503	grey	0.00171227303174258	9	4	4	4	0.444444444444444	0.444444444444444	0.444444444444444	0.35767883941971	0.35767883941971	0.35767883941971	ko	1	IG-D	ST13	73.1472
LV3003061504	leiden4	0.808094478425561	233	229	216	193	0.982832618025751	0.927038626609442	0.828326180257511	0.996344844577926	0.936970400102295	0.883499717754637	ko	4	IG-B	ST13	50.268
LV3003061504	leiden1	0.0110033292253566	20	15	14	14	0.75	0.7	0.7	0.675675675675676	0.649793861658269	0.638341731562071	ko	4	IG-B	ST13	50.268
LV3003061504	leiden2	0.162728805486039	160	146	140	117	0.9125	0.875	0.73125	0.94557759915749	0.92880484442999	0.801561120661618	ko	4	IG-B	ST13	50.268
LV3003061504	leiden6	0.00394416175851649	9	9	9	8	1	1	0.888888888888889	1	1	0.936102236421725	ko	4	IG-B	ST13	50.268
LV3003061504	leiden3	0.0134126702101117	26	24	22	15	0.923076923076923	0.846153846153846	0.576923076923077	0.954904171364149	0.713641488162345	0.466553927095077	ko	4	IG-B	ST13	50.268
LV3003061504	grey	0.000816554894414916	2	1	1	1	0.5	0.5	0.5	0.432098765432099	0.432098765432099	0.432098765432099	ko	4	IG-B	ST13	50.268
LV3003061505	leiden1	0.016621790472168	36	33	31	26	0.916666666666667	0.861111111111111	0.722222222222222	0.896638433033351	0.840391741662255	0.760455267337216	ko	5	G-A	ST13	32.81
LV3003061505	leiden4	0.792086831036728	246	242	229	200	0.983739837398374	0.930894308943089	0.813008130081301	0.9981087010859	0.951323353792318	0.84983475435332	ko	5	G-A	ST13	32.81
LV3003061505	leiden2	0.156210953311159	181	169	162	139	0.933701657458563	0.895027624309392	0.767955801104972	0.957217895818958	0.93346101308248	0.823985016405909	ko	5	G-A	ST13	32.81
LV3003061505	leiden5	0.00656644316561956	8	8	7	8	1	0.875	1	1	0.92428810720268	1	ko	5	G-A	ST13	32.81
LV3003061505	leiden6	0.0117624025482639	24	23	23	21	0.958333333333333	0.958333333333333	0.875	0.970824761548532	0.970824761548532	0.905554516551337	ko	5	G-A	ST13	32.81
LV3003061505	leiden3	0.0161224328176971	32	32	30	23	1	0.9375	0.71875	1	0.959612498294447	0.811161140674035	ko	5	G-A	ST13	32.81
LV3003061505	grey	0.000629146648364219	2	2	2	2	1	1	1	1	1	1	ko	5	G-A	ST13	32.81
LV3003061506	leiden1	0.0199544240624452	24	21	20	15	0.875	0.833333333333333	0.625	0.945328648201736	0.930963207937164	0.868023976849938	ko	3	IG-A	ST13	11.95
LV3003061506	leiden4	0.77140264587909	227	225	215	186	0.991189427312775	0.947136563876652	0.819383259911894	0.999216696920523	0.947906335130742	0.8886506601935	ko	3	IG-A	ST13	11.95
LV3003061506	leiden5	0.0620678277188315	66	65	44	57	0.984848484848485	0.666666666666667	0.863636363636364	0.992025783300661	0.736917300727647	0.910821676579061	ko	3	IG-A	ST13	11.95
LV3003061506	leiden2	0.118973819614151	127	120	113	95	0.944881889763779	0.889763779527559	0.748031496062992	0.969249969665979	0.923731604583037	0.79821809294344	ko	3	IG-A	ST13	11.95
LV3003061506	leiden3	0.00921005145337747	18	18	18	15	1	1	0.833333333333333	1	1	0.892745185848634	ko	3	IG-A	ST13	11.95
LV3003061506	grey	0.0177643043482744	3	3	3	3	1	1	1	1	1	1	ko	3	IG-A	ST13	11.95
LV3003061506	leiden6	0.000626926923830441	2	2	2	2	1	1	1	1	1	1	ko	3	IG-A	ST13	11.95
LV3003061513	leiden4	0.730040601728848	197	195	186	161	0.989847715736041	0.944162436548223	0.817258883248731	0.99721280699169	0.964349558854624	0.861748819447559	ko	4	IG-B	ST13	138.493
LV3003061513	leiden3	0.0189537102870187	18	18	17	12	1	0.944444444444444	0.666666666666667	1	0.897581441263574	0.724827245804541	ko	4	IG-B	ST13	138.493
LV3003061513	leiden2	0.234395464581073	113	108	105	84	0.955752212389381	0.929203539823009	0.743362831858407	0.97341847934544	0.9656555577729	0.828597086409898	ko	4	IG-B	ST13	138.493
LV3003061513	leiden1	0.0129991018972421	16	12	11	10	0.75	0.6875	0.625	0.67362360561353	0.617128463476071	0.577545879812882	ko	4	IG-B	ST13	138.493
LV3003061513	leiden5	0.00288609063353665	2	2	2	2	1	1	1	1	1	1	ko	4	IG-B	ST13	138.493
LV3003061513	grey	0.000725030872282304	1	1	1	1	1	1	1	1	1	1	ko	4	IG-B	ST13	138.493
LV3003061514	leiden2	0.0954590076933959	210	197	189	159	0.938095238095238	0.9	0.757142857142857	0.952876036290869	0.908528053202534	0.746302453996961	ko	1	IG-D	ST13	100.6726
LV3003061514	leiden3	0.134761180128015	257	230	213	173	0.894941634241245	0.828793774319066	0.673151750972763	0.947206028115574	0.866514969038763	0.624249949374914	ko	1	IG-D	ST13	100.6726
LV3003061514	leiden4	0.734792203623286	288	283	268	234	0.982638888888889	0.930555555555556	0.8125	0.99365417863492	0.949683979464285	0.8645328887121	ko	1	IG-D	ST13	100.6726
LV3003061514	leiden1	0.0259498611483146	149	128	125	110	0.859060402684564	0.838926174496644	0.738255033557047	0.841289608412896	0.822249896222499	0.738037913380379	ko	1	IG-D	ST13	100.6726
LV3003061514	leiden6	0.00044452647158729	4	4	4	3	1	1	0.75	1	1	0.820678513731826	ko	1	IG-D	ST13	100.6726
LV3003061514	grey	0.00597704979486432	31	24	24	21	0.774193548387097	0.774193548387097	0.67741935483871	0.72161480235492	0.72161480235492	0.658536585365854	ko	1	IG-D	ST13	100.6726
LV3003061514	leiden5	0.00261617114053715	6	5	5	5	0.833333333333333	0.833333333333333	0.833333333333333	0.94208070271754	0.94208070271754	0.94208070271754	ko	1	IG-D	ST13	100.6726
LV3003061515	leiden1	0.0306176496179947	178	154	144	128	0.865168539325843	0.808988764044944	0.719101123595506	0.839576578294869	0.685447263017356	0.613312988746901	ko	1	IG-D	ST13	71.0012
LV3003061515	leiden3	0.154129470086329	253	223	208	165	0.881422924901186	0.822134387351779	0.652173913043478	0.910689455278423	0.835662838674967	0.64215918433845	ko	1	IG-D	ST13	71.0012
LV3003061515	leiden4	0.701474120406842	280	272	257	226	0.971428571428571	0.917857142857143	0.807142857142857	0.987446012860345	0.938785160321409	0.827507550707119	ko	1	IG-D	ST13	71.0012
LV3003061515	leiden2	0.102157134005797	216	204	196	169	0.944444444444444	0.907407407407407	0.782407407407407	0.94821505130477	0.924766341784091	0.770337553948609	ko	1	IG-D	ST13	71.0012
LV3003061515	leiden6	0.00258933164993684	17	17	17	17	1	1	1	1	1	1	ko	1	IG-D	ST13	71.0012
LV3003061515	grey	0.00591563590750118	28	19	19	16	0.678571428571429	0.678571428571429	0.571428571428571	0.614708785784798	0.614708785784798	0.563770977295163	ko	1	IG-D	ST13	71.0012
LV3003061515	leiden5	0.00311665832560057	12	10	10	10	0.833333333333333	0.833333333333333	0.833333333333333	0.878396102679408	0.878396102679408	0.878396102679408	ko	1	IG-D	ST13	71.0012
LV3003061516	leiden4	0.808626033633331	243	239	226	200	0.983539094650206	0.930041152263374	0.823045267489712	0.997564040386226	0.935267955557515	0.886113376835237	ko	4	IG-B	ST13	48.537
LV3003061516	leiden5	0.00358081113059599	2	2	2	1	1	1	0.5	1	1	0.875544492843808	ko	4	IG-B	ST13	48.537
LV3003061516	leiden2	0.165724484770968	163	150	142	120	0.920245398773006	0.871165644171779	0.736196319018405	0.957243122596606	0.937142011993439	0.819130341248286	ko	4	IG-B	ST13	48.537
LV3003061516	leiden6	0.00397075633772374	10	9	9	8	0.9	0.9	0.8	0.856902356902357	0.856902356902357	0.799102132435466	ko	4	IG-B	ST13	48.537
LV3003061516	leiden3	0.00918488082160341	25	24	24	14	0.96	0.96	0.56	0.974284327996118	0.974284327996118	0.595099466278506	ko	4	IG-B	ST13	48.537
LV3003061516	leiden1	0.00835374046583969	20	18	16	15	0.9	0.8	0.75	0.898639637236597	0.833555614830622	0.78474259802614	ko	4	IG-B	ST13	48.537
LV3003061516	grey	0.00055929283993752	1	0	0	0	0	0	0	0	0	0	no_annotation	4	IG-B	ST13	48.537
LV3003061517	leiden1	0.0337603219115831	160	138	131	115	0.8625	0.81875	0.71875	0.859353428439945	0.813823055683387	0.724200414173953	ko	5	G-A	ST13	30.678
LV3003061517	leiden3	0.0476478082202422	139	123	112	90	0.884892086330935	0.805755395683453	0.647482014388489	0.927165274098227	0.86490727532097	0.754534338699817	ko	5	G-A	ST13	30.678
LV3003061517	leiden4	0.732711040852631	270	265	252	221	0.981481481481481	0.933333333333333	0.818518518518519	0.996697504972959	0.950800510481976	0.849301797951446	ko	5	G-A	ST13	30.678
LV3003061517	leiden2	0.165823500167015	221	205	196	165	0.927601809954751	0.886877828054299	0.746606334841629	0.960532402663184	0.920526078478448	0.794622100683363	ko	5	G-A	ST13	30.678
LV3003061517	leiden5	0.00486479558148387	14	13	13	13	0.928571428571429	0.928571428571429	0.928571428571429	0.979041916167665	0.979041916167665	0.979041916167665	ko	5	G-A	ST13	30.678
LV3003061517	leiden6	0.0137641671392283	48	48	48	44	1	1	0.916666666666667	1	1	0.946666666666667	ko	5	G-A	ST13	30.678
LV3003061517	grey	0.00142836612781692	10	4	4	3	0.4	0.4	0.3	0.428280081577158	0.428280081577158	0.278721957851801	ko	5	G-A	ST13	30.678
LV3003061518	leiden1	0.047746312109308	233	191	177	160	0.819742489270386	0.759656652360515	0.686695278969957	0.795742997309701	0.751084032283589	0.671530305428074	ko	3	IG-A	ST13	9.804
LV3003061518	leiden3	0.0306478582919076	119	110	102	81	0.92436974789916	0.857142857142857	0.680672268907563	0.952565272059367	0.898449249278864	0.719854046990952	ko	3	IG-A	ST13	9.804
LV3003061518	leiden4	0.707236297775592	255	252	239	210	0.988235294117647	0.937254901960784	0.823529411764706	0.998044859261918	0.899268585055032	0.784198402981216	ko	3	IG-A	ST13	9.804
LV3003061518	leiden5	0.0162302703609422	36	34	26	29	0.944444444444444	0.722222222222222	0.805555555555556	0.978305400372439	0.854795158286778	0.92574487895717	ko	3	IG-A	ST13	9.804
LV3003061518	leiden2	0.193779454200489	210	196	190	161	0.933333333333333	0.904761904761905	0.766666666666667	0.953212611811681	0.936371647599217	0.753593180949707	ko	3	IG-A	ST13	9.804
LV3003061518	leiden6	0.00239827179355822	11	11	11	11	1	1	1	1	1	1	ko	3	IG-A	ST13	9.804
LV3003061518	grey	0.00196153546820325	14	6	6	6	0.428571428571429	0.428571428571429	0.428571428571429	0.5173343605547	0.5173343605547	0.5173343605547	ko	3	IG-A	ST13	9.804
LV3003061527	leiden4	0.751007032156756	31	31	29	26	1	0.935483870967742	0.838709677419355	1	0.961818181818182	0.928454545454546	ko	2	IG-E	ST13	133.7754
LV3003061527	leiden2	0.120843858810678	11	11	11	10	1	1	0.909090909090909	1	1	0.920338983050847	ko	2	IG-E	ST13	133.7754
LV3003061527	leiden3	0.0966750870485424	4	4	4	4	1	1	1	1	1	1	ko	2	IG-E	ST13	133.7754
LV3003061527	leiden5	0.0215061104663071	2	2	2	2	1	1	1	1	1	1	ko	2	IG-E	ST13	133.7754
LV3003061527	leiden1	0.00996791151771694	1	1	1	1	1	1	1	1	1	1	ko	2	IG-E	ST13	133.7754
LV3003061528	leiden3	0.10866876076484	221	200	185	147	0.904977375565611	0.83710407239819	0.665158371040724	0.958815923906655	0.89345485122196	0.645771738049385	ko	1	IG-D	ST13	95.118
LV3003061528	leiden4	0.767080540902218	284	279	265	231	0.982394366197183	0.933098591549296	0.813380281690141	0.995267189261195	0.953255968849267	0.850493134542474	ko	1	IG-D	ST13	95.118
