label	core	flowcell	depth_in_core_cm	y_bp	library_concentration	temp	temp_method	mis	initial	avg_leng_initial	derep	avg_len_derep	sst
LV3003046975	ST13	NA	369.6	216016.8	61.83	7.650338500082281	mgca_jonkers_2013	3.5291599999999987	79196932	75.9	18041011	79.5	8.67763653427235
LV3003046961	ST13	NA	374.6	217828.8	66.42	7.719015586205879	mgca_jonkers_2013	3.678912000000005	11767277	73.1	7544032	78.5	7.671457447231915
LV7008886699	GeoB25202_R2	NA	373.5	217849	43.04	7.6602406605	uk37_alkenone	3.68376	113678309	55.8	19881293	99.8	7.6602406605
LV7008886784	GeoB25202_R1	NA	373.5	217849	53.22	7.6602406605	uk37_alkenone	3.68376	100590468	54.6	19278139	127	7.6602406605
LV3003046945	ST13	NA	379.6	219639.4	105.69	7.787692672329478	mgca_jonkers_2013	3.965576000000001	47290835	53.6	15562521	56.4	7.406350974548301
LV3003047054	ST13	NA	384.6	221412.8	85.96	7.856369758453076	mgca_jonkers_2013	4.291920000000003	62784132	58.3	14517628	61.6	7.1548719927192455
LV3003047036	ST13	NA	389.6	223091.8	44.27	7.319765851416023	mgca_jonkers_2013	4.435409999999999	3761247	61.1	2838592	62.8	6.916779509077097
LV3003047022	ST13	NA	394.6	224833.4	40.92	6.78316194437897	mgca_jonkers_2013	4.298326000000001	34886348	57.8	11121777	61	6.669809962018629
LV3003047006	ST13	NA	399.6	226497.6	34.49	6.246558037341917	mgca_jonkers_2013	4.24024	7088952	59.9	3816166	66	6.4338162090244255
LV7008886760	GeoB25202_R1	NA	384.5	226682	13.22	6.4076671596	uk37_alkenone	4.2218	120519546	45	5641818	49.6	6.4076671596
LV7008886772	GeoB25202_R2	NA	384.5	226682	20.71	6.4076671596	uk37_alkenone	4.2218	62266662	39.4	6627918	42.5	6.4076671596
LV3003046987	ST13	NA	404.6	228333.2	41.86	5.709954130304864	mgca_jonkers_2013	4.133355999999998	50245413	57.8	11754032	62.2	7.467060930868751
LV3003046974	ST13	NA	409.6	230292.8	55.34	5.821631691235156	mgca_jonkers_2013	4.276575999999999	47927499	56.7	10965760	60.9	8.724321125986366
LV7008886724	GeoB25202_R1	NA	389.5	231902.5	32.05	9.757088903124998	uk37_alkenone	4.174875	60365451	43	11643512	45.2	9.757088903124998
LV7008886748	GeoB25202_R2	NA	389.5	231902.5	35.4	9.757088903124998	uk37_alkenone	4.174875	65723810	42.5	12182354	45.8	9.757088903124998
LV3003046960	ST13	NA	414.6	232087.6	79.21	5.933309252165448	mgca_jonkers_2013	4.152479999999999	43903182	72.9	20670125	84.1	9.699506454457284
LV3003046948	ST13	NA	419.6	233787	81.99	6.04498681309574	mgca_jonkers_2013	3.86769	35020015	78.2	16882726	104.5	9.170842957612818
LV7008886700	GeoB25202_R1	NA	393.5	234870	21.22	8.833934303333333	uk37_alkenone	3.7269	78954286	42.1	8498855	44.6	8.833934303333333
LV7008886712	GeoB25202_R2	NA	393.5	234870	44.19	8.833934303333333	uk37_alkenone	3.7269	58730044	44	15118695	46.5	8.833934303333333
LV3003047053	ST13	NA	424.6	235507.4	30.29	6.136385899816957	mgca_jonkers_2013	3.68463	34739122	58.8	7794082	86.7	9.46019713867995
LV7008867153	GeoB25202_R1	NA	396.5	237064.5	6.05	10.990090237076924	uk37_alkenone	3.4725799999999998	95002700	43.3	9263487	46.7	10.990090237076924
LV7008867165	GeoB25202_R2	NA	396.5	237064.5	8.88	10.990090237076924	uk37_alkenone	3.4725799999999998	81143851	40.9	7958908	44.1	10.990090237076924
LV3003047035	ST13	NA	434.5	238840	29.61	4.349938523760986	mgca_jonkers_2013	3.4512	41203172	78.1	8577252	100.7	10.574512571686641
LV3003047021	ST13	NA	439.5	240977.5	27.84	5.351686790816786	mgca_jonkers_2013	3.53775	30010406	73.8	9981235	94.9	10.074204343147228
LV3003047002	ST13	NA	444.5	243874	17.32	6.353435057872586	mgca_jonkers_2013	4.01598	52335682	64.1	7380131	75.8	9.39624280678961
LV7008867129	GeoB25202_R1	NA	409.5	245594	2.77	8.993655600666667	uk37_alkenone	4.29474	55049868	57.4	5232405	65.3	8.993655600666667
LV7008867141	GeoB25202_R2	NA	409.5	245594	1.68	8.993655600666667	uk37_alkenone	4.29474	102429324	57.9	6973473	69.4	8.993655600666667
LV3003046988	ST13	NA	449.5	246624	51.55	7.355183324928386	mgca_jonkers_2013	4.33632	13785459	70.1	5981673	78	8.684040419787713
LV3003046973	ST13	NA	454.5	249769	30.33	8.356931591984186	mgca_jonkers_2013	4.46766	32342379	70.7	7838808	79.9	7.7386620276864395
LV3003046957	ST13	NA	459.5	252620.5	28.17	9.358679859039984	mgca_jonkers_2013	4.561744999999999	16184089	68.7	8955901	72.3	6.881508932272519
LV3003046942	ST13	NA	464.5	255855.5	49.96	10.360428126095783	mgca_jonkers_2013	4.42133	52024726	71.9	12366165	83.8	5.909076786502212
LV7008867105	GeoB25202_R1	NA	439.5	257980.5	0.08	5.27030760265	uk37_alkenone	4.51078	NA	NA	NA	NA	5.27030760265
LV7008867117	GeoB25202_R2	NA	439.5	257980.5	2.44	5.27030760265	uk37_alkenone	4.51078	82028417	53.3	5160256	64	5.27030760265
LV3003047052	ST13	NA	469.5	259238.5	22.21	11.362176393151586	mgca_jonkers_2013	4.5056899999999995	5924190	68.7	3613397	72.4	5.475333909887319
LV3003047033	ST13	NA	474.5	262376.5	30.38	12.363924660207385	mgca_jonkers_2013	4.453765	67214424	66.1	11089741	74.2	5.986758832073892
LV3003047020	ST13	NA	479.5	265346	28.89	12.128679384253472	mgca_jonkers_2013	4.4607600000000005	49261641	60.8	8547912	71.2	6.470721963505704
LV7008867166	GeoB25202_R1	NA	459.5	266247	6.12	6.6175651295	uk37_alkenone	4.5	168276190	55.9	16448927	69.4	6.6175651295
LV7008867178	GeoB25202_R2	NA	459.5	266247	0.15	6.6175651295	uk37_alkenone	4.5	NA	NA	NA	NA	6.6175651295
LV3003047000	ST13	NA	484.5	268111.5	36.26	11.89343410829956	mgca_jonkers_2013	4.351185	56581895	68	15362286	75.3	6.396729488600321
LV3003046984	ST13	NA	489.5	271401	43.25	11.658188832345648	mgca_jonkers_2013	4.4759400000000005	54332149	65.7	19283835	67.9	6.007113591180373
LV7008867142	GeoB25202_R1	NA	476.5	273113.5	4.92	5.804281177642856	uk37_alkenone	4.433190000000001	215772243	54.2	19554290	58.7	5.804281177642856
LV7008867154	GeoB25202_R2	NA	476.5	273113.5	18.39	5.804281177642856	uk37_alkenone	4.433190000000001	259163353	59.9	36623716	123.9	5.804281177642856
LV3003046971	ST13	NA	494.5	274416	9.31	11.422943556391736	mgca_jonkers_2013	4.38	17258953	63.2	2436845	93.9	6.140814155525829
LV7008867118	GeoB25202_R1	NA	483.5	276365.5	25.1	6.6445155301	uk37_alkenone	4.35117	190904798	47	43243337	50.2	6.6445155301
LV7008867130	GeoB25202_R2	NA	483.5	276365.5	21.32	6.6445155301	uk37_alkenone	4.35117	261345668	42.6	52220653	43.8	6.6445155301
LV3003046956	ST13	NA	499.5	276647.5	51.74	11.187698280437822	mgca_jonkers_2013	4.39065	51525897	64.9	12294345	69.5	6.52530134283951
LV3003046941	ST13	NA	504.5	277897.5	41.89	10.95245300448391	mgca_jonkers_2013	4.323325	52321867	67.8	10495693	73.9	5.996869661720322
LV3003047017	ST13	NA	509.5	279115.5	27.48	10.717207728529996	mgca_jonkers_2013	4.2196050000000005	4190677	66.8	3138003	69.7	5.481965831637786
LV7008867106	GeoB25202_R2	NA	488.5	279495	32.96	5.32153397325	uk37_alkenone	4.18545	109288801	44	35940383	45.4	5.32153397325
LV7008867191	GeoB25202_R1	NA	488.5	279495	29.62	5.32153397325	uk37_alkenone	4.18545	93080969	42.6	31835245	44.3	5.32153397325
LV3003046999	ST13	NA	514.5	280418	38	10.481962452576084	mgca_jonkers_2013	4.1692599999999995	25041074	56.8	7023180	61.2	5.3305655331620825
LV3003046983	ST13	NA	523.2	282594.2	40.44	9.650238378855844	mgca_jonkers_2013	3.9146379999999983	70428932	57.2	16319537	61.2	5.351859661743527
LV3003046970	ST13	NA	528.2	283913.60000000003	67.46	9.172236037637315	mgca_jonkers_2013	3.8608639999999994	53727569	56.1	20345815	58.2	5.3647699977651975
LV3003046955	ST13	NA	533.2	285205.60000000003	64.24	8.694233696418788	mgca_jonkers_2013	3.8358879999999993	87504548	69.7	29769059	74	5.377412224641048
LV3003046940	ST13	NA	538.2	286502	118.78	8.21623135520026	mgca_jonkers_2013	3.85514	137309584	65.2	38344853	68.1	5.390097505540314
LV3003047048	ST13	NA	543.2	287792.4	69.92	7.738229013981733	mgca_jonkers_2013	3.993012000000003	62864733	58.1	23334152	61.4	5.40272407640765
LV3003047030	ST13	NA	548.2	289078.2	54.41	7.145605179400641	mgca_jonkers_2013	4.063128	76700183	56	18492009	59.7	5.415305636250506
LV3003047016	ST13	NA	553.2	290386.2	36.62	6.55298134481955	mgca_jonkers_2013	4.103862	33523239	62.3	11421887	66.5	5.428104423211506
LV3003046997	ST13	NA	558.2	291602	36.69	5.960357510238458	mgca_jonkers_2013	4.20632	28115045	59.7	10994708	64.1	5.44000103268183
LV3003046982	ST13	NA	563.2	292744.4	41.14	5.367733675657366	mgca_jonkers_2013	4.232779999999998	33998355	61.3	6373245	73.8	5.45117942276153
LV7008867167	GeoB25202_R1	NA	500.5	292808	20.59	5.4518017491	uk37_alkenone	4.2296	172364863	47.2	37249544	50.2	5.4518017491
LV7008867179	GeoB25202_R2	NA	500.5	292808	11.01	5.4518017491	uk37_alkenone	4.2296	150628373	48.2	26307325	51.3	5.4518017491
LV3003046969	ST13	NA	568.2	293917.2	28.92	4.775109841076274	mgca_jonkers_2013	4.3208920000000015	1811087	77	878215	127.6	5.852752985048602
LV3003046954	ST13	NA	573.2	295050.60000000003	33.46	4.182486006495182	mgca_jonkers_2013	4.305951999999997	19015	74.3	17757	75.8	6.262451985070375
LV3003046959	ST13	NA	578.2	296205.8	23.42	3.589862171914091	mgca_jonkers_2013	4.244406	11616582	69	3913316	81.1	6.680031202315057
LV3003047046	ST13	NA	583.2	297408.4	20.88	2.997238337332999	mgca_jonkers_2013	4.246907999999997	6454314	74.3	2973629	88.2	7.114744469851838
LV3003047029	ST13	NA	588.2	298594.8	17.06	3.4908164593269095	mgca_jonkers_2013	4.205687999999999	5114735	65.2	2266621	84.3	7.543601796149532
LV3003047014	ST13	NA	593.2	299738	22.78	3.984394581320819	mgca_jonkers_2013	4.075019999999999	32326399	67.2	6937882	78.9	7.956843279143078
LV7008867131	GeoB25202_R1	NA	510.5	300631	9.15	8.279643003	uk37_alkenone	4.04524	150768434	44.7	15386874	47.3	8.279643003
LV7008867143	GeoB25202_R2	NA	510.5	300631	23.38	8.279643003	uk37_alkenone	4.04524	110545283	43.5	28404869	45.5	8.279643003
LV3003046996	ST13	NA	598.2	300838	17.11	4.477972703314729	mgca_jonkers_2013	4.05352	45807053	74.7	6923759	88.3	8.296385454978683
LV3003046981	ST13	NA	603.2	302630.8	46.98	4.97155082530864	mgca_jonkers_2013	4.022152	27940820	77.7	8273069	92	8.441389647767968
LV7008867107	GeoB25202_R1	NA	515.5	306119.5	31.39	8.723560624666666	uk37_alkenone	4.0440249999999995	107810031	43.4	32807538	45.1	8.723560624666666
LV7008867119	GeoB25202_R2	NA	515.5	306119.5	35.88	8.723560624666666	uk37_alkenone	4.0440249999999995	103101457	44.7	38051552	46.4	8.723560624666666
LV7008867180	GeoB25202_R1	NA	524.5	329227	18.9	8.384806172928572	uk37_alkenone	3.21497	170770881	42.6	22105713	45.6	8.384806172928572
LV7008867192	GeoB25202_R2	NA	524.5	329227	0.05	8.384806172928572	uk37_alkenone	3.21497	18702	36.9	17347	37	8.384806172928572
LV7008867156	GeoB25202_R1	NA	531.5	332421.5	2.52	8.282421862607142	uk37_alkenone	3.385785	55380845	50.8	5711533	57.7	8.282421862607142
LV7008867168	GeoB25202_R2	NA	531.5	332421.5	1	8.282421862607142	uk37_alkenone	3.385785	25437443	50.7	2137450	59.8	8.282421862607142
LV7008867132	GeoB25202_R1	NA	545.5	339566	2.46	6.746106752625	uk37_alkenone	4.5218799999999995	57964703	53.2	5935381	60.9	6.746106752625
LV7008867144	GeoB25202_R2	NA	545.5	339566	1.65	6.746106752625	uk37_alkenone	4.5218799999999995	63975436	51.9	5359697	57.2	6.746106752625
LV7008865054	GeoB25202_R2	NA	549.5	341089.5	2.8	6.290641024818182	uk37_alkenone	4.839105	77878976	54.8	5723590	63.4	6.290641024818182
LV7008867193	GeoB25202_R1	NA	549.5	341089.5	0.01	6.290641024818182	uk37_alkenone	4.839105	NA	NA	NA	NA	6.290641024818182
LV7008867169	GeoB25202_R1	NA	560.5	344618	4.84	9.393787698266667	uk37_alkenone	4.77854	138573975	48.4	13008586	52.1	9.393787698266667
LV7008867181	GeoB25202_R2	NA	560.5	344618	3.8	9.393787698266667	uk37_alkenone	4.77854	137090711	49.8	9074111	55.1	9.393787698266667
LV7008867145	GeoB25202_R1	NA	575.5	350093	8.82	9.453043824117646	uk37_alkenone	4.66721	144183543	57	24750620	72.1	9.453043824117646
LV7008867157	GeoB25202_R2	NA	575.5	350093	2.94	9.453043824117646	uk37_alkenone	4.66721	107722167	53.5	8502606	59.7	9.453043824117646
LV7008867121	GeoB25202_R1	NA	592.5	356238	4.69	5.646621224083333	uk37_alkenone	4.48142	150105372	49	11799437	53.2	5.646621224083333
LV7008867133	GeoB25202_R2	NA	592.5	356238	4.78	5.646621224083333	uk37_alkenone	4.48142	139876086	45.9	12472966	49.3	5.646621224083333
LV7008867109	GeoB25202_R2	NA	610.5	362374.5	12.06	5.7208165615	uk37_alkenone	4.511235	146316689	45.8	21286704	48	5.7208165615
LV7008867194	GeoB25202_R1	NA	610.5	362374.5	17.54	5.7208165615	uk37_alkenone	4.511235	136433156	45.5	23543473	48	5.7208165615
LV7008867170	GeoB25202_R2	NA	624.5	366982.5	29.2	6.436044767499999	uk37_alkenone	4.369125	85734402	41.7	26623145	44	6.436044767499999
LV7008867158	GeoB25202_R1	NA	625.5	367294.5	32.24	6.6037421907	uk37_alkenone	4.3788350000000005	184101855	43.9	51198191	46	6.6037421907
LV7008867134	GeoB25202_R1	NA	635.5	370704.5	38.45	9.4468133647	uk37_alkenone	4.296595	88399304	43.6	37343407	45.9	9.4468133647
LV7008867146	GeoB25202_R2	NA	635.5	370704.5	33.6	9.4468133647	uk37_alkenone	4.296595	68502120	43	33386260	44.8	9.4468133647
LV7008867116	GeoB25202_R1	NA	640.5	372441.5	22.23	10.8683489517	uk37_alkenone	4.362605	92872145	42.1	22868513	44.9	10.8683489517
LV7008867122	GeoB25202_R2	NA	640.5	372441.5	24.88	10.8683489517	uk37_alkenone	4.362605	113375608	40.8	28854730	43.1	10.8683489517
LV7008867159	GeoB25202_R1	NA	645.5	374222.5	27.18	12.282435605	uk37_alkenone	4.30885	109959772	41.7	34385763	44.1	12.282435605
LV7008867171	GeoB25202_R2	NA	645.5	374222.5	16.89	12.282435605	uk37_alkenone	4.30885	101837870	42.2	35470803	44.1	12.282435605
LV7008867135	GeoB25202_R1	NA	651.5	376463	29.59	13.284202304166666	uk37_alkenone	4.20537	97530536	42.7	33340430	45.2	13.284202304166666
LV7008867147	GeoB25202_R2	NA	651.5	376463	37.6	13.284202304166666	uk37_alkenone	4.20537	110836009	40.8	52177498	42.4	13.284202304166666
LV7008867111	GeoB25202_R2	NA	657.5	378513.5	14.86	8.141381216285714	uk37_alkenone	4.17973	119897744	43.7	19869391	46.6	8.141381216285714
LV7008867196	GeoB25202_R1	NA	657.5	378513.5	16.08	8.141381216285714	uk37_alkenone	4.17973	94305095	43.8	17580061	46.8	8.141381216285714
LV7008865063	GeoB25202_R2	NA	664.5	381109	2.94	9.881120583636363	uk37_alkenone	4.1391	81580919	53	7328120	58.1	9.881120583636363
LV7008867172	GeoB25202_R1	NA	664.5	381109	2.09	9.881120583636363	uk37_alkenone	4.1391	35363678	49.7	4198166	54.4	9.881120583636363
LV7008867148	GeoB25202_R1	NA	675.5	384996	4.23	9.1812133056	uk37_alkenone	4.13976	147981666	51.4	19489918	61.9	9.1812133056
LV7008867160	GeoB25202_R2	NA	675.5	384996	4.97	9.1812133056	uk37_alkenone	4.13976	130514865	50	16597730	56.3	9.1812133056
LV7008867124	GeoB25202_R1	NA	690.5	390443	6.1	13.7995124594	uk37_alkenone	3.97772	175531378	51.7	16959636	56.3	13.7995124594
LV7008867136	GeoB25202_R2	NA	690.5	390443	2.83	13.7995124594	uk37_alkenone	3.97772	83164566	51.6	8413435	54.9	13.7995124594
LV7008865053	GeoB25202_R2	NA	705.5	395929.5	0.01	6.607052499416667	uk37_alkenone	3.72282	NA	NA	NA	NA	6.607052499416667
LV7008867197	GeoB25202_R1	NA	705.5	395929.5	1.99	6.607052499416667	uk37_alkenone	3.72282	28571132	49.4	4554189	51.5	6.607052499416667
LV7008867161	GeoB25202_R1	NA	717.5	399756.5	5.66	8.119143191964286	uk37_alkenone	3.3589599999999997	190072783	55.3	21158964	58.4	8.119143191964286
LV7008867173	GeoB25202_R2	NA	717.5	399756.5	5.82	8.119143191964286	uk37_alkenone	3.3589599999999997	137730215	55.3	18192396	58.5	8.119143191964286
LV7008867137	GeoB25202_R1	NA	730.5	408300.5	8.01	4.646453243035714	uk37_alkenone	3.185025	202266804	52.8	22201022	57.4	4.646453243035714
LV7008867149	GeoB25202_R2	NA	730.5	408300.5	6.96	4.646453243035714	uk37_alkenone	3.185025	165113372	51	21646152	54.2	4.646453243035714
LV7008867113	GeoB25202_R1	NA	743.5	422720.5	6.28	7.210690357972222	uk37_alkenone	3.99764	219134156	55.4	21721130	57.9	7.210690357972222
LV7008867125	GeoB25202_R2	NA	743.5	422720.5	11.93	7.210690357972222	uk37_alkenone	3.99764	230122973	57.8	32138556	60.1	7.210690357972222
LV7008867186	GeoB25202_R1	NA	761.5	441725.5	14.48	5.695199350535714	uk37_alkenone	4.957255	189220344	54.2	33534346	57.9	5.695199350535714
LV7008867198	GeoB25202_R2	NA	761.5	441725.5	2.6	5.695199350535714	uk37_alkenone	4.957255	63338026	47.8	5845200	52	5.695199350535714
LV7008867162	GeoB25202_R1	NA	775.5	455640	10.46	6.979737083388889	uk37_alkenone	4.5444	208426993	55.1	35522140	57.7	6.979737083388889
LV7008867174	GeoB25202_R2	NA	775.5	455640	11.71	6.979737083388889	uk37_alkenone	4.5444	199383532	56	34287793	58.8	6.979737083388889
LV7008867126	GeoB25202_R1	NA	784.5	461388.5	27.65	6.212324216000001	uk37_alkenone	4.59777	112562892	45.3	40943996	47.3	6.212324216000001
LV7008867138	GeoB25202_R2	NA	784.5	461388.5	34.81	6.212324216000001	uk37_alkenone	4.59777	167845902	59.1	54176120	69.6	6.212324216000001
LV7008867187	GeoB25202_R1	NA	787.5	463137.5	37.23	7.924853201166667	uk37_alkenone	4.586625000000001	98066355	42.4	39578522	44.1	7.924853201166667
LV7008867199	GeoB25202_R2	NA	787.5	463137.5	33.15	7.924853201166667	uk37_alkenone	4.586625000000001	126105142	43.7	43925254	45	7.924853201166667
LV7008867163	GeoB25202_R1	NA	790.5	464866.5	25.58	8.2353425199	uk37_alkenone	4.552645	121598070	44.6	44774932	46.1	8.2353425199
LV7008867175	GeoB25202_R2	NA	790.5	464866.5	37.1	8.2353425199	uk37_alkenone	4.552645	118724917	43.9	49225887	44.8	8.2353425199
LV7008867139	GeoB25202_R1	NA	795.5	467422	23.85	8.464135617625	uk37_alkenone	4.414680000000001	274137272	53.4	45835937	100.1	8.464135617625
LV7008867151	GeoB25202_R2	NA	795.5	467422	14.24	8.464135617625	uk37_alkenone	4.414680000000001	161157563	48.3	32136507	53.5	8.464135617625
LV7008867115	GeoB25202_R1	NA	799.5	469648.5	22.17	9.0031061871	uk37_alkenone	4.39327	113190594	43.5	35445462	45.3	9.0031061871
LV7008867127	GeoB25202_R2	NA	799.5	469648.5	30.89	9.0031061871	uk37_alkenone	4.39327	130482513	43.2	38907886	44.8	9.0031061871
LV7008865062	GeoB25202_R2	NA	804.5	472915.5	46.68	9.8976235145	uk37_alkenone	4.35662	84274545	43	39946646	44.3	9.8976235145
LV7008867188	GeoB25202_R1	NA	804.5	472915.5	38.58	9.8976235145	uk37_alkenone	4.35662	210167985	42.3	63308937	43.4	9.8976235145
LV7008867152	GeoB25202_R1	NA	810.5	479472.5	26.93	8.3741381706	uk37_alkenone	4.12	145806870	49.4	41661987	56.5	8.3741381706
LV7008867164	GeoB25202_R2	NA	810.5	479472.5	30.81	8.3741381706	uk37_alkenone	4.12	98111372	46.5	36507864	49.7	8.3741381706
LV7008867128	GeoB25202_R1	NA	815.5	485113	35.91	9.9122025607	uk37_alkenone	3.80435	123317210	51.1	46454622	61.6	9.9122025607
LV7008867140	GeoB25202_R2	NA	815.5	485113	26.21	9.9122025607	uk37_alkenone	3.80435	123413494	44	40994469	46.8	9.9122025607
LV7008865064	GeoB25202_R2	NA	820.5	494675	14.21	7.9068880863	uk37_alkenone	3.83	175566585	62.2	33009504	116.8	7.9068880863
LV7008867369	GeoB25202_R1	NA	820.5	494675	89.64	7.9068880863	uk37_alkenone	3.83	73709611	43.4	25467035	47	7.9068880863
LV7008867345	GeoB25202_R1	NA	825.5	509211	99.84	10.0326342514	uk37_alkenone	4.07688	66491588	42.8	29347810	46.4	10.0326342514
LV7008867357	GeoB25202_R2	NA	825.5	509211	98.44	10.0326342514	uk37_alkenone	4.07688	91915136	56.7	33109859	90.5	10.0326342514
LV7008867321	GeoB25202_R1	NA	830.5	517840.5	171.01	6.2340121882	uk37_alkenone	4.052455	255745491	76.5	43947984	211.8	6.2340121882
LV7008867333	GeoB25202_R2	NA	830.5	517840.5	94.13	6.2340121882	uk37_alkenone	4.052455	207539053	69.6	34793641	192.1	6.2340121882
LV7008867382	GeoB25202_R1	NA	835.5	523726.5	30.29	5.4482039973	uk37_alkenone	3.85735	115821207	64.2	26698249	74.5	5.4482039973
LV7008867394	GeoB25202_R2	NA	835.5	523726.5	27.51	5.4482039973	uk37_alkenone	3.85735	164673664	60.6	24197046	72	5.4482039973
LV7008867358	GeoB25202_R1	NA	840.5	529300.5	7.62	4.20340048935	uk37_alkenone	3.98399	76007224	55.1	6424861	63	4.20340048935
LV7008867370	GeoB25202_R2	NA	840.5	529300.5	7.41	4.20340048935	uk37_alkenone	3.98399	80048897	55.8	6327224	66.9	4.20340048935
LV7008867334	GeoB25202_R1	NA	846.5	538544	30.62	3.1468762135499997	uk37_alkenone	4.50736	211667467	65.6	44338958	75.2	3.1468762135499997
LV7008867346	GeoB25202_R2	NA	846.5	538544	10.82	3.1468762135499997	uk37_alkenone	4.50736	211056772	60.6	35629551	69.2	3.1468762135499997
LV7008867310	GeoB25202_R1	NA	850.5	543500	26.7	3.41302116925	uk37_alkenone	4.455	228869133	61.4	28660792	70.8	3.41302116925
LV7008867322	GeoB25202_R2	NA	850.5	543500	20.97	3.41302116925	uk37_alkenone	4.455	189919972	61.3	24590473	69.2	3.41302116925
LV7008867383	GeoB25202_R1	NA	854.5	548138	39.49	9.571266032666667	uk37_alkenone	4.5472399999999995	177185745	63.4	32490240	72	9.571266032666667
LV7008867395	GeoB25202_R2	NA	854.5	548138	25.38	9.571266032666667	uk37_alkenone	4.5472399999999995	210156929	64.2	22840529	76.9	9.571266032666667
LV7008867347	GeoB25202_R1	NA	860.5	559041	49.57	9.0647060206	uk37_alkenone	4.16877	162555419	54.6	42531649	60.2	9.0647060206
LV7008867359	GeoB25202_R2	NA	860.5	559041	17.57	9.0647060206	uk37_alkenone	4.16877	175531909	51.4	26547723	58.4	9.0647060206
LV7008867323	GeoB25202_R1	NA	865.5	565270.5	24.74	6.5041501832	uk37_alkenone	3.93295	161756462	55.2	22121730	62.3	6.5041501832
LV7008867335	GeoB25202_R2	NA	865.5	565270.5	31.93	6.5041501832	uk37_alkenone	3.93295	140935862	54.6	23035868	61.3	6.5041501832
LV7008867311	GeoB25202_R2	NA	870.5	569693	17.99	7.9185302282	uk37_alkenone	3.92842	151783624	58.7	18017754	68.6	7.9185302282
LV7008867396	GeoB25202_R1	NA	870.5	569693	48.49	7.9185302282	uk37_alkenone	3.92842	118425944	51.6	23025546	57.8	7.9185302282
LV7008867360	GeoB25202_R1	NA	875.5	573971.5	50.6	9.9337503587	uk37_alkenone	3.72772	83114815	48.4	22227878	53.1	9.9337503587
LV7008867372	GeoB25202_R2	NA	875.5	573971.5	55.25	9.9337503587	uk37_alkenone	3.72772	102110325	46.8	25512195	50.6	9.9337503587
LV7008867336	GeoB25202_R1	NA	880.5	579598	90.47	5.9227238689	uk37_alkenone	3.64176	103691522	46.3	37332431	49.2	5.9227238689
LV7008867348	GeoB25202_R2	NA	880.5	579598	63.89	5.9227238689	uk37_alkenone	3.64176	92519724	48.2	28065165	52.1	5.9227238689
LV7008867312	GeoB25202_R1	NA	885.5	583600.5	43.2	8.9859429084	uk37_alkenone	4.30201	117972065	54.4	27242392	60.6	8.9859429084
LV7008867324	GeoB25202_R2	NA	885.5	583600.5	15.97	8.9859429084	uk37_alkenone	4.30201	186444332	56.3	18021582	64.3	8.9859429084
LV7008867385	GeoB25202_R1	NA	890.5	587290.5	29.16	10.3382550945	uk37_alkenone	4.133240000000001	119200263	53.4	18683769	59.3	10.3382550945
LV7008867397	GeoB25202_R2	NA	890.5	587290.5	33.02	10.3382550945	uk37_alkenone	4.133240000000001	136589148	54	22318518	60.7	10.3382550945
LV7008867361	GeoB25202_R1	NA	895.5	589720	23.82	7.604849612600001	uk37_alkenone	4.0844	89555873	51.8	14815511	58.1	7.604849612600001
LV7008867373	GeoB25202_R2	NA	895.5	589720	45.72	7.604849612600001	uk37_alkenone	4.0844	122521589	48.9	20499351	54.2	7.604849612600001
LV7008867325	GeoB25202_R1	NA	900.5	592112	34.39	6.980962389	uk37_alkenone	4.01664	100199739	49.2	17083596	54.2	6.980962389
LV7008867337	GeoB25202_R2	NA	900.5	592112	34.11	6.980962389	uk37_alkenone	4.01664	134704676	49.3	19192856	54.5	6.980962389
LV7008867313	GeoB25202_R2	NA	905.5	594550.5	53.6	9.786472645875	uk37_alkenone	3.88899	94902735	52.3	20968563	57.7	9.786472645875
LV7008867398	GeoB25202_R1	NA	905.5	594550.5	53.78	9.786472645875	uk37_alkenone	3.88899	87509812	51.3	21484973	56.9	9.786472645875
LV7008867374	GeoB25202_R1	NA	909.5	596578	15.43	12.336264263333334	uk37_alkenone	3.83798	112141499	56.8	9742182	66.6	12.336264263333334
LV7008867386	GeoB25202_R2	NA	909.5	596578	10.07	12.336264263333334	uk37_alkenone	3.83798	48187363	50.3	5213087	58.4	12.336264263333334
LV7008867350	GeoB25202_R1	NA	912.5	598064	7.56	12.533719366833331	uk37_alkenone	3.99192	55074258	48.7	5351855	55.5	12.533719366833331
LV7008867362	GeoB25202_R2	NA	912.5	598064	11.99	12.533719366833331	uk37_alkenone	3.99192	87232089	53.4	9783408	59.3	12.533719366833331
LV7008867326	GeoB25202_R1	NA	915.5	599518.5	30.01	NA	NA	4.0459249999999995	214324053	61.6	34301397	67.7	NA
LV7008867338	GeoB25202_R2	NA	915.5	599518.5	18.01	NA	NA	4.0459249999999995	158131255	59.9	18673177	66	NA
LV3003047032	ExrPTC	HMH2WDSX5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LV3003047040	LibPTC	HMH2WDSX5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LV3003047049	ExrNTC	HMH2WDSX5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LV3003047151	ExrPTC	HMGTCDSX5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LV3003047157	LibPTC	HMGTCDSX5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
