core	depth_in_core_cm	y_bp	benthic_foraminifera_concentration_n_per_gram_gt_150um	g_bulloides_pct	g_glutinata_pct	g_glutinata_with_bulla_pct	g_glutinata_without_bulla_pct	g_inflata_pct	g_scitula_pct	g_truncatulinoides_dex	g_uvula_pct	mg_ca_subsst_degc_jonkers_2013_calibration	mg_ca_subsst_degc_kozdon_2009_calibration	n_incompta_pct	n_pachyderma_d13c_vpdb_corr	n_pachyderma_d18o_vpdb_corr	n_pachyderma_pct	o_universa	p_to_b_ratio	planktonic_foraminifera_concentration_n_per_gram_gt_150um	polar_planktonic_spp_pct	sub_polar_planktonic_species_pct	t_quinqueloba_pct	total_planktonic_foraminifera_count	transitional_planktonic_species_pct
GeoB25202	651	376293		22.0618556701031	1.44329896907216			2.06185567010309	1.85567010309278		0			40.6185567010309			22.4742268041237				22.4742268041237	50.1030927835052	9.48453608247423	485	27.4226804123711
GeoB25202	657	378354		9.09090909090909	1.94805194805195			1.62337662337662	1.2987012987013		1.2987012987013			30.8441558441558			45.7792207792208				47.0779220779221	38.961038961039	8.11688311688312	308	13.961038961039
GeoB25202	664	380909		0.925925925925926	0			0	0		0			0.925925925925926			98.1481481481482				98.1481481481482	0.925925925925926	0	324	0.925925925925926
GeoB25202	675	384812		0.432900432900433	0			0	0.432900432900433		0			0			98.2683982683983				98.2683982683983	0.865800865800866	0.865800865800866	231	0.865800865800866
GeoB25202	690	390285		0	0			0	0.341296928327645		0			2.38907849829352			97.2696245733788				97.2696245733788	2.38907849829352	0	293	0.341296928327645
GeoB25202	705	395780		0.337837837837838	3.04054054054054			0	0		0			2.02702702702703			88.8513513513514				88.8513513513514	7.77027027027027	5.74324324324324	296	3.37837837837838
GeoB25202	717	399589																			100	0		0	0
GeoB25202	731	408790		1.30293159609121	0.325732899022801			0	0		0			0.651465798045603			85.9934853420196				85.9934853420195	12.3778501628664	11.7263843648208	307	1.62866449511401
GeoB25202	743	422116		0	0			0	0		0			0.78740157480315			99.2125984251969				99.2125984251968	0.78740157480315	0	254	0
GeoB25202	761	441175		0.293255131964809	0.879765395894428			0.293255131964809	0		0			0.879765395894428			95.0146627565982				95.0146627565982	3.51906158357771	2.63929618768328	341	1.46627565982405
GeoB25202	775	455261		0	3.38164251207729			0	0		0			2.41545893719807			87.9227053140097				87.9227053140097	8.69565217391304	6.28019323671498	207	3.38164251207729
GeoB25202	784	461089		4.98533724340176	0.586510263929619			0.293255131964809	0		0			2.34604105571848			90.9090909090909				90.9090909090909	3.2258064516129	0.879765395894428	341	5.86510263929619
GeoB25202	787	462846		1.80722891566265	0.602409638554217			0.602409638554217	0.301204819277108		0			4.21686746987952			91.8674698795181				91.8674698795181	4.81927710843374	0.602409638554217	332	3.31325301204819
