PC1	PC2	PC3	PC4	PC5	sample	variant
5.78257085826697	-3.26540360954156	-29.646050050856	-5.87548430792312	-0.502962129837582	LV7008886221	current_taxon_centered_log
27.6246232700349	4.57167145053283	-10.8880576631559	5.36872884663684	-6.10940164685619	LV7008886222	current_taxon_centered_log
12.9838577986524	-4.80292021221839	-22.5302809841506	-7.98093691650839	-7.67271668575202	LV7008886226	current_taxon_centered_log
89.3907393224125	-13.1006226507368	24.2717754648476	-3.78779156481725	15.5858107088879	LV7008886228	current_taxon_centered_log
-61.2460271846208	55.1796256605697	-12.8401164297886	-38.0549806463422	29.2849459971104	LV7008886229	current_taxon_centered_log
47.4046966351361	-21.2827564000277	11.1560841743458	-42.9484557864861	-34.9120795245217	LV7008886690	current_taxon_centered_log
34.1400529762377	-3.77573755305184	-18.2548763809454	-2.40555514898717	-4.79704106212227	LV7008886692	current_taxon_centered_log
-10.6533454843781	48.9513774885632	-29.3244594784964	-45.0260447516876	21.8483551539192	LV7008886695	current_taxon_centered_log
-25.4959578536559	-21.1044863100127	0.301534437589191	-25.5803834708458	-51.3971217417557	LV7008886702	current_taxon_centered_log
-46.1846846379083	-32.2984136021489	-19.4182831167211	12.4046802106792	20.2727328702783	LV7008886703	current_taxon_centered_log
20.4782983800406	3.36334949251177	-18.0522580523787	7.56772881135806	-8.49402458401284	LV7008886704	current_taxon_centered_log
62.5393391852582	-4.81621946005701	6.12814522348241	2.5120587782882	0.576761035950554	LV7008886705	current_taxon_centered_log
-42.3231746685961	51.3883453229376	-14.5378548534706	-34.1523722132109	17.5939000727388	LV7008886706	current_taxon_centered_log
9.33041055516293	38.569889272783	-30.6370564488952	-42.0932004623297	18.3619375413536	LV7008886707	current_taxon_centered_log
20.5612901903296	43.0517853146641	-19.6383919920144	-46.8259795889707	17.8259577990674	LV7008886708	current_taxon_centered_log
24.4480439209798	-2.59652864419772	-15.1143874664101	-4.45510881041295	-7.46733354949548	LV7008886709	current_taxon_centered_log
-20.6205554069442	36.5499307027724	13.5208951691251	14.4406070410761	-33.5516996717091	LV7008886714	current_taxon_centered_log
-53.5116328686492	-33.6066987872044	-15.9033493561445	14.6247409329806	19.1413320088969	LV7008886715	current_taxon_centered_log
25.0205389212196	12.0531710797988	-10.0613492652794	1.84325184324213	-6.00991923451282	LV7008886717	current_taxon_centered_log
-30.3952954514645	32.3796558832387	-20.4019960781797	-26.1423360664972	18.0523538277154	LV7008886718	current_taxon_centered_log
28.8000599488473	19.2893064893185	-28.9136519571551	-39.3588002878735	13.8904992684318	LV7008886719	current_taxon_centered_log
5.40060071316817	58.7314864104179	-15.8889561467448	-52.0575362655529	19.6731274342557	LV7008886720	current_taxon_centered_log
3.46240203352741	1.18279051532455	-19.6585389612278	-4.38647839770486	-7.29589033373874	LV7008886721	current_taxon_centered_log
-4.61004229830314	43.1132748750812	14.1709662964496	15.9647515732268	-32.6981778154499	LV7008886726	current_taxon_centered_log
-92.7853789210796	-39.4349460241111	41.5143856062207	-15.039327668439	-4.59077281338977	LV7008886727	current_taxon_centered_log
6.50339785444154	-12.4428623696306	-25.5224185275013	12.2954561547243	-3.94784272218621	LV7008886728	current_taxon_centered_log
-52.4017728165537	48.9188435663636	-15.8775325659921	-33.781470068802	31.0813433118574	LV7008886730	current_taxon_centered_log
26.7996017333644	18.8598989072227	-28.5233776895205	-42.1646605352239	12.3703107531043	LV7008886731	current_taxon_centered_log
-112.00415909621	-35.1200022491347	51.5049434272698	-9.90928687809273	13.3832575447181	LV7008886739	current_taxon_centered_log
-12.3578122619029	-7.2216651727633	-19.8754548894118	13.405815271293	-0.338474638176909	LV7008886740	current_taxon_centered_log
84.8191404817895	-10.8589331272577	25.3199937615389	-2.10847807974013	9.8888229769047	LV7008886741	current_taxon_centered_log
-72.957367948023	46.8534322970204	-7.87629290884455	-35.3721072130882	39.6946359536735	LV7008886742	current_taxon_centered_log
14.8749801021594	40.7370001366602	-26.5926617238212	-39.57385808129	12.2042700387992	LV7008886743	current_taxon_centered_log
39.1582520057539	33.7600714658716	-15.6962258127462	-44.9663178166758	15.7317081876081	LV7008886744	current_taxon_centered_log
49.6625290764413	-2.30274721882236	-2.63731759669024	0.722040018569058	-3.10252272061363	LV7008886745	current_taxon_centered_log
-2.57526390578406	-23.2614125701556	-6.83839351085836	-44.6990935033557	-44.8952274125253	LV7008886751	current_taxon_centered_log
-1.08868707405842	-8.22982918216202	-30.0218499883353	9.31228340786386	-2.84367181594897	LV7008886752	current_taxon_centered_log
37.5054146507159	11.9458853090344	2.62861327499195	3.95842571471806	-6.35214715712336	LV7008886753	current_taxon_centered_log
-66.9232872805893	56.4195071932224	5.54422552553808	-20.5328290269929	25.0499645490785	LV7008886754	current_taxon_centered_log
-6.43577495486233	55.6015726515102	-23.8208940162903	-39.6225586813169	15.4025024433937	LV7008886755	current_taxon_centered_log
22.2027554390686	33.9804577119981	-27.5345590147235	-40.4222907812414	13.0081934529792	LV7008886756	current_taxon_centered_log
89.1827954247172	-13.0237346222484	23.2954053456135	-5.45019265226221	17.8222164267708	LV7008886757	current_taxon_centered_log
44.5742169669566	-21.8043501896042	7.92456515493543	-36.0521929726724	-32.5530628273533	LV7008886763	current_taxon_centered_log
-8.2795209019892	-2.22697205724196	-29.0171703536462	1.27498373483565	2.70351708182637	LV7008886765	current_taxon_centered_log
-62.9415102926921	60.5418442459583	4.78765132813873	-19.8061073419922	21.6000204413731	LV7008886766	current_taxon_centered_log
-19.1508839896214	50.8956139202108	-23.1991501592669	-32.8075138078941	13.53155513043	LV7008886768	current_taxon_centered_log
72.8088576092394	-15.885977761508	11.5273648387243	-3.86256923745985	18.4497222396051	LV7008886769	current_taxon_centered_log
-67.1308547195354	-12.1321438537908	-3.40477363104884	22.1888626773957	22.7583780453447	LV7008886776	current_taxon_centered_log
-52.1557300436086	61.1761422041888	-7.4033325168665	-30.3217348028338	23.2013524580004	LV7008886778	current_taxon_centered_log
-43.8758376418196	50.975735680661	-15.3600596516674	-30.3241027351634	19.220140880267	LV7008886780	current_taxon_centered_log
92.6388398394822	-13.1643449424513	28.4762144830833	-1.30439747277736	17.2595598613105	LV7008886781	current_taxon_centered_log
-51.0176019002785	-29.9370766710269	42.4881980257178	-11.9512281121449	10.34030651006	LV3003046936	deseq_length_log
-33.4996013955571	-27.0010980329094	2.35755509389744	4.52055464576286	-5.55412322782235	LV3003046937	deseq_length_log
-8.94186932711894	48.6444739113012	32.1766476359404	39.3262879394603	-14.6983059526228	LV3003046938	deseq_length_log
-8.70958836100378	47.7789601709715	21.0861275304908	25.2477266106465	-29.1137304046137	LV3003046939	deseq_length_log
-45.8574306146609	-27.8674400408538	34.9390405649351	-6.66152758327036	13.8973215772079	LV3003046949	deseq_length_log
-42.6613831956002	-29.5713886854194	28.9820425225493	4.56455959014456	9.64962574522799	LV3003046950	deseq_length_log
4.1894621974801	51.1868769007655	30.7553914488377	34.2834236803319	-18.8349212773475	LV3003046952	deseq_length_log
-9.28728947552119	35.9495304719687	19.4409368245953	19.0100395274832	-26.1084290636136	LV3003046953	deseq_length_log
-53.0986014511813	-29.7893177233728	47.1531985013261	-11.2390029528591	6.29472562249497	LV3003046965	deseq_length_log
-31.033177370676	-36.559467289371	14.5987653972623	5.74755585232323	12.2478361955529	LV3003046966	deseq_length_log
-45.5461503709733	-27.8994537706448	35.0097533823394	-19.5227567311242	6.25139302894952	LV3003046978	deseq_length_log
-28.555906943973	8.77068842528413	8.9599427598915	0.727712708484706	-11.3794895774008	LV3003046979	deseq_length_log
4.36100611583192	52.9929369350066	25.5549454205263	27.3796839587128	-26.9880861355593	LV3003046980	deseq_length_log
-31.8155755998044	10.7978047941996	50.1198168396818	-29.6296924024277	-39.3885046131318	LV3003046993	deseq_length_log
13.8325574232453	-23.9093494136486	2.84568999217588	-43.0442872758746	-32.6798535822185	LV3003046994	deseq_length_log
-2.97501474153677	48.9962912361798	24.1889518580809	26.9115071501055	-27.6142724810205	LV3003046995	deseq_length_log
-1.69869408272488	-30.322892488115	14.3521591881586	-53.7656955365486	-39.5391487579977	LV3003047009	deseq_length_log
