state	sample	core	age_kyr	d18O	sst	PC1	PC2	PC3	core_ord	harmonization_mode	label
2	LV3003047101	ST8	85.23	3.9753	8.34374151531365	-0.709906852459927	0.224906410039727	-0.0561903976099936	1	corewise_z	IG-D
2	LV3003047090	ST8	90.757	4.03729	7.7156112078995	-2.00654470805759	-0.268039707799385	0.426581462333016	1	corewise_z	IG-D
2	LV3003047089	ST8	92.1385	3.96892	7.35016823882878	-1.77143470438703	0.200037699516084	1.10401704941038	1	corewise_z	IG-D
2	LV3003047088	ST8	93.52	3.8688	6.98472526975806	-2.19157999078348	-0.237336313557823	0.696435512840567	1	corewise_z	IG-D
2	LV3003047087	ST8	94.9015	3.776895	6.61928230068734	-1.98999245132591	-0.310321708494023	0.337600764829513	1	corewise_z	IG-D
2	LV3003047064	ST8	96.283	3.77264	6.64358420103273	-2.80777032492934	-0.630864968330605	0.658347927680693	1	corewise_z	IG-D
2	LV3003047078	ST8	98.757	3.80916	7.06589542613573	-2.66681991761733	-0.591849103380351	0.573670134747824	1	corewise_z	IG-D
2	LV3003047077	ST8	99.7145	3.801435	7.22934045363618	-2.15842237183242	-0.490841296868629	0.29791169883586	1	corewise_z	IG-D
2	LV3003047074	ST8	100.672	3.88392	7.39278548113664	-2.80858535830125	-0.670612642103685	0.685339662149119	1	corewise_z	IG-D
2	LV3003047073	ST8	101.685	3.8789	7.56570434574025	-2.85572435369458	-0.648073527316934	0.6815063624312	1	corewise_z	IG-D
2	LV3003047162	ST8	102.698	3.87396	7.78994871915485	-2.65819522970604	-0.61398057413439	0.598143847895965	1	corewise_z	IG-D
2	LV3003047063	ST8	103.695	3.9078	8.08727062917724	-2.58123833022455	-0.574939389338135	0.512519356254389	1	corewise_z	IG-D
2	LV3003047062	ST8	104.692	3.87156	8.38459253919963	-2.21919998103255	-0.510777313844811	0.34568138119195	1	corewise_z	IG-D
2	LV3003047061	ST8	105.689	3.95335	8.70043106924403	-2.19064526464781	-0.444005733279112	0.310630960854126	1	corewise_z	IG-D
2	LV3003047060	ST8	106.686	4.02744	9.16482148751936	-1.79778721122666	-0.266436719874075	0.222253127289121	1	corewise_z	IG-D
2	LV3003047059	ST8	107.683	4.08781	9.62921190579469	-1.89884440558373	-0.341090824966046	0.175564991546978	1	corewise_z	IG-D
2	LV3003061486	ST13	52.105	4.32365	7.61349281773178	-1.97604888422494	-0.384040271117129	-0.396505316969229	2	corewise_z	IG-D
2	LV3003061489	ST13	112.6068	3.96932	11.8540635522199	-2.38109895909576	0.156774244221323	1.08732335059247	2	corewise_z	IG-D
2	LV3003061473	ST13	117.088	3.5312	13.8380743760062	-3.1629235555961	-0.61876183928447	0.49280998689755	2	corewise_z	IG-D
2	LV3003061568	ST13	121.6354	3.209168	15.0912241071525	-4.11178552582061	-1.02459721087147	0.820181511424075	2	corewise_z	IG-D
2	LV3003061555	ST13	126.443	3.25303	13.9174660887275	-3.69352562239246	-0.897920439352713	0.566421692261722	2	corewise_z	IG-D
2	LV3003061539	ST13	130.0556	3.677784	12.6881606418456	-1.14105522667802	-0.149907218491835	-0.767438576202721	2	corewise_z	IG-D
2	LV3003061527	ST13	133.7754	4.634866	11.4223768846317	-4.15682287898839	-1.0323474661081	0.835872966290606	2	corewise_z	IG-D
2	LV3003061513	ST13	138.493	4.88014	10.3255171456423	-1.25958875234514	-0.156270782620165	-0.550094709260303	2	corewise_z	IG-D
2	LV3003061500	ST13	148.086	4.71344	9.56141856461617	-0.604344897401733	-0.836750523362429	-0.509815381781523	2	corewise_z	IG-D
2	LV3003047025	ST13	163.332	4.69336	11.2870420485066	-3.36342053638068	-0.807116465830041	0.367286782472033	2	corewise_z	IG-D
2	LV3003046992	ST13	171.8304	4.471872	10.9487378703146	-4.14927034311163	-1.04919128692471	0.852355422631865	2	corewise_z	IG-D
2	LV3003046977	ST13	176.3088	4.411616	10.7704617910979	-2.62782337797248	-0.611270143157235	-0.0857930191590451	2	corewise_z	IG-D
2	LV3003046964	ST13	180.3218	4.412526	10.6107123480163	-1.64962712692	-0.344900460368326	-0.613162458486112	2	corewise_z	IG-D
2	LV3003046947	ST13	184.183	4.43477	10.4570057570304	-2.12935982590017	-0.377344136836903	-0.206902682402818	2	corewise_z	IG-D
2	LV3003047056	ST13	187.9216	4.455296	10.3024689799939	-1.80602936698374	-0.351807769142848	-0.514055862934138	2	corewise_z	IG-D
2	LV3003047024	ST13	196.6898	3.764816	7.35099524179306	-4.12173724338758	-1.00390738728993	0.84169069713242	2	corewise_z	IG-D
2	LV3003047005	ST13	200.4688	3.53	7.23574361358611	-1.37641165720456	-0.112572648433594	-0.543087209186786	2	corewise_z	IG-D
2	LV3003046991	ST13	202.082	3.62836	7.55276272229853	-2.08672074162515	-0.403922557074045	-0.308851956370645	2	corewise_z	IG-D
2	LV3003046976	ST13	203.1918	3.642606	7.77660807483952	-1.83387770453687	-0.319954764982817	-0.420172972726317	2	corewise_z	IG-D
2	LV3003046963	ST13	204.2366	3.789464	7.98734300395723	-1.62855892830221	-0.277506263007977	-0.500844133402874	2	corewise_z	IG-D
2	LV3003046946	ST13	205.2922	3.80539	8.20025628035142	-2.25986802785171	-0.535496197127873	-0.227498653807868	2	corewise_z	IG-D
