sample	module	module_abundance	core	age_kyr	state	state_label	index	value	sample_mean	centered	analysis_set
LV3003047060	green	0.0126027163963043	ST8	106.686	2	IG-D	OAP	820	424.656820372246	395.343179627755	include_grey
LV3003047061	turquoise	0.433517055700897	ST8	105.689	2	IG-D	OAP	487.77614376092	404.03878622558	83.7373575353394	include_grey
LV3003047061	grey	0.536968834929263	ST8	105.689	2	IG-D	OAP	66.4766222164936	404.03878622558	-337.562164009087	include_grey
LV3003047061	yellow	0.0295141093698407	ST8	105.689	2	IG-D	OAP	657.863592699328	404.03878622558	253.824806473747	include_grey
LV3003047062	grey	0.584121415497254	ST8	104.692	2	IG-D	OAP	14.5783881984066	280.945253840936	-266.36686564253	include_grey
LV3003047062	turquoise	0.369000406752085	ST8	104.692	2	IG-D	OAP	369.244708333972	280.945253840936	88.2994544930356	include_grey
LV3003047062	yellow	0.0382601179581045	ST8	104.692	2	IG-D	OAP	588.684865092749	280.945253840936	307.739611251813	include_grey
LV3003047062	brown	0.00861805979255644	ST8	104.692	2	IG-D	OAP	151.273053738617	280.945253840936	-129.672200102319	include_grey
LV3003047063	grey	0.777529459569281	ST8	103.695	2	IG-D	OAP	-18.4251367358308	289.826288230957	-308.251424966787	include_grey
LV3003047063	turquoise	0.189028850060951	ST8	103.695	2	IG-D	OAP	367.159772996137	289.826288230957	77.3334847651801	include_grey
LV3003047063	yellow	0.0334416903697684	ST8	103.695	2	IG-D	OAP	520.744228432564	289.826288230957	230.917940201607	include_grey
LV3003047064	turquoise	0.0883517495395948	ST8	96.283	2	IG-D	OAP	261.153830119854	211.927254607078	49.2265755127764	include_grey
LV3003047064	grey	0.911648250460405	ST8	96.283	2	IG-D	OAP	162.700679094301	211.927254607078	-49.2265755127764	include_grey
LV3003047065	turquoise	0.637418689285612	ST8	53.61018	2	IG-D	OAP	372.686526510729	491.943543306115	-119.257016795386	include_grey
LV3003047065	grey	0.289788520503195	ST8	53.61018	2	IG-D	OAP	356.503996395713	491.943543306115	-135.439546910402	include_grey
LV3003047065	yellow	0.0612158638278362	ST8	53.61018	2	IG-D	OAP	589.082086444572	491.943543306115	97.1385431384567	include_grey
LV3003047065	brown	0.00697051322463249	ST8	53.61018	2	IG-D	OAP	321.445107179562	491.943543306115	-170.498436126553	include_grey
LV3003047065	blue	0.00460641315872425	ST8	53.61018	2	IG-D	OAP	820	491.943543306115	328.056456693885	include_grey
LV3003047067	turquoise	0.688699129285169	ST8	42.86602	1	G-A	OAP	442.736642680991	518.622861037586	-75.8862183565947	include_grey
LV3003047067	grey	0.210128358645651	ST8	42.86602	1	G-A	OAP	494.946773691442	518.622861037586	-23.6760873461446	include_grey
LV3003047067	yellow	0.0850450528551536	ST8	42.86602	1	G-A	OAP	612.997157628047	518.622861037586	94.374296590461	include_grey
LV3003047067	green	0.0113973157926106	ST8	42.86602	1	G-A	OAP	690.253811578569	518.622861037586	171.630950540983	include_grey
LV3003047067	blue	0.00156045968541566	ST8	42.86602	1	G-A	OAP	750.032362459547	518.622861037586	231.409501421961	include_grey
LV3003047067	brown	0.00316968373600056	ST8	42.86602	1	G-A	OAP	120.770418186921	518.622861037586	-397.852442850665	include_grey
LV3003047068	turquoise	0.745866883456402	ST8	37.78969	1	G-A	OAP	399.268344662617	482.126064704841	-82.857720042224	include_grey
LV3003047068	yellow	0.0724480261227133	ST8	37.78969	1	G-A	OAP	581.119061900682	482.126064704841	98.9929971958401	include_grey
