sample	module	module_abundance	OAP	MGI	MFI	DCI	MII	SRPI	tea_mode	n_taxa_input	n_taxa_with_comp	n_taxa_with_ko	n_taxa_with_oap	weight_supported_comp	weight_supported_ko	weight_supported_oap	n_taxa_in_module_sample	module_total_reads	core	age_kyr	state	state_label
LV3003047155	blue	0.000563484735016759	569.692307692308	-13.8155105579643	0	14.2209756660724	-15.3195879547405	-0.3317941891592	ko	1	1	1	1	1	1	1	1	155	ST8	30.9475	1	G-A
LV3003047156	grey	0.295925477899006	555.160919519447	-13.8155105579643	0	-1.85857321820842	-1.87543645360885	-0.749292067443633	ko	339	317	303	283	0.963984045825258	0.939080452167241	0.899062725306417	339	151183	ST8	27.1996666666667	1	G-A
LV3003047156	turquoise	0.596949980621748	485.698484197899	-13.8155105579643	0	-1.31003272005817	-3.21852018125659	-0.98890943051679	ko	215	215	205	171	1	0.955543313954442	0.826081824173446	215	304971	ST8	27.1996666666667	1	G-A
LV3003047156	yellow	0.0945051890651853	579.923864179195	-13.8155105579643	0	1.84541888721914	-2.9137153843931	-1.08566726360383	ko	71	69	66	51	0.977133862181811	0.949048279861643	0.794908970402436	71	48281	ST8	27.1996666666667	1	G-A
LV3003047156	blue	0.00896880297211489	642.064414209731	-13.8155105579643	0	-0.540234537174805	-2.61084348717132	-0.531951511230747	ko	27	26	24	19	0.968572675687473	0.917939764295068	0.735704932343955	27	4582	ST8	27.1996666666667	1	G-A
LV3003047156	brown	0.000773172670009905	405.41081703107	-13.8155105579643	0	-13.6801692100945	-0.252280145400865	-0.118455793676904	ko	3	3	2	3	1	0.665822784810127	1	3	395	ST8	27.1996666666667	1	G-A
LV3003047156	green	0.00287737677193559	668.830348943985	-13.8155105579643	0	0	-14.8132872255728	-2.07845939802807	ko	11	11	11	8	1	1	0.740816326530612	11	1470	ST8	27.1996666666667	1	G-A
LV3003047158	grey	0.214159758396335	479.154510507825	-13.8155105579643	0	-0.976925539531253	-2.0119374430873	-0.403736476855608	ko	137	133	126	116	0.97555839485141	0.930058678780996	0.869487033882264	137	42264	ST8	57.70646	1	G-A
LV3003047158	turquoise	0.64123781340576	447.89595317789	-13.8155105579643	0	-1.72050122784795	-3.06659723326304	-0.929118247919571	ko	169	169	161	134	1	0.958197349601334	0.777560906224565	169	126547	ST8	57.70646	1	G-A
LV3003047158	yellow	0.13953523724588	591.110087656272	-13.8155105579643	0	0.810118992873215	-3.38941281602217	-0.983916192992357	ko	58	56	53	42	0.979082688746051	0.950648218760213	0.758143588626212	58	27537	ST8	57.70646	1	G-A
LV3003047158	blue	0.00242718446601942	820	-13.8155105579643	0	0	-14.8371200509711	-9.21034037197618	ko	4	4	4	2	1	1	0.530271398747391	4	479	ST8	57.70646	1	G-A
LV3003047158	brown	0.00113505077325334	82.2678571428572	-13.8155105579643	0	-14.2982673403741	-13.6051201598141	-9.21034037197618	ko	2	2	1	2	1	0.540178571428572	1	2	224	ST8	57.70646	1	G-A
LV3003047158	green	0.00150495571275108	820	-13.8155105579643	0	0	-15.1749319008331	-9.21034037197618	ko	2	2	2	2	1	1	1	2	297	ST8	57.70646	1	G-A
LV3003047159	turquoise	0.694742203323581	506.543888908505	-13.8155105579643	0	-1.08019470314459	-3.52198291930515	-0.930284188732573	ko	195	194	186	154	0.99886625181144	0.970070752706504	0.834012445656807	195	117310	ST8	56.7987933333333	1	G-A
LV3003047159	yellow	0.0791334525684911	552.183503416322	-13.8155105579643	0	-11.0872759773185	-3.19811087027683	-1.1065668795508	ko	45	43	41	34	0.970887591677893	0.950381679389313	0.850696003592277	45	13362	ST8	56.7987933333333	1	G-A
LV3003047159	grey	0.206977625641086	569.170283867449	-13.8155105579643	0	-1.55066550679	-2.17982064715942	-0.688154040722739	ko	105	95	91	83	0.940684998140147	0.922258147586483	0.877163867349567	105	34949	ST8	56.7987933333333	1	G-A
LV3003047159	green	0.017470714344937	690.228032879819	-13.8155105579643	0	0	-14.7474076875783	-1.85996113208057	ko	16	16	14	11	1	0.832542372881356	0.597966101694915	16	2950	ST8	56.7987933333333	1	G-A
LV3003047159	brown	0.00167600412190413	360	-13.8155105579643	0	-14.9141228466324	-14.2209756660724	-9.21034037197618	ko	1	1	1	1	1	1	1	1	283	ST8	56.7987933333333	1	G-A
LV3003047160	turquoise	0.31703888802124	335.911724915445	-13.8155105579643	0	0	-14.6955868906299	-0.53911546452889	ko	10	10	10	8	1	1	0.873891625615764	10	2030	ST8	55.8911266666667	2	IG-D
LV3003047160	grey	0.627518350773075	29.4959994275554	-13.8155105579643	0	1.18842414190883	-0.686951171825245	-0.0229327295677414	ko	12	12	12	12	1	1	1	12	4018	ST8	55.8911266666667	2	IG-D
LV3003047160	yellow	0.0554427612056848	820	-13.8155105579643	0	0	-14.9141228466324	-9.21034037197618	ko	2	2	2	1	1	1	0.636619718309859	2	355	ST8	55.8911266666667	2	IG-D
LV3003047161	turquoise	0.529627687467226	343.046199767036	-13.8155105579643	0	0	-14.5496381363396	-0.691470673724323	ko	16	16	15	13	1	0.951980198019802	0.85	16	4040	ST8	54.98346	2	IG-D
LV3003047161	grey	0.365495542737284	146.288721475187	-13.8155105579643	0	0.405458422279196	-1.65586222971015	-0.648435843482346	ko	10	10	8	9	1	0.879842180774749	0.963414634146341	10	2788	ST8	54.98346	2	IG-D
LV3003047161	yellow	0.10487676979549	642.600699844479	-13.8155105579643	0	0	-14.7705411181544	-1.51892859992733	ko	4	4	4	3	1	1	0.80375	4	800	ST8	54.98346	2	IG-D
LV3003047162	grey	0.821206581352834	-33.6265657313088	-13.8155105579643	0	-11.418357069934	-1.19100745817391	-0.326458661682434	ko	30	30	24	26	1	0.651825467497774	0.95750469971307	30	20214	ST8	102.698	2	IG-D
LV3003047162	turquoise	0.165143205362584	329.845196191575	-13.8155105579643	0	0	-14.4432824590379	-0.658945154104632	ko	21	21	18	17	1	0.886592865928659	0.852644526445264	21	4065	ST8	102.698	2	IG-D
LV3003047162	yellow	0.0058094657729027	820	-13.8155105579643	0	0	-14.9141228466324	-9.21034037197618	ko	1	1	1	1	1	1	1	1	143	ST8	102.698	2	IG-D
LV3003047162	brown	0.00784074751167987	-231.727272727273	-13.8155105579643	0	0	14.2209756660724	0.0147794011207723	ko	1	1	1	1	1	1	1	1	193	ST8	102.698	2	IG-D
LV3003047164	grey	0.235798438166145	420.385131596018	-13.8155105579643	0	-1.33963540352778	-1.30893829335148	-0.423917425340045	ko	122	118	116	109	0.981258130663903	0.964103807906864	0.921725133949243	122	45353	ST8	43.93302	1	G-A
LV3003047164	turquoise	0.684331749316308	492.473027727912	-13.8155105579643	0	-2.08367638920224	-3.27205279153691	-1.03784742516319	ko	200	200	191	161	1	0.963456234852572	0.802997956284236	200	131623	ST8	43.93302	1	G-A
LV3003047164	yellow	0.0761420000207967	544.861311721447	-13.8155105579643	0	1.7552523585926	-2.96768296974409	-0.938517092144918	ko	54	52	48	37	0.96790713554114	0.919426425401161	0.758279276203482	54	14645	ST8	43.93302	1	G-A
LV3003047164	blue	0.00085786480050744	820	-13.8155105579643	0	0	-15.3195879547405	-9.21034037197618	ko	1	1	1	1	1	1	1	1	165	ST8	43.93302	1	G-A
LV3003047164	green	0.00286994769624307	820	-13.8155105579643	0	0	-14.7533074950594	-9.21034037197618	ko	4	4	4	2	1	1	0.516304347826087	4	552	ST8	43.93302	1	G-A
LV3003047166	grey	0.211789960369881	485.902821073366	-13.8155105579643	0	-1.95512680416024	-1.81003930542559	-0.468705019503382	ko	223	206	195	179	0.945722230885181	0.91504236186912	0.868093456000832	223	76956	ST8	38.27343	1	G-A
LV3003047166	turquoise	0.695461800968736	381.700785674428	-13.8155105579643	0	-1.58007604792215	-2.98644229476447	-0.833495955238477	ko	222	221	212	179	0.99942620388361	0.961389457188874	0.836658053129563	222	252703	ST8	38.27343	1	G-A
LV3003047166	yellow	0.0836470717745486	600.457796088499	-13.8155105579643	0	-0.991888141060959	-3.36197529605983	-0.877430884328825	ko	73	71	68	53	0.973547410673159	0.948147660722511	0.794597617950911	73	30394	ST8	38.27343	1	G-A
LV3003047166	green	0.00792051959489212	705.914576103124	-13.8155105579643	0	0	-14.9060990812752	-1.23582558445364	ko	17	17	15	12	1	0.891243919388464	0.700833912439194	17	2878	ST8	38.27343	1	G-A
LV3003047166	blue	0.000666006164685161	560.75	-13.8155105579643	0	0	-15.0161721009866	-0.564716744190843	ko	2	1	1	1	0.553719008264463	0.553719008264463	0.553719008264463	2	242	ST8	38.27343	1	G-A
LV3003047166	brown	0.000514641127256715	297.2	-13.8155105579643	0	-15.2018049190842	0	1.01242667569772	ko	1	1	1	1	1	1	1	1	187	ST8	38.27343	1	G-A
LV3003047167	turquoise	0.615308582575453	462.965067240561	-13.8155105579643	0	-2.20091029100767	-3.10103198700965	-0.986940556862809	ko	177	177	169	145	1	0.936747269559305	0.800050996557732	177	117655	ST8	34.67812	1	G-A
LV3003047167	yellow	0.112936881906565	641.897543539222	-13.8155105579643	0	-0.312775640049438	-3.980849196358	-1.07315328424049	ko	55	53	51	42	0.987960175966659	0.963880527899977	0.836675156286177	55	21595	ST8	34.67812	1	G-A
LV3003047167	grey	0.269809061099402	502.569684795294	-13.8155105579643	0	-2.29878157247564	-1.79677477363135	-0.471651332072352	ko	151	146	141	126	0.985559496811459	0.97051811362447	0.905351708631351	151	51591	ST8	34.67812	1	G-A
LV3003047167	brown	0.00194547441858033	-106.816532258065	-13.8155105579643	0	0	13.0116120131116	-1.16146292316179	ko	2	2	1	2	1	0.298387096774194	1	2	372	ST8	34.67812	1	G-A
LV3003047168	grey	0.341821407285067	474.330906714322	-13.8155105579643	0	-3.30720180071723	-1.58156068870648	-0.445272424774966	ko	321	309	299	276	0.989444144376864	0.9718549655966	0.924981800248926	321	170332	ST8	30.497	1	G-A
LV3003047168	turquoise	0.559954004258419	459.819573624031	-13.8155105579643	0	-1.65909624689492	-2.7129293332732	-0.944585234016981	ko	203	203	195	160	1	0.947191868945522	0.809915815202004	203	279029	ST8	30.497	1	G-A
LV3003047168	yellow	0.0854011683560536	618.320756290975	-13.8155105579643	0	-0.664505604596561	-3.23866550960991	-1.2078166575364	ko	70	68	65	50	0.98754582197575	0.959911645831375	0.798101325312529	70	42556	ST8	30.497	1	G-A
LV3003047168	blue	0.00562504640713456	631.289704591986	-13.8155105579643	0	0.442146674742769	-2.25098927251131	-0.579595126042389	ko	15	15	15	11	1	1	0.750624331073849	15	2803	ST8	30.497	1	G-A
LV3003047168	brown	0.0051093000901051	250.520351087849	-13.8155105579643	11.6361922589829	-12.9182828425728	-1.79591008295437	-0.220750983063022	ko	11	11	8	10	1	0.65553809897879	0.942655145326002	11	2546	ST8	30.497	1	G-A
LV3003047168	green	0.0020890736032205	761.973823246878	-13.8155105579643	0	0	-15.0232227597153	-1.58288130337482	ko	5	5	5	5	1	1	1	5	1041	ST8	30.497	1	G-A
LV3003047169	grey	0.367340579903676	537.81986850805	-13.8155105579643	0	-2.23846460293621	-1.86540248525467	-0.627847543668297	ko	352	331	319	292	0.974921842813174	0.950677362285825	0.905159586069845	352	206315	ST8	26.6703333333333	1	G-A
LV3003047169	turquoise	0.530397315029957	454.170039473718	-13.8155105579643	0	-2.16418066858598	-2.79717773979784	-0.947731648121551	ko	216	216	207	172	1	0.949435203679149	0.845344836267813	216	297895	ST8	26.6703333333333	1	G-A
LV3003047169	yellow	0.092068833515833	549.2107596613	-13.8155105579643	0	0.167606134644128	-2.89394706869661	-0.927784959942943	ko	73	71	68	52	0.980216592535293	0.959601624444015	0.827518855153742	73	51710	ST8	26.6703333333333	1	G-A
LV3003047169	brown	0.00266716520221848	359.18958611482	-13.8155105579643	0	0	-2.66833092131764	-0.748156200127642	ko	6	6	4	6	1	0.739652870493992	1	6	1498	ST8	26.6703333333333	1	G-A
LV3003047169	blue	0.00725013131070338	592.293767248063	-13.8155105579643	0	-1.07837946132228	-1.89695139346679	-0.437664509788968	ko	25	25	25	25	1	1	1	25	4072	ST8	26.6703333333333	1	G-A
LV3003047169	green	0.000275975037612727	820	-13.8155105579643	0	0	-14.9141228466324	-9.21034037197618	ko	1	1	1	1	1	1	1	1	155	ST8	26.6703333333333	1	G-A
LV3003061473	grey	0.557245642395866	-31.0624197232425	-13.8155105579643	0	-1.25779231690037	-1.38256258136478	-0.363664756328885	ko	42	42	39	37	1	0.991432307715433	0.985510078311714	42	66529	ST13	117.088	2	IG-D
LV3003061473	turquoise	0.389357478494669	334.673174448999	-13.8155105579643	0	-0.590652570314173	-4.2206346268156	-0.845237781871652	ko	98	98	94	80	1	0.937592771861891	0.849671937184038	98	46485	ST13	117.088	2	IG-D
LV3003061473	yellow	0.038722160333029	571.888028775739	-13.8155105579643	0	0	-3.56489800262458	-0.885404883483969	ko	17	17	17	14	1	1	0.836902444300238	17	4623	ST13	117.088	2	IG-D
LV3003061473	green	0.0146747187764367	594.423076923077	-13.8155105579643	0	0	-14.2238254827632	-9.21034037197618	ko	7	7	6	2	1	0.884132420091324	0.118721461187215	7	1752	ST13	117.088	2	IG-D
LV3003061474	grey	0.240366627779032	395.046587240819	-13.8155105579643	0	-1.7952399043149	-2.59476772969021	-0.492745773342208	ko	302	273	256	230	0.95759884408249	0.920983843425719	0.866222251412058	302	152260	ST13	77.7798	4	IG-B
LV3003061474	green	0.0245813001520249	640.076659001314	-13.8155105579643	0	-9.20587063906104	-14.7976113995699	-1.27491722780792	ko	51	48	44	36	0.976237878106737	0.880547171023056	0.586474857106159	51	15571	ST13	77.7798	4	IG-B
LV3003061474	turquoise	0.690417065935853	343.62866886567	-13.8155105579643	0	-1.51821643253556	-3.02759838214887	-0.720740109580211	ko	230	229	219	185	0.999256877881027	0.945050120728763	0.883906032779688	230	437344	ST13	77.7798	4	IG-B
LV3003061474	yellow	0.0437541143801632	604.47042345973	-13.8155105579643	0	-0.697165940154863	-3.11428721198896	-0.913688658133685	ko	71	69	66	52	0.979758983980372	0.952337999711358	0.787848174339732	71	27716	ST13	77.7798	4	IG-B
LV3003061474	blue	0.000880891752927229	820	-13.8155105579643	0	0	-14.849345348316	-9.21034037197618	ko	4	3	3	2	0.720430107526882	0.720430107526882	0.49820788530466	4	558	ST13	77.7798	4	IG-B
LV3003061475	turquoise	0.649157642988889	424.34548550417	-13.8155105579643	0	-1.89543587526133	-3.24536157559898	-0.953119030459975	ko	212	211	202	170	0.998454734132703	0.955989377996502	0.821660005256623	212	220674	ST13	53.844	1	G-A
LV3003061475	yellow	0.0611256725471335	562.926249610955	-13.8155105579643	0	-0.334757852522248	-3.08086780199188	-1.16917553107483	ko	63	61	58	45	0.964050243033832	0.93709995668704	0.773136339573608	63	20779	ST13	53.844	1	G-A
LV3003061475	grey	0.27779984055963	408.262888150443	-13.8155105579643	0	-1.68726682159121	-2.33419332369912	-0.661723370096313	ko	177	163	155	143	0.961677344205009	0.940954095409541	0.871647164716472	177	94435	ST13	53.844	1	G-A
LV3003061475	green	0.0110549245599946	721.007273034087	-13.8155105579643	0	0	-14.9480022231465	-1.54124484411328	ko	18	18	17	14	1	0.972059606173497	0.788451303885045	18	3758	ST13	53.844	1	G-A
LV3003061475	blue	0.000861919344352958	-217	-13.8155105579643	0	0	0	0.0147794011207723	ko	1	1	1	1	1	1	1	1	293	ST13	53.844	1	G-A
LV3003061476	grey	0.271401702185401	487.648884724098	-13.8155105579643	0	-1.67906608842746	-2.09659251806573	-0.806044167177496	ko	326	291	280	250	0.93678172891972	0.913269309557042	0.864189043740322	326	144009	ST13	37.16	1	G-A
LV3003061476	green	0.0171198540553173	693.323457829481	-13.8155105579643	0	-9.77647124336101	-14.8360779951363	-1.10594289998331	ko	40	38	34	27	0.963672391017173	0.883971818582123	0.719176574196389	40	9084	ST13	37.16	1	G-A
LV3003061476	turquoise	0.631747868499016	388.228702062403	-13.8155105579643	0	-1.64104506129083	-3.08602095799664	-0.884516828452652	ko	224	223	213	179	0.999090130752686	0.930196621252756	0.845545966296057	224	335213	ST13	37.16	1	G-A
LV3003061476	yellow	0.0759387273563357	625.350179084927	-13.8155105579643	0	-0.714181744412106	-3.34822963811125	-1.12201575832573	ko	75	73	69	54	0.978532784037326	0.952201320295826	0.808383382141262	75	40294	ST13	37.16	1	G-A
LV3003061476	blue	0.00212961636751525	786.389534883721	-13.8155105579643	0	0	-3.14144408473539	-9.21034037197618	ko	9	9	8	4	1	0.909734513274336	0.380530973451327	9	1130	ST13	37.16	1	G-A
LV3003061476	brown	0.00166223153641456	-120.821088435374	-13.8155105579643	0	-13.1109607453065	12.1209148371899	-0.744251279207412	ko	3	3	2	3	1	0.246031746031746	1	3	882	ST13	37.16	1	G-A
LV3003061477	grey	0.159897890189585	541.839484838282	-4.1168314699678	-3.02564683012551	-1.66827931575819	-2.07467629089662	-0.800619236431635	ko	477	416	393	363	0.913297414268995	0.87685483692892	0.805653388389604	477	362296	ST13	16.726	3	IG-A
LV3003061477	green	0.00827920960227664	645.215778316172	-13.8155105579643	0	-9.49761759277605	-14.8062062181933	-1.49608345999598	ko	37	36	35	26	0.993816301508609	0.983154752385522	0.792099792099792	37	18759	ST13	16.726	3	IG-A
LV3003061477	turquoise	0.709902391918778	388.70866578007	-13.8155105579643	0	-1.09461401455085	-2.76632948885648	-0.870582646824382	ko	232	231	221	185	0.999324834285984	0.947503689786844	0.794341788032781	232	1608494	ST13	16.726	3	IG-A
LV3003061477	yellow	0.0945976601600497	588.898661479875	-13.8155105579643	0	-2.05118336277935	-3.0763106292385	-1.0927926315348	ko	75	73	69	54	0.986568006755654	0.948950027759764	0.739986656651379	75	214339	ST13	16.726	3	IG-A
LV3003061477	blue	0.0236265753845448	632.049080698028	-13.8155105579643	0	-1.78309699467806	-3.50784157411584	-1.55347273948684	ko	132	110	99	83	0.835727495189883	0.768423215586648	0.580875347916239	132	53533	ST13	16.726	3	IG-A
LV3003061477	brown	0.00369627274476608	183.196446418571	-0.698774926958408	-13.1167356310059	-12.6545781811379	-1.95579100146218	-0.705562738075235	ko	25	23	16	19	0.906268656716418	0.582208955223881	0.773970149253731	25	8375	ST13	16.726	3	IG-A
LV3003061485	grey	0.194713905780985	455.427916752402	-13.8155105579643	0	-1.55132562647	-2.34192014512478	-0.830903410188416	ko	502	432	409	365	0.883723976638082	0.85192723043695	0.802094648996128	502	312988	ST13	75.7796	4	IG-B
LV3003061485	green	0.0432474298956405	672.799311251465	-13.8155105579643	0	-9.34837965969629	-14.7004446211264	-1.62873809196998	ko	65	61	56	44	0.988578333357308	0.90774918365292	0.503344505660486	65	69517	ST13	75.7796	4	IG-B
LV3003061485	turquoise	0.706172294197241	358.893549435029	-13.8155105579643	0	-0.950003607201612	-2.73322407048497	-0.71508452204112	ko	234	233	223	188	0.998852983695983	0.958031712974587	0.875922260133079	234	1135119	ST13	75.7796	4	IG-B
LV3003061485	yellow	0.049080361447657	595.394975264012	-13.8155105579643	0	-0.857198931369915	-3.25234336019673	-1.23649093263889	ko	75	73	69	54	0.981671377688768	0.953253140329307	0.83098627254636	75	78893	ST13	75.7796	4	IG-B
LV3003061485	blue	0.00669580229248643	627.100668920578	-13.8155105579643	0	0.747580324418893	-3.75913667748623	-1.46954665692134	ko	53	45	42	34	0.850506364396544	0.785747468178017	0.640527733903187	53	10763	ST13	75.7796	4	IG-B
LV3003061485	brown	9.02063859900151e-05	820	-13.8155105579643	0	0	-14.9141228466324	-9.21034037197618	ko	1	1	1	1	1	1	1	1	145	ST13	75.7796	4	IG-B
LV3003061486	turquoise	0.542592914206322	459.707203870968	-13.8155105579643	0	-1.51339486341412	-3.29316797367784	-1.05329027988156	ko	182	182	173	147	1	0.931565798013746	0.813199612351409	182	112473	ST13	52.105	2	IG-D
LV3003061486	grey	0.412894137624947	380.541951488577	-13.8155105579643	0	-2.13166282703368	-2.82131616390871	-0.00185142981018044	ko	92	86	83	83	0.988654951628733	0.978139458802636	0.979202691966164	92	85588	ST13	52.105	2	IG-D
LV3003061486	yellow	0.0430994558295705	551.3489569161	-13.8155105579643	0	10.9669005811917	-2.76107607610178	-1.19308799558636	ko	36	34	32	24	0.949742556525633	0.923214685471233	0.740429818670249	36	8934	ST13	52.105	2	IG-D
LV3003061486	green	0.00141349233916097		-13.8155105579643	0	0	-14.2209756660724	-9.21034037197618	ko	2	2	2	0	1	1	0	2	293	ST13	52.105	2	IG-D
LV3003061488	grey	0.223018684769222	532.661497032584	-4.00091368338615	-9.81459687457813	-1.11793040451613	-1.90438264876527	-0.871459858290586	ko	419	379	360	325	0.942670318553063	0.911530584548573	0.858948355417376	419	202635	ST13	35.041	1	G-A
LV3003061488	green	0.00693813896308721	678.26421153031	-13.8155105579643	0	-9.68175385716162	-14.819351861538	-1.29672742731192	ko	30	29	28	21	0.984137055837563	0.961770304568528	0.748413705583756	30	6304	ST13	35.041	1	G-A
