sample	module	module_abundance	n_taxa_in_module_sample	n_taxa_with_comp	n_taxa_with_ko	n_taxa_with_oap	frac_taxa_with_comp	frac_taxa_with_ko	frac_taxa_with_oap	weight_supported_comp	weight_supported_ko	weight_supported_oap	tea_mode	state	state_label	core	age_kyr
LV3003047062	yellow	0.0382601179581045	9	8	8	7	0.888888888888889	0.888888888888889	0.777777777777778	0.932890365448505	0.932890365448505	0.788039867109635	ko	2	IG-D	ST8	104.692
LV3003047062	brown	0.00861805979255644	2	2	2	2	1	1	1	1	1	1	ko	2	IG-D	ST8	104.692
LV3003047063	grey	0.777529459569281	29	29	25	28	1	0.862068965517241	0.96551724137931	1	0.699764828847661	0.991951920564411	ko	2	IG-D	ST8	103.695
LV3003047063	turquoise	0.189028850060951	22	22	20	17	1	0.909090909090909	0.772727272727273	1	0.917239896818573	0.787403267411866	ko	2	IG-D	ST8	103.695
LV3003047063	yellow	0.0334416903697684	6	6	6	6	1	1	1	1	1	1	ko	2	IG-D	ST8	103.695
LV3003047064	turquoise	0.0883517495395948	6	6	5	6	1	0.833333333333333	1	1	0.735799895779052	1	ko	2	IG-D	ST8	96.283
LV3003047064	grey	0.911648250460405	29	29	24	26	1	0.827586206896552	0.896551724137931	1	0.826978435432554	0.973839705065401	ko	2	IG-D	ST8	96.283
LV3003047065	turquoise	0.637418689285612	132	132	126	108	1	0.954545454545455	0.818181818181818	1	0.939466822513936	0.880754360726488	ko	2	IG-D	ST8	53.61018
LV3003047065	grey	0.289788520503195	103	95	92	83	0.922330097087379	0.893203883495146	0.805825242718447	0.934266149168129	0.90860547328867	0.833477540728289	ko	2	IG-D	ST8	53.61018
LV3003047065	yellow	0.0612158638278362	26	25	25	21	0.961538461538461	0.961538461538461	0.807692307692308	0.981860737273259	0.981860737273259	0.814979520187244	ko	2	IG-D	ST8	53.61018
LV3003047065	brown	0.00697051322463249	6	6	6	6	1	1	1	1	1	1	ko	2	IG-D	ST8	53.61018
LV3003047065	blue	0.00460641315872425	3	2	2	1	0.666666666666667	0.666666666666667	0.333333333333333	0.488335925349922	0.488335925349922	0.244167962674961	ko	2	IG-D	ST8	53.61018
LV3003047067	turquoise	0.688699129285169	226	226	217	182	1	0.960176991150442	0.805309734513274	1	0.96540316426318	0.81343671080271	ko	1	G-A	ST8	42.86602
LV3003047067	grey	0.210128358645651	237	224	212	197	0.945147679324895	0.894514767932489	0.831223628691983	0.965447442723979	0.930482317599887	0.867514149787914	ko	1	G-A	ST8	42.86602
LV3003047067	yellow	0.0850450528551536	73	71	67	53	0.972602739726027	0.917808219178082	0.726027397260274	0.98493246687054	0.954001019367992	0.775356778797146	ko	1	G-A	ST8	42.86602
LV3003047067	green	0.0113973157926106	26	26	23	19	1	0.884615384615385	0.730769230769231	1	0.905633468029475	0.661041121939625	ko	1	G-A	ST8	42.86602
LV3003047067	blue	0.00156045968541566	4	4	4	2	1	1	0.5	1	1	0.536458333333333	ko	1	G-A	ST8	42.86602
LV3003047067	brown	0.00316968373600056	7	7	5	6	1	0.714285714285714	0.857142857142857	1	0.61025641025641	0.87008547008547	ko	1	G-A	ST8	42.86602
LV3003047068	turquoise	0.745866883456402	213	213	203	171	1	0.953051643192488	0.802816901408451	1	0.939957487223554	0.819628239337886	ko	1	G-A	ST8	37.78969
LV3003047068	yellow	0.0724480261227133	70	68	64	50	0.971428571428571	0.914285714285714	0.714285714285714	0.971178469991153	0.940960096847791	0.76072077105741	ko	1	G-A	ST8	37.78969
LV3003047068	grey	0.175788589528651	143	133	125	120	0.93006993006993	0.874125874125874	0.839160839160839	0.949147988946884	0.899927080135094	0.886225821307952	ko	1	G-A	ST8	37.78969
LV3003047068	blue	0.00315402078617763	6	6	6	5	1	1	0.833333333333333	1	1	0.853475935828877	ko	1	G-A	ST8	37.78969
LV3003047068	brown	0.00107945096425331	2	2	1	2	1	0.5	1	1	0.684375	1	ko	1	G-A	ST8	37.78969
LV3003047068	green	0.00166302914180275	3	3	3	2	1	1	0.666666666666667	1	1	0.695740365111562	ko	1	G-A	ST8	37.78969
LV3003047069	turquoise	0.704385347284714	217	217	209	172	1	0.963133640552995	0.792626728110599	1	0.968595818833956	0.799456908118048	ko	1	G-A	ST8	33.7436870748299
LV3003047069	grey	0.197801866794182	150	139	134	126	0.926666666666667	0.893333333333333	0.84	0.952811512544257	0.93164426847375	0.903300719534016	ko	1	G-A	ST8	33.7436870748299
LV3003047069	yellow	0.089205501733882	69	67	63	50	0.971014492753623	0.91304347826087	0.72463768115942	0.976869829478305	0.946057741009623	0.76042546007091	ko	1	G-A	ST8	33.7436870748299
LV3003047069	brown	0.00220641668141376	4	4	3	4	1	0.75	1	1	0.820819112627986	1	ko	1	G-A	ST8	33.7436870748299
LV3003047069	blue	0.0015889212279123	3	3	3	2	1	1	0.666666666666667	1	1	0.665876777251185	ko	1	G-A	ST8	33.7436870748299
LV3003047069	green	0.00481194627789555	8	8	7	6	1	0.875	0.75	1	0.92018779342723	0.804381846635368	ko	1	G-A	ST8	33.7436870748299
LV3003047070	turquoise	0.610565232330708	208	207	198	167	0.995192307692308	0.951923076923077	0.802884615384615	0.999145026271503	0.959491561192851	0.845623129744969	ko	1	G-A	ST8	30.128
LV3003047070	yellow	0.08218137125337	67	65	62	47	0.970149253731343	0.925373134328358	0.701492537313433	0.983114899091421	0.955013266865	0.791509206400257	ko	1	G-A	ST8	30.128
LV3003047070	grey	0.3005662895808	208	201	193	176	0.966346153846154	0.927884615384615	0.846153846153846	0.984665779956691	0.960625680146857	0.908434370637442	ko	1	G-A	ST8	30.128
LV3003047070	brown	0.00389200190305017	4	4	3	4	1	0.75	1	1	0.775891341256367	1	ko	1	G-A	ST8	30.128
LV3003047070	blue	0.00279510493207168	4	4	4	2	1	1	0.5	1	1	0.702127659574468	ko	1	G-A	ST8	30.128
LV3003047071	grey	0.331271922142431	309	297	287	264	0.961165048543689	0.928802588996764	0.854368932038835	0.982016485453214	0.959626908164095	0.907798053198124	ko	1	G-A	ST8	26.141
LV3003047071	turquoise	0.556053318243265	218	217	207	171	0.995412844036697	0.94954128440367	0.784403669724771	0.999349823321555	0.950416961130742	0.819703180212014	ko	1	G-A	ST8	26.141
LV3003047071	yellow	0.106717326183515	72	70	67	51	0.972222222222222	0.930555555555556	0.708333333333333	0.985438936116489	0.95865247033078	0.860470499116236	ko	1	G-A	ST8	26.141
LV3003047071	brown	0.00118789381262266	2	2	1	2	1	0.5	1	1	0.455576559546314	1	ko	1	G-A	ST8	26.141
LV3003047071	blue	0.00421713531210843	9	9	9	6	1	1	0.666666666666667	1	1	0.657082002129926	ko	1	G-A	ST8	26.141
LV3003047071	green	0.000552404306058932	2	2	2	2	1	1	1	1	1	1	ko	1	G-A	ST8	26.141
LV3003047073	grey	0.938944614042739	11	11	8	11	1	0.727272727272727	1	1	0.63190896423595	1	ko	2	IG-D	ST8	101.685
LV3003047073	turquoise	0.0610553859572612	1	1	1	1	1	1	1	1	1	1	ko	2	IG-D	ST8	101.685
LV3003047074	grey	0.865113427345187	14	14	10	14	1	0.714285714285714	1	1	0.583132530120482	1	ko	2	IG-D	ST8	100.672
LV3003047074	brown	0.0235438381361128	1	1	0	1	1	0	1	1	0	1	module_completeness	2	IG-D	ST8	100.672
LV3003047074	turquoise	0.1113427345187	5	5	5	5	1	1	1	1	1	1	ko	2	IG-D	ST8	100.672
LV3003047077	turquoise	0.397366080145799	59	59	55	46	1	0.932203389830508	0.779661016949153	1	0.94037674037674	0.851214851214851	ko	2	IG-D	ST8	99.7145
LV3003047077	grey	0.545507799787377	44	44	43	42	1	0.977272727272727	0.954545454545455	1	0.978960346816211	0.978522849301993	ko	2	IG-D	ST8	99.7145
LV3003047077	yellow	0.0504653836974681	12	12	12	10	1	1	0.833333333333333	1	1	0.824161650902838	ko	2	IG-D	ST8	99.7145
LV3003047077	brown	0.00397040637000716	1	1	0	1	1	0	1	1	0	1	module_completeness	2	IG-D	ST8	99.7145
LV3003047077	blue	0.00269032999934911	1	1	1	1	1	1	1	1	1	1	ko	2	IG-D	ST8	99.7145
LV3003047078	grey	0.750447894893998	24	24	21	23	1	0.875	0.958333333333333	1	0.706356311548792	0.975629165423257	ko	2	IG-D	ST8	98.757
LV3003047078	turquoise	0.230889817856076	18	18	17	15	1	0.944444444444444	0.833333333333333	1	0.961526026511478	0.867442612350469	ko	2	IG-D	ST8	98.757
LV3003047078	yellow	0.0186622872499254	2	2	2	2	1	1	1	1	1	1	ko	2	IG-D	ST8	98.757
LV3003047079	green	0.0723281441315375	42	42	40	28	1	0.952380952380952	0.666666666666667	1	0.902619911326078	0.535026199113261	ko	4	IG-B	ST8	97.52
LV3003047079	turquoise	0.404740248382019	146	146	141	119	1	0.965753424657534	0.815068493150685	1	0.955299134217843	0.752913551435527	ko	4	IG-B	ST8	97.52
LV3003047079	grey	0.470928808815813	133	130	120	100	0.977443609022556	0.902255639097744	0.75187969924812	0.994738080204039	0.833661429508846	0.897126372742017	ko	4	IG-B	ST8	97.52
LV3003047079	yellow	0.0265932015625911	22	22	21	18	1	0.954545454545455	0.818181818181818	1	0.96491997368998	0.837316377987284	ko	4	IG-B	ST8	97.52
LV3003047079	blue	0.000857092880881581	1	1	1	1	1	1	1	1	1	1	ko	4	IG-B	ST8	97.52
LV3003047079	brown	0.0245525042271588	2	2	2	2	1	1	1	1	1	1	ko	4	IG-B	ST8	97.52
LV3003047080	turquoise	0.626681091877497	218	217	208	174	0.995412844036697	0.954128440366972	0.798165137614679	0.999406832930511	0.951532938478836	0.86841872283162	ko	4	IG-B	ST8	87.9935
LV3003047080	yellow	0.0326786506879716	49	48	45	36	0.979591836734694	0.918367346938776	0.73469387755102	0.98641765704584	0.949575551782683	0.800169779286927	ko	4	IG-B	ST8	87.9935
LV3003047080	grey	0.316419773635153	165	158	148	137	0.957575757575757	0.896969696969697	0.83030303030303	0.982965554123598	0.7694344353559	0.935719733831304	ko	4	IG-B	ST8	87.9935
LV3003047080	green	0.0242204837993786	30	30	27	20	1	0.9	0.666666666666667	1	0.910090482189898	0.425953499026457	ko	4	IG-B	ST8	87.9935
LV3003047081	turquoise	0.660182101757788	217	217	208	173	1	0.95852534562212	0.797235023041475	1	0.96006129681065	0.850753972054614	ko	1	G-A	ST8	52.20718
LV3003047081	grey	0.250885216878135	238	219	210	195	0.920168067226891	0.882352941176471	0.819327731092437	0.944540121252853	0.91685918707383	0.854888618193528	ko	1	G-A	ST8	52.20718
LV3003047081	yellow	0.0757527856229538	63	61	58	46	0.968253968253968	0.920634920634921	0.73015873015873	0.971574310224901	0.94249942035706	0.763366566195224	ko	1	G-A	ST8	52.20718
LV3003047081	brown	0.00176692099088086	2	2	2	2	1	1	1	1	1	1	ko	1	G-A	ST8	52.20718
LV3003047081	blue	0.0040888589132909	6	6	6	3	1	1	0.5	1	1	0.56958762886598	ko	1	G-A	ST8	52.20718
LV3003047081	green	0.00732411583695148	15	15	14	11	1	0.933333333333333	0.733333333333333	1	0.923741007194245	0.677697841726619	ko	1	G-A	ST8	52.20718
LV3003047082	turquoise	0.730862192030323	200	200	191	162	1	0.955	0.81	1	0.955849963966027	0.841234988650983	ko	1	G-A	ST8	41.9168333333333
LV3003047082	yellow	0.0696202220089099	58	56	53	39	0.96551724137931	0.913793103448276	0.672413793103448	0.979212331188574	0.951566145796507	0.761790284946617	ko	1	G-A	ST8	41.9168333333333
LV3003047082	grey	0.19097196583721	104	99	96	93	0.951923076923077	0.923076923076923	0.894230769230769	0.972290243588091	0.956669673927052	0.941177986853976	ko	1	G-A	ST8	41.9168333333333
LV3003047082	green	0.00663565433557311	10	10	9	4	1	0.9	0.4	1	0.9013353115727	0.417655786350148	ko	1	G-A	ST8	41.9168333333333
LV3003047082	brown	0.00140293878756553	2	2	1	2	1	0.5	1	1	0.466666666666667	1	ko	1	G-A	ST8	41.9168333333333
LV3003047082	blue	0.00050702700041842	1	1	1	1	1	1	1	1	1	1	ko	1	G-A	ST8	41.9168333333333
LV3003047083	grey	0.186732032421809	145	135	129	124	0.931034482758621	0.889655172413793	0.855172413793104	0.944959936690078	0.901830052428529	0.872667919675537	ko	1	G-A	ST8	37.30319
LV3003047083	turquoise	0.722534191412802	213	213	204	172	1	0.957746478873239	0.807511737089202	1	0.961902473194701	0.83240871881663	ko	1	G-A	ST8	37.30319
LV3003047083	yellow	0.0827280720550314	71	69	65	52	0.971830985915493	0.915492957746479	0.732394366197183	0.975974634930559	0.943643102755325	0.777787701513866	ko	1	G-A	ST8	37.30319
LV3003047083	blue	0.00179915916093423	4	4	4	3	1	1	0.75	1	1	0.770020533880904	ko	1	G-A	ST8	37.30319
LV3003047083	green	0.00566716663834315	9	9	8	5	1	0.888888888888889	0.555555555555556	1	0.928292046936115	0.60625814863103	ko	1	G-A	ST8	37.30319
LV3003047083	brown	0.000539378311080899	1	1	0	1	1	0	1	1	0	1	module_completeness	1	G-A	ST8	37.30319
LV3003047084	grey	0.281261293312487	300	267	253	230	0.89	0.843333333333333	0.766666666666667	0.931868263552783	0.909392912541858	0.855028660066973	ko	4	IG-B	ST8	33.276
LV3003047084	green	0.0277724204435873	43	41	37	27	0.953488372093023	0.86046511627907	0.627906976744186	0.977413700107875	0.842570118662352	0.701928263214671	ko	4	IG-B	ST8	33.276
LV3003047084	turquoise	0.610287329956652	226	225	215	180	0.995575221238938	0.951327433628319	0.79646017699115	0.997563871664514	0.959297634132797	0.812286186784157	ko	4	IG-B	ST8	33.276
LV3003047084	yellow	0.0764284577431164	73	71	68	53	0.972602739726027	0.931506849315068	0.726027397260274	0.981649802778254	0.960751647597815	0.816571526569812	ko	4	IG-B	ST8	33.276
LV3003047084	blue	0.00287798073232158	9	8	8	6	0.888888888888889	0.888888888888889	0.666666666666667	0.933636955107352	0.933636955107352	0.738451528952505	ko	4	IG-B	ST8	33.276
LV3003047084	brown	0.00137251781183586	4	4	3	4	1	0.75	1	1	0.837653478854025	1	ko	4	IG-B	ST8	33.276
LV3003047085	grey	0.324393462776151	310	304	296	263	0.980645161290323	0.954838709677419	0.848387096774194	0.99302672276869	0.971270933764316	0.916153481762198	ko	1	G-A	ST8	29.703
LV3003047085	turquoise	0.557198448855624	202	202	194	159	1	0.96039603960396	0.787128712871287	1	0.950378598920375	0.820422035389975	ko	1	G-A	ST8	29.703
LV3003047085	yellow	0.108051307083198	71	69	65	50	0.971830985915493	0.915492957746479	0.704225352112676	0.990567616179362	0.960513657087882	0.799221985192621	ko	1	G-A	ST8	29.703
LV3003047085	brown	0.00509364717792964	9	9	3	8	1	0.333333333333333	0.888888888888889	1	0.365128660159716	0.943655723158829	ko	1	G-A	ST8	29.703
LV3003047085	blue	0.0047659724482048	12	12	12	7	1	1	0.583333333333333	1	1	0.451872925557136	ko	1	G-A	ST8	29.703
LV3003047085	green	0.000497161658892866	2	2	2	2	1	1	1	1	1	1	ko	1	G-A	ST8	29.703
LV3003047087	turquoise	0.517440845193399	81	81	77	63	1	0.950617283950617	0.777777777777778	1	0.956633621598819	0.791773887365535	ko	2	IG-D	ST8	94.9015
LV3003047087	grey	0.410678424866847	47	47	45	43	1	0.957446808510638	0.914893617021277	1	0.887636866163495	0.950196662060168	ko	2	IG-D	ST8	94.9015
LV3003047087	yellow	0.0539814895660526	10	10	10	9	1	1	0.9	1	1	0.870602507076425	ko	2	IG-D	ST8	94.9015
LV3003047087	green	0.0178992403737012	4	4	3	1	1	0.75	0.25	1	0.803658536585366	0.381707317073171	ko	2	IG-D	ST8	94.9015
LV3003047088	grey	0.451371679492196	34	34	32	31	1	0.941176470588235	0.911764705882353	1	0.840396840685802	0.9713927952225	ko	2	IG-D	ST8	93.52
LV3003047088	turquoise	0.488174427198818	66	66	61	52	1	0.924242424242424	0.787878787878788	1	0.941399118315002	0.767644832346262	ko	2	IG-D	ST8	93.52
LV3003047088	yellow	0.00934741967740533	2	2	2	2	1	1	1	1	1	1	ko	2	IG-D	ST8	93.52
LV3003047088	green	0.0511064736315812	10	10	9	5	1	0.9	0.5	1	0.835814547001276	0.306252658443216	ko	2	IG-D	ST8	93.52
LV3003047089	turquoise	0.434981085022296	90	90	84	71	1	0.933333333333333	0.788888888888889	1	0.954701519126745	0.798901953162958	ko	2	IG-D	ST8	92.1385
LV3003047089	grey	0.51028171693049	85	85	81	64	1	0.952941176470588	0.752941176470588	1	0.828453095879064	0.931110650928419	ko	2	IG-D	ST8	92.1385
LV3003047089	green	0.0503976724362632	26	26	24	16	1	0.923076923076923	0.615384615384615	1	0.851272015655577	0.477914453452614	ko	2	IG-D	ST8	92.1385
LV3003047089	blue	0.00154278589090602	2	2	2	2	1	1	1	1	1	1	ko	2	IG-D	ST8	92.1385
LV3003047089	yellow	0.00279673972004424	3	3	3	3	1	1	1	1	1	1	ko	2	IG-D	ST8	92.1385
LV3003047090	grey	0.45689436262062	58	58	55	54	1	0.948275862068965	0.931034482758621	1	0.77321899998015	0.980527600786042	ko	2	IG-D	ST8	90.757
LV3003047090	turquoise	0.526890009431909	92	92	87	73	1	0.945652173913043	0.793478260869565	1	0.951701464791642	0.912594454102622	ko	2	IG-D	ST8	90.757
LV3003047090	yellow	0.00840709569759849	5	5	5	5	1	1	1	1	1	1	ko	2	IG-D	ST8	90.757
LV3003047090	green	0.00780853224987303	6	6	4	0	1	0.666666666666667	0	1	0.601626016260163	0	ko	2	IG-D	ST8	90.757
LV3003047091	turquoise	0.588063828512238	178	178	169	142	1	0.949438202247191	0.797752808988764	1	0.944077678382962	0.86506729166515	ko	4	IG-B	ST8	89.37525
LV3003047091	grey	0.347350038095075	125	114	106	100	0.912	0.848	0.8	0.962439926062846	0.784214417744917	0.915637707948244	ko	4	IG-B	ST8	89.37525
LV3003047091	green	0.0473534623714826	36	35	31	24	0.972222222222222	0.861111111111111	0.666666666666667	0.990237729368164	0.887010756575974	0.484226701618006	ko	4	IG-B	ST8	89.37525
LV3003047091	yellow	0.0167917954337274	17	17	16	15	1	0.941176470588235	0.882352941176471	1	0.964058118786643	0.924547540147846	ko	4	IG-B	ST8	89.37525
LV3003047091	blue	0.000440875587477421	1	1	1	1	1	1	1	1	1	1	ko	4	IG-B	ST8	89.37525
LV3003047093	green	0.048982332968559	48	44	41	32	0.916666666666667	0.854166666666667	0.666666666666667	0.966624788332332	0.890479051728847	0.514338777516797	ko	4	IG-B	ST8	79.675
LV3003047093	turquoise	0.641136918824767	206	205	196	162	0.995145631067961	0.951456310679612	0.786407766990291	0.998138742942038	0.962236513189469	0.866477758812802	ko	4	IG-B	ST8	79.675
LV3003047093	yellow	0.0289794968253926	38	37	36	27	0.973684210526316	0.947368421052632	0.710526315789474	0.984581294432647	0.965007847844151	0.820515187886622	ko	4	IG-B	ST8	79.675
LV3003047093	grey	0.280901251381282	149	129	117	110	0.865771812080537	0.785234899328859	0.738255033557047	0.957184767492809	0.704789209989904	0.905501685939078	ko	4	IG-B	ST8	79.675
LV3003047094	turquoise	0.733290350311627	215	214	204	172	0.995348837209302	0.948837209302326	0.8	0.999413833528722	0.940827356734018	0.882482242603958	ko	1	G-A	ST8	50.6848
LV3003047094	grey	0.209987863617401	156	138	130	118	0.884615384615385	0.833333333333333	0.756410256410256	0.939841363013802	0.909769569994431	0.868695534383889	ko	1	G-A	ST8	50.6848
LV3003047094	green	0.013492244092995	24	24	21	16	1	0.875	0.666666666666667	1	0.858514874677911	0.615132349496369	ko	1	G-A	ST8	50.6848
LV3003047094	yellow	0.0427365014348744	57	55	52	42	0.964912280701754	0.912280701754386	0.736842105263158	0.977148350835675	0.941872504067446	0.820514716757876	ko	1	G-A	ST8	50.6848
LV3003047094	blue	0.000493040543103121	1	1	1	1	1	1	1	1	1	1	ko	1	G-A	ST8	50.6848
LV3003047095	turquoise	0.787720841649876	214	213	204	172	0.995327102803738	0.953271028037383	0.803738317757009	0.999343519456242	0.969885956520173	0.880280365227347	ko	1	G-A	ST8	40.9751666666667
LV3003047095	grey	0.148959919782808	126	114	107	102	0.904761904761905	0.849206349206349	0.80952380952381	0.948455790520946	0.909062043563853	0.887407125166698	ko	1	G-A	ST8	40.9751666666667
LV3003047095	green	0.00709783407275674	16	16	14	12	1	0.875	0.75	1	0.867614393602843	0.726343847179032	ko	1	G-A	ST8	40.9751666666667
LV3003047095	yellow	0.0539826385275857	63	61	58	44	0.968253968253968	0.920634920634921	0.698412698412698	0.97517523364486	0.951518691588785	0.785806074766355	ko	1	G-A	ST8	40.9751666666667
LV3003047095	blue	0.000971182982856098	2	2	2	2	1	1	1	1	1	1	ko	1	G-A	ST8	40.9751666666667
LV3003047095	brown	0.00126758298411737	2	2	2	2	1	1	1	1	1	1	ko	1	G-A	ST8	40.9751666666667
LV3003047096	grey	0.206086277564696	267	255	247	231	0.955056179775281	0.925093632958801	0.865168539325843	0.979568979848977	0.964606648175208	0.926535826471952	ko	1	G-A	ST8	36.89377
LV3003047096	turquoise	0.725614407123498	215	215	206	171	1	0.958139534883721	0.795348837209302	1	0.948180399407549	0.903652123778566	ko	1	G-A	ST8	36.89377
LV3003047096	yellow	0.063336813576193	73	71	67	53	0.972602739726027	0.917808219178082	0.726027397260274	0.981864252363057	0.952283339027446	0.807482063546293	ko	1	G-A	ST8	36.89377
LV3003047096	blue	0.00186815108942421	7	7	7	4	1	1	0.571428571428571	1	1	0.613899613899614	ko	1	G-A	ST8	36.89377
LV3003047096	brown	0.00268321314774442	5	5	3	5	1	0.6	1	1	0.790322580645161	1	ko	1	G-A	ST8	36.89377
LV3003047096	green	0.00041113749844471	2	2	2	2	1	1	1	1	1	1	ko	1	G-A	ST8	36.89377
LV3003047097	grey	0.301257517769273	211	199	191	179	0.943127962085308	0.90521327014218	0.848341232227488	0.970309345622871	0.9568914537409	0.907706111462305	ko	1	G-A	ST8	32.835
LV3003047097	turquoise	0.596316523427181	220	219	209	175	0.995454545454546	0.95	0.795454545454545	0.998315631148976	0.959837847304495	0.844481760397243	ko	1	G-A	ST8	32.835
LV3003047097	yellow	0.0888310060756476	71	69	65	52	0.971830985915493	0.915492957746479	0.732394366197183	0.982503457814661	0.956915629322268	0.841701244813278	ko	1	G-A	ST8	32.835
LV3003047097	green	0.0118134180279025	16	16	14	11	1	0.875	0.6875	1	0.88247529901196	0.649765990639626	ko	1	G-A	ST8	32.835
LV3003047097	blue	0.000666539706722529	1	1	1	1	1	1	1	1	1	1	ko	1	G-A	ST8	32.835
LV3003047097	brown	0.00111499499327317	3	3	2	2	1	0.666666666666667	0.666666666666667	1	0.710743801652893	0.661157024793388	ko	1	G-A	ST8	32.835
LV3003047098	turquoise	0.584160348810725	187	187	178	152	1	0.951871657754011	0.812834224598931	1	0.947933493009525	0.854300116972094	ko	1	G-A	ST8	29.278
LV3003047098	grey	0.324862525623922	181	178	175	163	0.983425414364641	0.966850828729282	0.900552486187845	0.994829226762821	0.988994891826923	0.958270733173077	ko	1	G-A	ST8	29.278
LV3003047098	yellow	0.089215989327433	53	52	49	43	0.981132075471698	0.924528301886792	0.811320754716981	0.993298381581947	0.966993389560064	0.863551401869159	ko	1	G-A	ST8	29.278
LV3003047098	blue	0.00115104285295936	2	2	2	1	1	1	0.5	1	1	0.526501766784452	ko	1	G-A	ST8	29.278
LV3003047098	brown	0.000610093384960791	1	1	0	1	1	0	1	1	0	1	module_completeness	1	G-A	ST8	29.278
LV3003047099	turquoise	0.633982592134386	218	218	208	173	1	0.954128440366972	0.793577981651376	1	0.949351416576586	0.830494733402046	ko	1	G-A	ST8	25.058
LV3003047099	grey	0.245170403042492	293	284	272	250	0.969283276450512	0.928327645051194	0.853242320819113	0.979815544630886	0.959549831389916	0.890513143460773	ko	1	G-A	ST8	25.058
LV3003047099	yellow	0.104532858392253	74	72	70	53	0.972972972972973	0.945945945945946	0.716216216216216	0.987307274494483	0.970288349755103	0.759600541251358	ko	1	G-A	ST8	25.058
LV3003047099	brown	0.00273728626157221	6	6	4	5	1	0.666666666666667	0.833333333333333	1	0.646288209606987	0.917758369723435	ko	1	G-A	ST8	25.058
LV3003047099	blue	0.0114571566887204	29	28	27	19	0.96551724137931	0.931034482758621	0.655172413793103	0.960006955312119	0.932707355242566	0.646148495913754	ko	1	G-A	ST8	25.058
LV3003047099	green	0.00211970348057702	6	6	6	5	1	1	0.833333333333333	1	1	0.75187969924812	ko	1	G-A	ST8	25.058
LV3003047100	green	0.050909239971873	45	44	41	31	0.977777777777778	0.911111111111111	0.688888888888889	0.992753174357386	0.897119851347166	0.488448436048312	ko	4	IG-B	ST8	86.61175
LV3003047100	turquoise	0.601110575058414	212	211	201	170	0.995283018867925	0.94811320754717	0.80188679245283	0.999155440849385	0.956896009064585	0.856524612866675	ko	4	IG-B	ST8	86.61175
LV3003047100	grey	0.316810297256987	151	142	130	117	0.940397350993378	0.860927152317881	0.774834437086093	0.973972589105314	0.760637397856098	0.906729304973575	ko	4	IG-B	ST8	86.61175
LV3003047100	yellow	0.0301040888207787	38	37	35	29	0.973684210526316	0.921052631578947	0.763157894736842	0.981983869278307	0.948570231486331	0.858803812716037	ko	4	IG-B	ST8	86.61175
LV3003047100	blue	0.00106579889194754	2	2	2	1	1	1	0.5	1	1	0.461538461538462	ko	4	IG-B	ST8	86.61175
LV3003047101	turquoise	0.701466889388092	193	192	182	155	0.994818652849741	0.94300518134715	0.803108808290156	0.999254129658268	0.957211676634414	0.872688828367707	ko	2	IG-D	ST8	85.23
LV3003047101	grey	0.241758347253422	102	97	92	83	0.950980392156863	0.901960784313725	0.813725490196078	0.977643648493031	0.85057379978557	0.902950403049676	ko	2	IG-D	ST8	85.23
LV3003047101	yellow	0.0352274254555229	29	28	27	24	0.96551724137931	0.931034482758621	0.827586206896552	0.981196348276332	0.963619021665077	0.877367488758687	ko	2	IG-D	ST8	85.23
LV3003047101	green	0.0204529308987577	14	14	12	8	1	0.857142857142857	0.571428571428571	1	0.88922788077916	0.307908941563013	ko	2	IG-D	ST8	85.23
LV3003047101	blue	0.00109440700420483	2	2	2	2	1	1	1	1	1	1	ko	2	IG-D	ST8	85.23
LV3003047104	turquoise	0.712750067891735	85	85	80	70	1	0.941176470588235	0.823529411764706	1	0.943451341482775	0.915335767582156	ko	2	IG-D	ST8	83.84125
LV3003047104	grey	0.275663075948221	47	46	43	42	0.978723404255319	0.914893617021277	0.893617021276596	0.981282324932272	0.747393481651753	0.947377062638535	ko	2	IG-D	ST8	83.84125
LV3003047104	yellow	0.00761518964424731	4	4	4	4	1	1	1	1	1	1	ko	2	IG-D	ST8	83.84125
LV3003047104	green	0.00397166651579614	2	2	2	0	1	1	0	1	1	0	ko	2	IG-D	ST8	83.84125
LV3003047105	turquoise	0.574151414980247	76	76	70	62	1	0.921052631578947	0.81578947368421	1	0.934702016514071	0.896758973206763	ko	2	IG-D	ST8	82.4525
LV3003047105	grey	0.415399500120938	34	34	32	33	1	0.941176470588235	0.970588235294118	1	0.789759714296805	0.987966305655836	ko	2	IG-D	ST8	82.4525
LV3003047105	yellow	0.00765943723292752	3	3	3	3	1	1	1	1	1	1	ko	2	IG-D	ST8	82.4525
LV3003047105	green	0.00278964766588729	1	1	1	0	1	1	0	1	1	0	ko	2	IG-D	ST8	82.4525
LV3003047106	grey	0.359714420123419	87	83	77	76	0.954022988505747	0.885057471264368	0.873563218390805	0.982229402261712	0.747580583121779	0.951488576044311	ko	2	IG-D	ST8	81.06375
LV3003047106	turquoise	0.613935855217644	164	164	155	130	1	0.945121951219512	0.792682926829268	1	0.956061985594389	0.884637921553426	ko	2	IG-D	ST8	81.06375
LV3003047106	green	0.0116999197498409	12	12	10	8	1	0.833333333333333	0.666666666666667	1	0.71996215704825	0.515610217596973	ko	2	IG-D	ST8	81.06375
