sample	MEbrown	MEgrey60	MEpurple	MEsalmon	MEmidnightblue	MEyellow	MElightyellow	MEred	MEmagenta	MElightcyan	MEgreenyellow	MEtan	MEblack	MEgreen	MEturquoise	MEpink	MEblue	MEcyan	MElightgreen	MEgrey
LV3003047138	-0.00921106834190467	-0.0539330934735411	0.0128511498693197	-0.0132441311217398	0.0046945456369315	0.00864099645521674	0.0123258009881228	0.0383770408616025	0.0764960978178397	0.0176938994449356	-0.00180242630247584	0.00923099276071896	-0.0715778798118184	-0.0183615364717656	0.0477276092360922	-0.059679473477124	-0.00860286379651494	-0.0307954475328161	-0.0572120523971181	0.0552031094396332
LV3003047137	0.00671281793617855	-0.00114518531038236	0.0421177958958753	0.00866183876114224	0.0204557460420531	0.0261889002090003	0.0614061719036241	0.0501662956699618	-0.0461870041116064	-0.000336208124127566	0.0119491519292855	0.00656932128696712	-0.00965196540856314	-0.0227503183187565	-0.0310538337163566	-0.0560938950141287	0.0167784146981652	-0.00664891209931168	-0.0200105868786475	0.0277063575874565
LV3003047136	-0.0219163516043368	-0.0730073460520483	-0.0167612571843885	-0.0244095925789044	-0.00166170969823585	-0.00256491588601097	0.0256116626809237	0.00638728336791209	0.103990744922297	0.100384930362468	-0.00588804360245799	0.00233882604918946	-0.0252362347264556	0.0142195349535058	0.0459846196702176	-0.0547312732709935	-0.0244122498636006	-0.0438412008531679	-0.0577946652087148	0.0119721403288224
LV3003047134	-0.015878773579606	-0.0675343100476735	-0.000796458149671088	-0.0171546259115765	0.0196946218114661	0.0126714096368747	0.0542605731166427	0.0198988839583531	0.146180034882636	0.130874865269698	0.0153169019589222	0.0630553700727779	-0.0959568390144396	-0.0443831806620538	0.0321807536869443	-0.050199239393413	-0.0122054438622872	-0.0353644795056053	-0.0606888338587972	0.0819436453149764
LV3003047133	-0.0140398063604068	-0.0231676625132119	0.00222263071547132	-0.0032538420259811	0.00419808696679169	0.0151390109694346	0.0372742986798953	0.0280115772817891	0.00239174271809811	-0.0187357221103033	0.00359054780431919	-0.0087153600137169	-0.063566771799993	0.00667604718749891	0.0480437421023852	-0.0695892853173275	-0.0119037195259083	-0.0327728638101126	-0.0493429584201278	0.00640627301300828
LV3003047107	-0.0165075532115811	-0.0540833015719825	-0.000458355477917712	-0.0144368464688558	-0.00499083907419546	0.0077873954804016	0.0441510287527857	0.0131402290395914	0.00924995651239816	-0.0136382948466802	-0.00760356987497456	-0.0163696831059614	-0.0207249600790423	0.0280922118309699	0.0543191913159539	-0.0674547759201531	-0.0181437255400223	-0.0378854247990816	-0.062607134259071	0.018827392206773
LV3003047125	0.0232928366137073	-0.0360916411358391	0.0527734809423935	0.0245252597505763	0.0457907183493874	0.0476176046562765	0.0697091856972263	0.0602702021659485	-0.00228122226125477	0.0300430855225185	0.0331086702703659	0.0236499156150648	-0.0850034505237209	-0.115906035742814	-0.00483447897883354	-0.0368922552061855	0.0453522069671457	0.0133344039982199	-0.0236316680567362	0.0845951252047814
LV3003047124	0.0442213728790543	-0.0233090033656797	0.0946094381682051	0.0414697145045566	0.0773980941496734	0.0629874355294478	0.101989824970769	0.0761807595216181	-0.0260035850647564	0.0402622838135727	0.0565724810197375	0.039118646756579	-0.0743302871571588	-0.121486840551763	-0.11745999542872	-0.0179192551627943	0.0685352066427922	0.0331323476583489	-0.0085665243005012	0.108907579896175
LV3003047123	0.053736853213072	-0.0138931888891919	0.102117044584567	0.0539511635792675	0.0798778290051493	0.0738519114601164	0.0998444092257125	0.0915638164004236	-0.0173919483989902	0.0533172295180651	0.0631221020384601	0.0535652129855834	-0.055178182392688	-0.139347373692658	-0.144980577634158	-0.00797008702869416	0.0873899222918035	0.047715704229315	0.00253060613696388	0.138695204583003
LV3003047122	0.0445715870795416	-0.0202244421615334	0.0826610729032728	0.0455585581923246	0.0701557939512614	0.0651618661181947	0.111332191578004	0.0881075031433263	-0.0231824674195695	0.0445390013660339	0.0551524286017078	0.0463578053501432	-0.063438662907432	-0.116785560768289	-0.115433008203595	-0.0162190212283571	0.0743661590971969	0.0379097629331891	-0.00493117463316963	0.113287652435982
LV3003047093	-0.01623227469749	-0.0701023818558119	-0.0112894417304654	-0.0205588197360746	0.0229209625186136	0.0231223394414253	0.0352837040381509	0.0344647265561423	0.0984863816819616	0.0714021271602042	-0.00871308316403838	-0.00775078693659918	-0.100240731595129	-0.0277538244838589	0.0518009573723379	-0.0508708095554654	-0.0152804980825354	-0.0393419481538508	-0.0637154682406502	0.0481827219113478
LV3003047106	0.0155909231078794	-0.0353224168052613	0.0389327552785177	0.0147848927809085	0.0400350678409597	0.0487094914386442	0.0845656818667258	0.0694138808459385	-0.00770352902697004	0.0123513500228698	0.0236849791659341	0.0147578550524146	-0.0942665881728526	-0.102194948723899	0.00283449311717494	-0.0429750392758901	0.0304809451922157	0.00195373467044655	-0.0322917300514758	0.0746402479691223
LV3003047105	0.0452327875103163	-0.0190971472189681	0.0887430733158757	0.0470528818594851	0.071886825782758	0.0678855326964847	0.0883089815578126	0.099490962679065	-0.019592741790369	0.046101986098251	0.0549038811420729	0.0442155658363257	-0.06962357427441	-0.140411504710473	-0.107833793785023	-0.0147502785632268	0.0764971601625522	0.0396557344738485	-0.00360258653806854	0.126546397310347
LV3003047104	0.0408116140988199	-0.0225217494435209	0.0783338452203034	0.0425132853780937	0.0748496369315088	0.0624995839289173	0.107585305057121	0.0949186961408964	-0.0169243797429501	0.0413538045986409	0.0505118746486199	0.0400713311305668	-0.0734505376955557	-0.133749831647213	-0.0999882602645307	-0.0192121626792461	0.0700234054126791	0.034351658498362	-0.00763869596622197	0.119075272852549
LV3003047101	0.00234768494283397	-0.0528760514972993	0.0337453226153172	0.00651693357325848	0.0250115405653573	0.0278106804916238	0.0320216397712089	0.0374382439026167	-0.0135527648513072	0.00930991634847469	0.0181176020389603	0.00731182997176776	-0.0916099194462891	-0.0562632676884386	0.0314568190987239	-0.0490496339927757	0.0136476425884875	-0.0090920573574137	-0.0434131528727518	0.0527273205179808
LV3003047100	-0.0169533362426391	-0.0703432122552061	-0.011743071934544	-0.0208780605593924	-5.8258220463063e-05	0.0162232220696325	0.00433381875084206	0.0290700484363956	0.0886905056454065	0.0040870936077602	-0.00890510895944564	-0.0135120469241294	-0.0878543054012287	-0.0383632512712069	0.0536675437756091	-0.0600099781781072	-0.017196878572696	-0.0397149499367836	-0.0639993020355979	0.0320374063840977
LV3003047080	-0.0189881867660602	-0.0726142467980737	-0.00485321081688842	-0.0238885066620098	0.0232362011376457	0.0172499513816161	0.0360917637287686	0.037443678573623	0.025056162421512	-0.000395433560343456	-0.00789001501449015	-0.0205474071703409	-0.0969886039310267	0.00708554424287704	0.0526437907532019	-0.0696814996311736	-0.0231686606372206	-0.0432323627539458	-0.066675859290748	-0.011723017383832
LV3003047091	-5.48599639407681e-05	-0.0556334246823179	0.0276777497630478	-0.00137900766818643	0.0291158020844113	0.04038300043462	0.0948503294319459	0.0824731985569447	0.0667144685251536	0.0360525546861901	0.00804659455995359	0.0110069922431646	-0.101855152377188	-0.0952045312772617	0.0219443224718576	-0.0527108245779968	0.0098837327150108	-0.0135692402971722	-0.0466628908508449	0.0730666744973604
LV3003047090	0.0390571680373183	-0.00609370796699473	0.0759417412767046	0.0380439848702518	0.0614508755279715	0.0709245734973028	0.0913844283005186	0.10379803028086	-0.0130529191664395	0.0366791490263841	0.0461878786872831	0.035991270193215	-0.0742563071910556	-0.144775478899692	-0.0890616756646038	-0.0236049542032066	0.0636498972143504	0.0291297165156224	0.000549712953631772	0.131856092663141
LV3003047089	0.0291177238823827	-0.0330359521647957	0.0644394010186863	0.0285758308801873	0.0504829197212772	0.0639281749720501	0.0660369644924071	0.0966934986192676	0.0511747355927517	0.0345784858183161	0.0707770064262019	0.0847189144290804	-0.0852000684668508	-0.150551909238927	-0.1092979160953	-0.0143904866781579	0.052107423413109	0.0180671015196049	-0.0200303461347009	0.123246627863644
LV3003047088	0.0470623229638954	-0.0182882174912956	0.0863081622844777	0.0481251858249228	0.0731289879314309	0.0719362458254163	0.0889376848857133	0.10493165423928	0.0147089507762058	0.0472235602010421	0.0559413226852725	0.0501670408260491	-0.0687196022872738	-0.13733782422766	-0.133545985793362	-0.0103589107393835	0.0780263341580859	0.040908617130889	-0.00264921190169052	0.124576263725093
LV3003047087	0.0417075319324265	-0.0224859211100149	0.0784013317763237	0.0425607788287349	0.0666831517009798	0.0640973753147123	0.0813639908839973	0.0868856496617871	-0.0110279305904842	0.0414034802745763	0.0505578240065569	0.0474166444813265	-0.0645161218751762	-0.109947058690825	-0.121190841248404	-0.0191654822586625	0.0700911341090372	0.0344071499658463	0.0206393665483759	0.0737781500808368
LV3003047064	0.0618075138317892	-0.00757588816775647	0.114681664645315	0.0623252736938119	0.0994517454827394	0.0879905451023246	0.106451560181049	0.12803901320836	-0.0116141902818105	0.0620761125783919	0.0696797415917588	0.058157857081641	-0.056748666748387	-0.142326345359528	-0.209761020781409	0.000260668515118059	0.0982765671174834	0.0575000356025344	0.00997594294702076	0.160310289284177
LV3003047079	0.0107837990866836	-0.0528664830579258	0.025858385009972	0.00228880471955613	0.0225905397413289	0.0300110329131735	0.0468703670555695	0.0830373547876363	0.0915645578346959	0.0203088415485573	0.0793283523493071	0.122948221033378	-0.0944467574474173	-0.104872463361813	-0.0374649699881289	-0.0195156334273214	0.013425140651915	-0.0126467261294237	-0.0347070777446955	0.0511106757953714
LV3003047078	0.0597201395337326	-0.00838533223195646	0.113346592777938	0.0612522879323181	0.0883354871006416	0.0835460575439403	0.104990501844495	0.119977451142753	-0.0123545020413039	0.0609538253524337	0.0686416404188503	0.0571783196161866	-0.0576532135021524	-0.13058716916411	-0.199898018243593	-0.00079394903636462	0.0967464208371937	0.0562463563332628	0.00902196213264836	0.13322450474187
LV3003047077	0.0481154879046451	-0.0191500639418836	0.0846847809246158	0.0469827363204114	0.0718055688478366	0.0702301846070108	0.0763689093600024	0.112401484225876	-0.0221998487738496	0.0460286175175247	0.0548360161535522	0.0472405013540856	-0.0564421326892898	-0.117724934757389	-0.149132985620619	-0.0148192232960649	0.0763971281401858	0.0488058768549111	0.0249162370866152	0.0837293329951121
LV3003047074	0.0660547382377788	-0.00516869817722785	0.11102020129128	0.0655162052223549	0.0932748297063491	0.0871257382187342	0.110115454757516	0.126619025431953	-0.00941259151033235	0.0654136607751222	0.0727669305194472	0.0610708845365031	-0.0540586527153838	-0.139566369109967	-0.203487937425767	0.00339697518045135	0.102827039439	0.0612283280464435	0.0128129679733062	0.165704920482937
LV3003047073	0.0646995701000947	-0.0040183478241083	0.113187011074265	0.0670410907632065	0.0950412645615361	0.0861328465914987	0.111265618653657	0.120270779626729	-0.00836048929398785	0.067008611635573	0.0742422394427506	0.0624629650014986	-0.0527731461268148	-0.138247428907584	-0.209109016498761	0.00489575653720047	0.105001623689729	0.0630100081573857	0.014168728321944	0.169851719058974
