state	sample	module	core	age_kyr	state_label	index	value	state_label_source
1	LV3003047112	blue	ST8	40.0335	state_03	OAP	523.136042402827	G-A
1	LV3003047112	green	ST8	40.0335	state_03	OAP	665.1672091131	G-A
1	LV3003047112	brown	ST8	40.0335	state_03	OAP	297.2	G-A
1	LV3003047113	grey	ST8	36.48927	state_03	OAP	505.353257249576	G-A
1	LV3003047113	turquoise	ST8	36.48927	state_03	OAP	338.458690494887	G-A
1	LV3003047113	yellow	ST8	36.48927	state_03	OAP	568.933112932156	G-A
1	LV3003047113	brown	ST8	36.48927	state_03	OAP	240.984857571214	G-A
1	LV3003047113	blue	ST8	36.48927	state_03	OAP	500.60798816568	G-A
1	LV3003047113	green	ST8	36.48927	state_03	OAP	820	G-A
1	LV3003047114	green	ST8	32.3855	state_03	OAP	797.157972972973	G-A
1	LV3003047114	turquoise	ST8	32.3855	state_03	OAP	518.286900046177	G-A
1	LV3003047114	yellow	ST8	32.3855	state_03	OAP	638.390105697667	G-A
1	LV3003047114	grey	ST8	32.3855	state_03	OAP	477.599060750976	G-A
1	LV3003047117	grey	ST8	28.7616666666667	state_03	OAP	508.918762433659	G-A
1	LV3003047117	turquoise	ST8	28.7616666666667	state_03	OAP	470.464819185529	G-A
1	LV3003047117	yellow	ST8	28.7616666666667	state_03	OAP	567.221071417438	G-A
1	LV3003047117	blue	ST8	28.7616666666667	state_03	OAP	820	G-A
1	LV3003047117	green	ST8	28.7616666666667	state_03	OAP	759.508333333333	G-A
1	LV3003047117	brown	ST8	28.7616666666667	state_03	OAP	203.586715867159	G-A
1	LV3003047126	turquoise	ST8	64.210824	state_03	OAP	450.739875895969	G-A
1	LV3003047126	grey	ST8	64.210824	state_03	OAP	468.89148796516	G-A
1	LV3003047126	yellow	ST8	64.210824	state_03	OAP	440.106442316219	G-A
1	LV3003047126	blue	ST8	64.210824	state_03	OAP	820	G-A
1	LV3003047126	green	ST8	64.210824	state_03	OAP	820	G-A
1	LV3003047128	grey	ST8	39.57797	state_03	OAP	488.945760529029	G-A
1	LV3003047128	turquoise	ST8	39.57797	state_03	OAP	390.838845098623	G-A
1	LV3003047128	yellow	ST8	39.57797	state_03	OAP	613.99563508704	G-A
1	LV3003047128	blue	ST8	39.57797	state_03	OAP	805.812693498452	G-A
1	LV3003047128	brown	ST8	39.57797	state_03	OAP	128.275986961246	G-A
1	LV3003047129	turquoise	ST8	36.0373	state_03	OAP	435.990651008777	G-A
1	LV3003047129	grey	ST8	36.0373	state_03	OAP	521.450054784335	G-A
1	LV3003047129	yellow	ST8	36.0373	state_03	OAP	589.438406724526	G-A
1	LV3003047129	brown	ST8	36.0373	state_03	OAP	10.7333267163492	G-A
1	LV3003047129	blue	ST8	36.0373	state_03	OAP	737.471678321678	G-A
1	LV3003047130	grey	ST8	31.936	state_03	OAP	422.853805285678	G-A
1	LV3003047130	turquoise	ST8	31.936	state_03	OAP	490.722030281317	G-A
1	LV3003047130	yellow	ST8	31.936	state_03	OAP	624.849451609212	G-A
1	LV3003047130	green	ST8	31.936	state_03	OAP	820	G-A
1	LV3003047130	brown	ST8	31.936	state_03	OAP	215.75	G-A
1	LV3003047130	blue	ST8	31.936	state_03	OAP	379.677675840979	G-A
1	LV3003047131	turquoise	ST8	28.2453333333333	state_03	OAP	430.525679039206	G-A
1	LV3003047131	yellow	ST8	28.2453333333333	state_03	OAP	593.571825700032	G-A
1	LV3003047131	grey	ST8	28.2453333333333	state_03	OAP	535.498291972931	G-A
1	LV3003047131	green	ST8	28.2453333333333	state_03	OAP	690.416814516129	G-A
1	LV3003047131	brown	ST8	28.2453333333333	state_03	OAP	406.232838983051	G-A
1	LV3003047131	blue	ST8	28.2453333333333	state_03	OAP	614.633333333333	G-A
1	LV3003047137	turquoise	ST8	66.9462	state_03	OAP	349.666513932135	G-A
1	LV3003047137	grey	ST8	66.9462	state_03	OAP	277.054745559467	G-A
1	LV3003047137	yellow	ST8	66.9462	state_03	OAP	617.456522247149	G-A
1	LV3003047137	brown	ST8	66.9462	state_03	OAP	129.518367346939	G-A
1	LV3003047137	blue	ST8	66.9462	state_03	OAP	350	G-A
1	LV3003047139	turquoise	ST8	58.6141266666667	state_03	OAP	437.92995972765	G-A
1	LV3003047139	yellow	ST8	58.6141266666667	state_03	OAP	593.814911039859	G-A
1	LV3003047139	grey	ST8	58.6141266666667	state_03	OAP	489.633633277662	G-A
1	LV3003047139	blue	ST8	58.6141266666667	state_03	OAP	350	G-A
1	LV3003047139	brown	ST8	58.6141266666667	state_03	OAP	297.2	G-A
1	LV3003047142	turquoise	ST8	35.5823	state_03	OAP	486.688418626927	G-A
1	LV3003047142	grey	ST8	35.5823	state_03	OAP	550.430750945763	G-A
1	LV3003047142	yellow	ST8	35.5823	state_03	OAP	603.327464355949	G-A
1	LV3003047142	blue	ST8	35.5823	state_03	OAP	643.71	G-A
1	LV3003047142	brown	ST8	35.5823	state_03	OAP	218.251653439153	G-A
1	LV3003047143	turquoise	ST8	31.398	state_03	OAP	428.699905954249	G-A
1	LV3003047143	yellow	ST8	31.398	state_03	OAP	556.787549573666	G-A
1	LV3003047143	grey	ST8	31.398	state_03	OAP	440.81649928471	G-A
1	LV3003047143	green	ST8	31.398	state_03	OAP	798.660862683023	G-A
1	LV3003047143	brown	ST8	31.398	state_03	OAP	-139.731943945383	G-A
1	LV3003047143	blue	ST8	31.398	state_03	OAP	820	G-A
1	LV3003047144	grey	ST8	27.729	state_03	OAP	567.039214365943	G-A
1	LV3003047144	turquoise	ST8	27.729	state_03	OAP	488.09345086435	G-A
1	LV3003047144	yellow	ST8	27.729	state_03	OAP	524.645363754831	G-A
1	LV3003047144	brown	ST8	27.729	state_03	OAP	401.531932773109	G-A
1	LV3003047144	blue	ST8	27.729	state_03	OAP	578.663577142857	G-A
1	LV3003047144	green	ST8	27.729	state_03	OAP	698.618099231307	G-A
1	LV3003047146	turquoise	ST8	63.2667	state_03	OAP	470.994644585001	G-A
1	LV3003047146	grey	ST8	63.2667	state_03	OAP	546.718370412206	G-A
1	LV3003047146	yellow	ST8	63.2667	state_03	OAP	560.687052303589	G-A
1	LV3003047146	brown	ST8	63.2667	state_03	OAP	246.104960664336	G-A
1	LV3003047146	blue	ST8	63.2667	state_03	OAP	737.309082338152	G-A
1	LV3003047146	green	ST8	63.2667	state_03	OAP	732.887826961771	G-A
1	LV3003047147	turquoise	ST8	62.3217	state_03	OAP	411.459078915928	G-A
1	LV3003047147	grey	ST8	62.3217	state_03	OAP	476.964260017777	G-A
1	LV3003047147	yellow	ST8	62.3217	state_03	OAP	582.234158415842	G-A
1	LV3003047147	brown	ST8	62.3217	state_03	OAP	236.086178861789	G-A
1	LV3003047147	blue	ST8	62.3217	state_03	OAP	820	G-A
1	LV3003047147	green	ST8	62.3217	state_03	OAP	820	G-A
1	LV3003047148	grey	ST8	61.3767	state_03	OAP	404.15725974464	G-A
1	LV3003047148	turquoise	ST8	61.3767	state_03	OAP	347.735983361935	G-A
1	LV3003047148	yellow	ST8	61.3767	state_03	OAP	596.869685321519	G-A
1	LV3003047148	brown	ST8	61.3767	state_03	OAP	427.551851851852	G-A
1	LV3003047148	blue	ST8	61.3767	state_03	OAP	820	G-A
1	LV3003047148	green	ST8	61.3767	state_03	OAP	820	G-A
1	LV3003047149	grey	ST8	60.4317	state_03	OAP	418.20440328235	G-A
1	LV3003047149	yellow	ST8	60.4317	state_03	OAP	547.971882007268	G-A
1	LV3003047149	turquoise	ST8	60.4317	state_03	OAP	386.39503604844	G-A
1	LV3003047149	green	ST8	60.4317	state_03	OAP	746.528340080972	G-A
1	LV3003047149	brown	ST8	60.4317	state_03	OAP	-244	G-A
1	LV3003047149	blue	ST8	60.4317	state_03	OAP	-217	G-A
1	LV3003047150	grey	ST8	59.5217933333333	state_03	OAP	493.710092188756	G-A
1	LV3003047150	turquoise	ST8	59.5217933333333	state_03	OAP	400.004784513434	G-A
1	LV3003047150	yellow	ST8	59.5217933333333	state_03	OAP	573.093344495421	G-A
1	LV3003047150	blue	ST8	59.5217933333333	state_03	OAP	747.169083717864	G-A
1	LV3003047150	brown	ST8	59.5217933333333	state_03	OAP	160.221276595745	G-A
1	LV3003047150	green	ST8	59.5217933333333	state_03	OAP	719.258831521739	G-A
1	LV3003047152	grey	ST8	45.00002	state_03	OAP	490.41088850368	G-A
1	LV3003047152	turquoise	ST8	45.00002	state_03	OAP	451.997657610605	G-A
1	LV3003047152	yellow	ST8	45.00002	state_03	OAP	599.171673358693	G-A
1	LV3003047152	green	ST8	45.00002	state_03	OAP	680.58066692367	G-A
1	LV3003047152	blue	ST8	45.00002	state_03	OAP	560.75	G-A
1	LV3003047152	brown	ST8	45.00002	state_03	OAP	-244	G-A
