sample	module	module_abundance	core	age_kyr	state	state_label	index	value
LV3003046995	blue	0.00482982545215614	ST8	6.9705	5	IG-C	OAP	776.145935529082
LV3003047009	grey	0.386984755450892	ST8	20.142	3	IG-A	OAP	341.116828138937
LV3003047009	turquoise	0.433729992549043	ST8	20.142	3	IG-A	OAP	390.845764607567
LV3003047009	yellow	0.0284808749707672	ST8	20.142	3	IG-A	OAP	608.583263938586
LV3003047009	brown	0.144040050253169	ST8	20.142	3	IG-A	OAP	-39.0627191290621
LV3003047009	blue	0.00609945123974134	ST8	20.142	3	IG-A	OAP	545.52258722444
LV3003047009	green	0.000664875536387319	ST8	20.142	3	IG-A	OAP	185.252669039146
LV3003047010	green	0.154002613653786	ST8	13.676	5	IG-C	OAP	652.866624117499
LV3003047010	turquoise	0.614169215830857	ST8	13.676	5	IG-C	OAP	458.310640453162
LV3003047010	grey	0.193690727369628	ST8	13.676	5	IG-C	OAP	618.693408551566
LV3003047010	yellow	0.031258715221248	ST8	13.676	5	IG-C	OAP	528.304093640461
LV3003047010	blue	0.00658523942674834	ST8	13.676	5	IG-C	OAP	717.901823378671
LV3003047010	brown	0.00029348849773313	ST8	13.676	5	IG-C	OAP	820
LV3003047013	grey	0.199405300624319	ST8	5.885	5	IG-C	OAP	493.069392315325
LV3003047013	green	0.0990995586652669	ST8	5.885	5	IG-C	OAP	637.046653935343
LV3003047013	turquoise	0.678834362894972	ST8	5.885	5	IG-C	OAP	371.586095740875
LV3003047013	yellow	0.0202648666616203	ST8	5.885	5	IG-C	OAP	468.309372421037
LV3003047013	blue	0.0023959111538221	ST8	5.885	5	IG-C	OAP	753.389781021898
LV3003047026	grey	0.4107582756752	ST8	19.565	3	IG-A	OAP	444.388657633313
LV3003047026	turquoise	0.433194051582276	ST8	19.565	3	IG-A	OAP	426.716021207555
LV3003047026	yellow	0.0258558885963771	ST8	19.565	3	IG-A	OAP	619.229679774197
LV3003047026	green	0.00188826620761828	ST8	19.565	3	IG-A	OAP	620.114823788546
LV3003047026	blue	0.00778056678319822	ST8	19.565	3	IG-A	OAP	640.84917464817
LV3003047026	brown	0.120522951155331	ST8	19.565	3	IG-A	OAP	-91.1073801995071
LV3003047027	green	0.0887700842881602	ST8	12.877	5	IG-C	OAP	668.110653007671
LV3003047027	turquoise	0.610781860485535	ST8	12.877	5	IG-C	OAP	460.775274055148
LV3003047027	grey	0.241959425347908	ST8	12.877	5	IG-C	OAP	622.719528501094
LV3003047027	yellow	0.0515386979235261	ST8	12.877	5	IG-C	OAP	590.96588299431
LV3003047027	blue	0.00636962772729268	ST8	12.877	5	IG-C	OAP	564.503194010958
LV3003047027	brown	0.000580304227578032	ST8	12.877	5	IG-C	OAP	262.086879432624
LV3003047028	turquoise	0.802540804307589	ST8	4.753	2	IG-D	OAP	290.36295520873
