label	core	core_group	y_bp	flowcell	depth_in_core_cm	library_concentration	temp	temp_method	mis	initial	avg_leng_initial	derep	avg_len_derep	sst	age_kyr	MEleiden6	MEleiden5	MEleiden3	MEleiden1	MEleiden2	MEleiden4	MEgrey	ba	ti	ca	zr	rb	sr	al	fe	mn	br	p	si	match_n_points	match_quality	match_min_abs_depth_cm	ba_ti_ratio	ba_ti_log	ba_ti_z	ca_ti_ratio	ca_ti_log	ca_ti_z	zr_rb_ratio	zr_rb_log	zr_rb_z	ti_al_ratio	ti_al_log	ti_al_z	mn_fe_ratio	mn_fe_log	mn_fe_z
LV3003047071	ST8	ST8	26141		169.5	140.62	4.12720539382505	mgca_jonkers_2013	4.68128	68001919	56.3	20785023	59.2	7.78787645806057	26.141	1.56375059880577	-0.226815279036811	-0.450293417969676	0.22122684609499	1.12239900223822	0.564573541059403	-0.0217352284678881	16.230303030303	824.975757575758	2105.34242424242	94.6030303030303	58.4272727272727	185.821212121212	10.4878787878788	16217.3757575758	183.536363636364	57.1606060606061	1.15454545454545	54.7	11	interval	0	0.01967367268827	-3.92847394879575	-0.581955287297394	2.55200520125477	0.936879403589701	-0.560885774950572	1.61915875732586	0.481906728767512	-0.706817504620255	78.6599248772031	4.36513381197146	0.672018028503607	0.011317266515862	-4.48142570923039	-0.511745609648947
LV3003047073	ST8	ST8	101685		579.2	16.41	3.39144821384191	mgca_jonkers_2013	3.8789	8394072	50.9	674057	55.5	7.56570434574025	101.685	-0.683036716743389	-0.418613255967545	-0.704699673190763	-0.54606837277689	-1.53318077620402	-2.39114990178202	-0.0167984993430038	15.4818181818182	486.093939393939	2548.91515151515	132.927272727273	80.9242424242424	164.736363636364	10.7212121212121	11007.7	128.133333333333	41.4272727272727	0.772727272727273	78.9090909090909	11	interval	0	0.0318494367593245	-3.44673558128597	0.826934957063629	5.24366782826614	1.65702122069651	0.199581630902815	1.6426137427448	0.4962887187475	-0.667062747901448	45.3394573205201	3.81417767589704	-1.30745791528304	0.0116403366128558	-4.45327891846675	-0.418910994534057
LV3003047074	ST8	ST8	100672		574.2	71.25	3.47082983380169	mgca_jonkers_2013	3.88392	3239870	51.6	919900	52.8	7.39278548113664	100.672	-0.683036716743389	-0.361256091577928	-0.697332078943483	-0.547521971839716	-1.52106648001143	-2.33279721794076	-0.0187293312820113	15.7151515151515	469.384848484849	2381.38181818182	145.406060606061	84.7515151515152	156.475757575758	11.1151515151515	11337.7121212121	124.490909090909	47.2909090909091	1.02424242424242	86.1212121212121	11	interval	0	0.0334803127239391	-3.39679769278504	0.972983120710303	5.07341007249979	1.62401318963654	0.164725257954841	1.71567505720824	0.539806622533528	-0.546770376655655	42.229280261723	3.74311382550729	-1.5627762121653	0.0109802496094423	-4.51165711005875	-0.611455750099847
LV3003047077	ST8	ST8	99714.5		569.2	39.39	4.68601827600819	mgca_jonkers_2013	3.801435	34817460	60	3990510	64.6	7.22934045363618	99.7145	-0.683036716743389	-0.356347097463775	-0.698978815710218	-0.536971986213067	-1.14556972942047	-1.62088579876364	-0.0127429956886057	18.5333333333333	536.890909090909	2243.44545454545	117.606060606061	83.4909090909091	144.515151515152	11.1787878787879	14925.8787878788	143.906060606061	43.0181818181818	0.8	80.0848484848485	11	interval	0	0.0345197376590245	-3.36622401247642	1.0623987928389	4.17858715161367	1.42997318739481	-0.0401803504007196	1.40860917537747	0.342602817135495	-1.09188195846947	48.0276497695853	3.8717768819287	-1.10051541068865	0.00964137942235775	-4.64169108699102	-1.04033783124852
LV3003047078	ST8	ST8	98757		564.2	23.95	5.90120671821468	mgca_jonkers_2013	3.80916	28784307	48.2	1579128	51.4	7.06589542613573	98.757	-0.683036716743389	-0.410020145565378	-0.6976133041775	-0.54675531653838	-1.41872396352348	-2.16007846776522	-0.0164510120737782	23.7818181818182	549.227272727273	1977.11212121212	117.342424242424	75.9515151515152	143.30303030303	10.0515151515152	13866.9848484849	133.6	52.2848484848485	1.29090909090909	78.7727272727273	11	interval	0	0.0433005048415129	-3.13959098488432	1.72520890546302	3.59980689122459	1.28088020269681	-0.197622055091242	1.5449648898819	0.43500118509596	-0.836474004174254	54.6412420862225	4.00078894718247	-0.637000689811554	0.00963439431568987	-4.64241584201965	-1.04272824068098
LV3003047079	ST8	ST8	97520		559.2	59.02	7.11639516042118	mgca_jonkers_2013	3.8664	51410020	73	14691354	78.1	6.85473981358423	97.52	-0.664986570667555	-0.241719060303084	0.534314269854021	-0.483397023242573	-0.930926789446785	-0.476980721270158	-0.00807334977411869	35.3121212121212	681.521212121212	1468.86666666667	110.978787878788	64.2848484848485	151.787878787879	10.6515151515152	14793.5454545455	162.324242424242	53.030303030303	1.39090909090909	74.0969696969697	11	interval	0	0.0518136788467866	-2.96010109417587	2.2501443746634	2.15527652044001	0.767919031073376	-0.73930737626199	1.72635995097577	0.546015117254376	-0.529608829640204	63.9834992887624	4.15862522650436	-0.0699262940155884	0.0109726395827828	-4.51235041533604	-0.613742430990562
LV3003047080	ST8	ST8	87993.5		524.2	86.42	6.61150408888914	mgca_jonkers_2013	4.110455	48772380	63.9	19379963	67.4	8.44662940914954	87.9935	-0.683036716743389	-0.272103799697391	-0.0623683945843268	-0.480102943764412	-0.330989470969229	0.583028447981	-0.000354367793026237	10.1666666666667	555.436363636364	8527.08787878788	64.3606060606061	25.3	438.118181818182	8.76060606060606	10787.296969697	175.733333333333	42.9212121212121	0	49.1848484848485	11	interval	0	0.0183039270243434	-4.00063965066205	-0.793010831539125	15.3520518947702	2.73124913902604	1.33396280269661	2.54389747275123	0.933697343074246	0.542023996771162	63.4015911449326	4.14948895805148	-0.102751091552662	0.0162907662435727	-4.11715681980882	0.689697298416656
LV3003047081	ST8	ST8	52207.18		369.5	90.06	4.12845200327281	mgca_jonkers_2013	4.3369334	57423869	57.2	15919889	58.8	7.53394237030326	52.20718	0.0177961077356652	-0.269132748366948	-0.240368603294929	-0.169757223821713	0.624888002647005	0.489394628136212	-0.0219022491242577	14.0787878787879	354.681818181818	2254.43636363636	310.50303030303	68.2363636363636	170.924242424242	7.48484848484849	9297.69393939394	135.039393939394	43.6333333333333	0.339393939393939	59.2606060606061	11	interval	0	0.0396941347345038	-3.22655184188862	1.47088350533358	6.35622196591055	1.84943417032879	0.402769077019077	4.55040412114753	1.51521604685341	2.14946042443831	47.3866396761134	3.85834032559695	-1.1487902882779	0.0145239663533382	-4.23195514205775	0.311065924370894
LV3003047082	ST8	ST8	41916.8333333333		329.5	61.65	4.50286699183103	mgca_jonkers_2013	4.50083166666667	37053519	59.3	19269518	60.4	8.48140374041344	41.9168333333333	-0.492454378029824	-0.358818667787825	-0.524686390355508	-0.483092341936629	-0.222327227354378	0.27914638208456	-0.0187935134420922	16.3545454545455	717.009090909091	2160.29090909091	101.560606060606	70.5757575757576	212.430303030303	10.1060606060606	15789.6151515152	237.454545454545	69.8939393939394	0.842424242424242	57.1333333333333	11	interval	0	0.0228093976239683	-3.7805826514533	-0.149432947155084	3.01291983111663	1.10290965213292	-0.385558374980788	1.43902962644912	0.363969015913671	-1.03282142264557	70.9484257871065	4.26195321572222	0.301310644071552	0.015038653138532	-4.19713151642977	0.425922282569116
LV3003047083	ST8	ST8	37303.19		289.5	129.5	4.36334977083705	mgca_jonkers_2013	4.4448405	66017005	60.6	17923283	63	9.1756505076159	37.30319	0.0402914126303067	-0.376525853747646	-0.558806289672847	-0.354784789552713	0.273781470271936	0.483275227271033	-0.0189582417001175	13.5393939393939	571.833333333333	1849.63333333333	83.9424242424243	56.1242424242424	190.439393939394	8.56969696969697	13002.8393939394	165.718181818182	50.6454545454546	0.281818181818182	47.930303030303	11	interval	0	0.0236771680665589	-3.74324406790183	-0.0402326640722542	3.23456718157971	1.17389512659992	-0.310597945883548	1.49565358241996	0.402563290184032	-0.92613896865332	66.727369165488	4.20061520107446	0.080935342872481	0.0127447687999148	-4.36263438177252	-0.119944382427513
LV3003047084	ST8	ST8	33276		244.5	4.13	6.53096294335688	mgca_jonkers_2013	4.58276	390411795	56.1	31074859	58.4	8.75228855131429	33.276	0.370489810174518	-0.278828998566475	0.807285447799709	-0.0330885402847864	0.888150833011224	0.832548274301119	-0.0130061097399245	12.1181818181818	561.045454545455	1790.88181818182	91.3090909090909	46.1787878787879	189.187878787879	8.13333333333333	11915.1818181818	138.954545454545	37.2545454545455	1.24848484848485	52.5484848484849	11	interval	0	0.0215992870452888	-3.83509497199932	-0.308859477808589	3.19204407356396	1.16066148699975	-0.324572626061367	1.97729509810355	0.681729798655725	-0.154465740972478	68.980998509687	4.23383108275457	0.200273407071038	0.0116619744100346	-4.45142178048791	-0.412785724661236
LV3003047085	ST8	ST8	29703		204.5	130.79	3.1118182170815	mgca_jonkers_2013	4.65267	72934268	58.5	23719130	60.7	8.18579752939511	29.703	3.18772903946605	-0.0507299405551476	-0.405915478783647	0.189527177667443	0.887531009203513	0.439827908077792	-0.0181883317739008	17.2939393939394	867.736363636364	1525.55757575758	99.3	83.3545454545455	148.939393939394	12.1181818181818	18201.9878787879	190.912121212121	50.0121212121212	1.56969696969697	74.0454545454546	11	interval	0	0.0199299466043659	-3.91553182391978	-0.544104796846935	1.75808879250436	0.564227305669174	-0.954405172740817	1.19129676082452	0.175042428793642	-1.55505308315445	71.6061515378845	4.27118098560967	0.334464188085338	0.0104885313891789	-4.55747286740655	-0.762566696825423
LV3003047087	ST8	ST8	94901.5		549.2	1.28	8.04490368367125	mgca_jonkers_2013	3.776895	97312152	62.8	5067910	70.1	6.61928230068734	94.9015	-0.683036716743389	-0.402311786250614	-0.617669206560662	-0.539887107568841	-1.12689763126186	-1.35450343821606	-0.0126783425316996	35.069696969697	690.581818181818	1130.62424242424	103.787878787879	67.4212121212121	128.878787878788	10.7121212121212	16589.6454545455	163.063636363636	74.1030303030303	1.53030303030303	68.9545454545455	11	interval	0	0.0507828269531181	-2.98019703365417	2.19137186453802	1.63720534288172	0.492990729057194	-1.0296307648827	1.53939502899007	0.431389500926213	-0.846457436627845	64.4673267326733	4.16615853317157	-0.0428606197295098	0.00982924178882666	-4.6223934801655	-0.976689868064028
LV3003047088	ST8	ST8	93520		544.2	46.2	7.75822376471483	mgca_jonkers_2013	3.8688	27343593	58.7	3769785	62.9	6.98472526975806	93.52	-0.683036716743389	-0.39415895882863	-0.512852633988686	-0.540130998183236	-1.44191103155325	-1.54474819116161	-0.0160976164379562	39.930303030303	636.624242424242	1220.23939393939	91.4060606060606	49.8636363636364	132.124242424242	9.2	14873.0818181818	151.348484848485	74.3	1.26666666666667	57.5969696969697	11	interval	0	0.0627219329227079	-2.76904408513189	2.80890899528164	1.91673409936883	0.650622747801657	-0.863171868139786	1.83312063202674	0.606019777945097	-0.36374369615913	69.1982872200264	4.23697611116162	0.211572869345197	0.0101760002868717	-4.58772324419336	-0.862339424368905
LV3003047089	ST8	ST8	92138.5		539.2	1.23	7.4715438457584	mgca_jonkers_2013	3.96892	470599457	65.4	14420088	86.5	7.35016823882878	92.1385	-0.683036716743389	-0.373739163870798	0.0456642091617429	-0.511969291504134	-1.38906749892399	-1.21266587156737	-0.0113836960442065	16.2272727272727	363.730303030303	7950.17878787879	79.8484848484848	24.1848484848485	430.284848484849	7.93636363636364	7355.95757575758	264.060606060606	46.6909090909091	0	41.8909090909091	11	interval	0	0.0446134748523298	-3.10971933885336	1.81257141074484	21.857345185827	3.08453702916218	1.7070336603377	3.30159127928831	1.1944045580935	1.26267196846004	45.8308514700267	3.8249574772275	-1.26872823062161	0.0358975161753038	-3.3270871731989	3.2955294223311
LV3003047090	ST8	ST8	90757		534.2	58.67	7.18486392680198	mgca_jonkers_2013	4.03729	54585489	70.8	9274012	80.3	7.7156112078995	90.757	-0.594769897312729	-0.374897852706745	-0.629876153710284	-0.534589007004091	-1.39094663883781	-1.18644177321652	-0.000402993879719731	2.92424242424242	182.227272727273	16440.8363636364	56.7454545454546	9.87272727272727	576.966666666667	7.92121212121212	3786.68181818182	189.490909090909	34.7939393939394	0	39.9878787878788	11	interval	0	0.0160472270724204	-4.13221921240573	-1.17782793019841	90.2216013968571	4.50226888173247	3.20415386431543	5.74769797421731	1.74879942233684	2.79513256569434	23.0049732211171	3.13571041956055	-3.74505598276981	0.0500414130865353	-2.99490435464275	4.39114505991481
LV3003047091	ST8	ST8	89375.25		529.2	64.75	6.89818400784556	mgca_jonkers_2013	4.072495	58200278	56.8	10983574	61.4	8.08112030852452	89.37525	-0.683036716743389	-0.339245953577708	-0.0377307973936032	-0.478075938963643	-0.997062358684367	0.00130407477080222	0.0165710682365258	6.4	341.190909090909	10417.0787878788	61.739393939394	19.2030303030303	482.860606060606	8.43636363636364	7020.19393939394	148.20303030303	40.4	0	40.0818181818182	11	interval	0	0.0187578268631265	-3.97614418096643	-0.721371471644259	30.5315250504028	3.41875975801813	2.05997176996094	3.21508600284046	1.16785410782649	1.18928110303681	40.4428879310345	3.69989080433827	-1.71806794052586	0.0211109595521837	-3.85796296329073	1.54457848583376
LV3003047093	ST8	ST8	79675		494.2	113.42	4.8914245751506	mgca_jonkers_2013	3.94875	32053168	64.3	15287314	67.4	8.33291896762292	79.675	-0.657462384529745	-0.334312685823136	0.589004738765547	-0.464813536645155	-0.540940653218722	0.415235990086341	-0.0103988832017375	16.2757575757576	576.536363636364	7166.04848484849	71.7212121212121	31.3030303030303	433.512121212121	9.36363636363636	11314.4272727273	159.339393939394	42.4090909090909	0	53.3121212121212	11	interval	0	0.0282302359440126	-3.56736167883411	0.474152319198541	12.4294822266723	2.52007124952005	1.1109596413868	2.29119070667957	0.829071641682901	0.252817196381572	61.5718446601942	4.12020469884778	-0.207963617250923	0.0140828510448312	-4.26279745977088	0.209340838971533
LV3003047094	ST8	ST8	50684.8		364.5	129.24	4.00225282026463	mgca_jonkers_2013	4.333152	80270443	61.2	21674703	64.2	8.71916462667657	50.6848	-0.437579549644619	-0.362499552009756	-0.213144981696332	-0.462006302366607	-0.019151136887951	0.52386779467731	-0.0189778587828839	13.5727272727273	351.266666666667	5564.68484848485	205	48.7454545454546	335.424242424242	7.74242424242424	8520.56363636364	159.442424242424	42.6242424242424	0	59.8393939393939	11	interval	0	0.0386393830121293	-3.2534832373603	1.39212004594125	15.8417674563053	2.76264996199895	1.36712196915608	4.20552032823573	1.43639802613492	1.93159132266022	45.3690802348337	3.8148308209298	-1.30511129493434	0.0187126616321441	-3.97855489161736	1.14683846118315
LV3003047095	ST8	ST8	40975.1666666667		324.5	76.96	3.86132680136238	mgca_jonkers_2013	4.51099333333333	55822169	58.7	15927657	60.6	8.62310282547109	40.9751666666667	-0.507893173842097	-0.36836521968368	-0.446787353594235	-0.41204956398702	0.0292992459786018	0.428021691781471	-0.0183216844454355	17.5636363636364	569.366666666667	1969.2696969697	106.754545454545	57.7151515151515	206.966666666667	8.6969696969697	13990.5484848485	149.657575757576	51.9333333333333	0.639393939393939	49.4212121212121	11	interval	0	0.030847672320654	-3.47869398299586	0.733469533856453	3.45870211984608	1.24089340882725	-0.239847978763536	1.84967972277644	0.6150125012792	-0.338885972792321	65.4672473867596	4.18154997768276	0.0124377827297319	0.0106970485052571	-4.53778741619548	-0.697639533302973
LV3003047096	ST8	ST8	36893.77		284.5	135.25	4.49707424220948	mgca_jonkers_2013	4.4589377	56084885	55.6	20029588	57.5	9.23725876185055	36.89377	2.24496867926559	-0.207181727094654	-0.480049991218253	-0.0427172373630769	0.900284421217287	0.563098200812873	-0.0183216844454355	16.3939393939394	673.760606060606	1723.07878787879	117.251515151515	70.5	198.966666666667	9.46060606060606	15214.3757575758	179.733333333333	51.9939393939394	1.04545454545455	57.230303030303	11	interval	0	0.0243319945489136	-3.71596314655323	0.0395530174044137	2.55740506699169	0.938993098698862	-0.558653719821644	1.66314205888674	0.508708619825654	-0.632731605512898	71.2174887892377	4.26573841731838	0.314910121437143	0.0118133886133211	-4.43852176246712	-0.370238486576716
LV3003047097	ST8	ST8	32835		239.5	93.56	4.62794382549722	mgca_jonkers_2013	4.5833	84081411	56.6	17377814	59.5	8.6823690045283	32.835	1.74185987559822	-0.298150713429619	-0.35127848439179	-0.368265497673728	0.655977142324977	0.556389931778143	-0.013917162621753	13.2333333333333	564.2	2406.93333333333	101.9	41.1666666666667	214.8	6.93333333333333	11967.7333333333	171.066666666667	38.2	0	54.2333333333333	1	fallback_nearest	0.900000000000006	0.0234550395840718	-3.75266989954286	-0.0677994163587423	4.26609949190594	1.45069994183673	-0.0182929654332277	2.4753036437247	0.906363072828757	0.466466492892519	81.375	4.39906810052873	0.793937185892852	0.0142939905078099	-4.24791607425272	0.258423084565916
LV3003047098	ST8	ST8	29278		199.5	110.66	3.13937571315047	mgca_jonkers_2013	4.69942	78560973	57.5	14314578	59.5	8.11841474621133	29.278	1.98971609963728	-0.261991368634415	-0.679786876433889	-0.317799049942855	-0.0644423264167638	0.122042041424432	-0.0187070552115348	14.830303030303	707.50303030303	1608.62424242424	103.248484848485	80.6575757575758	154.272727272727	10.7818181818182	15337.3121212121	164.054545454545	53.0454545454546	1.86363636363636	68.4848484848485	11	interval	0	0.020961469273073	-3.86506932307995	-0.396522353898063	2.27366410252017	0.82139267224552	-0.682839385905469	1.28008415674193	0.246925823224891	-1.35635270429779	65.620011242271	4.18388069885679	0.0208116008861625	0.0106964339095409	-4.53784487254639	-0.697829037615119
LV3003047099	ST8	ST8	25058		159.5	89.55	4.2375054250314	mgca_jonkers_2013	4.8113	28885458	59.3	17167551	60.8	7.73314724352832	25.058	-0.0785666400628426	-0.145343091222118	-0.0707299665150327	0.496697877274185	0.924270847860308	0.728658840882599	-0.0229862484379784	13.6212121212121	850.648484848485	1989.85454545455	84.9787878787879	46.5	179.069696969697	9.87878787878788	16640.3	188.236363636364	56.0393939393939	1.12424242424242	51.0272727272727	11	interval	0	0.0160127389442636	-4.13437068951224	-1.18412013217102	2.3392207014969	0.849817840353288	-0.65282250126085	1.82750081459759	0.602949358385932	-0.372230962717454	86.1085889570552	4.45560916205721	0.997077987498625	0.0113120775248261	-4.48188431652519	-0.513258202400968
LV3003047100	ST8	ST8	86611.75		519.2	84.21	6.32482416993271	mgca_jonkers_2013	4.13341	95184735	62.5	20731269	66.1	8.5396208419164	86.61175	-0.663902339220671	-0.288445154140528	0.260749556259914	-0.454851839826862	-0.534067836952408	0.477700296368218	-0.0120201845870304	15.6757575757576	702.669696969697	4161.22121212121	75.9212121212121	39.1878787878788	290.190909090909	10.2363636363636	14319.4939393939	180.012121212121	48.6575757575758	0.0666666666666667	53.7606060606061	11	interval	0	0.0223088566980477	-3.80277151801633	-0.214326424076325	5.92201603408645	1.77867693722157	0.328049670052006	1.9373646767708	0.661328635558814	-0.210858721139126	68.6444641799882	4.22894049065209	0.182702481213507	0.0125711231118926	-4.37635291177208	-0.165191262014809
LV3003047101	ST8	ST8	85230		514.2	13.39	6.03814425097629	mgca_jonkers_2013	3.9753	127819917	64.4	11082300	71.1	8.34374151531365	85.23	-0.683036716743389	-0.415786923593594	-0.396718217876974	-0.483286134486341	-0.791134720723847	0.119188145656954	-0.011319669695282	11.7363636363636	626.621212121212	7228.34848484849	63.6515151515152	25.7545454545455	379.178787878788	8.96363636363636	12523.8454545455	187.906060606061	45.030303030303	0	43.5575757575758	11	interval	0	0.0187295983751239	-3.97765020562182	-0.725775985770295	11.5354353555625	2.44542363305156	1.03213200230178	2.47146723143899	0.904811995104856	0.462178997375457	69.9070317782286	4.24716624186583	0.248183984590674	0.015003862933957	-4.19944758210434	0.418283363188029
LV3003047104	ST8	ST8	83841.25		509.2	1	5.75146433201987	mgca_jonkers_2013	3.8215875	113383177	60.2	4784193	65.9	8.14686985631632	83.84125	-0.683036716743389	-0.411311874819456	-0.645439690581982	-0.530988956083492	-1.35765039231532	-1.27567919916785	-0.015034375465479	10.0090909090909	358.721212121212	13639.7818181818	55.7242424242424	17.8181818181818	542.151515151515	8.54545454545455	7131.1	111.781818181818	32.2757575757576	0	45.3909090909091	11	interval	0	0.0279021439794556	-3.57905174796547	0.439963586338792	38.0233489330788	3.63820041663931	2.2917003884584	3.12738095238095	1.14019589784818	1.11282816359689	41.9780141843972	3.73714600942411	-1.58421738978386	0.0156752560168583	-4.15567185978261	0.562665803347588
LV3003047105	ST8	ST8	82452.5		504.2	68.23	5.46478441306344	mgca_jonkers_2013	3.813575	16496033	62.3	4172799	66.1	7.94999819731899	82.4525	-0.683036716743389	-0.388343111190463	-0.691972237509023	-0.54675531653838	-1.40614775992573	-1.3972016945794	-0.0151182367521715	14.3333333333333	520.966666666667	7777.92424242424	68.5969696969697	31.9969696969697	456.163636363636	8.88181818181818	9981.50303030303	142.581818181818	37.8666666666667	0	57.4424242424243	11	interval	0	0.0275129566830891	-3.59309823315459	0.398883287809118	14.9297925185698	2.70335871450677	1.30451060553421	2.14385831991666	0.762607158896612	0.0690957957070553	58.655407710679	4.07167977392967	-0.382304032504002	0.0142846040069268	-4.2485729645848	0.256256508572796
LV3003047106	ST8	ST8	81063.75		499.2	62.43	5.17810449410702	mgca_jonkers_2013	3.818725	64245615	57.3	11079779	60.7	7.9892783476803	81.06375	-0.661541762695823	-0.330308108572502	-0.516946131691366	-0.542772494766333	-1.13084309862143	-0.220884514614768	-0.00115543026676358	15.069696969697	485.284848484849	6923.33939393939	69.5424242424243	29.0909090909091	408.972727272727	9.0030303030303	9839.65757575758	130.942424242424	40.7484848484849	0	50.0909090909091	11	interval	0	0.0310533020281746	-3.47205013074406	0.752900119530828	14.2665476071536	2.65791746859184	1.25652479832404	2.39052083333333	0.871511264098684	0.37012897776406	53.902389767755	3.98717481399619	-0.68591356576162	0.0133076200298914	-4.31941847324048	0.0225916625909708
LV3003047107	ST8	ST8	71517		464.2	80.3	5.65361689993088	mgca_jonkers_2013	4.21483	51573373	66.1	14724119	69.8	10.3113102251429	71.517	-0.577236975729148	-0.35687277005529	-0.247864219289675	-0.498233240293912	-0.0524949601675611	0.517967720282876	-0.00973944350804693	9.4969696969697	479.475757575758	8992.76666666667	65.8909090909091	23.2575757575758	464.409090909091	8.13030303030303	9291.47575757576	158.378787878788	35.6515151515152	0	41.9090909090909	11	interval	0	0.0198069861654458	-3.92172056687518	-0.56220437155963	18.7554146890227	2.93148249414106	1.54540857145004	2.83309446254072	1.04136956393553	0.83965199899269	58.9739098024599	4.07709513936552	-0.362847700311298	0.0170456009369292	-4.07186311810708	0.839086385077345
LV3003047110	ST8	ST8	49154.8		359.5	66.07	3.87605363725645	mgca_jonkers_2013	4.441424	47425083	62.5	15940375	65.4	8.86409767812845	49.1548	-0.468063171854783	-0.383007091182745	-0.651172730835047	-0.480774624086743	-0.341519152123911	0.133404188892358	-0.0183216844454355	16.5969696969697	513.387878787879	2000.53636363636	150.972727272727	58.030303030303	216.260606060606	8.15151515151515	11631.1272727273	153.478787878788	49.869696969697	0.354545454545455	51.7515151515152	11	interval	0	0.0323283240269629	-3.43181152815044	0.870581787557248	3.89673470351438	1.36013894693231	-0.113925080150778	2.60161879895561	0.956133866266071	0.604043127805739	62.9806691449814	4.14282784033828	-0.126683164196368	0.0131955213179264	-4.32787780105956	-0.00530915383992141
LV3003047112	ST8	ST8	40033.5		319.5	82.07	3.21978661089373	mgca_jonkers_2013	4.54866	36464277	69.6	15715775	72.5	8.76480191052874	40.0335	-0.267636325364706	-0.350956987192998	-0.369111485978832	-0.293557728269804	0.682485182755051	0.601685000131615	-0.0192441404186931	17.0121212121212	635.621212121212	1988.35757575758	96.3424242424242	54.0484848484849	203.590909090909	8.49090909090909	13974.8666666667	179.284848484849	60.7939393939394	0.709090909090909	47.0757575757576	11	interval	0	0.0267645586517604	-3.62067670502577	0.318227391176782	3.12821148482754	1.14046143063658	-0.345903819578648	1.78251850190626	0.578027253003501	-0.441120750415654	74.8590292648109	4.31560673505065	0.494077080192641	0.0128290918805318	-4.3560398838003	-0.0981942054262486
LV3003047113	ST8	ST8	36489.27		279.5	109.94	4.62053611323564	mgca_jonkers_2013	4.4548927	73296885	60.2	24562830	62.8	9.26174520006947	36.48927	2.09877742411755	-0.105926804037539	-0.344345730184862	0.199881841719838	1.15854992885524	0.796968067678609	-0.021931606686814	20.4666666666667	725.451515151515	1543.95151515152	112.066666666667	79.2727272727273	166.124242424242	10.6181818181818	16355.2272727273	197.687878787879	48.6636363636364	1.31515151515152	69.9818181818182	11	interval	0	0.0282123150054929	-3.56799669404233	0.47229515607386	2.12826285824085	0.755306087460405	-0.752626603505405	1.41368501529052	0.346199781195797	-1.08193921540384	68.3216324200913	4.22422644293156	0.165765844247921	0.0120871373715196	-4.41561341894067	-0.294681480022911
LV3003047114	ST8	ST8	32385.5		234.5	41.03	4.80182032251746	mgca_jonkers_2013	4.59229	21045484	64.8	12594552	66.9	8.61110180207863	32.3855	0.338034360763022	-0.389286942863846	-0.386043650557752	-0.462219527234405	0.170331708176899	0.311002867017327	-0.0190196884341579	15.7272727272727	548.372727272727	2563.36060606061	97.1484848484848	53.1818181818182	229.281818181818	8.96060606060606	11285.2121212121	167.445454545455	45.1363636363636	0.303030303030303	63.2424242424242	11	interval	0	0.0286798958903201	-3.55155889330193	0.520369087202939	4.67448594464062	1.54211919832914	0.0782454707169374	1.82672364672365	0.602524005267159	-0.373406725583366	61.1981738248225	4.11411734960939	-0.22983425374964	0.0148375992180703	-4.2105908320884	0.381530351731548
LV3003047117	ST8	ST8	28761.6666666667		194.5	158.61	3.46907846222062	mgca_jonkers_2013	4.73476666666667	120673383	62.4	16047191	66.1	8.03655127079825	28.7616666666667	0.958961849239564	-0.302484187788428	-0.461471549508483	-0.302311725059572	0.541417690289931	0.507819339570652	-0.0178461580843838	16.0212121212121	827.29696969697	2428.48484848485	86.6060606060606	56.5181818181818	212.109090909091	11.0121212121212	16373.6090909091	183.490909090909	55.6848484848485	0.309090909090909	59.239393939394	11	interval	0	0.0193657328722968	-3.9442501215316	-0.628094223616271	2.93544511516146	1.07685909941714	-0.413067673530353	1.53235751434239	0.426807408546411	-0.859123275505191	75.1260319207485	4.31916712881093	0.50686886766433	0.0112065035919776	-4.4912609913541	-0.54418464108837
LV3003047118	ST8	ST8	24528		154.5	236.52	4.86949923256839	mgca_jonkers_2013	4.81528	91417437	63.5	42464543	65.7	7.70636378673969	24.528	-0.319755843821878	0.345302763600009	0.776939934416353	2.62751035135799	1.67414716894417	1.18068937225776	-0.0184801522092707	14.8454545454545	785.893939393939	1569.29696969697	107.284848484849	59.4393939393939	176.118181818182	10.5272727272727	16847.1727272727	185.048484848485	59.5757575757576	1.45151515151515	63.5212121212121	11	interval	0	0.0188898956987796	-3.96912811898848	-0.700852322784145	1.99683047677804	0.69156116188601	-0.819941036630023	1.80494519500382	0.590530228445115	-0.406559973524959	74.6531375935521	4.31285255382601	0.484181854199065	0.0109839489298357	-4.5113202600324	-0.610344740933286
LV3003047122	ST8	ST8	76951		484.2	31.46	5.14548868341069	mgca_jonkers_2013	4.07902	24623727	58.2	2750192	61.2	8.14654944891421	76.951	-0.683036716743389	-0.396400166145159	-0.684987472791305	-0.53436991167037	-1.26079059416036	-1.41787529760755	-0.0161570316721016	13.0333333333333	887.890909090909	2146.17878787879	81.7575757575758	32.1848484848485	185.393939393939	8.26969696969697	16721.0666666667	183.557575757576	49.8909090909091	0.560606060606061	43.1515151515152	11	interval	0	0.0146789804917339	-4.22133870699942	-1.43846647382215	2.41716495337948	0.882595346550031	-0.618209561815225	2.54025044722719	0.932262677440207	0.538058288038684	107.366801026017	4.67625101907481	1.78980034697836	0.0109776235820826	-4.51189629782975	-0.612244646597745
