sample	core	age_kyr	d18O	sst	MEleiden6	MEleiden5	MEleiden3	MEleiden1	MEleiden2	MEleiden4	harmonization_mode
LV3003047127	ST8	47.6248	4.423736	8.72209745713196	-45.5825051013982	-43.0141661362198	-132.152897258708	-108.711924289417	-171.468067311091	-119.974387848812	corewise_z
LV3003047128	ST8	39.57797	4.55	8.83334865482924	92.7444946548461	-36.4088335436473	-91.2086887751992	-2.72425955936186	90.6764538522255	42.5858125562169	corewise_z
LV3003047129	ST8	36.0373	4.450373	9.19008638473871	105.937997581747	-30.3566591418847	-114.2518836195	-24.1382022207154	93.3931910311648	49.2653136202552	corewise_z
LV3003047130	ST8	31.936	4.60128	8.53983459962896	106.217397925063	-49.8320028016269	-104.657292244024	-81.3663553269811	42.4769611376061	18.5424950315332	corewise_z
LV3003047131	ST8	28.2453333333333	4.74509333333333	7.95468779538517	74.8117744912661	-37.3783746833811	-63.0223445812701	-69.5361451854822	82.3719725763645	74.6185694710065	corewise_z
LV3003047132	ST8	23.987	4.81065	7.67902444688563	102.367807355574	68.6295842804395	152.31720539716	709.999369599678	291.297756029532	217.417905662073	corewise_z
LV3003047133	ST8	70.162	4.3038	9.41847614468938	-27.1350682040114	-51.9243523483017	-79.2081750691791	-104.581179217463	-64.8994963647366	38.5815193180374	corewise_z
LV3003047134	ST8	68.807	4.46035	8.5256420642359	-46.020312422527	-47.0796001046787	119.919722915474	-94.9753761715729	-123.448708918124	-7.81283426964507	corewise_z
LV3003047136	ST8	67.8766	4.422468	8.08372539793979	-49.0700850613466	-48.9969356772476	46.7133623862662	-96.7301693658933	-41.7514798519788	39.7575275596863	corewise_z
LV3003047137	ST8	66.9462	4.446994	8.05521044883768	-31.9379450574855	-35.3369329473914	-121.07127675229	-91.6604189205278	-87.0893068321957	-81.2387565099191	corewise_z
LV3003047138	ST8	66.0158	4.567946	8.02669549973556	-43.7021147551688	-43.6657930530501	-28.4392750490531	-98.605209550099	-101.949041089902	23.4044166433008	corewise_z
LV3003047139	ST8	58.6141266666667	4.4531524	8.62798528680874	-47.0243858207018	-47.2295218528856	-129.946928796942	-75.8397705744846	-17.1985080651679	-54.7816953264949	corewise_z
LV3003047140	ST8	46.0948	4.361896	8.58009723613548	-45.4506325227581	-56.2322230532703	-133.951768795656	-112.074827797097	-198.8301492245	-279.242336457083	corewise_z
LV3003047141	ST8	39.15347	4.55	8.89722610078355	-49.0700850613466	-54.038971011327	-134.272727132859	-112.513869512632	-245.079268125565	-392.805688261705	corewise_z
LV3003047142	ST8	35.5823	4.487593	9.11794716980078	22.328535487664	-34.8855182122491	-123.340991152942	-61.0826752828662	26.1570010495172	-24.3204989931274	corewise_z
LV3003047143	ST8	31.398	4.61204	8.45453592350455	167.254212107226	-37.7147954038074	-65.7605191595146	-89.047379329425	83.1958182139612	61.7976180140115	corewise_z
LV3003047144	ST8	27.729	4.75	7.87282431997209	202.809233721052	-32.5179556211137	-35.1847971608372	138.148640151374	184.181830850705	110.279899912427	corewise_z
LV3003047145	ST8	23.446	4.8377	7.65168510703157	-49.0700850613466	306.79634397683	-37.9598340977718	37.0234293913995	129.558019613808	103.650881766864	corewise_z
LV3003047146	ST8	63.2667	4.484661	7.94244093548725	-25.3330339981959	-23.9205009339881	-59.3832424431628	-10.461091843657	104.813994921136	77.6121246071104	corewise_z
LV3003047147	ST8	62.3217	4.577481	7.91347852480206	-42.7516612105541	-36.0547802463861	-113.744981472135	-78.9142942921711	8.27961326060072	3.64210733556225	corewise_z
LV3003047148	ST8	61.3767	4.543903	7.88451611411687	-45.7588631444995	-32.2420386779801	-125.448978528555	-88.672808216438	-37.5023280946061	5.00649654998325	corewise_z
LV3003047149	ST8	60.4317	4.561147	7.85555370343168	-49.0700850613466	-36.6456686238861	-118.368832426321	-96.1657995293301	-71.6280835424037	-17.9948469949282	corewise_z
LV3003047150	ST8	59.5217933333333	4.51870486666667	8.44254713374637	-35.8932040057783	-32.9112705086648	-99.3150800514643	-24.0060947896375	84.6711357641564	36.7084534603104	corewise_z
LV3003047152	ST8	45.00002	4.3300006	8.47849004532337	-8.28615014261763	-46.001679093657	-81.3921449712004	-95.207171553136	57.4359183423585	46.9391815167633	corewise_z
LV3003047153	ST8	38.71393	4.5099502	8.96336671938132	26.9165873505913	-42.4251501337549	-90.7490114874556	-71.2894035171748	96.2492342580774	80.0012650391117	corewise_z
LV3003047154	ST8	35.13012	4.5282892	9.04625505944773	-42.4760783860319	-38.6464245551898	-106.635573286201	-97.1818807470495	-12.7350734822307	35.686210753197	corewise_z
LV3003047155	ST8	30.9475	4.62	8.38311017332974	228.708758810933	-35.2589319510405	-125.442244642086	-77.1285144709563	-49.1465093329627	-40.6428006789854	corewise_z
LV3003047156	ST8	27.1996666666667	4.75	7.84137599187233	123.172488396549	-33.8477084451001	-59.7467125890567	95.7750863307056	169.12351870692	67.3295352898106	corewise_z
LV3003047158	ST8	57.70646	4.4723876	7.06485967649701	-41.5871403178487	-44.1526080368597	-129.470042994389	-66.0987853224259	-4.75562029983385	-63.0394857294918	corewise_z
LV3003047159	ST8	56.7987933333333	4.41390346666667	6.86838342718166	-41.3706645269536	-47.6901085780181	-89.3471713539108	-104.211222935255	-83.2408107367723	-3.30145118342139	corewise_z
LV3003047160	ST8	55.8911266666667	4.34564506666667	6.67190717786631	-49.0700850613466	-52.8246547993732	-134.074439128978	-110.242545846093	-243.90302305552	-412.669990836938	corewise_z
LV3003047161	ST8	54.98346	4.3111578	6.47543092855096	-49.0700850613466	-54.3941309160984	-133.878387746858	-111.689603930143	-237.980427699338	-398.256768162479	corewise_z
LV3003047162	ST8	102.698	3.87396	7.78994871915485	-49.0700850613466	-45.5464285691903	-133.007933882001	-110.790334610596	-237.621930009947	-393.839902373019	corewise_z
LV3003047164	ST8	43.93302	4.4786604	8.37946113303367	0.83783295872282	-48.9153129623492	-124.419181815307	-97.533636196284	-36.0691637282969	2.55657147398127	corewise_z
LV3003047166	ST8	38.27343	4.4482802	9.0296517958074	29.4291001295949	-46.4798234703892	-79.6590692619736	-52.0558502096319	90.8469847057883	68.1562866686164	corewise_z
LV3003047167	ST8	34.67812	4.556094	8.97459148768522	0.978842717261064	-46.484904803426	-131.446568016962	-71.7053191723384	-31.2903064540677	-35.70178464274	corewise_z
LV3003047168	ST8	30.497	4.62	8.31168442315493	188.599882986624	9.06764654708375	-86.636868704487	28.413146367623	106.951067957096	47.6208953589875	corewise_z
LV3003047169	ST8	26.6703333333333	4.72362666666667	7.81462622496645	203.521133621429	-20.200870558375	-89.3257475662539	89.4119841309357	154.005339070659	83.8494614093078	corewise_z
LV3003061472	ST13	158.5276	4.674172	11.4782955307746	1.45942209218802	-32.9113016972061	-4.54488243721962	45.7623411288074	148.391655107317	100.891358814964	corewise_z
LV3003061473	ST13	117.088	3.5312	13.8380743760062	-45.0464486258964	-42.569286241002	-89.5945069902757	-83.0741476868098	-202.936830191879	-266.321969724016	corewise_z
LV3003061474	ST13	77.7798	4.056606	8.28521641432076	-32.8800468230198	-34.1461609694544	96.9429549581932	-36.3037703801763	113.914638601119	154.373063436816	corewise_z
LV3003061475	ST13	53.844	4.38936	6.25962485846197	-41.8628949094749	-39.9148987153067	-61.8206324893762	-68.7270245379733	30.98124693404	83.7527591693992	corewise_z
LV3003061476	ST13	37.16	4.452	9.19719729556924	66.7010811919321	-34.913499807643	39.9507945913514	-0.521082333043771	139.156678963104	127.247610893247	corewise_z
LV3003061477	ST13	16.726	4.84438	7.31209108888136	-11.4612813340377	44.2603596284458	149.115823861744	506.428698685897	276.941356923205	236.52216753806	corewise_z
LV3003061485	ST13	75.7796	4.035756	7.95056189669746	-15.6719547766897	-32.0805793172856	343.871271829288	174.153866268389	222.748857550531	248.545601041849	corewise_z
LV3003061486	ST13	52.105	4.32365	7.61349281773178	-41.9698785631496	-38.5791860556911	-100.504321803891	-80.6029359716393	-117.436316070191	-28.5684421493345	corewise_z
LV3003061487	ST13	152.7596	4.624808	10.6296971704429	2.38165793213177	-6.88027088715884	74.9539214191202	224.760024654656	242.56067732435	187.642576203338	corewise_z
LV3003061488	ST13	35.041	4.53631	9.03212528618341	148.648987664987	-18.5583123997868	57.4563150175451	134.917228923283	217.922311017693	170.078610494896	corewise_z
LV3003061489	ST13	112.6068	3.96932	11.8540635522199	-23.7496934873238	-40.3503512207813	16.3779452242114	-77.7133743400394	-206.546232994	-137.449000694589	corewise_z
LV3003061492	ST13	14.437	4.37177	7.04807643625558	10.2065896602318	201.145014165492	141.192263686301	538.755674419205	289.687586807638	261.869216373331	corewise_z
LV3003061500	ST13	148.086	4.71344	9.56141856461617	-42.3607566274662	83.9261186743522	-75.625338114315	-57.3232642590027	32.8841939636249	74.5958078192532	corewise_z
LV3003061501	ST13	105.5872	3.93808	8.6530138730751	-20.7873545230727	-39.082680912621	101.126089190017	-57.613118965748	-38.3586293626053	115.772129317636	corewise_z
LV3003061503	ST13	73.1472	4.20056	9.58376845577441	-1.17140155485209	-32.4215610372745	201.114455380937	24.454694598682	184.919755104415	206.343738476863	corewise_z
LV3003061504	ST13	50.268	4.33732	8.96741444022863	-18.3816656358788	-47.1717078594393	-70.5981151772949	-62.7517452209165	50.2256352896475	66.5687481877624	corewise_z
LV3003061505	ST13	32.81	4.5838	8.67840531139984	39.5882689210563	-35.6138065389373	-68.12245786589	-38.3744433776373	104.667309293747	95.3711639350867	corewise_z
LV3003061506	ST13	11.95	3.904	6.73798109507347	-39.9475029953485	168.826973184629	-82.7347596357195	-53.6909586042345	3.27469539879165	57.5871044202732	corewise_z
LV3003061513	ST13	138.493	4.88014	10.3255171456423	-45.0464486258964	-41.8032035487167	-85.0294939795758	-63.3933764032952	-34.6894602249814	-30.6691776104449	corewise_z
LV3003061514	ST13	100.6726	3.883986	7.39288790099721	-33.0590378337066	-35.9638927323989	403.436237553628	148.191821230514	182.545754459706	241.665703759426	corewise_z
LV3003061515	ST13	71.0012	4.219988	9.97144024824405	16.7124527561299	-21.1323037803686	453.7608703383	190.917489283588	211.977075288691	247.494315585184	corewise_z
LV3003061516	ST13	48.537	4.45537	8.80675928823849	-13.1325379520013	-42.8594602821885	-73.5270222480054	-65.0096386921834	61.7380939082576	82.347952760179	corewise_z
LV3003061517	ST13	30.678	4.62	8.34038156140496	170.567030245128	-19.3543117514596	136.719301618279	151.739066485255	218.51852210058	191.665897277585	corewise_z
LV3003061518	ST13	9.804	3.49256	6.47040385254158	-2.1008806305056	52.4989622111372	105.522805923004	335.943637176404	232.941461441409	205.728882693969	corewise_z
LV3003061527	ST13	133.7754	4.634866	11.4223768846317	-45.0464486258964	-45.4202515699549	-108.109186218199	-85.4824968763344	-253.653494963055	-452.486571455917	corewise_z
LV3003061528	ST13	95.118	3.76764	6.56201237466214	-42.4453123424537	-40.698674234247	305.609126367442	51.8058466439099	151.8052575629	210.741824609484	corewise_z
LV3003061529	ST13	66.015	4.56805	8.02667098129265	-31.8829372653507	2.29469971356148	212.746889829839	156.661816190372	217.946671398554	202.372775189973	corewise_z
LV3003061530	ST13	47.046	4.38322	8.66837868071839	-25.1569365527778	-47.1717078594393	-60.7211797615325	-75.9926371231667	-15.9492819833075	59.7415793695611	corewise_z
LV3003061531	ST13	28.445	4.7411	7.98634449117112	259.281137965444	7.59821149265558	83.1295085857102	169.676552076497	238.183257620325	192.016500430865	corewise_z
LV3003061533	ST13	7.912	3.4156	6.23449698261132	-45.0464486258964	384.324105790573	-70.8415527594352	-29.7327765857137	45.263669330813	71.6272689661801	corewise_z
LV3003061539	ST13	130.0556	3.677784	12.6881606418456	-38.8106542373693	-45.3847783033917	-85.9434192535488	-63.6927556606331	-0.015445490506348	-19.0183590432446	corewise_z
LV3003061541	ST13	91.09	4.0255	7.62752397756975	-17.2527200218796	-34.6283424225583	30.867352243136	-59.9789217741649	82.4707257226875	148.446250032102	corewise_z
LV3003061543	ST13	62.293	4.57949	7.91259892566273	7.0045885751022	-34.7173184460475	176.840575113671	83.2981951400371	207.92920542023	185.668487685393	corewise_z
LV3003061544	ST13	45.122	4.33366	8.48981108255027	8.49404908916973	-40.8385337900703	-25.4524168309921	-42.1424178895704	131.701420769934	106.860517567306	corewise_z
LV3003061545	ST13	23.172	4.8514	7.63783856522009	244.238037819094	-7.43062275094447	16.93852983515	147.039163305387	193.203791174274	155.576042310358	corewise_z
LV3003061546	ST13	7.197	3.37985	6.14534613060279	-45.0464486258964	357.503552953566	-87.8086036718738	-43.1985087918476	-70.8068353376372	-11.7978418104843	corewise_z
LV3003061555	ST13	126.443	3.25303	13.9174660887275	-43.3671298096159	-46.3984285941951	-105.658772554389	-84.2272934353978	-226.35566733211	-361.41736064658	corewise_z
LV3003061556	ST13	86.6174	4.134088	8.5404217959206	-28.8171026565731	-40.9754590225736	59.5894122527351	-66.2586039923804	7.69176216688834	108.306960187582	corewise_z
LV3003061557	ST13	58.082	4.48508	7.14615019137165	-26.4832500438413	-44.0119900741816	102.489184540804	-60.0021517332446	28.4106347739866	73.5251554517644	corewise_z
LV3003061558	ST13	42.626	4.47496	8.37469053564879	68.3069180010189	-32.6673660394914	-14.5135700548883	-5.17763911165715	173.719045476916	134.784711476438	corewise_z
LV3003061559	ST13	21.069	4.90793	7.53156383007576	150.957160733488	-9.43384286805981	31.1581362812613	55.4682440844639	167.88874024369	140.945941723332	corewise_z
LV3003061568	ST13	121.6354	3.209168	15.0912241071525	-45.0464486258964	-45.9100075612356	-107.478422844347	-83.527265863704	-248.345035391956	-444.26266460943	corewise_z
LV3003061569	ST13	81.6946	3.806108	7.84255695133946	-45.0464486258964	-39.12859270555	185.903619675417	-40.8365019684135	137.514497256764	172.294075212722	corewise_z
LV3003061570	ST13	55.466	4.32864	6.57988298438419	-16.9581015570022	-42.1357894474602	48.4172528448394	-47.9808957029354	112.415070689408	130.813160266052	corewise_z
LV3003061571	ST13	40.457	4.53172	8.70107494147892	37.6282116531067	-8.16811320750198	-73.1389876953823	-17.7220380928871	97.1535747867146	97.0736595914839	corewise_z
LV3003061572	ST13	19.099	4.96297	7.43201022654066	-21.3175066595824	78.6039362899758	99.7941939169225	457.452978901109	269.306675117446	232.879161665792	corewise_z
LV7001898064	ST13	6.808	3.36232	6.18967560972194	-41.8789989942286	276.947368715756	-9.06431873372954	32.3082478747712	127.901749380594	140.849380301675	corewise_z
LV7001898076	ST13	6.429	3.34716	6.25051014241062	-26.1695130924873	313.423091575921	189.300870487884	510.328083192773	279.106666237895	259.799056925088	corewise_z
LV7001898088	ST13	6.031	3.33124	6.31439442739767	-11.214334711304	-34.5317639822532	186.300165772541	114.829080833504	174.87147553136	211.538897157302	corewise_z
LV7001898100	ST13	5.659	3.30613	6.37410536713431	-41.3606214269293	-38.7026432448898	239.503682459799	-35.8467391657969	-11.822585964189	151.38085262305	corewise_z
LV7008865054	GeoB25202_R2	341.0895	4.839105	6.29064102481818	-0.323466775757125	-0.462320454243189	-0.895704314885498	-0.489953880054107	-0.874719866026249	-1.52849149530538	corewise_z
LV7008865062	GeoB25202_R2	472.9155	4.35662	9.8976235145	-0.20571257542674	1.1850146210066	1.59815380425737	0.228144111763849	0.328959193825678	0.57955835906384	corewise_z
LV7008865063	GeoB25202_R2	381.109	4.1391	9.88112058363636	-0.465364486268186	-0.398189980343481	-0.902300307275376	-0.436530425073119	-1.04536183966538	-1.58185895713763	corewise_z
LV7008865064	GeoB25202_R2	494.675	3.83	7.9068880863	-0.465364486268186	0.121627461288715	-0.771233440489824	-0.502526165131597	-1.59639895206359	-1.95645149645999	corewise_z
LV7008867106	GeoB25202_R2	279.495	4.18545	5.32153397325	0.428795566325296	0.0476661341548131	0.348239075271885	0.140462742920535	1.00770874881844	0.846347185630684	corewise_z
LV7008867107	GeoB25202_R1	306.1195	4.044025	8.72356062466667	-1.41398652093702	34.0015680860225	153.923902862632	-17.0743633598656	89.0726890254629	154.378357241676	corewise_z
LV7008867109	GeoB25202_R2	362.3745	4.511235	5.7208165615	-0.358709143600105	-0.160272627337277	-0.072724237975534	-0.273733065750646	0.364270189542609	0.315472431447789	corewise_z
LV7008867111	GeoB25202_R2	378.5135	4.17973	8.14138121628571	-0.465364486268186	-0.0265016204448427	-0.131999660067386	-0.463362451417522	-1.32972293541499	-0.952515967591028	corewise_z
LV7008867113	GeoB25202_R1	422.7205	3.99764	7.21069035797222	-33.6865768248221	28.8173016116803	-16.7834308572352	12.2742415722226	83.1230788153897	75.1829463251073	corewise_z
LV7008867115	GeoB25202_R1	469.6485	4.39327	9.0031061871	-40.0876128567251	51.9773750210337	177.840837169576	6.95034188856279	30.9533054690343	120.611399781509	corewise_z
LV7008867116	GeoB25202_R1	372.4415	4.362605	10.8683489517	-39.1082792322625	-1.28090554134065	-73.4720716021429	-131.950264848889	-202.041263039758	-135.368189552101	corewise_z
LV7008867117	GeoB25202_R2	257.9805	4.51078	5.27030760265	-0.465364486268186	-0.587073555443625	-0.951925480634267	-0.527224953955841	-1.48918906594824	-2.07478975845386	corewise_z
LV7008867118	GeoB25202_R1	276.3655	4.35117	6.6445155301	104.370646647162	39.8605787937322	39.3206862531066	-8.18341028367991	94.9208357461612	153.473536054503	corewise_z
LV7008867119	GeoB25202_R2	306.1195	4.044025	8.72356062466667	0.399479308173447	0.116804390892845	1.92051714270906	0.976580187167294	1.38864810622186	1.0901660906141	corewise_z
LV7008867121	GeoB25202_R1	356.238	4.48142	5.64662122408333	-22.400567852511	-29.5569673913924	-92.7059924526405	-97.6800341340881	-98.8346331213282	-98.5232103167845	corewise_z
LV7008867122	GeoB25202_R2	372.4415	4.362605	10.8683489517	-0.266335578295794	0.151718592412499	-0.505990547900822	-0.464897121705535	-1.29024425280096	-0.82875188923313	corewise_z
LV7008867124	GeoB25202_R1	390.443	3.97772	13.7995124594	-30.8523748923303	1.77368884073142	-102.449938183988	-110.522598669058	-171.995883573859	-176.533093725885	corewise_z
LV7008867125	GeoB25202_R2	422.7205	3.99764	7.21069035797222	-0.304741473247476	0.57506973815319	0.235788774776349	1.03636795974382	1.32757151352944	0.579913890931934	corewise_z
LV7008867126	GeoB25202_R1	461.3885	4.59777	6.212324216	-38.2035722451126	107.002780469825	304.337775599983	100.866717813891	69.8557964144893	135.110526457393	corewise_z
LV7008867127	GeoB25202_R2	469.6485	4.39327	9.0031061871	-0.369341117409585	0.978597787066031	1.63142436182143	0.577258213805133	0.698002774338052	0.710816043398276	corewise_z
LV7008867128	GeoB25202_R1	485.113	3.80435	9.9122025607	-38.1729282510947	85.7437872033983	-48.9709522287804	-122.306833738734	-207.373681021755	-121.948029363076	corewise_z
LV7008867129	GeoB25202_R1	245.594	4.29474	8.99365560066667	-42.1594192937322	-48.4244516978928	-107.465195732686	-125.754207138678	-184.372888515542	-243.247708178168	corewise_z
LV7008867130	GeoB25202_R2	276.3655	4.35117	6.6445155301	1.30734397783269	0.486686605908915	0.728169722259126	0.230231140414221	1.05801270766982	0.965589954037205	corewise_z
LV7008867131	GeoB25202_R1	300.631	4.04524	8.279643003	16.9897195230552	-16.5389993089759	-47.6971095279242	-89.3596886939341	-60.1861798653765	18.1470549939111	corewise_z
LV7008867132	GeoB25202_R1	339.566	4.52188	6.746106752625	-45.0290392169498	-34.8173117115806	-108.507990223154	-130.869549648826	-215.241260340834	-375.763163944751	corewise_z
LV7008867133	GeoB25202_R2	356.238	4.48142	5.64662122408333	-0.325378931232688	-0.332781931463222	-0.87609943356592	-0.459733684088245	-1.06906619975957	-1.63920502724386	corewise_z
LV7008867134	GeoB25202_R1	370.7045	4.296595	9.4468133647	-32.0353899247	14.118083203142	208.754861889194	-10.5694417194203	20.0109696355812	146.403550773596	corewise_z
LV7008867135	GeoB25202_R1	376.463	4.20537	13.2842023041667	-45.0290392169498	39.4474414529421	75.9355770865322	-106.986590420686	-168.416982894515	-52.1373821753816	corewise_z
LV7008867136	GeoB25202_R2	390.443	3.97772	13.7995124594	-0.416216775710199	-0.172798087924086	-0.915329012484192	-0.479723818217637	-1.37250083967722	-2.2717339974938	corewise_z
LV7008867137	GeoB25202_R1	408.3005	3.185025	4.64645324303571	-28.9738306225094	-10.4147902685082	53.0548019551961	-49.8842130915998	22.5348739119836	59.2429172320802	corewise_z
LV7008867138	GeoB25202_R2	461.3885	4.59777	6.212324216	-0.184142218154065	1.20354776008736	1.81126988597161	1.33902204931362	1.29514391050523	0.889346114979296	corewise_z
LV7008867139	GeoB25202_R1	467.422	4.41468	8.464135617625	40.4923863473881	36.3484309264634	65.6079184234085	-39.6917983921545	7.22518912831964	76.8361591380884	corewise_z
LV7008867140	GeoB25202_R2	485.113	3.80435	9.9122025607	-0.360446107128306	0.80317297251598	-0.444629697319891	-0.386253805897852	-1.35835883944719	-0.740937011828162	corewise_z
LV7008867141	GeoB25202_R2	245.594	4.29474	8.99365560066667	-0.461189335108188	-0.562139118529716	-0.925585165555339	-0.497923050155817	-1.13241852205194	-1.85264926013377	corewise_z
LV7008867142	GeoB25202_R1	273.1135	4.43319	5.80428117764286	14.5755646968904	-19.7250619890545	26.3110324654767	80.0612435782304	145.698208535082	131.899552217926	corewise_z
LV7008867143	GeoB25202_R2	300.631	4.04524	8.279643003	0.244811857332078	0.0625759464883106	0.311805715397944	-0.095638791279194	0.34253835017738	0.595455571506499	corewise_z
LV7008867144	GeoB25202_R2	339.566	4.52188	6.746106752625	-0.465364486268186	-0.386656600164386	-0.945302998749756	-0.513145775811172	-1.75045589868253	-3.05904603895618	corewise_z
LV7008867145	GeoB25202_R1	350.093	4.66721	9.45304382411765	-27.9506615955218	-25.4913655734449	-95.6052272546702	-122.313836929118	-136.519102857985	-119.008938542616	corewise_z
LV7008867146	GeoB25202_R2	370.7045	4.296595	9.4468133647	-0.317576093424139	-0.0907092731629536	0.886420098487002	-0.160781489068234	0.0534229462558563	0.492848631369757	corewise_z
LV7008867147	GeoB25202_R2	376.463	4.20537	13.2842023041667	-0.465364486268186	0.732852002716953	0.928820139230637	-0.242265672252176	-1.11112528552232	-0.332915308708719	corewise_z
LV7008867148	GeoB25202_R1	384.996	4.13976	9.1812133056	-43.0671456030795	-25.5264966485794	-98.7977886873144	-83.4951827722915	-40.8912823273821	-54.9200628564059	corewise_z
LV7008867149	GeoB25202_R2	408.3005	3.185025	4.64645324303571	-0.167766411580169	-0.0160130635352896	0.727528299324366	0.18024586590993	0.730222213274387	0.284575801198879	corewise_z
LV7008867151	GeoB25202_R2	467.422	4.41468	8.464135617625	0.772346552808558	0.426036808834088	1.27797257648378	0.192641858560667	0.591922757941009	0.443090989768206	corewise_z
LV7008867152	GeoB25202_R1	479.4725	4.12	8.3741381706	-38.2945655328165	60.9517844880243	-75.1174910676739	-120.043556648931	-200.819669015434	-102.024540780347	corewise_z
LV7008867153	GeoB25202_R1	237.0645	3.47258	10.9900902370769	-41.3152944679091	-47.8882142226902	-93.6543308481865	-132.902842053061	-209.785547023124	-241.942785734964	corewise_z
LV7008867154	GeoB25202_R2	273.1135	4.43319	5.80428117764286	0.826340301818797	-0.209270525400795	-0.23304271558311	0.640283275081278	1.17588331413381	0.418786305672453	corewise_z
LV7008867156	GeoB25202_R1	332.4215	3.385785	8.28242186260714	-45.0290392169498	-50.9940200042673	-109.487059204654	-135.996811189274	-247.311236147505	-403.209068555073	corewise_z
LV7008867157	GeoB25202_R2	350.093	4.66721	9.45304382411765	-0.296849677272611	-0.505419992756065	-0.875127964424546	-0.496840930195163	-0.838588785130517	-1.26710934968669	corewise_z
LV7008867158	GeoB25202_R1	367.2945	4.378835	6.6037421907	-29.9380708152742	41.4811153254383	56.1004620855032	-44.6319250261133	35.5883186945833	134.694400680037	corewise_z
LV7008867159	GeoB25202_R1	374.2225	4.30885	12.282435605	-31.9562845150042	10.0576653875624	22.6329398808094	-103.865507497552	-172.151287252491	-59.9817152963488	corewise_z
LV7008867160	GeoB25202_R2	384.996	4.13976	9.1812133056	-0.465364486268186	-0.182454664621565	-0.808550107664812	-0.333419798155901	-0.159902897562999	-0.604025735259667	corewise_z
LV7008867161	GeoB25202_R1	399.7565	3.35896	8.11914319196429	-45.0290392169498	76.635099206387	-103.746003373031	-132.761111309479	-246.079827964395	-379.119081866241	corewise_z
LV7008867162	GeoB25202_R1	455.64	4.5444	6.97973708338889	-30.5331564660416	46.4862453821985	145.329944848409	274.493082313426	184.569930511824	165.43439602553	corewise_z
LV7008867163	GeoB25202_R1	464.8665	4.552645	8.2353425199	-21.3212449907407	115.059529156641	338.520365650173	143.011073589953	94.2858127751529	154.124939342428	corewise_z
LV7008867164	GeoB25202_R2	479.4725	4.12	8.3741381706	-0.342193484188012	0.714935280498018	-0.62411008718028	-0.471356348225261	-1.4223476433376	-0.904547787389484	corewise_z
LV7008867165	GeoB25202_R2	237.0645	3.47258	10.9900902370769	-0.465364486268186	-0.513242955505066	-0.817419381296681	-0.518357709379733	-1.59214390543888	-2.15148263808001	corewise_z
LV7008867166	GeoB25202_R1	266.247	4.5	6.6175651295	-29.8741644415317	-49.1721243640227	-33.5898907065414	-81.4402464369393	7.43933492750914	31.8455821325742	corewise_z
LV7008867167	GeoB25202_R1	292.808	4.2296	5.4518017491	5.38249540750315	-2.34348919715962	74.538081250693	77.634183106409	151.436133070722	161.833493098984	corewise_z
LV7008867168	GeoB25202_R2	332.4215	3.385785	8.28242186260714	-0.465364486268186	-0.54272678556893	-0.933729551919576	-0.53323492357473	-1.81022024832525	-3.55128683141532	corewise_z
