sample	MEgrey	MEleiden1	MEleiden2	MEleiden3	MEleiden4	MEleiden5	MEleiden6
LV3003061527	-1.42079330399422	-7.55781523757966	-16.2876071622927	-8.65009694957666	-27.5957335453647	-3.74660103180273	-3.46819735736922
LV3003061513	-1.4730507639534	-5.59802345023403	-2.19568304929329	-6.79646736242906	-1.83989108716517	-3.44736900739599	-3.46819735736922
LV3003061500	-0.97579667357154	-5.05947072953286	2.15317181174808	-6.04117906075823	4.58750716774224	6.95399680118302	-3.26120771003553
LV3003061487	-1.09239451460816	19.9675335658703	15.6473746169457	6.05249046464652	11.4900550460208	-0.55825617915085	0.18714623969584
LV3003061472	-1.62085844694133	4.08649427523786	9.58691488681163	-0.332401216203228	6.19309308875617	-2.71175759824952	0.116068368003919
LV3003047025	-1.58549457720065	-7.21489720496193	-12.6379331902539	-8.29251016757533	-18.8777844647215	-3.74346925737908	-3.28250575931682
LV3003046992	-1.16701815189845	-7.43930145779853	-15.7975086639721	-8.6400027035614	-27.5113730505116	-3.70225442744686	-3.46819735736922
LV3003046977	-1.57086006310471	-6.75021539544015	-9.43246471653388	-8.43085353004165	-10.7532168905934	-3.71994601179124	-2.62639007337252
LV3003046964	-1.48685118045292	-6.01234623115472	-3.88381510935244	-7.77602224178801	-3.01737898211559	-3.42523852341809	-1.72246108330629
LV3003046947	-1.55812598669663	-6.54055006715636	-7.24489372068845	-7.19235215431977	-5.84235650907052	-3.72411257005823	-2.32796345819179
LV3003047056	-1.52870623599808	-5.83073137184338	-4.58610507101201	-8.11695274693433	-3.28102860399234	-3.31600136464207	-2.65863135661704
LV3003047039	-1.12513334242559	-2.75327271495337	6.52781230266954	-4.24134495718439	5.01898136575103	-1.62468864394742	-2.32572285699271
LV3003047024	-1.45202521509738	-7.52224344381708	-16.5627415833822	-8.71056981458079	-26.2877444107562	-3.89149593175567	-3.46819735736922
LV3003047005	0.710427533331827	-6.607760265184	-4.55224114195848	-6.90469257883671	0.979076913681942	-3.27793023415435	-3.15290182400178
LV3003046991	-0.984857549680899	-7.24412567284805	-7.92702066369113	-8.04788448545776	-3.93251266179346	-3.20022873274943	-3.46819735736922
LV3003046976	-1.42079330399422	-6.44704155398281	-5.95148825460812	-7.26001259222922	-3.71739746122034	-3.48265780770288	-3.46819735736922
LV3003046963	1.07052546822146	-6.64140728803206	-3.64196610335121	-7.44211800944993	-2.06778193150228	-2.97434965221799	-3.25233243800254
LV3003046946	-1.42079330399422	-6.94029998080572	-8.05230232829369	-8.2914101097215	-6.81294142103921	-2.95974767624441	-3.27788220478845
LV3003047055	-0.702483137463642	-5.77452518011189	-5.21610789867702	-6.44916124510841	-1.64323212445992	-2.65703712613874	-3.35207258706545
LV3003047037	-1.47435751595229	-5.38991900698235	-0.905289441057356	-5.6704185336692	1.75600915199287	-2.99513504758817	-2.38741374627718
LV3003047023	-1.17030078777268	-6.98464180667558	-8.34898310667568	-8.23851597800996	-4.85206299581109	-3.14141659461572	-3.46819735736922
LV3003047003	-0.922917211731261	-6.4962510280782	-1.17120370277272	-7.81679821783899	0.252839648198842	-2.5293291052544	-3.3400944687698
LV3003046990	-1.07252915214884	-6.77087174402524	-5.80136535984613	-8.1761288949548	-1.51743647008988	-3.2393634235983	-3.29446158758898
LV3003046975	-1.17505208197476	-1.6045590556182	6.49803201138152	-3.09411673081317	5.22536975239847	-2.56251109954034	-2.58058593133112
LV3003046961	-1.42079330399422	-6.89196885846264	-8.05417259670143	-8.17666072110595	-4.47936729967599	-3.11527933864849	-3.08550519114008
LV3003046945	1.26796330276356	-4.88807032476735	1.79267574648665	-5.32645508489336	3.52880826237237	-2.07856272518046	-3.00591175125668
LV3003047054	-1.53890417807522	-5.27768871647071	-2.63680407151001	-3.50109320472716	2.43629898557473	-3.17817824746538	-0.502791136578579
LV3003047036	-1.27368284048587	-7.49854926626799	-15.8871544697334	-8.60121933747367	-20.8288244063556	-3.77237379252215	-3.46819735736922
LV3003047022	3.59530330490248	-7.14615071809837	-11.4775627675555	-7.84226509040465	-6.54981773352717	-2.88692417432539	-3.01358362677571
LV3003047006	-1.42079330399422	-7.30887736192196	-13.3457964569494	-8.4187955137046	-12.6309140358395	-3.72085712933195	-3.46819735736922
LV3003046987	-0.96335581169254	-5.72654410130607	0.185044733916932	-4.79000953279527	1.685819174904	-3.43673808040801	-2.94575997457383
LV3003046974	-0.365958417033346	-6.20457400897405	-2.99423144919663	-3.66654700460238	1.54046608808359	-3.70310737983911	-3.14847326670453
LV3003046960	1.21885450408644	-6.97868673237789	-7.45403798924347	-4.20556235832063	0.308174721551494	-3.52305599051726	-2.48898673586911
LV3003046948	-1.42079330399422	-7.26860146277319	-13.8771165122869	-5.8121533003501	-10.3650871942226	-3.59403862042094	-2.96705181171779
LV3003047053	-1.42079330399422	-7.48435456823744	-15.6435455188387	-8.5926345053082	-22.6416903837877	-3.72988096709142	-3.46819735736922
LV3003047035	-1.38460494055529	-7.33007551939965	-14.4917243739484	-8.2493285120756	-17.6983863698168	-3.56709165633672	-3.35242656026334
LV3003047021	-1.38668583691841	-7.39468879208557	-14.6248096562652	-8.43963956149509	-18.0047415783376	-3.8342323868403	-3.34750326924514
LV3003047002	-1.42079330399422	-7.28908297025077	-11.5466422465171	-8.27667956242054	-11.26739591876	-3.58758160044555	-3.00323386456263
LV3003046988	-1.42079330399422	-7.1862698059005	-10.1597355291758	-7.82632381421783	-9.20979027712889	-3.89149593175567	-3.46819735736922
LV3003046973	-1.42079330399422	-6.98721708100251	-10.0163444340919	-8.18526428455687	-9.48717807378712	-3.79166983819677	-3.33358524608026
LV3003046957	-1.42079330399422	-6.34499394096813	-4.02219573894417	-7.92429622419266	-3.64188611880481	-3.46451798575295	-2.54718753418714
LV3003046942	-1.01641775093856	-6.67752165001716	-6.03094142758854	-8.14362650039802	-4.66327963765286	-3.1198775327247	-2.76796616558248
LV3003047052	-1.2339022586191	-7.38093120984619	-14.326693359804	-8.58994127639904	-17.469836583473	-3.45752656300369	-3.46819735736922
LV3003047033	-0.992491505687281	-6.94352475087505	-5.74981973204279	-5.8868882538673	-3.24910069902767	-3.59144896165725	-2.95011340793335
LV3003047020	-1.17040813951792	-6.55810682299545	-7.37058383408363	-6.59944411285374	-4.33813989547532	-2.79837528459282	-3.19479290229761
LV3003047000	0.378582249595002	-5.87826017582039	-0.600847474701292	-2.91832193037397	0.972382514298802	-2.79496367029206	-2.65995874403959
LV3003046984	0.386489100198762	-1.29962154947238	7.04488132081147	1.0168296679528	5.35639401201783	-2.34602202442734	-2.0751458284271
LV3003046971	-1.29649196946374	-7.41928100523504	-16.4329562926533	-8.63407140272788	-29.7466276877788	-3.89149593175567	-3.46819735736922
LV3003046956	-1.5890959071659	0.0216230201028564	5.57048778425232	-3.42919256203593	4.77770944177474	-2.95424162041813	-0.156079509985657
LV3003046941	-1.53349830805284	-2.43196152501257	1.47156776359167	-4.82365849493783	1.94829339773637	-3.43941820519845	-0.809805672364479
LV3003047017	-1.29422756078298	-7.14284910780244	-11.9547462717197	-8.09794766092797	-11.2336503885772	-3.89149593175567	-2.81792654951316
LV3003046999	1.26110355197703	-7.23673035552204	-13.6282038559596	-8.32768094303054	-11.6047953505193	-3.0540217454107	-2.97478833276109
LV3003046983	0.821604124570636	-4.35136877907328	1.98802510321689	-3.49793197082363	4.24661919974053	-2.90737728907346	-3.05492445403017
LV3003046970	3.11425241058341	-2.96647507843216	4.55729713555224	3.02009622500663	7.77119879505775	-1.47841268775061	-2.32537920172957
LV3003046955	-0.509045053317113	0.785969581119242	10.121960755812	3.61231806327135	9.07413159651948	-2.50472209509774	-2.76042259991832
LV3003046940	2.02657675460041	2.68397288909192	9.16349051971666	15.7081803616064	10.4625673483664	-1.2918569367498	-1.85550760115109
LV3003047048	3.4773324455792	-4.81288169571258	0.285574789105541	-1.80513788196159	4.96080888904219	-2.53914718736805	-0.863798804863713
LV3003047030	6.00989466253573	-5.35455732228348	-1.45507930425293	1.45648042200987	4.56922825441491	-2.50853159884088	-1.90483103605277
LV3003047016	2.58807565674928	-7.28258479601742	-11.4159115453569	-6.01433503754079	-6.24026839319919	-2.90425671165662	-2.26456251233687
LV3003046997	3.76468716449569	-7.00958873753729	-11.3360780961354	-4.30090952449083	-7.16187890095642	-2.97884906092144	-2.31566756110754
LV3003046982	0.123840351768174	-7.52956819351833	-16.3267477149486	-7.90032716362374	-20.7318047907168	-3.19068105022967	-2.39725367034959
LV3003046959	-0.684884448260493	-7.48527097370187	-17.9483916230692	-8.60248141519031	-29.6701131289124	-3.04555362357355	-3.46819735736922
LV3003047046	-1.44373893390556	-7.49444065264076	-14.3773348568114	-8.5732490121437	-22.6598941949257	-3.45127169221607	-3.46819735736922
LV3003047029	-1.42079330399422	-7.56078793142837	-15.1768045642142	-8.59863764588915	-20.4332052326186	-3.85062517662675	-3.46819735736922
LV3003047014	-1.42079330399422	-6.69774921236379	-8.84514294059036	-8.13656888936794	-10.9418520648359	-3.88842610766989	-3.32836555963764
LV3003046953	-1.55326509753219	-1.00468508585026	-1.05603126776089	13.2340042043469	8.24970825573301	-3.32953833890274	-3.15857993865571
LV3003046939	-1.94048590488028	-2.51908589422537	-1.80157877065022	18.5874531088892	7.78395990964452	-3.64471671234547	-1.56360407005677
LV3003047045	-1.83992519676845	-4.47532263768374	-2.62790168117853	17.7762111897452	5.39400370405637	-3.78070780175676	-1.79441275325285
LV3003047028	-1.42079330399422	-7.52224344381708	-17.876023958609	-7.92580670318348	-27.564149419493	-3.89149593175567	-3.46819735736922
LV3003047013	-2.2231720943703	-4.82239757664943	-7.03554565151623	17.142588994436	2.07626684722584	-3.76250194070302	-2.75322351306607
LV3003046995	-1.67932528851171	-4.38846004961627	-4.03040434451061	15.8140808682982	2.78771324814646	-3.68655598908277	-2.58796040084501
LV3003046980	-2.62026988017033	-4.00044517741635	-5.76854541713344	23.0540846549504	2.77917665346208	-3.66158590166825	-3.35841144307278
LV3003046952	-2.51718649715372	-2.1278348327326	-3.38187678889092	26.7629140988937	1.98975844436807	-3.84931757710473	-0.878186961366829
LV3003046938	-2.90557463768688	-1.4535157239239	1.23375559762731	29.2308618688779	3.55183973264822	-3.89149593175567	2.35263398334605
LV3003047044	-1.68079167532145	-0.574034826219447	4.88289501645485	-4.58113360793718	1.76422461854087	-3.09897379874589	6.1971344330936
LV3003047027	-2.51588769348376	0.986450814919383	5.84127750023051	27.2555534354464	6.04016161707587	-3.26555377643743	1.31745007942963
LV3003047010	-2.51962713629753	-1.54467628223461	-2.76861737765644	25.6799533677257	3.15851802330783	-3.71018518642201	-1.96664575037078
LV3003046994	-1.53127137662172	-4.72626119170436	-2.59370045088414	-6.34419890493108	-0.984788693915903	26.9313008390746	-3.46819735736922
LV3003046979	-1.2763372981761	-0.746912994025968	8.2775724634335	6.86363343736795	6.7174368671524	9.65767404452562	-0.348804301812788
LV3003046966	-2.35608849731943	13.2922069625743	13.1425049373387	-0.682054278862608	8.84347251000146	4.66250524721255	7.27596396316165
LV3003046950	-2.28044350100755	18.3106940803714	15.2293172850708	2.99873501427865	9.61574011706756	2.98013323533693	3.26293336517591
LV3003046937	-1.78486048768741	0.451845478243407	9.84915642042657	-3.10779020485939	6.28915658187928	0.508436052805401	-1.79776691184104
LV3003047041	-2.02403444146338	29.3110917783475	16.8582043560031	5.95975552822536	13.7424048108218	16.9279862812104	-1.43103018949237
LV3003047026	-1.08173685115121	12.4524481762032	10.6824351793924	2.10848060916964	10.1476861939919	37.7006729138834	-3.09991456331025
LV3003047009	-0.422066324771966	1.24235642573347	1.87918027444234	-5.60759184180884	2.39258851619337	31.5615830834046	-3.32474332876874
LV3003046993	-2.78867722833571	13.6082110691478	10.2692564793807	25.0819003658802	9.50759431087305	36.7181048825552	-3.01066341955562
LV3003046978	-1.17058343739205	32.5601402510651	16.2067793200149	5.03342306515592	13.1438223672294	11.96739687692	-1.5678967281205
LV3003046965	-2.78694134922779	49.2340441253051	20.2925973068678	9.09754357634124	15.2697925684619	12.6863689612136	2.06548597228477
LV3003046949	-1.58709185426312	33.2332178340375	15.744008189526	4.90428140422888	11.8110647216362	2.57443584864078	-1.10058321939272
LV3003046936	-2.40221662331491	44.2788157655066	19.5795112238183	7.28922782665455	15.0612299539236	8.78507010195434	0.164682356917797
LV3003047145	-1.12034524109543	2.46464327598016	9.31266807825347	-2.45402281767013	7.63690030190581	21.1979186316853	-3.46819735736922
LV3003047132	-3.33190761061199	47.4095134138472	20.9540204883727	9.77033076818518	16.0364851466631	4.73787908675684	7.23798362483294
LV3003047118	-1.43308201786365	28.3202326231327	15.8209109218536	4.93450596448731	12.0022250990152	2.06637956760739	-1.58845471155818
LV3003047099	-1.7825166655331	4.2599922097582	7.9231687165481	-2.82714712203066	6.39028628114084	-1.68939887965561	-0.340457181798306
LV3003047071	-1.68550370791117	1.1494889075183	10.0098662730572	-6.30260358365015	4.35317462693691	-2.3130492866416	8.15746820311169
LV3003047169	-1.86450003997682	5.96342629153681	11.0722842838126	-5.75402732775659	6.17493263636149	-1.40131851287793	14.3892045027127
LV3003047156	-1.73184884854562	6.38838769796409	12.1604278708211	-3.85372141985817	4.95524246324372	-2.34447066209084	8.70880890473347
LV3003047144	-1.61133727071647	9.21831631793892	13.2442624451324	-2.27574049405956	8.12633035329204	-2.25256957524018	14.3388754268584
LV3003047131	-1.4115419201031	-4.65196514217826	5.91641299229587	-4.06416448643227	5.49340245851341	-2.58847996874695	5.28985908157411
LV3003047117	-1.38391761870081	-4.76208897221465	3.89093639241277	-6.4049556655919	3.64857375530277	-2.89227695935934	5.02807910226585
LV3003047098	-1.4506776852944	-4.93696534664177	-2.49001749280323	-8.40395059180425	-1.14083413698102	-2.58231396679988	10.3615630983863
LV3003047085	-1.41045219243592	0.791549552146895	7.53622254126883	-5.8962588871143	2.80446317605309	-0.965157497383096	16.5605022143363
LV3003047070	-1.60258839331882	-5.05174314671637	3.61623762648914	-7.88663066410928	1.89407808365329	-2.32172921268799	10.8864921097092
LV3003047168	-1.26453655120788	1.88960332398105	7.68551387986977	-5.58128023203227	3.50012491155138	0.621469845965281	13.3343191815592
LV3003047155	-1.45752564568492	-5.15902346504899	-3.54973942194494	-8.07433266627455	-3.01651214371444	-2.44200230229168	16.1698900992098
LV3003047143	-1.33030697678627	-5.95502790034704	5.97570996910156	-4.2400785868046	4.54681296477101	-2.61173047762992	11.8252476277093
LV3003047130	-1.48302701071506	-5.44204874954881	3.04493627385615	-6.73900283323998	1.35322432175262	-3.44916771360887	7.51013752691484
LV3003047114	-1.47492148179858	-6.56770078043112	-0.0173633369282876	-5.71430334437908	1.20510605643089	-3.55673160311356	1.81518250614404
LV3003047097	-1.07923545580502	-5.50681129976149	5.09748338411684	-5.39597759165522	4.25157548394074	-2.85910523389053	9.0790680674505
LV3003047084	-1.00858595641311	-1.72213373010877	7.54275056263499	5.21236335609117	7.68006894779988	-2.71120205783401	1.98311838412498
LV3003047069	-1.12771927942686	-6.08582751827273	3.20107990574986	-7.19769838488395	2.79788585749759	-2.58360097771475	-0.300591803514618
LV3003047167	-1.3213710272257	-4.79683398119725	-2.26452432869471	-8.46008058506248	-2.65170974320533	-3.21784506605986	0.070103857809783
LV3003047154	-1.37890899859196	-6.4982926561989	-0.928995961554248	-6.86609755268673	2.61896978848079	-2.67611667783901	-3.00202189931801
LV3003047142	-1.53861450656813	-4.08739799454761	1.87029353661193	-7.93933757862237	-1.8114128699708	-2.41619515390977	1.57945974665869
LV3003047129	-1.49323640389399	-1.6200519203679	6.70967438163969	-7.3554076175321	3.62153470353564	-2.10319933750518	7.49038480456583
LV3003047113	-1.70073226723557	0.908470074027928	10.3906099915566	-5.33249812514455	7.23834227485722	-1.38767648574562	10.9258846410692
LV3003047096	-1.42079330399422	-1.83085693751862	7.67054223838535	-6.57506837017289	4.33485834380028	-2.16275907119831	11.6823294671798
LV3003047083	-1.47015646641275	-5.35459279987983	1.07217573672305	-7.29619703866893	3.34385969949449	-3.45904847179757	0.274556068551536
LV3003047068	-1.42079330399422	-5.32731991104405	1.54780984322432	-8.05303174718185	3.14581855175935	-3.24748593135813	-1.22183956110421
LV3003047166	-1.42079330399422	-3.48453917533307	6.52640905798172	-5.13299131675965	5.01628272002496	-3.21749388799105	2.08144725400625
LV3003047153	-1.70087858728107	-4.76905694788482	6.9152404746718	-5.84546495714657	5.89081470126879	-2.93726971419011	1.90382053124355
LV3003047141	-1.42079330399422	-7.52224344381708	-17.6521631326456	-8.64164725445315	-29.0172103438401	-3.73991720016272	-3.46819735736922
LV3003047128	-1.66462563956597	-0.189916287649141	6.51413495758365	-5.87499693702014	3.12837742485254	-2.52147361773139	6.55764579274879
LV3003047112	-1.49232707993808	-4.663242513457	5.37666764930598	-5.55926470572858	4.81391173051642	-3.26332482105625	-1.31877004378251
LV3003047095	-1.42079330399422	-6.00120260570025	-1.50272565295891	-6.27050045559137	2.65788952908289	-3.39658074027144	-2.56194324032098
LV3003047082	-1.45738226943986	-6.80338784625575	-4.15287070026704	-6.98377964416533	0.809609221623421	-3.32350413419447	-2.48205749611731
LV3003047067	-1.55681216716118	-4.79165729265534	8.1482514174267	-2.76358116104228	5.98633073806996	-1.83004641866912	1.19794755748841
LV3003047164	-1.42079330399422	-6.52178473376298	-2.60848656629828	-8.00860596709797	0.172960334473277	-3.38581399025898	0.0601349129765388
LV3003047152	-1.4943187119301	-6.36641119806977	4.12161969357444	-5.24433281291116	3.44979298704852	-3.18444865800501	-0.584901892558074
LV3003047140	-1.42079330399422	-7.49292193065311	-14.3233442306478	-8.62102727733604	-20.6326629057654	-3.89149593175567	-3.21231348764435
LV3003047127	-1.42079330399422	-7.26832956054244	-12.3539355665344	-8.5054587264402	-8.87367860977236	-2.97797743807873	-3.22163646270019
LV3003047110	-1.42079330399422	-6.77721714876036	-5.40820717151783	-8.14194639505113	-0.999773584642468	-3.50866081771084	-2.35584884092092
LV3003047094	-1.47167771408631	-6.56529313468859	-2.01300797935015	-4.13116409955209	3.84781460725584	-3.35168043588282	-2.19811588843591
LV3003047081	-1.69845567370369	-3.26533916131017	4.77005070801038	-4.38043602294441	3.41983178738192	-2.63697954650379	0.158157471507558
LV3003047065	-1.27111270548466	-5.26075695864872	-9.60272945215285	-8.02244088174789	-10.3086203012701	-1.30635157975985	-3.46819735736922
LV3003047161	-1.42079330399422	-7.46719465625917	-17.1412181729451	-8.616312909857	-29.4196715013393	-3.76446280041678	-3.46819735736922
LV3003047160	-1.42680273502724	-7.37055251233729	-17.5675019128087	-8.62890823624212	-30.4838206949757	-3.65599409983468	-3.46819735736922
LV3003047159	-1.42079330399422	-6.96774907050364	-6.00370519816211	-5.75540369957823	-0.259545998633297	-3.30113839303283	-2.92387262870518
LV3003047158	-1.39482079113582	-4.42240018534731	-0.3546681643482	-8.33309868114304	-4.67009197627047	-3.05665675809813	-2.93917678381853
LV3003047139	-1.5031774079501	-5.07295437459984	-1.25025538790777	-8.36373622251933	-4.06040730011963	-3.26930659702899	-3.32357287827782
LV3003047150	-1.56595318755338	-1.61122909182486	6.08189718010648	-6.39579226539709	2.69444345436698	-2.2797521199872	-2.53663345938868
LV3003047149	-1.38408294014468	-6.43043341242595	-5.16786947400374	-7.61990110577971	-1.34438078248099	-2.53784162303711	-3.46819735736922
LV3003047148	-1.08429364834864	-5.93001207284898	-2.71163976673968	-8.07476528499422	0.353841866173817	-2.23350056745385	-3.23410441967565
LV3003047147	-1.46707346898773	-5.27828722674378	0.583553641795911	-7.32284167526564	0.253107026011723	-2.49700449667789	-3.02150473513824
LV3003047146	-1.57556997549049	-0.70662260881195	7.53169626591112	-3.8303702704336	5.71442098824417	-1.65838739668505	-1.79006277288745
LV3003047126	-1.39669122623102	-6.53375038373499	-4.72303298331242	-7.6154063700786	-0.881664168537819	-3.35572398332919	-3.03981324680957
LV3003047138	-1.17898154903761	-6.59335003402543	-7.3502456794121	-1.84237424222731	1.71218706586217	-3.02301229026902	-3.08869880064865
LV3003047137	-1.20661274038624	-6.12954041717026	-6.28070391405365	-7.79351971512127	-6.01377060825893	-2.44739306079265	-2.25700913646614
LV3003047136	-1.20853982085727	-6.46812499617887	-3.0174760080237	2.98580899710357	2.91956102990671	-3.39145505081968	-3.46819735736922
LV3003047134	-0.678776292925403	-6.3509306842795	-8.89770220082945	7.68895362358109	-0.592627973554634	-3.25894529427089	-3.25258805837106
LV3003047133	-1.26133446742064	-6.99245669534887	-4.68357380063811	-5.10402360706037	2.8327346309586	-3.59377293191887	-1.91746090314182
LV3003047107	-0.755265497671554	-6.97435251770451	-2.36418711782594	-4.4490693092709	3.77456544768746	-3.30860874540722	-2.9207523914373
LV3003047125	-1.17117903822451	-7.33487236938786	-14.4130683186257	-6.7328276867543	-8.13651417920696	-3.81687818201184	-3.46819735736922
LV3003047124	-1.17228846963959	-6.79929579476044	-15.5017136888396	-7.99069635038797	-19.3738002401351	-3.05095187459877	-3.46819735736922
LV3003047123	-1.26271598940329	-7.09362404008564	-16.8155999171454	-8.38804588778106	-23.9358257587801	-3.69146793330819	-3.46819735736922
LV3003047122	-1.25293078158343	-7.38239264870219	-15.0900289090139	-8.45156962926791	-20.2588389870978	-3.61118165181561	-3.46819735736922
LV3003047093	-0.8064031266365	-6.59699124630564	-7.50852633290354	3.21368540711506	2.49915561472017	-3.13591661462737	-3.33586679310493
LV3003047106	-0.0896002543400912	-7.47727109147513	-13.7214141239675	-6.91290629773062	-5.39825198365095	-3.10526251905006	-3.35697492644953
LV3003047105	-1.17237525892636	-7.52224344381708	-16.6209392613362	-8.5155253277896	-20.002177130683	-3.54950679397294	-3.46819735736922
LV3003047104	-1.16587206021928	-7.34421631679284	-16.1101620888162	-8.08945205789648	-18.4934807884904	-3.72532726927139	-3.46819735736922
LV3003047101	-0.877807439287587	-6.80557607041581	-10.1435851964722	-5.81204456214492	-1.17626512521745	-3.75958271354178	-3.46819735736922
LV3003047100	-0.932130330313707	-6.48450794555141	-7.43614142145932	0.208030909225087	3.27464718182388	-2.78481146367251	-3.3691893772869
LV3003047080	-0.0274801909716503	-6.76963281638351	-5.29730794063727	-2.75058474732229	4.58229147047956	-2.65972224460864	-3.46819735736922
LV3003047091	1.28503811211271	-6.74674472866168	-12.3124273799524	-2.52499164549143	-2.63979058975288	-3.17367961725973	-3.46819735736922
LV3003047090	-0.0312510024698667	-7.3848665812828	-16.4608401460442	-7.94694520013896	-17.3856021388338	-3.44658650730438	-3.01147387683035
LV3003047089	-0.882772496299783	-7.12945424461291	-16.4410489322269	-1.7613888452513	-17.7111731462859	-3.43771701719382	-3.46819735736922
LV3003047088	-1.24832330310183	-7.44744442037507	-16.9976001743309	-6.87542436160932	-21.83396028279	-3.59402573772296	-3.46819735736922
LV3003047087	-0.983168563372544	-7.44469050988869	-13.6798602260656	-7.83517281218851	-19.4720801887529	-3.65643371124355	-3.46819735736922
LV3003047064	-0.339887410515905	-7.53143775020388	-17.9187364612982	-8.57781744392885	-30.9715273916731	-3.47959541226204	-3.46819735736922
LV3003047079	-0.626064777724556	-6.80682817972459	-11.6158836143291	2.71291447451046	-8.57767492852932	-2.42713422165635	-3.37479957105308
LV3003047078	-1.27572810611173	-7.52224344381708	-16.7533925888303	-8.56717751276222	-29.4732581297293	-3.71543938609768	-3.46819735736922
LV3003047077	-0.988182227519406	-7.41177418266274	-13.8765158791949	-8.57968076053703	-22.7792052738796	-3.30458484554113	-3.46819735736922
LV3003047074	-1.45240512972598	-7.53090019380736	-17.8312700856097	-8.56460248597028	-31.6175536836958	-3.34216203917378	-3.46819735736922
LV3003047073	-1.30267473248821	-7.51448676308945	-17.9588585767218	-8.63206354665769	-32.3419996422015	-3.78121762212315	-3.46819735736922
LV3003047162	-1.03969307817565	-7.40713672495557	-17.1154150027848	-8.56039057759648	-29.0935678759105	-3.15298565433008	-3.46819735736922
LV3003047063	-1.3803589179318	-7.49000788650861	-15.9977870526969	-8.63197947097962	-29.1940796057288	-3.59673153003895	-3.46819735736922
LV3003047062	-1.2629336391172	-7.33759537451784	-15.2737194555842	-8.60848119296968	-23.2456148984484	-2.50619939071534	-3.35637368433156
LV3003047061	-1.26769969499993	-7.48491920223642	-15.6109283959586	-8.63924196574935	-21.2185440504163	-3.45261456904586	-3.46819735736922
LV3003047060	-1.35271193627559	-7.27946296108102	-14.246146629254	-8.03018986304741	-15.9407142729974	-3.60192066633649	-3.46819735736922
LV3003047059	-0.0545994386956794	-7.41758956439521	-14.0332487425863	-8.20051685040411	-17.5151056317742	-3.14809466371284	-3.46819735736922
