sample	MEblack	MEpink	MEred	MEgreen	MEturquoise	MEbrown	MEmagenta	MEblue	MEpurple	MEyellow	MEgrey
LV3003061559	-0.0311423845991968	-0.0618868446759644	-0.0569570439264985	0.0465246958756395	-0.046544726970475	0.0346605776105968	0.0311032281375836	0.00733455522645121	0.107521268055548	0.0589752333614816	-0.0413472102826374
LV3003061545	-0.082403077890598	-0.0722557026095188	-0.0634448131279838	0.10849088110659	-0.0449000786331859	0.0365341874482071	0.0292748665313407	0.0371212431304388	0.0957712071224378	0.0710829897848031	-0.0618688256022653
LV3003061531	-0.0235352228708869	-0.0958930190260609	-0.108209747229316	0.0557881157669255	-0.075644066893531	-0.0083295367956031	0.00771161932774163	0.00862397127967584	0.0570036509975129	0.0352948947028509	-0.0789998789434883
LV3003061517	0.0325758207238997	0.0179539980303013	-0.0836182753793255	0.0335396113940707	-0.0600876292252697	0.024333901118009	0.0303264166304966	0.0220511987015878	0.0778248819420501	0.0497250670005636	-0.0540886849292393
LV3003061505	-0.0226857633871901	0.0125603659335893	0.0319314272716833	0.0455763028498108	0.0384104459081032	0.10894974383283	0.0526634205651206	0.0372390587014508	0.0424969919749631	0.114861535376046	0.0465457592474292
LV3003061488	-0.046993698670575	-0.0808355177798522	-0.0794572305844313	0.0296404598990306	-0.059100447361312	0.0232515609679282	0.0320697115672041	0.0195243605325348	0.0910760591269779	0.04868190371084	-0.0572874830369487
LV3003061476	-0.00389777838951286	-0.0224063292902536	-0.066139104995472	-0.0225084991424413	-0.0537106872502033	0.00834915320090044	0.0419097774921232	-0.0383360325883857	0.0456426853626919	0.0401394142996971	-0.0406613545444195
LV3003061571	-0.0470028179717653	-0.0134288083267447	0.00310921235381717	0.0300872513031067	0.00685985280461758	0.0660928100312529	-0.0203697489534484	0.00797383971260872	0.0546157931445325	0.0780306958568253	0.0126638029131181
LV3003061558	-0.00416439358388958	-0.0442136951219852	-0.0319113868166602	0.00524078585882092	-0.0272186785581526	0.0529786359607794	0.045731591845753	-0.00147314437189855	0.102792127758055	0.0811985274513591	-0.0114474050222638
LV3003061544	0.000214809203333311	-0.0297541050153747	-0.02080306427169	-0.0211663741753258	-0.0180689469625077	0.0510228619797952	0.0687241824602525	-0.00640792690417074	0.0311544853469658	0.0633900640690137	0.00829729928685682
LV3003061530	-0.00100936988534152	-0.00161413926931586	0.0117508206447722	0.0114637652236257	0.0132565592240016	0.0635973577133094	-0.0124418697784847	-0.00932755674931927	-0.0216251280952155	0.0250386088899233	0.0364765357877209
LV3003061516	-0.0207595033882393	0.00416365930506344	0.0167544390347333	0.0324058184648373	0.0194077475378083	0.0822497598515932	0.0247611382776594	0.00306385629812013	0.000338498479684238	0.0616775226434619	0.0383124502197088
LV3003061504	0.00176199650914143	0.0102754310524797	0.0293620026065028	0.0333368151096558	0.0328380873819735	0.0889808267022404	0.0183484923398966	0.0164630192930843	0.0150672987052179	0.0610256708349222	0.0507016727125382
LV3003061486	-0.00786315001418684	0.031055159886943	0.0527289476535768	0.0475945565194969	0.0551331888182197	0.0599201952009128	-0.0524650701484765	0.0192066507759106	0.0084080986318848	-0.00165247705529608	0.0690327242404501
LV3003061475	-0.0212427969631939	-0.0199057445107855	-0.00457693261546508	6.04365442153723e-05	-0.00119564277158442	0.0495825651791734	0.0180295174687743	-0.0162056805409143	-0.0185543276158803	0.0100591124425957	0.0308408325481586
LV3003061570	0.040019048921411	-0.00182062417295579	-0.0526152216677113	-0.0520683311642108	-0.0432126802758893	0.0233311874042812	0.0426277032137381	-0.0449379397382259	-0.00418792942078956	0.0165488477239671	-0.0312965208040112
LV3003061557	0.111402851036163	0.128850364005057	0.0117415350877239	0.00972916481535062	0.0212131430278583	0.0765042967788229	0.116128773785264	0.0100155417649775	0.00408814639418501	0.0345920836335173	0.0180482792509312
LV3003061543	0.0869190751313776	0.089878610243186	-0.0255508033291285	-0.0150886867512949	0.00720883581765284	0.078914558303903	0.102868410344587	0.0465130239280636	0.0921748915429601	0.0946145494943145	0.017277617096939
LV3003061529	0.071591372481527	0.0290502653986411	-0.0724857851000646	-0.0684197746916565	-0.0392679006234298	0.0413076398194206	0.063913983593126	0.0380237170986602	0.026573180713924	0.06149682502383	-0.0353877961074725
LV3003061515	0.137146480011807	0.139728535423605	-0.0946905711485753	-0.087602088131118	-0.0262939449032078	0.0279709380389862	0.0827846872784854	0.0393849446346881	0.0277091506564425	0.0277534295568621	-0.0321044060310358
LV3003061503	0.0653472265274897	0.0132677110454615	-0.113567491041289	-0.0946487519885048	-0.0932268495818468	-0.011751050758619	0.0310602767271401	-0.0487652371445231	-0.0524294479677058	-0.00307368361439697	-0.0675289445448777
LV3003061485	0.114999372125352	0.110924481861124	-0.0839425167312281	-0.0709057852176135	-0.040936256803502	0.0336305759908037	0.076836095468795	0.0263205526352687	-0.0311061455063233	0.0405812103890025	-0.0150083125300406
LV3003061474	0.0718640752803307	-0.028437291328842	-0.0754134434247707	-0.075110310054267	-0.0661349527359085	0.000815939032559733	0.016954979827864	-0.0462469931562775	-0.0749584625321593	-0.000479652354554203	-0.00713968308728144
LV3003061569	0.080667418574979	0.0295776607441947	-0.090104718635981	-0.107490144963458	-0.0918346227588578	-0.021371301837811	0.0251437122612186	-0.0609202637353764	-0.115481455511059	-0.0218993727012396	-0.0437943584142636
LV3003061556	0.079974218736732	-0.0157358580496214	-0.050088461545087	-0.0548608155156293	-0.0453069906712047	0.00633994269670014	0.0301737632160992	-0.0529801717734587	-0.0472268648302729	-0.0379700947031503	0.00886301867367343
LV3003061541	0.0220729187466683	-0.0697190509257806	-0.0701782643399613	-0.0845036319063644	-0.0863432522671602	-0.021327284938358	-0.00706509142912496	-0.0843166774946248	-0.0701564006286743	-0.0260211410975061	-0.0151410125266669
LV3003061528	0.111734540903996	0.0794348152962072	-0.0780751436883284	-0.0830087230672386	-0.0489397423606863	0.0196364680414087	0.0684454817360803	-0.000759693115891831	-0.107140591503488	0.00505498213103397	-0.0122858805379955
LV3003061514	0.109920500774574	0.113930594019271	-0.0948894750982742	-0.112419895068303	-0.0478041507994255	0.00603658470966478	0.0630081430884022	0.0111680341091405	-0.109021249316148	-0.00270807123467693	-0.0381667537501309
LV3003061501	0.0282051161320687	-0.0252647813511295	-0.0640334606557398	-0.0684019649905839	-0.0651053630634513	-0.0307999924676581	0.0307828312015213	-0.0684997976858273	-0.0955272043017954	-0.0956262761226568	-0.0216053684952188
LV3003061489	0.0847874456153432	0.0639683912128807	0.0699711061027436	0.071794416954875	0.081066334195574	0.00228037504277068	0.0566637874425592	0.0375723230906679	0.0317760773591635	-0.0304015205840974	0.0914295603483244
LV3003061473	0.0149417952591011	0.0497860135088439	0.0713222210855716	0.0649485293679776	0.0697818737104129	-0.0531237943342663	-0.0237371596693092	0.0287394699292643	0.0224675426439829	-0.0179454326197032	0.0692478674348433
LV3003061568	0.0552128793002111	0.109757756804852	0.142551128645848	0.137548830497398	0.143675289625863	-0.0685987627623087	-0.00117790141139773	0.0921436317459295	0.0721033257227368	0.0232120161986097	0.152341961422167
LV3003061555	0.0450075362938143	0.0970241239847199	0.128099673274462	0.122994740285725	0.127985855169112	-0.035199844162794	-0.0126831656313712	0.0799307104342824	0.0606746239669743	0.0166729105780311	0.137449371030799
LV3003061539	-0.00357973741799196	0.026253251054127	0.0487054256058947	0.0462000624311766	0.0515086304048144	0.0825330494428699	0.0330391405268573	0.0233022131892183	0.0408508704995843	0.0510553918927627	0.0531150752679961
LV3003061527	0.055742403764013	0.110418466600408	0.143043472145443	0.138303998335523	0.143751011291696	-0.068284000320272	-0.000580927957084453	0.0927219739877204	0.0726963265817357	0.0138758457098079	0.153710541807155
LV3003061513	-0.0137949707866353	0.00785057433903793	0.0280280583647285	0.021072539106309	0.0258412014161264	0.0537604378094376	0.0207640719924038	0.000480053232293667	0.00813050450126178	0.0374802325906184	0.0224194373987858
LV3003061500	-0.0368459106231698	-0.000486509381618072	0.0201077369183043	0.0103070233043481	0.0316870040542596	0.0740534301631709	0.025697061072384	0.00379925363196787	-0.000854702036711128	0.0457527926969549	0.0268635536075886
LV7008886714	0.158508496175971	0.0830550844088407	0.0600046814773846	0.0581447034444606	0.0761392570520556	0.152265740507417	0.167018118265682	0.0800437703132299	0.00727319925018553	0.00296389978209083	0.0814655275744888
LV7008886690	-0.00657893405144114	0.0326575297946576	0.0566904431216495	0.0569629660703744	0.0877286166591348	-0.0200332338644024	-0.0708405417358265	0.0282668194149666	0.002904259576589	-0.0428880067157702	0.061202278084152
LV7008886751	-0.0501911432261845	-0.021759245590344	-0.00666120706465346	-0.00865919074210705	0.0354893656259128	0.0367066227645518	-0.0286200407641381	-0.00637291991719596	-0.0459359343547322	0.00244212670062727	0.0397371967395633
LV7008886727	0.00701462032946176	0.0321872601375699	0.0540020020112595	0.0529890291615408	0.119646861976539	0.185149527553171	0.159005395571363	0.233044217472072	0.135261092717658	0.186891822794203	0.0948387916522481
LV7008886703	-0.0622896376479632	-0.0423069714990288	-0.0228851947085551	0.159695566407015	-0.00914106292756001	0.0505033878345182	0.0567578561818776	0.0260658117482174	0.130667459197054	0.0945737062539303	0.00808978098470311
LV7008886776	0.0131735651438971	-0.0446732214240818	-0.051245735770945	0.109015390639966	-0.0295008758840466	0.0491065808706367	0.0640584432570639	0.040043556754693	0.108653912763196	0.070663584432762	-0.0144361061299912
LV7008886740	-0.0343530986151344	-0.0175701630219791	0.00479874864731401	0.00831178964853244	0.00245880536451042	0.0610889984058866	0.0357285977678906	0.00439259710656912	0.0062467964925943	0.0537488534859466	0.0306226699247993
LV7008886221	-0.0864779277874809	-0.0640317019638251	-0.0439255447480934	-0.0578591112668359	-0.0605420563982295	-0.022222245129712	-0.0959819369331956	-0.0758344936140349	-0.0603011380242695	-0.0402770414967662	-0.019241221912618
LV7008886692	-0.0436975633869567	-0.0136569347411043	0.0143213659075877	0.00408981792713016	0.00101822867677451	0.0154290717164777	-0.112687213397982	-0.0300514182775956	-0.0155950504759776	-0.0547103562505762	0.0251302128566088
LV7008886765	-0.0796131663174562	-0.0812803661466728	-0.0646543738430303	-0.0754694761029609	-0.0694552128925579	-0.0254089504300587	0.000659487662015459	-0.084275864755304	-0.0137825339495529	-0.0249677154670657	-0.0389523419375814
LV7008886741	0.0409888585208992	0.092009851838193	0.121272909344931	0.117263605251656	0.123897786730763	-0.0639444659612547	-0.0105738790483468	0.0744053116476764	0.0646464202962926	0.00361664680443054	0.136279897133709
LV7008886705	-0.0161389295094551	0.0113020310042509	0.035861899074988	0.0396949253035552	0.0305097120604574	-0.0594324157893545	-0.0812273357959753	-0.00736483025597854	0.002026323028228	-0.0658459149495327	0.0290281828241777
LV7008886778	0.0684263222591662	0.110618317045899	0.0409259015233578	-0.135825795981467	-0.092209671431461	-0.0367479256273538	0.00815822861028576	-0.0684080732995618	-0.134466257566964	-0.0662264390827122	0.0800506652578463
LV7008886754	0.0591177208357206	0.0804952264588991	-0.0519647535137755	-0.151115050439967	-0.118353107630831	-0.0764373967439879	-0.00404357616989788	-0.0845586480827547	-0.0447979844889901	-0.0694037659503814	0.008424038966076
LV7008886730	0.0545077618351689	-0.0355118457679828	0.0543732750410504	-0.12297549601775	-0.108280720875402	-0.0526174447570454	0.00762411696240653	-0.085944833523258	-0.138966326878301	-0.0559869567193681	0.0220180949056756
LV7008886706	0.0517736110806135	-0.00457025505535046	-0.0253308230032185	-0.14731416146232	-0.116335724031178	-0.062758373545875	-0.00234803520437799	-0.0995970817088553	-0.147601474433534	-0.0891649181992976	0.0561735683419895
LV7008886743	0.00708086583378802	-0.0938621015231453	0.173734737813101	-0.113677631524202	-0.0982857355989179	-0.0772033337956061	-0.0574915725087173	-0.119407872379443	-0.125174021458845	-0.165424520543318	0.0343773642791049
LV7008886719	-0.0941700175366932	-0.0900395413469616	0.106200090205009	-0.103248568371528	-0.0992984212758519	-0.109994546783068	-0.156170830157046	-0.120488738391746	-0.106560570031913	-0.147797164225288	0.0456977859756868
LV7008886695	0.0292461652878337	-0.0934245301270979	0.15085765597586	-0.131364424511174	-0.112342260594391	-0.0770739258482218	-0.0131875769596288	-0.118021436458934	-0.135373592669996	-0.134468199674924	0.067484261496093
LV7008886768	0.0125877554377971	-0.0999556215332287	0.102451011218512	-0.161140737037504	-0.142905347466742	-0.0877078229199313	-0.0178261523650462	-0.138083107055754	-0.162444759060757	-0.127884687830716	0.0187475144884623
LV7008886744	-0.0400066906368452	-0.0766408125610335	0.19428327413568	-0.078662414679422	-0.0615842239668004	-0.110992186665259	-0.078932360660981	-0.102147067245608	-0.103395983505398	-0.175003601687638	0.0302363767759488
LV7008886708	-0.0330889234299084	-0.0904290795656188	0.168534882363845	-0.102134504246356	-0.0903300966723295	-0.115183987777755	-0.0530026379170076	-0.124030248882242	-0.132130354391249	-0.183738808997481	0.026002827630721
LV7008886781	0.0266585298014432	0.0741293020133637	0.106399803102748	0.0968267716425205	0.101869218840673	-0.109126307062722	-0.0333694049607512	0.0551677219729764	0.0401260424460578	-0.0090515793575062	0.10488141233022
LV7008886757	0.0135392524072421	0.0577598315214353	0.115470649923685	0.0781170480607179	0.0848338407968607	-0.117289868099364	-0.0481597704291924	0.0381346420256065	0.0329030174504585	-0.0156436523854695	0.0842018372656606
LV7008886222	-0.00908625485163346	-0.00913902307508771	0.0284872577648891	0.00890637803905133	0.0120168363397555	0.038553567515558	-0.022675184074471	-0.0192403581688545	-0.0164650915797457	-0.0320703071754764	0.0293683234174884
LV7008886709	-0.0800488586761416	-0.0647485585334357	-0.0219692935331386	-0.0628178529361847	-0.0615710903177827	-0.0316915373483632	-0.102615265186963	-0.0731647162213441	-0.0880096996667126	-0.100171756122233	-0.0496073949244211
LV7008886726	0.633424143179679	0.396074269856529	0.150344662615479	0.254798444536972	0.312094184926824	0.41705909616831	0.549070574993272	0.278081812336857	0.184068543578801	0.0717167840687292	0.287672908382245
LV7008886702	-0.059883642422359	0.109675149035711	-0.00449430824435704	0.154259546116993	0.257344710117785	0.318103722353946	0.234089586223093	0.223732985267581	0.0851964457194569	0.277734731208005	0.236739156537792
LV7008886763	-0.0361577435504309	0.131908488757278	0.022848900458092	0.169892852930778	0.245991958813338	0.00409251891233685	-0.157803239617896	0.113507754235781	0.103684797209617	0.0423531828765395	0.0585263361261054
LV7008886739	0.108124414901731	0.0829482554593841	-0.069684453783186	0.163734040079306	0.323612762290294	0.406166759615091	0.449428266202393	0.616887923040567	0.446100813795642	0.496428952304759	0.376374824694934
LV7008886715	-0.194498516302889	-0.0815429285559812	-0.209385333087442	0.407680190333379	0.0703720121329906	0.157304699099638	0.124601040173902	0.161182635681369	0.447338433008212	0.329909048421922	0.259314426143546
LV7008886226	-0.186687517202474	-0.0565522896914977	-0.161773462617911	0.00721253771298233	0.0124756586581255	0.0574416165335759	-0.251240398602342	-0.0130998417533056	-0.0035680951444315	-0.00323981549053797	0.0701440309693334
LV7008886752	-0.121846912190722	0.028387808159783	-0.0999296693696284	0.147653181408754	0.0930265188892348	0.177761923900081	0.0262019256217508	0.0539557502541706	0.147791981453646	0.189834079694158	0.196492933350279
LV7008886728	-0.100920593503231	0.0655376316260381	-0.0517878554340102	0.188448432050399	0.130078734319949	0.185226807306705	-0.0480485434424509	0.0833114345590574	0.176648495825191	0.228421802802841	0.190804953460851
LV7008886704	-0.0672068643351827	0.0521825453007993	-0.0660978901258605	0.107852906261455	0.112144907597635	0.157268902311911	-0.0216055246575765	0.0520766253452568	0.0588996188146705	0.0387086135003	0.203799700700028
LV7008886753	0.104108169682171	0.164577806258674	0.109564828712746	0.188598331839701	0.2140408499391	0.123196426198341	0.110415325845527	0.14821776317875	0.124973815543383	0.00955108045697939	0.163738280881871
LV7008886717	-0.0333112111086973	-0.0535605548150182	-0.200130911358789	0.00284788838662431	-0.00272285717761568	-0.0028786993848671	-0.0838841612432864	-0.0462268789977926	-0.0318101418582409	-0.102059213837106	0.0760605130109998
LV7008886229	0.211459066544497	0.292655408599307	0.0362827621570238	-0.237233086737757	-0.189991082828172	-0.0780098219019285	0.0709444125000129	-0.124842276410568	-0.103739701654922	0.00246823104624582	-0.119204612562342
LV7008886766	0.240253124850828	0.361223229641095	-0.345996162140347	-0.264635981244882	-0.191185877818564	-0.113804069165221	0.0720704988447711	-0.120435142461121	-0.185249630596504	-0.0241161595401764	-0.166996429727123
LV7008886742	0.227149761070822	0.0364658466024633	-0.0957988822795081	-0.190034358391192	-0.179613474891663	-0.0611741458963182	0.0704400504426673	-0.0627087333686706	-0.142546563556232	0.0388129861253832	-0.0544428486003318
LV7008886718	0.121386292394367	-0.292470770082481	-0.23205042920192	-0.245799125646932	-0.250631285684689	-0.137911443938032	-0.0326224242669345	-0.177068884402751	-0.172825437751916	-0.0876878749515064	-0.149490474652329
LV7008886755	0.126766315590301	-0.14185809226469	0.212737429554681	-0.239856012066754	-0.258147181145298	-0.175323308213757	-0.0334809946862717	-0.248083362161318	-0.264751459966562	-0.282872723554141	-0.229817030233057
LV7008886731	-0.407623529898595	-0.340173370978224	-0.0939202901766724	-0.223918210484517	-0.263278988878054	-0.275552582698162	-0.454979685621758	-0.280346883218154	-0.256053450314246	-0.330361617208035	-0.335481494363662
LV7008886707	-0.128531138005165	-0.289336349016489	0.354761210619027	-0.170927318005662	-0.205619716698979	-0.162789534257458	-0.106529890276888	-0.221331843311256	-0.203838276512975	-0.22697928384968	-0.23752032085349
LV7008886780	0.121934789882641	-0.14734050223532	-0.146612698272985	-0.276639984215978	-0.258192136116387	-0.122378702770066	0.013422281387337	-0.171851415854869	-0.250392386060703	-0.104541227317317	-0.138341204322832
LV7008886756	-0.12847480200518	-0.224933248481546	0.43924830295055	-0.115016970465151	-0.133869829538337	-0.114274762190123	-0.0761197339032248	-0.167653299180256	-0.154280072810884	-0.243697738952223	-0.251290691972345
LV7008886720	-0.0799167749987992	-0.272019608812203	0.419913994418705	-0.210437111493111	-0.227463644754662	-0.234332700196533	-0.0102466238478005	-0.252992470883087	-0.244178039672829	-0.371848591431955	-0.328870320546683
LV7008886228	0.0242951156540161	0.200214073157989	0.104920864018493	0.225647299197495	0.230345228437992	-0.263262051193754	-0.118274399953671	0.142142052618206	0.165933042962422	0.0261114877040871	-0.021998632216544
LV7008886769	-0.129263051695143	0.0350537455446093	0.04513425744628	0.0877575513102371	0.0928468856545383	-0.307185320501691	-0.233341577043018	0.0184880679601952	0.0722998137255943	0.00615289633855824	-0.0717759298165316
LV7008886745	-0.034179071678156	0.125373981535973	0.111426266565447	0.156779727360982	0.167127827072823	0.0638847458562402	-0.0683219688705724	0.0966513681991296	0.110773891741537	0.0248234857694775	0.0614690520375868
LV7008886721	-0.21039982485403	-0.182490524602184	-0.229521133423906	-0.0886647707741209	-0.100786163318208	-0.0186300759482649	-0.0241847962010363	-0.101595140673772	-0.110476437477728	-0.0056231161853054	-0.0759071264282983
