label	core	core_group	y_bp	flowcell	depth_in_core_cm	library_concentration	temp	temp_method	mis	initial	avg_leng_initial	derep	avg_len_derep	sst	age_kyr	MEbrown	MEgreen	MEblue	MEturquoise	MEyellow	MEgrey	ba	ti	ca	zr	rb	sr	al	fe	mn	br	p	si	match_n_points	match_quality	match_min_abs_depth_cm	ba_ti_ratio	ba_ti_log	ba_ti_z	ca_ti_ratio	ca_ti_log	ca_ti_z	zr_rb_ratio	zr_rb_log	zr_rb_z	ti_al_ratio	ti_al_log	ti_al_z	mn_fe_ratio	mn_fe_log	mn_fe_z
LV3003047027	ST8	ST8	12877		65	149.32	5.04178088906654	mgca_jonkers_2013	4.04278	166139455	84.4	112662581	86.9	6.85356548641879	12.877	-0.311508097221176	2.37612760048934	0.145791671631761	0.731352456868784	0.78829736401048	0.061560413781184	14.2060606060606	527.384848484849	4034.84242424242	92.1818181818182	38.1	334.466666666667	7.61515151515152	10836.0333333333	149.954545454545	60.2	0.0727272727272727	36.9212121212121	11	interval	0	0.0269368007952332	-3.61426186801252	0.336988199733219	7.65066049173452	2.03479198290029	0.59850632145131	2.41947029348604	0.883548629220103	0.403402712664677	69.2546756864306	4.23779066172577	0.214499387703309	0.0138385090597001	-4.28030006149586	0.151613217080566
LV3003047028	ST8	ST8	4753		25	124.79		""	3.26988	3059207	78.3	2878411	79.3	6.51953039778323	4.753	-0.364432806474985	-0.614707852719389	-0.418620362653777	-2.00660823866309	-1.72659459411794	-0.0786844588244192	8.54848484848485	282.066666666667	7589.74242424243	61.7242424242424	11.7	567.821212121212	6.51818181818182	6038.90606060606	97.1818181818182	58.3333333333333	0	20.9787878787879	11	interval	0	0.0303066113749167	-3.49638939307639	0.681717603111766	26.9076190885456	3.29240948399603	1.926546293434	5.27557627557628	1.6630879199499	2.55820847312178	43.2738261273826	3.76754797481065	-1.47498916781453	0.0160926196245658	-4.12939452050504	0.649334535799579
LV3003047041	ST8	ST8	19097		104.5	105.88	3.47082983380169	mgca_jonkers_2013	4.96291	92918951	73.6	51583899	75.3	7.4319091568924	19.097	2.36131146367916	0.298694964087475	2.89958512750891	1.27557321457403	1.39410987220796	0.141632294645401	13.7060606060606	987.824242424242	1830.77272727273	88.9	36.1333333333333	166.463636363636	10.9060606060606	20819.7787878788	228.00303030303	62.4909090909091	1.08181818181818	48.7606060606061	11	interval	0	0.0138749992330865	-4.27766667462269	-1.60320303918924	1.85333852789418	0.616988622411053	-0.898689394655187	2.46033210332103	0.900296342182423	0.449696810723421	90.5757154765213	4.5061861360215	1.17879100731389	0.0109512705502795	-4.51429979746183	-0.620171943359448
LV3003047044	ST8	ST8	12078		60	46.49	4.63219603981674	mgca_jonkers_2013	3.93092	63682406	81.2	26806847	83.3	6.75394096788059	12.078	-0.311560387157241	-0.477202589530717	-0.316450730288868	0.313120211641443	0.712285604077609	0.0185554015235084	14.8909090909091	733.909090909091	1836.28787878788	97.1515151515152	54.0363636363636	217.463636363636	7.2969696969697	16508.2121212121	166.251515151515	69.4333333333333	0.096969696969697	27.3151515151515	11	interval	0	0.0202898550724638	-3.89763426797605	-0.49176167105984	2.50206449481812	0.917116189017893	-0.581755664963524	1.79789143113504	0.586614551097839	-0.417383705188441	100.577242524917	4.61092601462846	1.55510058348967	0.0100708371040309	-4.59811144720309	-0.896602116561476
LV3003047045	ST8	ST8	3586.5		20	111.57		""	3.295865	151675055	80.4	128523596	81.5	6.70676913757569	3.5865	-0.364432806474986	2.71875717188697	-0.123586926428022	0.750504885798425	0.163743484340181	-0.0121432160948237	6.83636363636364	252.351515151515	8921.14545454546	62.8060606060606	15.2545454545455	721	6.90909090909091	5437.50606060606	92.5424242424243	75.2454545454546	0	17.569696969697	11	interval	0	0.0270906383591911	-3.60856705877771	0.353643217717116	35.3520582160527	3.56535661458123	2.21477757149693	4.11720301946762	1.4151740540489	1.87292393045229	36.5245614035088	3.59798494944718	-2.08419543249862	0.0170192774428116	-4.0734086101569	0.833988995438376
LV3003047059	ST8	ST8	107683		609.2	57.46	2.91515849408323	mgca_jonkers_2013	4.08781	50404610	52.1	4862774	54.7	9.62921190579469	107.683	-0.364432806474985	-0.703766784310639	-0.418620362653777	-1.16364229903922	-1.29318030119951	-0.076401005417264	16.069696969697	556.027272727273	2770.42424242424	107.021212121212	68.2757575757576	218.918181818182	10.7818181818182	12397.4575757576	162.466666666667	44.3757575757576	0.972727272727273	70.330303030303	11	interval	0	0.0289009150412286	-3.54388202203874	0.542820836449808	4.98253301287816	1.60593839884867	0.145638337940932	1.56748479872176	0.449472295692754	-0.79647289987457	51.570826306914	3.94295613095009	-0.844782509448018	0.0131048374776744	-4.33477384383465	-0.0280538952286192
LV3003047060	ST8	ST8	106686		604.2	70.8	2.99454011404301	mgca_jonkers_2013	4.02744	14545489	58.9	3426624	62	9.16482148751936	106.686	-0.364432806474985	-0.609243327938158	-0.40092706453596	-1.02642427353121	-1.32003993695613	-0.0737707911445913	14.9666666666667	583.812121212121	3334.33939393939	87.0151515151515	50.5212121212121	230.330303030303	9.64848484848485	12035.5393939394	170.027272727273	48.4636363636364	0.0696969696969697	59.5636363636364	11	interval	0	0.0256361012779122	-3.66375371473507	0.192244528218625	5.71132265465229	1.74245063513678	0.289794813417295	1.72234884836852	0.543688968745304	-0.536038779056014	60.5081658291457	4.10277832831142	-0.270573104659523	0.0141271003452402	-4.25966031599578	0.219687863517479
LV3003047061	ST8	ST8	105689		599.2	43.21	3.07392173400279	mgca_jonkers_2013	3.95335	28071056	61.9	2895889	66	8.70043106924403	105.689	-0.364432806474985	-0.741685855264688	-0.418620362653777	-1.50098273443496	-1.44944618294773	-0.076881638121928	14.4090909090909	664.393939393939	3262.37272727273	93.2151515151515	50.5	236.169696969697	10.169696969697	13677.2606060606	177.933333333333	60.9363636363636	0.506060606060606	62.5848484848485	11	interval	0	0.0216875712656785	-3.83101593525494	-0.296929942062337	4.91029874572406	1.59133478429847	0.130216968692175	1.84584458445845	0.612936942102236	-0.344623242130604	65.3307508939213	4.17946284264733	0.00493912117836286	0.0130094277252046	-4.34208097472692	-0.052154500149244
LV3003047062	ST8	ST8	104692		594.2	74.51	3.15330335396257	mgca_jonkers_2013	3.87156	12465076	64.7	2870399	66.7	8.38459253919963	104.692	-0.303859781557783	-0.741685855264688	-0.418620362653777	-1.64342554915709	-1.38550617997627	-0.0778604314415276	20.7424242424242	587.20303030303	1204.81212121212	160.584848484848	79.5484848484849	184.675757575758	12.5757575757576	14184.2212121212	122.630303030303	39.2606060606061	1.45151515151515	94.7545454545454	11	interval	0	0.0353241096724585	-3.34318955462277	1.12976528291507	2.05178117114002	0.718708279877259	-0.791273768732512	2.01870404936955	0.702455745807568	-0.0971749913658599	46.6932530120482	3.84359967912058	-1.20175050268578	0.00864554360767502	-4.75071128065841	-1.39991160304551
LV3003047063	ST8	ST8	103695		589.2	26.33	3.23268497392235	mgca_jonkers_2013	3.9078	36052618	54.5	1895929	59.4	8.08727062917724	103.695	-0.364432806474985	-0.741685855264688	-0.418620362653777	-2.11547639226359	-1.52340245999756	-0.0805640830573054	13.9090909090909	537.99696969697	2874.09090909091	120.421212121212	70.8484848484849	180.066666666667	11.069696969697	11666.3	172.469696969697	40.2969696969697	0.615151515151515	77.2181818181818	11	interval	0	0.0258534744478678	-3.65531027901834	0.216938169025508	5.3422065011068	1.67563877008193	0.219241702222323	1.6997005988024	0.53045211719998	-0.572628139335051	48.6008759923351	3.88364155527765	-1.05788799638581	0.0147835815099643	-4.21423807143933	0.369500914193928
LV3003047064	ST8	ST8	96283		554.2	31.71	8.33158360262767	mgca_jonkers_2013	3.77264	37955526	51.3	1581576	57.8	6.64358420103273	96.283	-0.364432806474985	-0.741685855264688	-0.418620362653777	-2.31284501817379	-1.72659459411794	-0.0811577705228102	28.8444444444444	545.92962962963	1052.28888888889	113.533333333333	63.6185185185185	128.974074074074	10.0703703703704	13460.5518518519	274.603703703704	59.1814814814815	2.06666666666667	63.0259259259259	9	interval	0	0.0528354624459807	-2.94057267648279	2.30725711267887	1.92751745239178	0.656232880832917	-0.857247585989481	1.78459568027013	0.579191879921828	-0.43790148382802	54.2114748069143	3.99289259834241	-0.665370702502611	0.0204006274576272	-3.89218962087815	1.43169106607498
LV3003047065	ST8	ST8	53610.18		374.5	140.39	4.25465118628098	mgca_jonkers_2013	4.4033892	57784676	58.3	11483201	61.5	6.44166131978254	53.61018	-0.154690441269972	-0.741685855264688	-0.342924944383109	-0.650918531977103	-0.806669083550831	-0.0497601940632617	17.0545454545455	351.445454545455	387.663636363636	473.493939393939	89.3727272727273	68.6151515151515	7.11515151515152	9934.40606060606	150.309090909091	64.8878787878788	1.4	61.6242424242424	11	interval	0	0.048526863084922	-3.0256377563329	2.05847609538906	1.10305491606094	0.0980835269385556	-1.4466514799892	5.2979690095955	1.6673235413793	2.56991659555218	49.3939522998296	3.89982799361919	-0.999733339027881	0.015130153729585	-4.19106559065285	0.445929106421404
LV3003047067	ST8	ST8	42866.02		334.5	178.82	5.07611814185932	mgca_jonkers_2013	4.4653592	83694347	60.2	30143452	61.8	8.33857306903406	42.86602	-0.162082231065714	0.198814189201764	-0.340168432915475	0.701117292279341	0.845285634862973	0.00188593541563131	12.6212121212121	592.184848484849	2110.33636363636	94.3090909090909	58.2454545454545	217.072727272727	7.9969696969697	13590.9909090909	244.945454545455	67.1212121212121	0.796969696969697	41.9181818181818	11	interval	0	0.0213129602243362	-3.8484399300678	-0.347888092721033	3.5636446441273	1.2707837976025	-0.208283825881566	1.61916653660059	0.481911533272324	-0.706804223988005	74.0511557408109	4.30475614816542	0.45509307709521	0.0180226339774543	-4.01612686781364	1.02291740820851
LV3003047068	ST8	ST8	37789.69		294.5	99.85	4.0688445607065	mgca_jonkers_2013	4.4205155	45243801	64.9	16258007	69	9.10244349358346	37.78969	-0.314199490551214	-0.640318866967002	-0.282623434145165	0.465480132016558	0.627260637276298	-0.0383510662948547	16.0272727272727	668.027272727273	3504.91212121212	92.2636363636364	45.8030303030303	264.539393939394	9.56363636363636	13529.8212121212	185.021212121212	50.169696969697	0.218181818181818	54.8393939393939	11	interval	0	0.0239919437148728	-3.73003718353381	-0.00160785899249975	5.24666022526752	1.65759172660772	0.200184083280968	2.01435659940457	0.700299838903369	-0.103134358227057	69.8507604562738	4.24636097263403	0.245290812215859	0.0136750670404612	-4.29218102827578	0.112427045290353
