sample	MEpink	MEbrown	MEmagenta	MEblue	MEred	MEturquoise	MEyellow	MEgreen	MEblack	MEpurple	MEgrey
LV3003047136	0.107778734135154	0.0420319533594163	-0.0168087769212412	-0.0296938020111128	-0.032448945648659	-0.0466445717691052	-0.0475158938682675	0.000565616309486265	0.0670638408307147	0.0922575374874722	-0.00828011900613732
LV3003047134	0.145224949562381	0.101915320901616	-0.0118550211612478	-0.0300846610520085	-0.0286980819831864	-0.0547365305213311	-0.0470238639742585	-0.113948475589672	0.0286501198245628	0.0763097808627765	-0.00383798753085028
LV3003047133	0.01751315827838	-0.030194617792793	-0.0247050915345166	-0.031679863401709	-0.0316011952866621	-0.0571114744526956	-0.0227499214731252	0.00968473262636819	0.0599720412413518	0.0807476921593179	-0.00284850562474906
LV3003047107	0.00857817796171621	-0.0276923956273072	-0.0253340687575756	-0.0297242017598335	-0.030050428646937	-0.0525758551213616	-0.0385596931441129	0.0186467329490939	0.0667049443605899	0.0829149954214637	-0.00575019026825891
LV3003047125	0.0226551661983537	-0.0116557239947661	-0.00993960385340413	-0.0144004105878596	-0.0053930766387197	-0.0218212581372392	-0.0330221719033607	-0.104644292870432	0.0578656211213938	0.00101002810322287	0.000702912495798197
LV3003047124	-0.0117531856726185	-0.00272967300198798	-0.00277540433643146	0.000617117820229634	0.00732307571692034	0.000170072708137422	-0.0262101794059718	-0.0875241860636313	-0.140434398166049	-0.131161612527184	0.00420147687584559
LV3003047123	0.0211065521060745	0.0228603116771466	0.0132978271479806	0.015728291305664	0.0358523845279097	0.0429012278225812	-0.0109271415702423	-0.05095232191825	-0.0884112563908568	-0.0416637811722372	0.0124964331581378
LV3003047122	-7.19436931642448e-05	0.0103944715286489	0.00483108698422618	0.00615492269027535	0.0208242773928626	0.0178772373796185	-0.018977639094243	-0.0393519494879886	-0.0421099005486649	-0.0908544061128899	0.00891968729359728
LV3003047093	0.100415632381979	0.0175919637646157	-0.0276057388033031	-0.0376186835704378	-0.0151358890805656	-0.0718876676518202	-0.0523636548895797	-0.101091578518734	0.0119800826609648	0.0585553337360247	0.0126922215001468
LV3003047106	0.00586073616741546	-0.0261445950094033	-0.0183987538011619	-0.021821253838601	-0.0204077114601054	-0.0457610611480163	-0.0410654523622447	-0.100004500000805	0.030845488261284	-0.0598503362195149	0.0229779211967421
