sample	core	age_kyr	d18O	sst	MEbrown	MEgreen	MEblue	MEturquoise	MEyellow	harmonization_mode
LV3003061545	ST13	23.172	4.8514	7.63783856522009	-11.1946644149116	-24.8333354435268	63.8729864633078	159.79046300381	123.304214150007	corewise_z
LV3003061546	ST13	7.197	3.37985	6.14534613060279	332.408792026608	-72.3775183468891	-23.6280475902049	-15.6230647494273	-40.4164858006747	corewise_z
LV3003061555	ST13	126.443	3.25303	13.9174660887275	-36.6156829645604	-75.139323064777	-47.0369934889527	-352.43103325752	-176.307039508197	corewise_z
LV3003061556	ST13	86.6174	4.134088	8.5404217959206	-36.6156829645604	101.45682876038	-43.2290702775346	85.6962214020485	21.0450869496892	corewise_z
LV3003061557	ST13	58.082	4.48508	7.14615019137165	-36.6156829645604	111.267811078966	-43.3899549984457	73.7294351047522	54.9328231895578	corewise_z
LV3003061558	ST13	42.626	4.47496	8.37469053564879	-31.2377683833274	14.295407432126	-20.4315969145938	136.910640019947	97.3264016760624	corewise_z
LV3003061559	ST13	21.069	4.90793	7.53156383007576	-11.211620134992	12.3738743840989	14.7224107729762	146.151957169835	113.494010320031	corewise_z
LV3003061568	ST13	121.6354	3.209168	15.0912241071525	-36.6156829645604	-75.139323064777	-45.0024196019457	-433.654401366001	-201.175606392925	corewise_z
LV3003061569	ST13	81.6946	3.806108	7.84255695133946	-34.7843009788573	155.600022605202	-33.5430382682848	150.742171490017	81.4164172102064	corewise_z
LV3003061570	ST13	55.466	4.32864	6.57988298438419	-36.6156829645604	85.2722965162744	-42.2177008247884	124.104759425638	76.9878123799788	corewise_z
LV3003061571	ST13	40.457	4.53172	8.70107494147892	-12.809481461879	-68.27879483334	-31.933551977117	91.3177113474196	62.5352953811774	corewise_z
LV3003061572	ST13	19.099	4.96297	7.43201022654066	77.7228696044007	13.7296528177082	364.135433448255	240.117083796106	172.626025713773	corewise_z
LV7001898064	ST13	6.808	3.36232	6.18967560972194	257.86200416351	-30.8856873171823	33.0019370760479	149.243649142283	96.5553766562238	corewise_z
LV7001898076	ST13	6.429	3.34716	6.25051014241062	291.591832979512	88.5688285597008	363.539941027509	257.837509574523	175.353310409548	corewise_z
LV7001898088	ST13	6.031	3.33124	6.31439442739767	-28.6069526415102	139.345068951859	59.6020188976038	211.225295243447	135.637132171963	corewise_z
LV7001898100	ST13	5.659	3.30613	6.37410536713431	-36.6156829645604	188.29981688146	1.09856028516929	155.374841874012	29.1176292694832	corewise_z
LV7008865054	GeoB25202_R2	341.0895	4.839105	6.29064102481818	-0.357858624788379	-1.05411972577273	-0.359190628610698	-1.42880857899661	-0.741408265464139	corewise_z
LV7008865062	GeoB25202_R2	472.9155	4.35662	9.8976235145	0.55558553097614	1.16514144655365	0.208866254367933	0.486757663260455	0.403946903468376	corewise_z
LV7008865063	GeoB25202_R2	381.109	4.1391	9.88112058363636	-0.282660975641355	-1.02268965664644	-0.322742786945752	-1.51792565926773	-0.832768301331475	corewise_z
LV7008865064	GeoB25202_R2	494.675	3.83	7.9068880863	0.0539074354760008	-0.862344137508368	-0.359190628610698	-2.0375203025324	-1.82638654364301	corewise_z
LV7008867106	GeoB25202_R2	279.495	4.18545	5.32153397325	-0.253002114931305	0.287089458764858	-0.0702777847211903	0.677830884612686	0.975698872670552	corewise_z
LV7008867107	GeoB25202_R1	306.1195	4.044025	8.72356062466667	-6.13531504195961	83.1267520346757	-37.7489971645441	112.854201939599	48.9739407112763	corewise_z
LV7008867109	GeoB25202_R2	362.3745	4.511235	5.7208165615	-0.320099834159192	0.0667174240424905	-0.334888553308412	0.347963745033692	0.465504064851889	corewise_z
LV7008867111	GeoB25202_R2	378.5135	4.17973	8.14138121628571	-0.153096713230059	0.144180576680798	-0.315381264253459	-1.1463162371324	-1.446864728979	corewise_z
LV7008867113	GeoB25202_R1	422.7205	3.99764	7.21069035797222	20.0854545423305	-29.4874581345349	-17.5345622784437	79.1325500917686	54.8599572472813	corewise_z
LV7008867115	GeoB25202_R1	469.6485	4.39327	9.0031061871	19.1721976527829	107.631731417516	-13.2103170351194	100.348659526773	32.2631189932554	corewise_z
LV7008867116	GeoB25202_R1	372.4415	4.362605	10.8683489517	-19.8465671199035	-56.4208218566808	-68.1871429512733	-170.293780291484	-147.402800582164	corewise_z
LV7008867117	GeoB25202_R2	257.9805	4.51078	5.27030760265	-0.401876161245725	-1.05411972577273	-0.359190628610698	-2.03129098121004	-1.58892692064628	corewise_z
LV7008867118	GeoB25202_R1	276.3655	4.35117	6.6445155301	-2.93141242844447	-16.5679069688558	-23.0399876697089	116.566072196143	44.883919140396	corewise_z
LV7008867119	GeoB25202_R2	306.1195	4.044025	8.72356062466667	-0.167885122276967	1.37590087709851	0.733177233453309	0.883308888220996	1.0621801243569	corewise_z
LV7008867121	GeoB25202_R1	356.238	4.48142	5.64662122408333	-32.3405701609541	-70.8305520944078	-61.6921756322949	-111.602907321538	-55.6801132787798	corewise_z
LV7008867122	GeoB25202_R2	372.4415	4.362605	10.8683489517	-0.00140456452288855	-0.489423873736309	-0.359190628610698	-1.09597530655959	-1.32191455565062	corewise_z
LV7008867124	GeoB25202_R1	390.443	3.97772	13.7995124594	-11.4090866496107	-75.4074046663139	-64.660538001089	-193.205104138542	-108.000816974988	corewise_z
LV7008867125	GeoB25202_R2	422.7205	3.99764	7.21069035797222	0.464830646217718	-0.0517061194665885	0.875813150955261	0.666477405827975	1.20238318713133	corewise_z
LV7008867126	GeoB25202_R1	461.3885	4.59777	6.212324216	39.4638146885119	141.826293601076	69.2966252990904	108.997286977698	40.8642861732611	corewise_z
LV7008867127	GeoB25202_R2	469.6485	4.39327	9.0031061871	0.401313857720826	1.26175628403392	0.473688109725566	0.641112067612886	0.726392108134501	corewise_z
LV7008867128	GeoB25202_R1	485.113	3.80435	9.9122025607	39.6502166516254	-27.2871139928966	-68.1871429512733	-160.590760488399	-148.223594977893	corewise_z
LV7008867129	GeoB25202_R1	245.594	4.29474	8.99365560066667	-41.3059616485453	-75.4074046663139	-68.1871429512733	-244.383364942239	-131.379132505197	corewise_z
LV7008867130	GeoB25202_R2	276.3655	4.35117	6.6445155301	0.0912046951634007	0.51629342866022	-0.0663204118898643	0.799359037136448	0.924372843618538	corewise_z
LV7008867131	GeoB25202_R1	300.631	4.04524	8.279643003	-28.8847226377795	-40.6439331143024	-55.6675532519678	-15.4932293504737	-41.2448085738026	corewise_z
LV7008867132	GeoB25202_R1	339.566	4.52188	6.746106752625	-35.2322828095668	-75.4074046663139	-68.1871429512733	-378.990446021913	-156.177281265097	corewise_z
LV7008867133	GeoB25202_R2	356.238	4.48142	5.64662122408333	-0.363609413186591	-1.05411972577273	-0.359190628610698	-1.75945351075399	-1.12538200814028	corewise_z
LV7008867134	GeoB25202_R1	370.7045	4.296595	9.4468133647	-15.0062612345564	121.686219174452	0.132412197738554	101.929382548175	23.5496657648295	corewise_z
LV7008867135	GeoB25202_R1	376.463	4.20537	13.2842023041667	0.354324826806476	47.5095906582617	-55.7510673611476	-93.3293064260294	-125.059626557808	corewise_z
LV7008867136	GeoB25202_R2	390.443	3.97772	13.7995124594	-0.185865923761103	-1.05411972577273	-0.333064479837603	-2.35722526740557	-1.48402565796141	corewise_z
LV7008867137	GeoB25202_R1	408.3005	3.185025	4.64645324303571	-18.5243099542837	65.9861354444366	-39.6779981684156	53.7204544738152	39.2962085120788	corewise_z
LV7008867138	GeoB25202_R2	461.3885	4.59777	6.212324216	0.579387665335078	1.16693816999736	1.22517615628159	0.892693451043817	1.19020958514964	corewise_z
LV7008867139	GeoB25202_R1	467.422	4.41468	8.464135617625	3.68923202513606	44.8251153814429	-45.2743943203876	43.8376761599023	-3.90048771403687	corewise_z
LV7008867140	GeoB25202_R2	485.113	3.80435	9.9122025607	0.456759335125703	-0.262815396060136	-0.317068648564922	-1.00497110177523	-1.49416233101906	corewise_z
LV7008867141	GeoB25202_R2	245.594	4.29474	8.99365560066667	-0.401876161245725	-1.05411972577273	-0.359190628610698	-1.89246340015236	-1.20166668300553	corewise_z
LV7008867142	GeoB25202_R1	273.1135	4.43319	5.80428117764286	-30.2890663255824	-5.40841549175121	6.02524948461264	125.238528678882	83.3067156747164	corewise_z
LV7008867143	GeoB25202_R2	300.631	4.04524	8.279643003	-0.126526232810398	0.478176681228694	-0.204603748340921	0.393338872149712	0.292149534735612	corewise_z
LV7008867144	GeoB25202_R2	339.566	4.52188	6.746106752625	-0.30663198955138	-1.05411972577273	-0.359190628610698	-3.20722506352429	-1.97281368782066	corewise_z
LV7008867145	GeoB25202_R1	350.093	4.66721	9.45304382411765	-31.6960156427574	-69.3268805948148	-58.9825922968421	-122.895677218657	-84.0173848372166	corewise_z
LV7008867146	GeoB25202_R2	370.7045	4.296595	9.4468133647	-0.270042716509402	0.857457508185007	-0.0933830438229106	0.312969206624846	0.397682520867499	corewise_z
LV7008867147	GeoB25202_R2	376.463	4.20537	13.2842023041667	0.434006519812433	0.803365255650209	-0.224042354649029	-0.62914582682511	-1.18678730967863	corewise_z
LV7008867148	GeoB25202_R1	384.996	4.13976	9.1812133056	-28.4197743394017	-72.4465662165163	-48.5034300766996	-48.5004439492806	-8.78995464408601	corewise_z
LV7008867149	GeoB25202_R2	408.3005	3.185025	4.64645324303571	-0.104374118354206	0.982371821214002	0.106992178778408	0.425636399020204	0.942331402238267	corewise_z
LV7008867151	GeoB25202_R2	467.422	4.41468	8.464135617625	0.142477047373142	1.049493364451	-0.0099032877907454	0.402608845698621	0.514670628110817	corewise_z
LV7008867152	GeoB25202_R1	479.4725	4.12	8.3741381706	19.2975649876869	-50.002727127431	-63.8029080667158	-132.980090402044	-153.868504617675	corewise_z
LV7008867153	GeoB25202_R1	237.0645	3.47258	10.9900902370769	-41.3059616485453	-58.5967632449188	-68.1871429512733	-244.248143205895	-152.209954104521	corewise_z
LV7008867154	GeoB25202_R2	273.1135	4.43319	5.80428117764286	-0.273179235155691	-0.694718046337592	0.348956252855796	0.517533530393246	1.06525616319781	corewise_z
LV7008867156	GeoB25202_R1	332.4215	3.385785	8.28242186260714	-41.3059616485453	-75.4074046663139	-68.1871429512733	-412.501891178132	-179.036304036873	corewise_z
LV7008867157	GeoB25202_R2	350.093	4.66721	9.45304382411765	-0.401876161245725	-0.992656200234159	-0.359190628610698	-1.19498276118205	-0.713052929247721	corewise_z
LV7008867158	GeoB25202_R1	367.2945	4.378835	6.6037421907	-9.15498242293747	40.3269197476182	-37.513327443273	95.2104931035853	31.5679764899928	corewise_z
LV7008867159	GeoB25202_R1	374.2225	4.30885	12.282435605	-9.71213305674195	10.9590192667194	-57.0029124580539	-99.6459927557621	-116.36353703118	corewise_z
LV7008867160	GeoB25202_R2	384.996	4.13976	9.1812133056	-0.186670431492256	-1.01978687422854	-0.257516640243325	-0.446432054510073	0.15379702021427	corewise_z
LV7008867161	GeoB25202_R1	399.7565	3.35896	8.11914319196429	53.2425322375283	-75.4074046663139	-68.1871429512733	-404.461895213146	-174.866766694278	corewise_z
LV7008867162	GeoB25202_R1	455.64	4.5444	6.97973708338889	22.6443448981307	68.2652673617649	144.679740054746	149.637263091031	99.5779125758849	corewise_z
LV7008867163	GeoB25202_R1	464.8665	4.552645	8.2353425199	59.5029601335472	150.484334994407	97.4374423827775	120.677508021873	52.7998067890408	corewise_z
LV7008867164	GeoB25202_R2	479.4725	4.12	8.3741381706	0.265406716605435	-0.654912277513446	-0.359190628610698	-1.17129801164972	-1.55619797145299	corewise_z
LV7008867165	GeoB25202_R2	237.0645	3.47258	10.9900902370769	-0.401876161245725	-0.881397804930589	-0.359190628610698	-2.16031710858228	-1.88753726385789	corewise_z
LV7008867166	GeoB25202_R1	266.247	4.5	6.6175651295	-41.3059616485453	6.73232230088175	-55.1967397977449	34.6091649055638	40.8800391004544	corewise_z
LV7008867167	GeoB25202_R1	292.808	4.2296	5.4518017491	-24.3268562515474	19.9846816946851	12.39901603112	134.351822984878	84.2871013439095	corewise_z
LV7008867168	GeoB25202_R2	332.4215	3.385785	8.28242186260714	-0.401876161245725	-1.05411972577273	-0.359190628610698	-3.65960367361552	-2.08827658138347	corewise_z
LV7008867169	GeoB25202_R1	344.618	4.77854	9.39378769826667	-38.7837817396154	-64.7569668712857	-52.7854930444437	-33.3670721601732	-0.265179503357154	corewise_z
LV7008867170	GeoB25202_R2	366.9825	4.369125	6.4360447675	-0.303719678423665	-0.579405838599647	-0.318276362858057	-0.335755306807417	-0.686013244482965	corewise_z
LV7008867171	GeoB25202_R2	374.2225	4.30885	12.282435605	-0.112804125283458	-0.218626209372145	-0.25600102680335	-0.735308041900643	-1.13464009643712	corewise_z
LV7008867172	GeoB25202_R1	381.109	4.1391	9.88112058363636	-41.3059616485453	-75.4074046663139	-68.1871429512733	-282.044547342523	-134.811344527993	corewise_z
LV7008867173	GeoB25202_R2	399.7565	3.35896	8.11914319196429	0.267266847084588	-1.05411972577273	-0.359190628610698	-3.17909833251346	-2.08827658138347	corewise_z
LV7008867174	GeoB25202_R2	455.64	4.5444	6.97973708338889	0.344355079147687	0.7111338040642	1.55397789573768	0.829186647143322	1.36469307183118	corewise_z
LV7008867175	GeoB25202_R2	464.8665	4.552645	8.2353425199	0.47022747962483	1.85335214760759	1.86921050801023	0.925963904994707	1.13230481120985	corewise_z
LV7008867179	GeoB25202_R2	292.808	4.2296	5.4518017491	-0.327062796892824	-0.272822878888357	-0.0681297445381436	0.590711726099438	0.843753835119007	corewise_z
LV7008867180	GeoB25202_R1	329.227	3.21497	8.38480617292857	-30.6266487789946	-5.35220916321707	-60.294741145715	-46.4568448484066	-84.0432439361586	corewise_z
LV7008867181	GeoB25202_R2	344.618	4.77854	9.39378769826667	-0.345276142846674	-0.933919021550174	-0.310835020901722	-0.784496744175543	-0.313539389892931	corewise_z
LV7008867186	GeoB25202_R1	441.7255	4.957255	5.69519935053571	-9.01421490810531	71.9283048263314	71.3050546008098	119.111620136818	77.350818749135	corewise_z
LV7008867187	GeoB25202_R1	463.1375	4.586625	7.92485320116667	44.8798063702036	123.97676417007	46.0761599876132	86.6907309095887	23.6672440158225	corewise_z
LV7008867188	GeoB25202_R1	472.9155	4.35662	9.8976235145	76.5903176756371	153.002900059614	151.919556126457	161.709257797911	73.15312696354	corewise_z
LV7008867191	GeoB25202_R1	279.495	4.18545	5.32153397325	-24.9897509980478	55.1621073320896	-48.6835119458905	99.2826219495097	40.0113353517834	corewise_z
LV7008867194	GeoB25202_R1	362.3745	4.511235	5.7208165615	-30.2762238951204	4.98411792487057	-46.1809593463726	71.127380753823	21.7838344884226	corewise_z
LV7008867196	GeoB25202_R1	378.5135	4.17973	8.14138121628571	-17.4271457165676	-39.5990518545723	-68.1871429512733	-230.245928910831	-161.652326407025	corewise_z
LV7008867197	GeoB25202_R1	395.9295	3.72282	6.60705249941667	-41.3059616485453	-73.2273976018924	-68.1871429512733	-97.081179987844	-44.8030980517216	corewise_z
LV7008867198	GeoB25202_R2	441.7255	4.957255	5.69519935053571	-0.351414803341565	-0.868059885054712	-0.359190628610698	-1.0742973424663	-1.104296098944	corewise_z
LV7008867199	GeoB25202_R2	463.1375	4.586625	7.92485320116667	0.209391034018917	1.57951361703707	1.49982750112399	0.853982175065479	1.10446688982346	corewise_z
LV7008867310	GeoB25202_R1	543.5	4.455	3.41302116925	16.7964779114804	50.9176064140521	-33.9904746861211	69.5677092463338	48.6282933721932	corewise_z
LV7008867311	GeoB25202_R2	569.693	3.92842	7.9185302282	0.0855249121057354	0.528168781070826	-0.104031531592351	-0.331796384193188	-0.446380428599568	corewise_z
LV7008867312	GeoB25202_R1	583.6005	4.30201	8.9859429084	30.5166807369846	21.1539801970353	-68.1871429512733	-53.2297536489276	-105.769265096809	corewise_z
LV7008867313	GeoB25202_R2	594.5505	3.88899	9.786472645875	0.0449717620805224	-0.959063020359631	-0.359190628610698	-1.99227974845155	-1.7755569591239	corewise_z
LV7008867321	GeoB25202_R1	517.8405	4.052455	6.2340121882	-36.1448492798919	-75.4074046663139	-68.1871429512733	-400.565836633111	-172.247768899664	corewise_z
LV7008867322	GeoB25202_R2	543.5	4.455	3.41302116925	0.561468138494499	-0.00633507157572041	-0.303895160498456	-0.221627043096817	0.377747862934604	corewise_z
LV7008867323	GeoB25202_R1	565.2705	3.93295	6.5041501832	14.3723029660093	49.0212518654549	-48.545607203736	7.69085568213159	-52.1703947165795	corewise_z
LV7008867324	GeoB25202_R2	583.6005	4.30201	8.9859429084	0.141025293019725	-1.05411972577273	-0.359190628610698	-1.82815129956322	-1.37782143287089	corewise_z
LV7008867325	GeoB25202_R1	592.112	4.01664	6.980962389	19.5361973291197	-46.6973562370973	-68.1871429512733	-192.732607990895	-143.025964141202	corewise_z
LV7008867326	GeoB25202_R1	599.5185	4.045925		-22.6110076091186	-47.7763995267257	-65.6123542539998	-235.519503739727	-168.069273340389	corewise_z
LV7008867333	GeoB25202_R2	517.8405	4.052455	6.2340121882	-0.277071199117052	-1.05411972577273	-0.359190628610698	-2.49483038750771	-1.69567709692934	corewise_z
LV7008867334	GeoB25202_R1	538.544	4.50736	3.14687621355	199.432088908492	-63.8492251696771	-49.5492566644515	-200.237058214948	-96.6285214521505	corewise_z
LV7008867335	GeoB25202_R2	565.2705	3.93295	6.5041501832	0.537107143688226	0.621285827016934	-0.244335064296686	-0.0105058385780591	0.0565281668285008	corewise_z
LV7008867336	GeoB25202_R1	579.598	3.64176	5.9227238689	116.988838576314	91.7779598522895	-39.8848463421995	37.0048996642519	-31.1857924261578	corewise_z
LV7008867337	GeoB25202_R2	592.112	4.01664	6.980962389	0.194650940110162	-0.925893288322098	-0.359190628610698	-1.80538440944386	-1.67954030673143	corewise_z
LV7008867338	GeoB25202_R2	599.5185	4.045925		-0.298734951507152	-1.05411972577273	-0.359190628610698	-3.16734118738375	-1.92637207589565	corewise_z
LV7008867345	GeoB25202_R1	509.211	4.07688	10.0326342514	17.0537961377687	-37.1245701799841	-68.1871429512733	-199.077431549807	-167.535666546898	corewise_z
LV7008867346	GeoB25202_R2	538.544	4.50736	3.14687621355	1.97309551805845	-0.921046777956329	-0.272872854981771	-2.15113782700212	-1.20880374271912	corewise_z
LV7008867348	GeoB25202_R2	579.598	3.64176	5.9227238689	0.88721349770433	-0.0143154003700281	-0.31370020016649	-0.833143747744454	-1.29334837479466	corewise_z
LV7008867350	GeoB25202_R1	598.064	3.99192	12.5337193668333	-26.4780775110625	-75.4074046663139	-68.1871429512733	-422.155434219196	-184.289987214571	corewise_z
LV7008867357	GeoB25202_R2	509.211	4.07688	10.0326342514	0.0931469562460907	-0.755731027458657	-0.359190628610698	-2.05496259896367	-1.86768167111488	corewise_z
LV7008867358	GeoB25202_R1	529.3005	3.98399	4.20340048935	-35.5291173751413	-75.4074046663139	-68.1871429512733	-433.576008508028	-184.289987214571	corewise_z
LV7008867359	GeoB25202_R2	559.041	4.16877	9.0647060206	0.554233860397813	0.89773092298489	-0.211108179073876	0.302922008745297	0.393463345734907	corewise_z
LV7008867360	GeoB25202_R1	573.9715	3.72772	9.9337503587	71.1791076947052	24.1964456886916	-65.6793877857394	-35.6361550217366	-82.8542311202921	corewise_z
LV7008867361	GeoB25202_R1	589.72	4.0844	7.6048496126	-20.584274307402	-55.9393516201119	-68.1871429512733	-247.155624050853	-155.139048150652	corewise_z
LV7008867362	GeoB25202_R2	598.064	3.99192	12.5337193668333	-0.181931473106308	-1.05411972577273	-0.359190628610698	-3.30897476802406	-2.0347497075583	corewise_z
LV7008867369	GeoB25202_R1	494.675	3.83	7.9068880863	10.0192091130459	-39.2387578892702	-68.1871429512733	-185.647852857769	-157.115208318719	corewise_z
LV7008867370	GeoB25202_R2	529.3005	3.98399	4.20340048935	-0.115836285406663	-1.05411972577273	-0.359190628610698	-3.52869387397184	-2.0333015134846	corewise_z
LV7008867373	GeoB25202_R2	589.72	4.0844	7.6048496126	0.196098570418822	-0.257883711091803	-0.338896058325702	-1.51327905312117	-1.59667470032259	corewise_z
LV7008867374	GeoB25202_R1	596.578	3.83798	12.3362642633333	-34.6493945659151	-69.589441411668	-68.1871429512733	-348.700083839117	-181.371021285134	corewise_z
LV7008867382	GeoB25202_R1	523.7265	3.85735	5.4482039973	-35.8585790802736	-44.4832872830333	-68.1871429512733	-175.448838461421	-130.409302578474	corewise_z
LV7008867383	GeoB25202_R1	548.138	4.54724	9.57126603266667	87.5459624414186	120.469951593082	13.5563130896968	65.1223503726086	42.9989449426422	corewise_z
LV7008867385	GeoB25202_R1	587.2905	4.13324	10.3382550945	-2.64021885445257	-5.81757263247646	-66.2643080298961	-116.013965305782	-116.357011424549	corewise_z
LV7008867386	GeoB25202_R2	596.578	3.83798	12.3362642633333	-0.260099994251512	-1.05411972577273	-0.359190628610698	-3.21647184433565	-2.02783039457355	corewise_z
LV7008867394	GeoB25202_R2	523.7265	3.85735	5.4482039973	-0.148107714355142	-0.663645270669494	-0.359190628610698	-1.44153206996912	-1.34093695335934	corewise_z
LV7008867395	GeoB25202_R2	548.138	4.54724	9.57126603266667	0.588585323641696	-0.129894706575439	-0.288803368445158	-0.327629199882044	0.0465035335879675	corewise_z
LV7008867396	GeoB25202_R1	569.693	3.92842	7.9185302282	60.5110731745687	70.506823424052	-62.662497458275	46.905599361053	-14.8931781195697	corewise_z
LV7008867397	GeoB25202_R2	587.2905	4.13324	10.3382550945	0.0131045711998768	-0.450309359840483	-0.341074778710979	-1.06988249146163	-1.28040533199723	corewise_z
LV7008867398	GeoB25202_R1	594.5505	3.88899	9.786472645875	-4.78360282482612	-67.728693853204	-68.1871429512733	-261.445630825622	-171.404527796776	corewise_z
LV7008884666	GeoB25202_R1	205.616	3.7892	8.26556635888158	-39.2441099996605	-75.4074046663139	-68.1871429512733	-111.131875466093	-112.452350096099	corewise_z
LV7008886221	GeoB25202_R1	50.3555	4.336445	8.9755353679	-38.6422890741086	-64.8148119819228	-68.1871429512733	49.3551167102591	14.4581199736408	corewise_z
LV7008886222	GeoB25202_R1	136.2775	4.81445	10.5709554267778	-41.3059616485453	-25.1135555338066	-64.0285542619713	-18.8514791242439	-2.06706981955422	corewise_z
LV7008886223	GeoB25202_R2	191.4645	3.958135	10.1545751152143	-0.401876161245725	-1.05411972577273	-0.359190628610698	-1.27965866776087	-0.918306587225935	corewise_z
LV7008886226	GeoB25202_R2	36.607	4.45607	9.28041102375	-0.22330034324983	-0.902862755770049	-0.230714503061727	-0.0214452233702557	-0.0641960209233002	corewise_z
LV7008886228	GeoB25202_R2	120.0235	3.269765	15.13774048625	-0.360883013001421	-1.05411972577273	-0.359190628610698	-2.89302965686008	-1.68779167053226	corewise_z
LV7008886229	GeoB25202_R2	68.149	4.42745	8.09207392775	-0.263322517394253	1.73306592813984	-0.0183238135058244	0.996956562020875	1.15426110469013	corewise_z
LV7008886690	GeoB25202_R1	2.324	3.21564	6.90941715213889	253.09433050305	-75.4074046663139	-64.3380698778005	-132.045916527954	-136.362323784849	corewise_z
LV7008886692	GeoB25202_R1	53.875	4.3875	6.235490352	-41.3059616485453	-67.3399721976722	-68.1871429512733	-16.9466392831698	-73.8154650126558	corewise_z
LV7008886695	GeoB25202_R1	95.3875	3.76225	6.490722559125	-38.4838952833494	84.1432249277116	-65.2601628484252	94.0471169206449	-15.0934038012819	corewise_z
LV7008886698	GeoB25202_R1	197.845	3.8076	6.73118480607143	-26.0201888357382	-68.2444222084002	-59.1798738480741	4.92214335215519	-10.87720288526	corewise_z
LV7008886699	GeoB25202_R2	217.849	3.68376	7.6602406605	-0.401876161245725	-1.05411972577273	-0.359190628610698	-2.11425789970788	-1.70317522514466	corewise_z
LV7008886700	GeoB25202_R1	234.87	3.7269	8.83393430333333	-41.3059616485453	-48.9005994527287	-68.1871429512733	-208.527939497832	-159.684343897416	corewise_z
LV7008886702	GeoB25202_R2	2.324	3.21564	6.90941715213889	3.58966199771187	-0.655900724898789	-0.0513940046898125	0.630064293078151	0.810659959103834	corewise_z
LV7008886703	GeoB25202_R1	27.6855	4.75	7.86592749392857	-32.0548502117921	-40.2621779780212	5.42179276477631	108.003836485875	90.5273679821774	corewise_z
LV7008886704	GeoB25202_R2	53.875	4.3875	6.235490352	-0.401876161245725	-0.640693072217103	-0.337855355209585	-0.128462197463019	-0.185411027167135	corewise_z
LV7008886705	GeoB25202_R1	59.738	4.55546	7.834293148625	-36.7345261094531	-70.5465766314192	-68.1871429512733	-169.866031729908	-152.900280934969	corewise_z
LV7008886706	GeoB25202_R1	79.0255	4.046175	8.49363513875	-33.2585986364172	151.687443605139	-44.3342170367972	142.734551359498	63.0969233364445	corewise_z
LV7008886707	GeoB25202_R2	95.3875	3.76225	6.490722559125	-0.401876161245725	0.0168112251956662	-0.359190628610698	0.137851599474132	-0.49716944525203	corewise_z
LV7008886708	GeoB25202_R1	109.6305	4.06956	10.5363336105	-36.2872151079529	51.6430887413249	-58.6720664756972	21.1718455033144	-114.809461463694	corewise_z
LV7008886709	GeoB25202_R1	147.206	4.79734	9.36027059022222	-37.6066244848398	-65.3317194996289	-54.915480680707	-9.41540476255403	-6.15707753951418	corewise_z
LV7008886710	GeoB25202_R2	197.845	3.8076	6.73118480607143	-0.361380897517044	-1.05411972577273	-0.359190628610698	-1.05887351726397	-1.25168870286453	corewise_z
LV7008886711	GeoB25202_R1	215.92	3.5308	8.73138826475	-30.6633627255199	-35.0246380461919	-53.7623994110736	35.1539139900522	1.0657846999397	corewise_z
LV7008886712	GeoB25202_R2	234.87	3.7269	8.83393430333333	-0.358769963393515	-0.576438275229048	-0.359190628610698	-0.424384774426024	-0.906606618805941	corewise_z
LV7008886714	GeoB25202_R1	0.692	3.23	8.77194686709375	-34.8548611830499	137.220379445518	-15.8553146585756	154.462626713823	6.79422815077563	corewise_z
LV7008886715	GeoB25202_R2	27.6855	4.75	7.86592749392857	-0.261586796151062	-0.579799923998006	0.507567505881358	0.717430915286946	1.32266573398355	corewise_z
LV7008886717	GeoB25202_R2	59.738	4.55546	7.834293148625	-0.375727886272582	-0.334728353837335	-0.339676187836114	-0.225148788845764	-0.89711912973501	corewise_z
LV7008886718	GeoB25202_R2	79.0255	4.046175	8.49363513875	-0.319712562983971	0.894126206104722	-0.244632635868049	0.535508842248876	0.719200755126865	corewise_z
LV7008886719	GeoB25202_R1	87.2825	4.160225	8.63470754958333	-38.6382358379826	-52.5183477057324	-66.2119114501542	11.4250690079373	-129.963540699309	corewise_z
LV7008886720	GeoB25202_R2	109.6305	4.06956	10.5363336105	-0.343923503035596	0.876879277971515	-0.252308502320161	0.118586577818946	-0.878673651832127	corewise_z
LV7008886721	GeoB25202_R2	147.206	4.79734	9.36027059022222	-0.250100358741593	-0.371314582314011	-0.269267640294215	0.0772780986090983	0.625796761451696	corewise_z
LV7008886722	GeoB25202_R1	191.4645	3.958135	10.1545751152143	-39.1252819702287	-75.4074046663139	-63.1710084284668	-77.64436476714	-57.0255130135884	corewise_z
LV7008886723	GeoB25202_R2	215.92	3.5308	8.73138826475	-0.30626440557183	-0.490596699946449	-0.0968753456773538	0.20104539938692	0.714835436839771	corewise_z
LV7008886724	GeoB25202_R1	231.9025	4.174875	9.757088903125	-37.4138302173019	-13.4879850035966	-68.1871429512733	-28.2397950885054	-64.0885541015621	corewise_z
LV7008886726	GeoB25202_R2	0.692	3.23	8.77194686709375	-0.401876161245725	1.30937358253663	-0.165797775327908	0.508095797189489	-0.169160190662947	corewise_z
LV7008886727	GeoB25202_R1	16.4375	4.806875	7.29751179212	210.08256761934	-6.32149740878249	558.039553471922	186.328710310336	127.037567171354	corewise_z
LV7008886728	GeoB25202_R2	50.3555	4.336445	8.9755353679	-0.401876161245725	-0.963942894528846	-0.332360963236229	0.0191545437386602	0.330056416331622	corewise_z
