core	module	index	n	age_min_kyr	age_max_kyr	mean	median	sd	iqr	spearman_rho_age	spearman_p_age	scope	group_level	state	state_label	spearman_q_age
ST13	leiden4	MII	48	5.659	148.086	-3.05207869776161	-2.88331552045207	1.7586389367	0.544086815080263	-0.667933130699088	2.14364736090488e-07	sample_module	core			6.00221261053366e-06
ST13	leiden2	MII	48	5.659	148.086	-2.46509176496407	-2.48918964398656	0.317805095732277	0.44222341409102	0.170864090316978	0.245585065708247	sample_module	core			0.38202121332394
ST13	leiden5	MII	46	5.659	148.086	-3.63975335397706	-1.85445472289352	4.61779424817278	1.55572722961726	-0.223188405797101	0.135972588415089	sample_module	core			0.250182339979618
ST13	leiden1	MII	48	5.659	148.086	-2.8631255182907	-2.1212617915871	3.1888182792158	0.660139992714007	-0.312635692574902	0.0305056517321741	sample_module	core			0.0776507498637158
ST13	leiden6	MII	40	5.659	148.086	-2.89615342203352	-1.11368244414171	4.64185451437209	1.47243948978595	-0.483955722538514	0.00155626611681413	sample_module	core			0.00755588986471629
ST13	grey	MII	41	5.659	148.086	-4.90533654559289	-1.78149727959747	5.65400574598089	10.8662608493536	-0.010801393728223	0.94656126771197	sample_module	core			0.94656126771197
GeoB25202_R1	leiden2	MII	26	0.692	147.206	-2.48760035693925	-2.57186181300024	0.547180537976949	0.472635056662529	0.0584615384615385	0.776656888619773	sample_module	core			0.869855715254145
GeoB25202_R1	leiden3	MII	26	0.692	147.206	-3.63051148745409	-2.83714114731971	3.73011694433547	1.95391514048194	0.487863247863248	0.0114613391726201	sample_module	core			0.0356574996481515
GeoB25202_R1	leiden4	MII	26	0.692	147.206	-2.66611289349293	-2.75260305559745	0.485449477523546	0.356053147610128	-0.587008547008547	0.00161911925672492	sample_module	core			0.00755588986471629
GeoB25202_R1	leiden5	MII	25	0.692	147.206	-3.4627531647059	-2.06946487336477	4.23050065907908	0.86184017368831	-0.204615384615385	0.326527783215916	sample_module	core			0.435370377621221
GeoB25202_R1	leiden6	MII	19	0.692	136.2775	-4.05190431558664	-1.44444738991275	5.73294479471583	0.914856749279765	-0.455462966180808	0.0500382761110025	sample_module	core			0.116755977592339
GeoB25202_R1	leiden1	MII	26	0.692	147.206	-2.25223672949823	-1.68114984554586	2.6811628790829	0.748191727725585	0.58974358974359	0.00152037215697516	sample_module	core			0.00755588986471629
GeoB25202_R1	grey	MII	24	2.324	147.206	-2.60365220421191	-1.66028852773592	3.50363635684185	0.334673274301378	-0.0404435756462267	0.851165508752904	sample_module	core			0.916639778656973
GeoB25202_R2	leiden3	MII	25	0.692	147.206	-2.88844137895877	-2.67560898821908	1.29945904177864	1.3310013023172	0.377692307692308	0.0626868760679311	sample_module	core			0.135017886915544
GeoB25202_R2	leiden4	MII	25	0.692	147.206	-2.66270221230811	-2.74255244825698	0.601144987179593	0.35262772842419	-0.713846153846154	6.15001201803481e-05	sample_module	core			0.000773087215607203
GeoB25202_R2	leiden2	MII	25	0.692	147.206	-2.48310482665731	-2.44650055136524	0.473496238781462	0.48983387339463	0.301538461538462	0.14296133713121	sample_module	core			0.250182339979618
GeoB25202_R2	leiden6	MII	20	0.692	136.2775	-4.56282534301552	-1.38086513524997	6.07009276513907	4.38287187909109	-0.133132766090398	0.575785081573838	sample_module	core			0.671749261836145
GeoB25202_R2	grey	MII	23	0.692	147.206	-4.28924823651245	-1.70462111617324	4.84904146850687	1.3828172037858	0.0158102766798419	0.94292087982473	sample_module	core			0.94656126771197
GeoB25202_R2	leiden5	MII	25	0.692	147.206	-3.22998343653564	-2.50243106486208	3.53372592140029	0.71456391313792	-0.208461538461538	0.317316616236347	sample_module	core			0.435370377621221
GeoB25202_R2	leiden1	MII	24	0.692	147.206	-1.86196813038522	-1.82258906778104	0.844396017933851	0.5570685752335	0.271304347826087	0.199711240158055	sample_module	core			0.328936160260326
