sample	core	age_kyr	d18O	sst	PC1	PC2	PC3	state	label
LV7008886753	GeoB25202_R2	58.997	4.43018	9.918947659625	-1.42187123801169	-0.214742469064218	-0.0112409622679142	2	IG-D
LV7008886717	GeoB25202_R2	59.738	4.55546	7.834293148625	-0.992107034564989	0.0756125942384513	0.0180651340896471	2	IG-D
LV7008886731	GeoB25202_R2	87.2825	4.160225	8.63470754958333	-1.1981157435293	-0.135297589032515	-0.179168055769167	2	IG-D
LV7008886228	GeoB25202_R2	120.0235	3.269765	15.13774048625	-3.18888624250793	-0.951825747917532	0.579274805993364	2	IG-D
LV7008886769	GeoB25202_R2	123.1195	3.120315	15.0483957938462	-2.6700838377419	-0.857862977482076	0.311661181544859	2	IG-D
LV7008886745	GeoB25202_R2	136.2775	4.81445	10.5709554267778	-1.59447138825238	-0.350736140714724	-0.171133979156588	2	IG-D
LV3003046994	ST8	15.549	4.63274	7.18672783126745	0.597555698179325	-2.72471757441198	1.02882363437585	3	IG-A
LV3003046979	ST8	16.461	4.80993	7.29869936048704	1.62341701372279	0.10245702172176	1.044776911456	3	IG-A
LV3003046966	ST8	17.373	4.93222	7.34478712009314	1.52157628189917	-0.630122381260526	-0.649108789941054	3	IG-A
LV3003046950	ST8	18.099	5.01406	7.38147540241116	2.11171952229489	-0.541169130267321	-0.453828728495965	3	IG-A
LV3003046937	ST8	18.598	4.98412	7.40669227965178	1.05869852255152	-0.107123319771429	-0.753627556453907	3	IG-A
LV3003047041	ST8	19.097	4.96291	7.4319091568924	3.52092725431222	-2.15602790723323	0.615910856946735	3	IG-A
LV3003047026	ST8	19.565	4.97695	7.455559454585	2.79362699174591	-3.52234688339706	1.3796207739092	3	IG-A
LV3003047009	ST8	20.142	4.97864	7.48471804810772	1.46891316498273	-3.35365970818311	1.04050599112287	3	IG-A
LV3003046993	ST8	20.719	4.93248	7.51387664163044	3.71809247901455	-2.31693222163352	3.13715236704207	3	IG-A
LV3003046978	ST8	21.296	4.90112	7.54303523515316	3.26675782380949	-1.79227401009723	0.178856789355288	3	IG-A
LV3003046965	ST8	21.8323333333333	4.88503	7.57013874582794	4.43976989091861	-2.22790688703363	0.609400426624636	3	IG-A
LV3003046949	ST8	22.3686666666667	4.87262666666667	7.59724225650273	3.03962159780848	-1.05518003779858	-0.221310618810199	3	IG-A
LV3003046936	ST8	22.905	4.8619	7.62434576717752	3.91724644960066	-1.74555620009321	0.251719058759617	3	IG-A
LV3003047145	ST8	23.446	4.8377	7.65168510703157	1.73568656750932	-2.07095743695937	0.289429230395608	3	IG-A
LV3003047132	ST8	23.987	4.81065	7.67902444688563	4.06772527427975	-1.32652981416207	0.0388207833255306	3	IG-A
LV3003047118	ST8	24.528	4.81528	7.70636378673969	2.95812000539563	-0.808621340446429	-0.247340562714622	3	IG-A
LV7001898088	ST13	6.031	3.33124	6.31439442739767	1.27123377850354	1.12865142162551	0.154274628168313	3	IG-A
LV7001898076	ST13	6.429	3.34716	6.25051014241062	3.40877787208407	-2.20691450706622	1.086744890278	3	IG-A
LV7001898064	ST13	6.808	3.36232	6.18967560972194	0.852528519980778	-2.01489576339855	0.104776519880395	3	IG-A
LV3003061546	ST13	7.197	3.37985	6.14534613060279	-0.675602937997352	-2.95524185396586	0.897042357356713	3	IG-A
LV3003061533	ST13	7.912	3.4156	6.23449698261132	0.197298512736862	-2.80165819876738	0.652936666502746	3	IG-A
LV3003061518	ST13	9.804	3.49256	6.47040385254158	1.88487018847161	-0.507538813130464	-0.165839494122669	3	IG-A
LV3003061506	ST13	11.95	3.904	6.73798109507347	-0.417266475367163	-1.53783525740194	-0.119677625976551	3	IG-A
LV3003061492	ST13	14.437	4.37177	7.04807643625558	3.09871625131585	-1.90929802749181	0.258494361003426	3	IG-A
LV3003061477	ST13	16.726	4.84438	7.31209108888136	2.74896345794016	-0.85293750957977	-0.209414303657774	3	IG-A
LV3003061572	ST13	19.099	4.96297	7.43201022654066	2.49392154937551	-1.26736441860691	-0.362536450196211	3	IG-A
LV7008886690	GeoB25202_R1	2.324	3.21564	6.90941715213889	-0.948363465317112	-2.47327203096869	1.02604604884278	3	IG-A
LV7008886751	GeoB25202_R1	7.1335	3.376675	6.13742853745238	0.870165863445442	-2.77803478218024	0.483125249217399	3	IG-A
LV7008886727	GeoB25202_R1	16.4375	4.806875	7.29751179212	4.06710313680272	-2.91841238809169	0.397058508258461	3	IG-A
LV7008886702	GeoB25202_R2	2.324	3.21564	6.90941715213889	1.54705503849078	-2.70259378394337	0.442821776277156	3	IG-A
LV7008886763	GeoB25202_R2	7.1335	3.376675	6.13742853745238	-1.03724483756745	-2.66175088407334	1.0503242954989	3	IG-A
LV7008886739	GeoB25202_R2	16.4375	4.806875	7.29751179212	4.34724693263925	-1.89464707501633	0.174750839747317	3	IG-A
LV3003047084	ST8	33.276	4.58276	8.75228855131429	1.18249241297828	1.17033013134997	0.0810914705085815	4	IG-B
LV3003047138	ST8	66.0158	4.567946	8.02669549973556	0.0528906520413375	1.05067351775843	0.613576712995253	4	IG-B
LV3003047136	ST8	67.8766	4.422468	8.08372539793979	0.573768431795121	1.35571116169792	0.64100244697621	4	IG-B
LV3003047134	ST8	68.807	4.46035	8.5256420642359	0.18204950018267	1.57596215021102	1.4875427253759	4	IG-B
LV3003047133	ST8	70.162	4.3038	9.41847614468938	-0.0102288851848946	0.525792757573855	-0.29512622703644	4	IG-B
LV3003047107	ST8	71.517	4.21483	10.3113102251429	0.215950009550703	0.645532653721396	-0.277559691964862	4	IG-B
LV3003047093	ST8	79.675	3.94875	8.33291896762292	0.157362666093509	1.27676142922337	0.916363328164516	4	IG-B
