taxon	brown	green	blue	turquoise	yellow	grey	assigned_module	assigned_kME	max_bio_kME	max_bio_module	next_best_bio_kME	setting_id	module_type	assigned_is_max_kME	kME_margin	weak_assigned_kME	negative_assigned_kME	strong_hub	grey_rescuable	magenta	pink	red	black
S__GCA_905477485.1	-0.042536450313642	0.810523129023181	0.10378551768112	0.285266337827208	0.186460997453031	0.260985245781912	green	0.810523129023181	0.810523129023181	green	0.285266337827208	baseline	biological	TRUE	0.525256791195973	FALSE	FALSE	TRUE	FALSE				
S__GCA_905477545.1	-0.017818105097173	0.624472784456078	0.100118589847915	0.20455971373278	0.143504425756402	0.225493202429913	grey	0.225493202429913	0.624472784456078	green	0.624472784456078	baseline	technical	FALSE	-0.398979582026164	FALSE	FALSE	FALSE	TRUE				
S__GCA_905478065.1	0.160429616097098	0.736869070084742	0.445479375970864	0.639540783411629	0.569834136145629	0.604950079330021	green	0.736869070084742	0.736869070084742	green	0.639540783411629	baseline	biological	TRUE	0.097328286673113	FALSE	FALSE	TRUE	FALSE				
S__GCA_905478145.1	-0.0118638129301843	0.499352102649179	0.0141105490776788	0.104799164849157	-0.00156059653524484	0.0432880581903695	grey	0.0432880581903695	0.499352102649179	green	0.499352102649179	baseline	technical	FALSE	-0.45606404445881	TRUE	FALSE	FALSE	FALSE				
S__GCA_905478165.1	0.395651279002148	0.140322636076041	0.757973758044317	0.367899949508478	0.425027877768069	0.661249226397863	grey	0.661249226397863	0.757973758044317	blue	0.757973758044317	baseline	technical	FALSE	-0.096724531646454	FALSE	FALSE	FALSE	TRUE				
S__GCA_905478185.1	0.106383192045231	0.669365616966979	0.298865912319232	0.848506254682563	0.655039603364952	0.528512991837916	turquoise	0.848506254682563	0.848506254682563	turquoise	0.669365616966979	baseline	biological	TRUE	0.179140637715584	FALSE	FALSE	TRUE	FALSE				
S__GCA_905478325.1	0.250401587669597	0.528334423827772	0.39639196288198	0.868693309525833	0.848759270428273	0.673334146343171	yellow	0.848759270428273	0.868693309525833	turquoise	0.868693309525833	baseline	biological	FALSE	-0.0199340390975608	FALSE	FALSE	TRUE	FALSE				
S__GCA_905478395.1	-0.0798500923973779	0.357964175325532	0.0198524367313641	0.133606807941107	0.0838611252503796	0.124000048168537	grey	0.124000048168537	0.357964175325532	green	0.357964175325532	baseline	technical	FALSE	-0.233964127156995	TRUE	FALSE	FALSE	FALSE				
S__GCA_905478445.1	0.123122025999416	0.344310613250661	0.338688602748977	0.559419170114094	0.559706740030179	0.522398188416796	grey	0.522398188416796	0.559706740030179	yellow	0.559706740030179	baseline	technical	FALSE	-0.0373085516133833	FALSE	FALSE	FALSE	TRUE				
S__GCA_905478585.1	0.21107202383964	0.507303610858264	0.342464099204973	0.894179062388456	0.767618941268865	0.610804210969424	turquoise	0.894179062388456	0.894179062388456	turquoise	0.767618941268865	baseline	biological	TRUE	0.126560121119591	FALSE	FALSE	TRUE	FALSE				
S__GCA_905478615.1	0.0516368189941883	0.236635583129628	0.175234872622233	0.560175417204663	0.506857332425375	0.341294830989453	turquoise	0.560175417204663	0.560175417204663	turquoise	0.506857332425375	baseline	biological	TRUE	0.053318084779288	FALSE	FALSE	FALSE	FALSE				
S__GCA_905478745.1	-0.0377592379094548	0.665745552329481	0.033529263710728	0.235203201866658	0.17966943044463	0.198411703138919	grey	0.198411703138919	0.665745552329481	green	0.665745552329481	baseline	technical	FALSE	-0.467333849190563	TRUE	FALSE	FALSE	TRUE				
S__GCA_905478765.1	0.036564753964953	0.79426789457962	0.39577264160911	0.558150591570971	0.438562670641398	0.515001176525753	green	0.79426789457962	0.79426789457962	green	0.558150591570971	baseline	biological	TRUE	0.236117303008649	FALSE	FALSE	TRUE	FALSE				
S__GCA_905478845.1	-0.030066034853607	0.653290299733917	0.0182241254917683	0.187999991062757	0.102993548656372	0.146729178516682	grey	0.146729178516682	0.653290299733917	green	0.653290299733917	baseline	technical	FALSE	-0.506561121217235	TRUE	FALSE	FALSE	TRUE				
S__GCA_905479025.1	0.271807688758234	0.193238559821365	0.629958465100365	0.392200031461372	0.457374053260813	0.656907808094202	grey	0.656907808094202	0.629958465100365	blue	0.629958465100365	baseline	technical	FALSE	0.0269493429938373	FALSE	FALSE	FALSE	TRUE				
S__GCA_905479055.1	0.0123768398557254	0.530101607530408	0.0331290743154525	0.127064751918101	0.0618581173930506	0.107760014107676	grey	0.107760014107676	0.530101607530408	green	0.530101607530408	baseline	technical	FALSE	-0.422341593422733	TRUE	FALSE	FALSE	TRUE				
S__GCA_905479165.1	-0.0139656575075292	0.766405525566799	0.365017355456095	0.592712070754847	0.487987096726278	0.520471234590489	green	0.766405525566799	0.766405525566799	green	0.592712070754847	baseline	biological	TRUE	0.173693454811951	FALSE	FALSE	TRUE	FALSE				
S__GCA_905479195.1	0.237107339465821	0.447190072250972	0.442843960711453	0.915626841181751	0.927699148445951	0.700009318737813	yellow	0.927699148445951	0.927699148445951	yellow	0.915626841181751	baseline	biological	TRUE	0.0120723072642005	FALSE	FALSE	TRUE	FALSE				
S__GCA_905479435.1	-0.00953093117936355	0.698984374303583	0.06553076856706	0.273252769909625	0.203949195958921	0.26949621672242	green	0.698984374303583	0.698984374303583	green	0.273252769909625	baseline	biological	TRUE	0.425731604393958	FALSE	FALSE	FALSE	FALSE				
S__GCA_905479565.1	-0.0457662116491946	0.467897938581413	0.0481512417697612	0.321670943509452	0.205659430109305	0.182744895224367	grey	0.182744895224367	0.467897938581413	green	0.467897938581413	baseline	technical	FALSE	-0.285153043357046	TRUE	FALSE	FALSE	FALSE				
S__GCA_905479635.1	0.0779507838051918	-0.0744485960090073	0.420450031957413	0.420995417995921	0.543133108391454	0.558399637301741	grey	0.558399637301741	0.543133108391454	yellow	0.543133108391454	baseline	technical	FALSE	0.015266528910287	FALSE	FALSE	FALSE	TRUE				
S__GCA_905479685.1	0.339576514015604	0.0991489655419165	0.555882311540233	0.257704229755571	0.276161556600246	0.445147532496761	grey	0.445147532496761	0.555882311540233	blue	0.555882311540233	baseline	technical	FALSE	-0.110734779043472	FALSE	FALSE	FALSE	TRUE				
S__GCA_905479915.1	0.203270856686007	0.366763661499185	0.573674917057596	0.414806467016726	0.461609578438082	0.698669717820155	grey	0.698669717820155	0.573674917057596	blue	0.573674917057596	baseline	technical	FALSE	0.124994800762559	FALSE	FALSE	FALSE	TRUE				
S__GCA_905479945.1	0.151631454245567	-0.00587013258989847	0.598321526694235	0.397703634011894	0.522613774324015	0.667444090706565	grey	0.667444090706565	0.598321526694235	blue	0.598321526694235	baseline	technical	FALSE	0.0691225640123296	FALSE	FALSE	FALSE	TRUE				
S__GCA_905479975.1	0.0849397386710286	0.36168632796079	0.200878433089835	0.191683427020283	0.184014827179775	0.320824059263802	grey	0.320824059263802	0.36168632796079	green	0.36168632796079	baseline	technical	FALSE	-0.0408622686969884	FALSE	FALSE	FALSE	FALSE				
S__GCA_905480075.1	0.195017257642528	0.552078791919084	0.40812404387271	0.896884395541991	0.837562313931404	0.667797432346576	turquoise	0.896884395541991	0.896884395541991	turquoise	0.837562313931404	baseline	biological	TRUE	0.0593220816105874	FALSE	FALSE	TRUE	FALSE				
S__GCA_905480085.1	-0.0759287979462166	-0.123215132971398	0.0672306540125947	0.179079733647063	0.22532359617518	0.256015471818836	grey	0.256015471818836	0.22532359617518	yellow	0.22532359617518	baseline	technical	FALSE	0.030691875643656	FALSE	FALSE	FALSE	FALSE				
S__GCA_905480095.1	0.109694351677621	0.589231767276842	0.313702525236099	0.741474084213048	0.63819342232129	0.52257061082134	turquoise	0.741474084213048	0.741474084213048	turquoise	0.63819342232129	baseline	biological	TRUE	0.103280661891759	FALSE	FALSE	TRUE	FALSE				
S__GCA_905480105.1	0.363222258396136	0.439232186094437	0.745191681271073	0.414972441319528	0.404503572177829	0.61107622366012	blue	0.745191681271073	0.745191681271073	blue	0.439232186094437	baseline	biological	TRUE	0.305959495176636	FALSE	FALSE	TRUE	FALSE				
S__GCA_905480125.1	0.238641377040699	0.215202302133619	0.688601172098591	0.276973091212118	0.292528630423108	0.480025874610323	grey	0.480025874610323	0.688601172098591	blue	0.688601172098591	baseline	technical	FALSE	-0.208575297488268	FALSE	FALSE	FALSE	TRUE				
S__GCA_905480145.1	0.280275805121969	0.252469053820733	0.706082356204584	0.430568943957477	0.479930234843858	0.688607718203632	blue	0.706082356204584	0.706082356204584	blue	0.479930234843858	baseline	biological	TRUE	0.226152121360726	FALSE	FALSE	TRUE	FALSE				
S__GCA_905480215.1	0.474201692000542	0.0573710067413305	0.661339338148936	0.426933026331523	0.519352811446185	0.721506066931997	grey	0.721506066931997	0.661339338148936	blue	0.661339338148936	baseline	technical	FALSE	0.060166728783061	FALSE	FALSE	TRUE	TRUE				
S__GCA_905480255.1	0.115259322628416	0.15113254022382	0.338315103065988	0.207201717250085	0.230551663062592	0.368223322510565	grey	0.368223322510565	0.338315103065988	blue	0.338315103065988	baseline	technical	FALSE	0.0299082194445779	FALSE	FALSE	FALSE	FALSE				
S__GCA_905480275.1	-0.0445136239473187	0.509606455081995	-0.046478427533364	0.185463276362043	0.132973274604317	0.101153013881	grey	0.101153013881	0.509606455081995	green	0.509606455081995	baseline	technical	FALSE	-0.408453441200995	TRUE	FALSE	FALSE	TRUE				
S__GCA_905480315.1	-0.142686005860761	0.866487213997802	0.0763404884588982	0.418322861367085	0.247068080208604	0.269155801316045	green	0.866487213997802	0.866487213997802	green	0.418322861367085	baseline	biological	TRUE	0.448164352630717	FALSE	FALSE	TRUE	FALSE				
S__GCA_905480395.1	0.292490998291273	0.445223583090847	0.484338074463154	0.662342994876225	0.6439412857606	0.666504179954043	turquoise	0.662342994876225	0.662342994876225	turquoise	0.6439412857606	baseline	biological	TRUE	0.0184017091156248	FALSE	FALSE	FALSE	FALSE				
S__GCA_905480425.1	0.027378016584804	0.47131106324823	0.211807519039249	0.42946997235995	0.457721801027185	0.485445045308642	grey	0.485445045308642	0.47131106324823	green	0.47131106324823	baseline	technical	FALSE	0.0141339820604123	FALSE	FALSE	FALSE	FALSE				
S__GCA_905480435.1	0.236736555385614	0.0705689263696246	0.571804392874705	0.239296607177743	0.285959200372408	0.512203025715458	grey	0.512203025715458	0.571804392874705	blue	0.571804392874705	baseline	technical	FALSE	-0.0596013671592465	FALSE	FALSE	FALSE	TRUE				
S__GCA_905612245.1	0.207100434797155	0.220113380843075	0.468172388667499	0.706759006803437	0.838784473322634	0.71944269792711	yellow	0.838784473322634	0.838784473322634	yellow	0.706759006803437	baseline	biological	TRUE	0.132025466519197	FALSE	FALSE	TRUE	FALSE				
S__GCA_905612265.1	0.340280797714654	0.41003583800593	0.565364945792786	0.689536678491846	0.763423839111955	0.773494719247899	grey	0.773494719247899	0.763423839111955	yellow	0.763423839111955	baseline	technical	FALSE	0.0100708801359445	FALSE	FALSE	TRUE	TRUE				
S__GCA_905612275.1	0.178947769112134	0.418859948435855	0.375728174938381	0.877533547125429	0.777528778930312	0.598661773075129	turquoise	0.877533547125429	0.877533547125429	turquoise	0.777528778930312	baseline	biological	TRUE	0.100004768195117	FALSE	FALSE	TRUE	FALSE				
S__GCA_905612295.1	0.212083020989002	0.296459972784674	0.420315484050649	0.850559489977639	0.792842384393152	0.612192873672622	turquoise	0.850559489977639	0.850559489977639	turquoise	0.792842384393152	baseline	biological	TRUE	0.0577171055844868	FALSE	FALSE	TRUE	FALSE				
S__GCA_905612305.1	0.176711064051364	0.479627037107824	0.398071119396415	0.900741410016841	0.772422380412109	0.614465874953699	turquoise	0.900741410016841	0.900741410016841	turquoise	0.772422380412109	baseline	biological	TRUE	0.128319029604732	FALSE	FALSE	TRUE	FALSE				
S__GCA_905612335.1	0.157013072788471	0.167774198482094	0.699981629565672	0.388898460219604	0.46708998888165	0.679459905911696	blue	0.699981629565672	0.699981629565672	blue	0.46708998888165	baseline	biological	TRUE	0.232891640684022	FALSE	FALSE	FALSE	FALSE				
S__GCA_905612355.1	0.0297290665681092	0.301523711367764	0.451871359911971	0.526863695966641	0.575155710225703	0.526877710041558	grey	0.526877710041558	0.575155710225703	yellow	0.575155710225703	baseline	technical	FALSE	-0.0482780001841456	FALSE	FALSE	FALSE	TRUE				
S__GCA_905612365.1	0.145940115891354	0.137301545012295	0.428738591673208	0.421988125472838	0.471826620369852	0.494121581733334	grey	0.494121581733334	0.471826620369852	yellow	0.471826620369852	baseline	technical	FALSE	0.022294961363482	FALSE	FALSE	FALSE	FALSE				
S__GCA_905612375.1	0.206998510362519	0.202700917123937	0.536403893857426	0.609407823256833	0.752680018418746	0.74262817465312	grey	0.74262817465312	0.752680018418746	yellow	0.752680018418746	baseline	technical	FALSE	-0.0100518437656255	FALSE	FALSE	TRUE	TRUE				
S__GCA_905612385.1	0.223270924617208	0.255045080567552	0.670566900839949	0.392182375754491	0.446565306121569	0.646414867367507	grey	0.646414867367507	0.670566900839949	blue	0.670566900839949	baseline	technical	FALSE	-0.0241520334724421	FALSE	FALSE	FALSE	TRUE				
S__GCA_905612405.1	0.289091218295759	0.0338779021272741	0.673900614915593	0.260919602884331	0.316937386559615	0.478756110577853	blue	0.673900614915593	0.673900614915593	blue	0.316937386559615	baseline	biological	TRUE	0.356963228355977	FALSE	FALSE	FALSE	FALSE				
S__GCA_905612415.1	0.256640326495912	0.249129779437849	0.87233859542847	0.394407791032994	0.449421555683976	0.733637112405893	blue	0.87233859542847	0.87233859542847	blue	0.449421555683976	baseline	biological	TRUE	0.422917039744494	FALSE	FALSE	TRUE	FALSE				
S__GCA_905612435.1	0.248886809182716	0.292659220909261	0.781624612520576	0.447044227100834	0.513353162066258	0.768557674369241	grey	0.768557674369241	0.781624612520576	blue	0.781624612520576	baseline	technical	FALSE	-0.013066938151335	FALSE	FALSE	TRUE	TRUE				
S__GCA_905612455.1	0.155557394694271	0.483959734991489	0.362214280184528	0.868206635333486	0.739815869108421	0.57976185370813	turquoise	0.868206635333486	0.868206635333486	turquoise	0.739815869108421	baseline	biological	TRUE	0.128390766225065	FALSE	FALSE	TRUE	FALSE				
S__GCA_905612465.1	0.249831749976198	0.237844642241157	0.779347060526243	0.333027554220375	0.373204061824009	0.619644377964644	blue	0.779347060526243	0.779347060526243	blue	0.373204061824009	baseline	biological	TRUE	0.406142998702234	FALSE	FALSE	TRUE	FALSE				
S__GCA_905612485.1	0.0586709330678211	0.543310766874379	0.371621494436364	0.773598030341555	0.668401649121728	0.561102762563354	turquoise	0.773598030341555	0.773598030341555	turquoise	0.668401649121728	baseline	biological	TRUE	0.105196381219827	FALSE	FALSE	TRUE	FALSE				
S__GCA_905612495.1	0.169139457988818	0.267460621458035	0.577405462487416	0.561125924657804	0.67051460427495	0.753899061811101	grey	0.753899061811101	0.67051460427495	yellow	0.67051460427495	baseline	technical	FALSE	0.0833844575361507	FALSE	FALSE	TRUE	TRUE				
S__GCA_905612515.1	0.196873423559309	0.205709314296265	0.573979143396439	0.473514810820412	0.522494808111267	0.570611947729488	grey	0.570611947729488	0.573979143396439	blue	0.573979143396439	baseline	technical	FALSE	-0.00336719566695143	FALSE	FALSE	FALSE	TRUE				
S__GCA_905612525.1	0.362121528890699	0.0784517269778932	0.832291604114239	0.342860261585936	0.416973288752499	0.65953908790207	blue	0.832291604114239	0.832291604114239	blue	0.416973288752499	baseline	biological	TRUE	0.415318315361741	FALSE	FALSE	TRUE	FALSE				
S__GCA_905614355.1	0.334588271394948	0.0579931706605917	0.91066333797786	0.334768649499668	0.402280290336003	0.658908557994087	blue	0.91066333797786	0.91066333797786	blue	0.402280290336003	baseline	biological	TRUE	0.508383047641857	FALSE	FALSE	TRUE	FALSE				
S__GCA_905614375.1	0.262716076602893	0.297701166037768	0.485161421463021	0.771714297556179	0.878059583696084	0.721793713290041	yellow	0.878059583696084	0.878059583696084	yellow	0.771714297556179	baseline	biological	TRUE	0.106345286139905	FALSE	FALSE	TRUE	FALSE				
S__GCA_905616325.1	0.128329160055102	0.132807637683583	0.407722609926306	0.356645599617914	0.434670610414193	0.462690529098808	grey	0.462690529098808	0.434670610414193	yellow	0.434670610414193	baseline	technical	FALSE	0.028019918684614	FALSE	FALSE	FALSE	FALSE				
S__GCA_905616395.1	0.197660423703417	0.347934772606771	0.374925380692881	0.730018251679569	0.75084889595396	0.604603208339833	yellow	0.75084889595396	0.75084889595396	yellow	0.730018251679569	baseline	biological	TRUE	0.0208306442743903	FALSE	FALSE	TRUE	FALSE				
S__GCA_905616445.1	0.261880818603587	0.185800041010427	0.796355476488249	0.337094564682922	0.390813924281333	0.632576721289444	blue	0.796355476488249	0.796355476488249	blue	0.390813924281333	baseline	biological	TRUE	0.405541552206915	FALSE	FALSE	TRUE	FALSE				
S__GCA_905616465.1	0.25039208357138	0.207605546725633	0.796813006177936	0.325515030435823	0.368034979633327	0.632332785627905	grey	0.632332785627905	0.796813006177936	blue	0.796813006177936	baseline	technical	FALSE	-0.164480220550031	FALSE	FALSE	FALSE	TRUE				
S__GCA_905616605.1	0.214697376167796	0.196653707051853	0.622558210499126	0.405827887165791	0.474630904864232	0.645660035569867	grey	0.645660035569867	0.622558210499126	blue	0.622558210499126	baseline	technical	FALSE	0.0231018250707412	FALSE	FALSE	FALSE	TRUE				
S__GCA_905618805.1	0.244212505749699	0.14927206944333	0.762981573105104	0.405517845930532	0.482768944558993	0.708193355254129	blue	0.762981573105104	0.762981573105104	blue	0.482768944558993	baseline	biological	TRUE	0.280212628546111	FALSE	FALSE	TRUE	FALSE				
S__GCA_905618865.1	0.342880706871655	0.154865874888393	0.555460281323053	0.33585346709833	0.4050350762308	0.554499105937122	grey	0.554499105937122	0.555460281323053	blue	0.555460281323053	baseline	technical	FALSE	-0.000961175385931656	FALSE	FALSE	FALSE	TRUE				
S__GCA_905618885.1	0.215576252333006	0.0646476381469629	0.738167502538099	0.261576758400246	0.31161156011795	0.538985135318002	blue	0.738167502538099	0.738167502538099	blue	0.31161156011795	baseline	biological	TRUE	0.426555942420149	FALSE	FALSE	TRUE	FALSE				
S__GCA_905618895.1	0.201119292263288	0.399410826541522	0.683594888991583	0.511324761493591	0.58296623924312	0.785374420477085	grey	0.785374420477085	0.683594888991583	blue	0.683594888991583	baseline	technical	FALSE	0.101779531485501	FALSE	FALSE	TRUE	TRUE				
S__GCA_905618905.1	0.179040153960451	0.352571708237549	0.474448096823878	0.675435528122732	0.757387723344475	0.69697936432334	yellow	0.757387723344475	0.757387723344475	yellow	0.675435528122732	baseline	biological	TRUE	0.0819521952217423	FALSE	FALSE	TRUE	FALSE				
S__GCA_905618915.1	0.196678778266946	0.339513239181318	0.381730193589798	0.76719317530548	0.707363956432432	0.556940585835637	grey	0.556940585835637	0.76719317530548	turquoise	0.76719317530548	baseline	technical	FALSE	-0.210252589469844	FALSE	FALSE	FALSE	TRUE				
S__GCA_905618925.1	0.0501622597366327	0.00876954281288454	0.353776942643724	0.327747799668295	0.42627302815042	0.44053929718562	grey	0.44053929718562	0.42627302815042	yellow	0.42627302815042	baseline	technical	FALSE	0.0142662690352001	FALSE	FALSE	FALSE	FALSE				
S__GCA_905618945.1	0.221936086094858	0.191747734969994	0.799592816583629	0.405408489140509	0.4853722262739	0.73613549433457	blue	0.799592816583629	0.799592816583629	blue	0.4853722262739	baseline	biological	TRUE	0.314220590309729	FALSE	FALSE	TRUE	FALSE				
S__GCA_905620445.1	0.219614346666415	0.301878561749331	0.400229818336675	0.862826413281576	0.930843738470666	0.668854138512822	yellow	0.930843738470666	0.930843738470666	yellow	0.862826413281576	baseline	biological	TRUE	0.0680173251890899	FALSE	FALSE	TRUE	FALSE				
S__GCA_905620465.1	0.282231611709928	0.196928157376152	0.884190672808189	0.383750714714083	0.444080217945634	0.730319625511519	blue	0.884190672808189	0.884190672808189	blue	0.444080217945634	baseline	biological	TRUE	0.440110454862555	FALSE	FALSE	TRUE	FALSE				
S__GCA_905620485.1	0.0540459594819156	0.289371369572028	0.1909004638858	0.313880651603352	0.297888988488803	0.329366123954731	grey	0.329366123954731	0.313880651603352	turquoise	0.313880651603352	baseline	technical	FALSE	0.0154854723513791	FALSE	FALSE	FALSE	FALSE				
S__GCA_905620495.1	0.268381260541396	0.329891279336556	0.461183288811596	0.628021679069163	0.665836723015906	0.635635129004039	turquoise	0.628021679069163	0.665836723015906	yellow	0.665836723015906	baseline	biological	FALSE	-0.0378150439467435	FALSE	FALSE	FALSE	FALSE				
S__GCA_905620505.1	0.227209064787647	0.0452760317592674	0.686422506754125	0.25480193582178	0.309546500051998	0.518134305274202	grey	0.518134305274202	0.686422506754125	blue	0.686422506754125	baseline	technical	FALSE	-0.168288201479923	FALSE	FALSE	FALSE	TRUE				
S__GCF_000012325.1	0.446103405185987	0.055429189717821	0.295205633256884	0.243411117284995	0.296480030551142	0.394194598465084	grey	0.394194598465084	0.446103405185987	brown	0.446103405185987	baseline	technical	FALSE	-0.0519088067209029	FALSE	FALSE	FALSE	FALSE				
S__GCF_000012345.1	-0.0742849678570481	-0.0215465762539926	0.00357419639509281	0.156280906693965	0.159684813934811	0.0626091639507565	grey	0.0626091639507565	0.159684813934811	yellow	0.159684813934811	baseline	technical	FALSE	-0.0970756499840542	TRUE	FALSE	FALSE	FALSE				
S__GCF_000012505.1	-0.0145029033242335	0.610498544523637	0.0555702218907103	0.157921455829383	0.0790177398129168	0.171176123278155	grey	0.171176123278155	0.610498544523637	green	0.610498544523637	baseline	technical	FALSE	-0.439322421245482	TRUE	FALSE	FALSE	TRUE				
S__GCF_000014585.1	-0.154687557710317	0.696320279178652	-0.0237727122697101	0.244105191234346	0.0969891608981655	0.13644740548195	green	0.696320279178652	0.696320279178652	green	0.244105191234346	baseline	biological	TRUE	0.452215087944305	FALSE	FALSE	FALSE	FALSE				
S__GCF_000015285.1	0.113300129962695	0.0309859523115848	0.458343459582253	0.320022685744427	0.397466374488133	0.560984174607743	grey	0.560984174607743	0.458343459582253	blue	0.458343459582253	baseline	technical	FALSE	0.10264071502549	FALSE	FALSE	FALSE	FALSE				
S__GCF_000153485.2	0.020785773713166	-0.0385424059484589	0.385770326614225	0.34957052465469	0.46654273490771	0.493451552193841	grey	0.493451552193841	0.46654273490771	yellow	0.46654273490771	baseline	technical	FALSE	0.0269088172861303	FALSE	FALSE	FALSE	FALSE				
S__GCF_000155735.2	0.184107805856226	0.14782528784482	0.447369313021405	0.621907636317823	0.739122244477353	0.689395729234606	grey	0.689395729234606	0.739122244477353	yellow	0.739122244477353	baseline	technical	FALSE	-0.0497265152427467	FALSE	FALSE	FALSE	TRUE				
S__GCF_000169375.1	-0.0533636275524617	-0.0380758503665511	0.235586095578492	0.340739129653742	0.453690874091869	0.422935080880949	grey	0.422935080880949	0.453690874091869	yellow	0.453690874091869	baseline	technical	FALSE	-0.03075579321092	FALSE	FALSE	FALSE	FALSE				
S__GCF_000170755.1	0.00147065853976917	0.809635299930342	0.189384803930904	0.278594238018342	0.167586473773361	0.304363328564193	green	0.809635299930342	0.809635299930342	green	0.278594238018342	baseline	biological	TRUE	0.531041061912	FALSE	FALSE	TRUE	FALSE				
S__GCF_000195085.1	0.196985825649494	0.107011598499734	0.741134446830567	0.400545973698209	0.488168519623403	0.739920963223043	grey	0.739920963223043	0.741134446830567	blue	0.741134446830567	baseline	technical	FALSE	-0.00121348360752449	FALSE	FALSE	TRUE	TRUE				
S__GCF_000214415.1	0.181629766087084	0.0368606673000079	0.620476437523608	0.258619151161944	0.316648470357414	0.505480001450303	grey	0.505480001450303	0.620476437523608	blue	0.620476437523608	baseline	technical	FALSE	-0.114996436073305	FALSE	FALSE	FALSE	TRUE				
S__GCF_000242875.2	0.0351976014247801	0.279303425973235	0.12988584009244	0.200185433281105	0.190987807117722	0.256591941640348	grey	0.256591941640348	0.279303425973235	green	0.279303425973235	baseline	technical	FALSE	-0.0227114843328866	FALSE	FALSE	FALSE	FALSE				
S__GCF_000243415.2	-0.0930381536235875	-0.0509272938396694	-0.0355797546748368	0.124362288125297	0.175497957018134	0.107858970619815	grey	0.107858970619815	0.175497957018134	yellow	0.175497957018134	baseline	technical	FALSE	-0.0676389863983184	TRUE	FALSE	FALSE	FALSE				
S__GCF_000252125.1	0.0222695665091169	0.118055151448493	0.329265422784356	0.309916285198769	0.384626322085277	0.503993756321683	grey	0.503993756321683	0.384626322085277	yellow	0.384626322085277	baseline	technical	FALSE	0.119367434236406	FALSE	FALSE	FALSE	FALSE				
S__GCF_000257665.1	-0.0829146915831946	0.179219279714409	0.0784197860182518	0.236850707284751	0.284722973804439	0.308808402770725	grey	0.308808402770725	0.284722973804439	yellow	0.284722973804439	baseline	technical	FALSE	0.0240854289662857	FALSE	FALSE	FALSE	FALSE				
S__GCF_000264055.1	-0.0813875142623501	0.0998855808695459	0.30192159706089	0.549178896002576	0.689960332300469	0.531704532291968	grey	0.531704532291968	0.689960332300469	yellow	0.689960332300469	baseline	technical	FALSE	-0.158255800008501	FALSE	FALSE	FALSE	TRUE				
S__GCF_000276805.1	0.367932368653042	0.0651073406208202	0.655546070196352	0.420206900463854	0.519770488526933	0.651812761503356	grey	0.651812761503356	0.655546070196352	blue	0.655546070196352	baseline	technical	FALSE	-0.00373330869299604	FALSE	FALSE	FALSE	TRUE				
S__GCF_000315035.1	-0.0133840780192391	-0.0774995662677004	0.255294590229959	0.149135417115948	0.22467066994443	0.278973064581242	grey	0.278973064581242	0.255294590229959	blue	0.255294590229959	baseline	technical	FALSE	0.0236784743512833	FALSE	FALSE	FALSE	FALSE				
S__GCF_000315075.1	0.119914714499856	-0.022396500990944	0.192776997979309	0.335518654932044	0.387587398028637	0.311967912851582	grey	0.311967912851582	0.387587398028637	yellow	0.387587398028637	baseline	technical	FALSE	-0.0756194851770552	FALSE	FALSE	FALSE	FALSE				
S__GCF_000336995.1	-0.104346153032546	0.0309583281154613	-0.052106052089016	0.146511138782365	0.209333626777402	0.130472998494131	grey	0.130472998494131	0.209333626777402	yellow	0.209333626777402	baseline	technical	FALSE	-0.0788606282832713	TRUE	FALSE	FALSE	FALSE				
S__GCF_000347635.1	-0.079998971728108	-0.0274923008005687	0.166626698833229	0.163630026953557	0.173432354987909	0.205494408197047	grey	0.205494408197047	0.173432354987909	yellow	0.173432354987909	baseline	technical	FALSE	0.032062053209138	FALSE	FALSE	FALSE	FALSE				
S__GCF_000355905.1	0.0184084694597125	0.029136028466421	0.254101328781617	0.215781823866793	0.253997893531313	0.337261022604831	grey	0.337261022604831	0.254101328781617	blue	0.254101328781617	baseline	technical	FALSE	0.0831596938232135	FALSE	FALSE	FALSE	FALSE				
S__GCF_000378625.1	0.246488336102561	0.144465463604728	0.48186286892061	0.260068259960744	0.287670117058762	0.461815970005617	grey	0.461815970005617	0.48186286892061	blue	0.48186286892061	baseline	technical	FALSE	-0.0200468989149928	FALSE	FALSE	FALSE	FALSE				
S__GCF_000384395.1	0.1126099287232	0.112171288084902	0.195825028662507	0.141123585850531	0.0650509915781866	0.18303370808567	grey	0.18303370808567	0.195825028662507	blue	0.195825028662507	baseline	technical	FALSE	-0.0127913205768371	TRUE	FALSE	FALSE	FALSE				
S__GCF_000384455.1	0.20638312782525	0.264026247666697	0.43918685176122	0.28286284544925	0.293910439017876	0.44615120717368	grey	0.44615120717368	0.43918685176122	blue	0.43918685176122	baseline	technical	FALSE	0.00696435541245954	FALSE	FALSE	FALSE	FALSE				
S__GCF_000389985.1	-0.0421468374798907	-0.0631375880500623	0.0348031306817676	0.140220687228151	0.196850983341923	0.182523598070845	grey	0.182523598070845	0.196850983341923	yellow	0.196850983341923	baseline	technical	FALSE	-0.0143273852710772	TRUE	FALSE	FALSE	FALSE				
