from	to	w
S__3300027838_66	S__GCA_905182935.1	0.129725853212203
S__3300027838_7	S__GCA_905182935.1	0.124970383552812
S__3300027844_72	S__GCA_905182935.1	0.112911857993639
S__3300027847_13	S__GCA_905182935.1	0.13239660790876
S__GCA_012960835.1	S__GCA_905182935.1	0.12693977840625
S__GCA_014237975.1	S__GCA_905182935.1	0.114096680061644
S__GCA_014238785.1	S__GCA_905182935.1	0.11586040555583
S__GCA_014384445.1	S__GCA_905182935.1	0.133771060309719
S__GCA_018645865.1	S__GCA_905182935.1	0.118219460618557
S__GCA_018666495.1	S__GCA_905182935.1	0.122094656731162
S__GCA_018672475.1	S__GCA_905182935.1	0.125870651737775
S__GCA_905182165.1	S__GCA_905182935.1	0.119257709381028
S__GCA_905182235.1	S__GCA_905182935.1	0.114657261000371
S__GCA_905182385.1	S__GCA_905182935.1	0.135175093340893
S__3300001683_28	S__GCA_905478185.1	0.11781794830329
S__3300001683_4	S__GCA_905478185.1	0.114010410439072
S__3300020389_17	S__GCA_905478185.1	0.131842986018719
S__3300020389_47	S__GCA_905478185.1	0.123009413909959
S__3300026253_8	S__GCA_905478185.1	0.114640128159065
S__3300027779_22	S__GCA_905478185.1	0.12181522005555
S__3300027801_21	S__GCA_905478185.1	0.156136456521661
S__3300027827_16	S__GCA_905478185.1	0.182792705384732
S__3300027838_66	S__GCA_905478185.1	0.121328712848197
S__3300027838_7	S__GCA_905478185.1	0.144619754582843
S__3300027844_72	S__GCA_905478185.1	0.118534998271771
S__3300027844_79	S__GCA_905478185.1	0.113159505974643
S__3300027847_13	S__GCA_905478185.1	0.145216905654176
S__3300027997_10	S__GCA_905478185.1	0.11487270868176
S__GCA_000213395.2	S__GCA_905478185.1	0.153830499787855
S__GCA_002862985.1	S__GCA_905478185.1	0.171038511305708
S__GCA_003672175.1	S__GCA_905478185.1	0.134011179594938
S__GCA_009937205.1	S__GCA_905478185.1	0.140390498830776
S__GCA_012960805.1	S__GCA_905478185.1	0.154396512716879
S__GCA_012960835.1	S__GCA_905478185.1	0.189891169620472
S__GCA_012964335.1	S__GCA_905478185.1	0.121240550450742
S__GCA_014237975.1	S__GCA_905478185.1	0.150660154438916
S__GCA_014238785.1	S__GCA_905478185.1	0.149490286570578
S__GCA_014239685.1	S__GCA_905478185.1	0.111656243209677
S__GCA_014384445.1	S__GCA_905478185.1	0.119899909185262
S__GCA_016777225.1	S__GCA_905478185.1	0.187880520926641
S__GCA_018645865.1	S__GCA_905478185.1	0.120198036027911
S__GCA_018647945.1	S__GCA_905478185.1	0.156453199427354
S__GCA_018658605.1	S__GCA_905478185.1	0.152953936530889
S__GCA_018666495.1	S__GCA_905478185.1	0.141713632972888
S__GCA_018672475.1	S__GCA_905478185.1	0.173181114752556
S__GCA_018675825.1	S__GCA_905478185.1	0.111245240793767
S__GCA_018696455.1	S__GCA_905478185.1	0.109307683605073
S__GCA_018702595.1	S__GCA_905478185.1	0.114559784151174
S__GCA_902512375.1	S__GCA_905478185.1	0.160888863409134
S__GCA_905182165.1	S__GCA_905478185.1	0.133749361050049
S__GCA_905182235.1	S__GCA_905478185.1	0.143985070846628
S__GCA_905182715.1	S__GCA_905478185.1	0.131700170886046
S__3300001683_4	S__GCA_905478325.1	0.131116527342505
S__3300020389_17	S__GCA_905478325.1	0.120560687308525
S__3300020389_47	S__GCA_905478325.1	0.174439372155804
S__3300027685_31	S__GCA_905478325.1	0.146193423831568
S__3300027685_36	S__GCA_905478325.1	0.118097128714605
S__3300027771_26	S__GCA_905478325.1	0.11269594339285
S__3300027779_27	S__GCA_905478325.1	0.112894734494459
S__3300027780_12	S__GCA_905478325.1	0.112087608466221
S__3300027801_21	S__GCA_905478325.1	0.134194318376923
S__3300027838_66	S__GCA_905478325.1	0.169878648983848
S__3300027838_7	S__GCA_905478325.1	0.195088461522397
S__3300027844_72	S__GCA_905478325.1	0.169369178251762
S__3300027844_79	S__GCA_905478325.1	0.111874372121551
S__3300027847_13	S__GCA_905478325.1	0.20298849222479
S__3300027849_41	S__GCA_905478325.1	0.12847673459643
S__GCA_000213395.2	S__GCA_905478325.1	0.163979533913939
S__GCA_002862985.1	S__GCA_905478325.1	0.153267583710701
S__GCA_012959275.1	S__GCA_905478325.1	0.127579866887918
S__GCA_012960835.1	S__GCA_905478325.1	0.206630765009727
S__GCA_014237975.1	S__GCA_905478325.1	0.193508947767112
S__GCA_014238335.1	S__GCA_905478325.1	0.112396389219633
S__GCA_014238785.1	S__GCA_905478325.1	0.185327650895414
S__GCA_014239685.1	S__GCA_905478325.1	0.159981375377714
S__GCA_014384445.1	S__GCA_905478325.1	0.17738780655725
S__GCA_018645865.1	S__GCA_905478325.1	0.165771840073204
S__GCA_018647945.1	S__GCA_905478325.1	0.19085607603575
S__GCA_018658605.1	S__GCA_905478325.1	0.172545562628351
S__GCA_018666495.1	S__GCA_905478325.1	0.187326367282845
S__GCA_018672475.1	S__GCA_905478325.1	0.184577776162519
S__GCA_018675825.1	S__GCA_905478325.1	0.131594194938965
S__GCA_018696455.1	S__GCA_905478325.1	0.152352783323957
S__GCA_018699155.1	S__GCA_905478325.1	0.10999835249447
S__GCA_018702595.1	S__GCA_905478325.1	0.152254409469962
S__GCA_902512375.1	S__GCA_905478325.1	0.160605207417269
S__GCA_905182165.1	S__GCA_905478325.1	0.164211181795937
S__GCA_905182235.1	S__GCA_905478325.1	0.1541803659369
S__GCA_905182385.1	S__GCA_905478325.1	0.151509767222625
S__GCA_905182525.1	S__GCA_905478325.1	0.144328831356432
S__GCA_905182715.1	S__GCA_905478325.1	0.125574946591724
S__GCA_905182795.1	S__GCA_905478325.1	0.117199956615516
S__GCA_905182885.1	S__GCA_905478325.1	0.12375309401357
S__3300001683_28	S__GCA_905478585.1	0.128042501902465
S__3300001683_4	S__GCA_905478585.1	0.150169207546505
S__3300020389_17	S__GCA_905478585.1	0.142621992406073
S__3300020389_47	S__GCA_905478585.1	0.160307776808818
S__3300027668_18	S__GCA_905478585.1	0.108071360386527
S__3300027685_31	S__GCA_905478585.1	0.126932178113133
S__3300027771_26	S__GCA_905478585.1	0.150688623924623
S__3300027779_22	S__GCA_905478585.1	0.11943281408917
S__3300027780_12	S__GCA_905478585.1	0.131644576279745
S__3300027801_21	S__GCA_905478585.1	0.165760939695509
S__3300027827_16	S__GCA_905478585.1	0.134539748279512
S__3300027838_66	S__GCA_905478585.1	0.166490275215835
S__3300027838_7	S__GCA_905478585.1	0.203829740474251
S__3300027844_72	S__GCA_905478585.1	0.162879628166291
S__3300027844_79	S__GCA_905478585.1	0.139616619339764
S__3300027847_13	S__GCA_905478585.1	0.212996037297434
S__3300027849_41	S__GCA_905478585.1	0.113849918436017
S__3300027997_10	S__GCA_905478585.1	0.112697673571019
S__GCA_000213395.2	S__GCA_905478585.1	0.176993762653479
S__GCA_002401955.1	S__GCA_905478585.1	0.115502848098748
S__GCA_002862985.1	S__GCA_905478585.1	0.189003510225747
S__GCA_003229345.1	S__GCA_905478585.1	0.123064343363601
S__GCA_003230615.1	S__GCA_905478585.1	0.121054035928144
S__GCA_009937205.1	S__GCA_905478585.1	0.118127997270098
S__GCA_012960505.1	S__GCA_905478585.1	0.129901361718033
S__GCA_012960805.1	S__GCA_905478585.1	0.126630766881164
S__GCA_012960835.1	S__GCA_905478585.1	0.233416649417901
S__GCA_012964335.1	S__GCA_905478585.1	0.129192479093515
S__GCA_014237975.1	S__GCA_905478585.1	0.191792727921494
S__GCA_014238335.1	S__GCA_905478585.1	0.131173835897721
S__GCA_014238785.1	S__GCA_905478585.1	0.200817021558465
S__GCA_014239685.1	S__GCA_905478585.1	0.161272304878335
S__GCA_014384445.1	S__GCA_905478585.1	0.171537983142095
S__GCA_015659595.1	S__GCA_905478585.1	0.11097558085489
S__GCA_016776815.1	S__GCA_905478585.1	0.109158795066813
S__GCA_018645865.1	S__GCA_905478585.1	0.16588720274411
S__GCA_018647945.1	S__GCA_905478585.1	0.194028116970999
S__GCA_018658605.1	S__GCA_905478585.1	0.182544257338238
S__GCA_018666495.1	S__GCA_905478585.1	0.189567502283547
S__GCA_018672475.1	S__GCA_905478585.1	0.215288626608489
S__GCA_018675825.1	S__GCA_905478585.1	0.128769285438164
S__GCA_018696455.1	S__GCA_905478585.1	0.143595171842181
S__GCA_018702595.1	S__GCA_905478585.1	0.157279731375175
S__GCA_902512375.1	S__GCA_905478585.1	0.196096136378964
S__GCA_905181705.1	S__GCA_905478585.1	0.115329461508128
S__GCA_905182165.1	S__GCA_905478585.1	0.18055429901943
S__GCA_905182235.1	S__GCA_905478585.1	0.182399597318439
S__GCA_905182385.1	S__GCA_905478585.1	0.124060195726464
S__GCA_905182475.1	S__GCA_905478585.1	0.114495072276063
S__GCA_905182525.1	S__GCA_905478585.1	0.153684419338133
S__GCA_905182715.1	S__GCA_905478585.1	0.159730627203638
S__GCA_905182795.1	S__GCA_905478585.1	0.127010793710599
S__GCA_905182885.1	S__GCA_905478585.1	0.129990994617799
S__GCA_905478185.1	S__GCA_905478585.1	0.116317416994369
S__GCA_905478325.1	S__GCA_905478585.1	0.123754245364424
S__3300027906_4	S__GCA_905479055.1	0.122946777115718
S__GCA_002729835.1	S__GCA_905479055.1	0.109767038732848
S__GCA_016777095.1	S__GCA_905479055.1	0.112576724904066
S__GCA_017857255.1	S__GCA_905479055.1	0.150066784807891
S__3300000179_4	S__GCA_905479195.1	0.141842058875933
S__3300001683_21	S__GCA_905479195.1	0.137242728468685
S__3300001683_28	S__GCA_905479195.1	0.163671798380751
S__3300001683_31	S__GCA_905479195.1	0.167046906363845
S__3300001683_4	S__GCA_905479195.1	0.187786867007918
S__3300020187_18	S__GCA_905479195.1	0.126985493733418
S__3300020263_16	S__GCA_905479195.1	0.121593565365318
S__3300020303_5	S__GCA_905479195.1	0.138165592607014
S__3300020389_17	S__GCA_905479195.1	0.175769319781564
S__3300020389_47	S__GCA_905479195.1	0.209695026118065
S__3300022920_20	S__GCA_905479195.1	0.184565957377425
S__3300024058_15	S__GCA_905479195.1	0.129916263055005
S__3300024516_18	S__GCA_905479195.1	0.13797141636663
S__3300024516_24	S__GCA_905479195.1	0.120860072815143
S__3300024516_26	S__GCA_905479195.1	0.160659630229908
S__3300025276_12	S__GCA_905479195.1	0.116669137610489
S__3300025623_36	S__GCA_905479195.1	0.111625369217289
S__3300025690_38	S__GCA_905479195.1	0.112968644873654
S__3300025892_34	S__GCA_905479195.1	0.140976748965135
S__3300025894_53	S__GCA_905479195.1	0.146635206733548
S__3300026087_14	S__GCA_905479195.1	0.122334500986824
S__3300026108_2	S__GCA_905479195.1	0.129553705660573
S__3300026108_4	S__GCA_905479195.1	0.131726032042113
S__3300026119_8	S__GCA_905479195.1	0.141792538446745
S__3300026253_8	S__GCA_905479195.1	0.129779056867894
S__3300026264_29	S__GCA_905479195.1	0.145430314606789
S__3300026267_11	S__GCA_905479195.1	0.154480439021688
S__3300027668_18	S__GCA_905479195.1	0.192309799459476
S__3300027685_11	S__GCA_905479195.1	0.128089259583704
S__3300027685_16	S__GCA_905479195.1	0.149529435546912
S__3300027685_31	S__GCA_905479195.1	0.207400512077157
S__3300027685_36	S__GCA_905479195.1	0.194082182545912
S__3300027687_20	S__GCA_905479195.1	0.11908418408707
S__3300027687_7	S__GCA_905479195.1	0.148553702099086
S__3300027700_13	S__GCA_905479195.1	0.136041063026143
S__3300027752_17	S__GCA_905479195.1	0.136247010775844
S__3300027771_26	S__GCA_905479195.1	0.166764247311601
S__3300027779_22	S__GCA_905479195.1	0.146548894101861
S__3300027779_26	S__GCA_905479195.1	0.181445581008595
S__3300027779_27	S__GCA_905479195.1	0.202343860673822
S__3300027780_12	S__GCA_905479195.1	0.189851143489196
S__3300027788_10	S__GCA_905479195.1	0.189292353819147
S__3300027791_27	S__GCA_905479195.1	0.137888125571569
S__3300027801_21	S__GCA_905479195.1	0.183249062892478
S__3300027801_7	S__GCA_905479195.1	0.16631446218974
S__3300027810_12	S__GCA_905479195.1	0.158537945735042
S__3300027827_16	S__GCA_905479195.1	0.149629045813498
S__3300027838_66	S__GCA_905479195.1	0.219846008197683
S__3300027838_7	S__GCA_905479195.1	0.205155876891007
S__3300027839_47	S__GCA_905479195.1	0.109203248713356
S__3300027839_55	S__GCA_905479195.1	0.117445132130227
S__3300027844_42	S__GCA_905479195.1	0.188960008965311
S__3300027844_60	S__GCA_905479195.1	0.138540874996288
S__3300027844_72	S__GCA_905479195.1	0.213683717845956
S__3300027844_79	S__GCA_905479195.1	0.176744756351411
S__3300027847_13	S__GCA_905479195.1	0.215089586696635
S__3300027847_4	S__GCA_905479195.1	0.119291330614849
S__3300027847_80	S__GCA_905479195.1	0.14542849665832
S__3300027849_41	S__GCA_905479195.1	0.209745825062647
S__3300027883_17	S__GCA_905479195.1	0.125409873918881
S__3300027997_10	S__GCA_905479195.1	0.135152676547884
S__GCA_000213395.2	S__GCA_905479195.1	0.188030537899316
S__GCA_000383355.1	S__GCA_905479195.1	0.171359259016197
S__GCA_000402075.1	S__GCA_905479195.1	0.12684490527567
S__GCA_001437625.1	S__GCA_905479195.1	0.122731432936955
S__GCA_001542995.1	S__GCA_905479195.1	0.119515782307736
S__GCA_001643555.1	S__GCA_905479195.1	0.144891737420457
S__GCA_002082295.1	S__GCA_905479195.1	0.151909543721622
S__GCA_002313235.1	S__GCA_905479195.1	0.134592431911442
S__GCA_002313265.1	S__GCA_905479195.1	0.132575718355421
S__GCA_002390675.1	S__GCA_905479195.1	0.14866653348955
S__GCA_002401955.1	S__GCA_905479195.1	0.165448028920068
S__GCA_002499015.1	S__GCA_905479195.1	0.163567713060559
S__GCA_002505495.1	S__GCA_905479195.1	0.144017425372907
S__GCA_002712885.1	S__GCA_905479195.1	0.158350285301009
S__GCA_002862985.1	S__GCA_905479195.1	0.184568761482075
S__GCA_003228495.1	S__GCA_905479195.1	0.115947971389249
S__GCA_003229345.1	S__GCA_905479195.1	0.178436968238321
S__GCA_003230615.1	S__GCA_905479195.1	0.159836906482554
S__GCA_003509045.1	S__GCA_905479195.1	0.142318263717374
S__GCA_004195515.1	S__GCA_905479195.1	0.129314305097775
S__GCA_004356895.1	S__GCA_905479195.1	0.167598911433613
S__GCA_008974855.1	S__GCA_905479195.1	0.119619102088576
S__GCA_009936995.1	S__GCA_905479195.1	0.1431056870221
S__GCA_009937205.1	S__GCA_905479195.1	0.147442294539179
S__GCA_012959275.1	S__GCA_905479195.1	0.182000295262157
S__GCA_012959435.1	S__GCA_905479195.1	0.156932659766899
S__GCA_012959845.1	S__GCA_905479195.1	0.178512996182958
S__GCA_012960505.1	S__GCA_905479195.1	0.133194399562924
S__GCA_012960805.1	S__GCA_905479195.1	0.142688245446857
S__GCA_012960835.1	S__GCA_905479195.1	0.21448747039248
S__GCA_012964335.1	S__GCA_905479195.1	0.153979170931297
S__GCA_012964845.1	S__GCA_905479195.1	0.132160484681937
S__GCA_012965955.1	S__GCA_905479195.1	0.125452884308028
S__GCA_012966015.1	S__GCA_905479195.1	0.167789553013628
S__GCA_012974435.1	S__GCA_905479195.1	0.136645293528854
S__GCA_013138675.1	S__GCA_905479195.1	0.116118602522654
S__GCA_013203245.1	S__GCA_905479195.1	0.113441513280979
S__GCA_013214205.1	S__GCA_905479195.1	0.152400657837234
S__GCA_013215285.1	S__GCA_905479195.1	0.13377427441632
S__GCA_013215515.1	S__GCA_905479195.1	0.116482941449267
S__GCA_013911135.1	S__GCA_905479195.1	0.115821468180742
S__GCA_014237975.1	S__GCA_905479195.1	0.200671369165476
S__GCA_014238125.1	S__GCA_905479195.1	0.123173197843029
S__GCA_014238335.1	S__GCA_905479195.1	0.167672876229992
S__GCA_014238785.1	S__GCA_905479195.1	0.206258398685362
S__GCA_014239685.1	S__GCA_905479195.1	0.187370418971465
S__GCA_014240055.1	S__GCA_905479195.1	0.121666845448549
S__GCA_014382645.1	S__GCA_905479195.1	0.139325461052473
S__GCA_014384445.1	S__GCA_905479195.1	0.220644753864648
S__GCA_014384505.1	S__GCA_905479195.1	0.128645335048249
S__GCA_015659595.1	S__GCA_905479195.1	0.163808438589275
S__GCA_016776815.1	S__GCA_905479195.1	0.12662282461278
S__GCA_018645865.1	S__GCA_905479195.1	0.21290969798903
S__GCA_018647945.1	S__GCA_905479195.1	0.195665093006661
S__GCA_018658605.1	S__GCA_905479195.1	0.191910289319085
S__GCA_018661165.1	S__GCA_905479195.1	0.192394881559414
S__GCA_018666495.1	S__GCA_905479195.1	0.205467539376587
S__GCA_018672475.1	S__GCA_905479195.1	0.205619336492624
S__GCA_018675825.1	S__GCA_905479195.1	0.190708759817938
S__GCA_018696455.1	S__GCA_905479195.1	0.17460722524578
S__GCA_018699155.1	S__GCA_905479195.1	0.153469714110535
S__GCA_018701395.1	S__GCA_905479195.1	0.135709181924744
S__GCA_018702595.1	S__GCA_905479195.1	0.183295397804783
S__GCA_902512375.1	S__GCA_905479195.1	0.18212915964288
S__GCA_902514095.1	S__GCA_905479195.1	0.109925895302173
S__GCA_902608305.1	S__GCA_905479195.1	0.112385856393773
S__GCA_905181595.1	S__GCA_905479195.1	0.136691984314192
S__GCA_905181615.1	S__GCA_905479195.1	0.110442072112383
S__GCA_905181625.1	S__GCA_905479195.1	0.141110052233214
S__GCA_905181635.1	S__GCA_905479195.1	0.18519648721933
S__GCA_905181705.1	S__GCA_905479195.1	0.131098114487747
S__GCA_905181765.1	S__GCA_905479195.1	0.125790824714846
S__GCA_905182125.1	S__GCA_905479195.1	0.142824813560034
S__GCA_905182165.1	S__GCA_905479195.1	0.210966413684442
S__GCA_905182235.1	S__GCA_905479195.1	0.195718687766262
S__GCA_905182305.1	S__GCA_905479195.1	0.125118440774669
S__GCA_905182385.1	S__GCA_905479195.1	0.222095742684103
S__GCA_905182415.1	S__GCA_905479195.1	0.162004862026037
S__GCA_905182435.1	S__GCA_905479195.1	0.116756344770013
S__GCA_905182475.1	S__GCA_905479195.1	0.13887148621802
S__GCA_905182525.1	S__GCA_905479195.1	0.183021022353856
S__GCA_905182565.1	S__GCA_905479195.1	0.202250918256652
S__GCA_905182715.1	S__GCA_905479195.1	0.180581378545778
S__GCA_905182735.1	S__GCA_905479195.1	0.121342612430564
S__GCA_905182795.1	S__GCA_905479195.1	0.196762117824752
S__GCA_905182815.1	S__GCA_905479195.1	0.137779149491913
S__GCA_905182835.1	S__GCA_905479195.1	0.18063798766668
S__GCA_905182865.1	S__GCA_905479195.1	0.146133820570257
S__GCA_905182885.1	S__GCA_905479195.1	0.189252094526536
S__GCA_905182935.1	S__GCA_905479195.1	0.154195235270618
S__GCA_905478185.1	S__GCA_905479195.1	0.118108914462147
S__GCA_905478325.1	S__GCA_905479195.1	0.195377951352566
S__GCA_905478585.1	S__GCA_905479195.1	0.171368352545366
S__3300001683_28	S__GCA_905480075.1	0.113510285196049
S__3300001683_31	S__GCA_905480075.1	0.115572200522008
S__3300001683_4	S__GCA_905480075.1	0.137269154872428
S__3300020389_17	S__GCA_905480075.1	0.130571615506648
S__3300020389_47	S__GCA_905480075.1	0.177423436743477
S__3300025690_38	S__GCA_905480075.1	0.132533475157266
S__3300025892_34	S__GCA_905480075.1	0.123801806635893
S__3300026267_11	S__GCA_905480075.1	0.128722330675692
S__3300027668_18	S__GCA_905480075.1	0.108774063381072
S__3300027685_31	S__GCA_905480075.1	0.148332165994975
S__3300027685_36	S__GCA_905480075.1	0.137883534325709
S__3300027771_26	S__GCA_905480075.1	0.13827467998471
S__3300027780_12	S__GCA_905480075.1	0.121356567084444
S__3300027788_10	S__GCA_905480075.1	0.111935493448291
S__3300027801_21	S__GCA_905480075.1	0.144240664297335
S__3300027827_16	S__GCA_905480075.1	0.12010956436989
S__3300027838_66	S__GCA_905480075.1	0.167393291346447
S__3300027838_7	S__GCA_905480075.1	0.199253999239708
S__3300027844_72	S__GCA_905480075.1	0.17416585317695
S__3300027844_79	S__GCA_905480075.1	0.127763271119141
S__3300027847_13	S__GCA_905480075.1	0.206520949728465
S__3300027849_41	S__GCA_905480075.1	0.121534082851655
S__3300027997_10	S__GCA_905480075.1	0.111994075554641
S__GCA_000213395.2	S__GCA_905480075.1	0.175273811635556
S__GCA_000383355.1	S__GCA_905480075.1	0.118737104254294
S__GCA_002168195.1	S__GCA_905480075.1	0.113831363979127
S__GCA_002401955.1	S__GCA_905480075.1	0.127138013055159
S__GCA_002712885.1	S__GCA_905480075.1	0.116046434115126
S__GCA_002862985.1	S__GCA_905480075.1	0.165971821276434
S__GCA_003229345.1	S__GCA_905480075.1	0.125858848254047
S__GCA_003230615.1	S__GCA_905480075.1	0.125623366640622
S__GCA_003509045.1	S__GCA_905480075.1	0.112008233066602
S__GCA_004356895.1	S__GCA_905480075.1	0.10892154924241
S__GCA_009937205.1	S__GCA_905480075.1	0.1267362042342
S__GCA_012959275.1	S__GCA_905480075.1	0.146096976828191
S__GCA_012959845.1	S__GCA_905480075.1	0.118781135176793
S__GCA_012960505.1	S__GCA_905480075.1	0.121637394108076
S__GCA_012960805.1	S__GCA_905480075.1	0.108114994990058
S__GCA_012960835.1	S__GCA_905480075.1	0.222346582903843
S__GCA_012964335.1	S__GCA_905480075.1	0.108710824887025
S__GCA_012966015.1	S__GCA_905480075.1	0.112261910311813
S__GCA_013214205.1	S__GCA_905480075.1	0.135204262556199
S__GCA_014237975.1	S__GCA_905480075.1	0.207769622279805
S__GCA_014238125.1	S__GCA_905480075.1	0.114241642554705
S__GCA_014238335.1	S__GCA_905480075.1	0.142205217862172
S__GCA_014238785.1	S__GCA_905480075.1	0.194722220423995
S__GCA_014239685.1	S__GCA_905480075.1	0.162874142331506
S__GCA_014240055.1	S__GCA_905480075.1	0.135055502129544
S__GCA_014384445.1	S__GCA_905480075.1	0.175135676802316
S__GCA_015659595.1	S__GCA_905480075.1	0.112063860164396
S__GCA_016776815.1	S__GCA_905480075.1	0.130633547492198
S__GCA_018645865.1	S__GCA_905480075.1	0.170801920495116
S__GCA_018647945.1	S__GCA_905480075.1	0.21035656700528
S__GCA_018658605.1	S__GCA_905480075.1	0.189450805748502
S__GCA_018661165.1	S__GCA_905480075.1	0.120357184408441
S__GCA_018666495.1	S__GCA_905480075.1	0.195586167869218
S__GCA_018672475.1	S__GCA_905480075.1	0.19600203244596
S__GCA_018675825.1	S__GCA_905480075.1	0.154272359454909
S__GCA_018696455.1	S__GCA_905480075.1	0.174603952915265
S__GCA_018699155.1	S__GCA_905480075.1	0.143418146396891
S__GCA_018701395.1	S__GCA_905480075.1	0.112587351182404
S__GCA_018702595.1	S__GCA_905480075.1	0.165137301472919
S__GCA_902512375.1	S__GCA_905480075.1	0.170792544347735
S__GCA_905181635.1	S__GCA_905480075.1	0.108233980817251
S__GCA_905181705.1	S__GCA_905480075.1	0.125535475943268
S__GCA_905182165.1	S__GCA_905480075.1	0.167872948056571
S__GCA_905182235.1	S__GCA_905480075.1	0.16106872485158
S__GCA_905182385.1	S__GCA_905480075.1	0.14310879671912
S__GCA_905182525.1	S__GCA_905480075.1	0.157670686493828
S__GCA_905182715.1	S__GCA_905480075.1	0.133460742238762
S__GCA_905182795.1	S__GCA_905480075.1	0.11774828174783
S__GCA_905182885.1	S__GCA_905480075.1	0.12354761316223
S__GCA_905478185.1	S__GCA_905480075.1	0.109095118779675
S__GCA_905478325.1	S__GCA_905480075.1	0.155033967336887
S__GCA_905478585.1	S__GCA_905480075.1	0.144724275245923
S__GCA_905479195.1	S__GCA_905480075.1	0.18673347547057
S__3300001683_4	S__GCA_905480095.1	0.112038419284398
S__3300020389_17	S__GCA_905480095.1	0.122386393370435
S__3300020389_47	S__GCA_905480095.1	0.131721532195668
S__3300027801_21	S__GCA_905480095.1	0.130420348599378
S__3300027827_16	S__GCA_905480095.1	0.115595054044582
S__3300027838_66	S__GCA_905480095.1	0.121351703019795
S__3300027838_7	S__GCA_905480095.1	0.144179336421262
S__3300027844_72	S__GCA_905480095.1	0.122362004053772
S__3300027847_13	S__GCA_905480095.1	0.14558927660602
S__GCA_000213395.2	S__GCA_905480095.1	0.139656909068262
S__GCA_002862985.1	S__GCA_905480095.1	0.145929215387248
S__GCA_012960835.1	S__GCA_905480095.1	0.174095707777607
S__GCA_014237975.1	S__GCA_905480095.1	0.152804518458761
S__GCA_014238785.1	S__GCA_905480095.1	0.138541728080181
S__GCA_014239685.1	S__GCA_905480095.1	0.11069519893626
S__GCA_014384445.1	S__GCA_905480095.1	0.120740475947332
S__GCA_018645865.1	S__GCA_905480095.1	0.124553054099869
S__GCA_018647945.1	S__GCA_905480095.1	0.15042359866797
S__GCA_018658605.1	S__GCA_905480095.1	0.143410768644535
S__GCA_018666495.1	S__GCA_905480095.1	0.143725386826985
S__GCA_018672475.1	S__GCA_905480095.1	0.157102997563524
S__GCA_018675825.1	S__GCA_905480095.1	0.112325647688595
S__GCA_902512375.1	S__GCA_905480095.1	0.134593889798405
S__GCA_905182165.1	S__GCA_905480095.1	0.127837209813891
S__GCA_905182235.1	S__GCA_905480095.1	0.129927691846786
S__GCA_905479195.1	S__GCA_905480095.1	0.127869748852876
S__GCA_905480075.1	S__GCA_905480095.1	0.110692590170173
S__3300020317_19	S__GCA_905480315.1	0.121972873771897
S__3300001683_28	S__GCA_905612275.1	0.134295705607269
S__3300001683_4	S__GCA_905612275.1	0.146085463811393
S__3300020389_17	S__GCA_905612275.1	0.142252412662906
S__3300020389_47	S__GCA_905612275.1	0.152702248062463
S__3300027668_18	S__GCA_905612275.1	0.113651367595894
S__3300027685_31	S__GCA_905612275.1	0.121662311208011
S__3300027779_22	S__GCA_905612275.1	0.133817336714177
S__3300027780_12	S__GCA_905612275.1	0.134083310798522
S__3300027801_21	S__GCA_905612275.1	0.173389792732096
S__3300027827_16	S__GCA_905612275.1	0.13151709915274
S__3300027838_66	S__GCA_905612275.1	0.162724421222684
S__3300027838_7	S__GCA_905612275.1	0.185752974772482
S__3300027844_72	S__GCA_905612275.1	0.149905460827563
S__3300027844_79	S__GCA_905612275.1	0.127195606921713
S__3300027847_13	S__GCA_905612275.1	0.192192510035047
S__3300027849_41	S__GCA_905612275.1	0.11282236204426
S__GCA_000213395.2	S__GCA_905612275.1	0.170119316750069
S__GCA_002862985.1	S__GCA_905612275.1	0.175196269779433
S__GCA_003229345.1	S__GCA_905612275.1	0.11243069901775
S__GCA_012960805.1	S__GCA_905612275.1	0.132652952826823
S__GCA_012960835.1	S__GCA_905612275.1	0.219579975786671
S__GCA_012964335.1	S__GCA_905612275.1	0.132935469225904
S__GCA_014237975.1	S__GCA_905612275.1	0.166947606026278
S__GCA_014238785.1	S__GCA_905612275.1	0.17544088681082
S__GCA_014239685.1	S__GCA_905612275.1	0.132076345684404
S__GCA_014384445.1	S__GCA_905612275.1	0.161971220369127
S__GCA_018645865.1	S__GCA_905612275.1	0.154913667989085
S__GCA_018647945.1	S__GCA_905612275.1	0.167937250894617
S__GCA_018658605.1	S__GCA_905612275.1	0.161822345289024
S__GCA_018666495.1	S__GCA_905612275.1	0.174529840751984
S__GCA_018672475.1	S__GCA_905612275.1	0.219367543326638
S__GCA_018675825.1	S__GCA_905612275.1	0.116814134375384
S__GCA_018696455.1	S__GCA_905612275.1	0.107989045411696
S__GCA_018702595.1	S__GCA_905612275.1	0.124147443447238
S__GCA_902512375.1	S__GCA_905612275.1	0.187836137764328
S__GCA_905182165.1	S__GCA_905612275.1	0.181215986605465
S__GCA_905182235.1	S__GCA_905612275.1	0.186436381033484
S__GCA_905182385.1	S__GCA_905612275.1	0.12601058674766
S__GCA_905182525.1	S__GCA_905612275.1	0.119852985699288
S__GCA_905182715.1	S__GCA_905612275.1	0.145808453919784
S__GCA_905182795.1	S__GCA_905612275.1	0.136464930944407
S__GCA_905182885.1	S__GCA_905612275.1	0.139864382936945
