state	sample	module	core	age_kyr	state_label	index	value	state_label_source
1	LV7008886695	leiden2	GeoB25202_R1	95.3875	state_03	OAP	565.189992451148	IG-D
1	LV7008886695	leiden6	GeoB25202_R1	95.3875	state_03	OAP	820	IG-D
1	LV7008886695	leiden5	GeoB25202_R1	95.3875	state_03	OAP	218.994310182291	IG-D
1	LV7008886706	leiden3	GeoB25202_R1	79.0255	state_03	OAP	438.973630436559	IG-D
1	LV7008886706	leiden4	GeoB25202_R1	79.0255	state_03	OAP	331.475737723518	IG-D
1	LV7008886706	leiden2	GeoB25202_R1	79.0255	state_03	OAP	577.513196392675	IG-D
1	LV7008886706	leiden1	GeoB25202_R1	79.0255	state_03	OAP	547.642738253946	IG-D
1	LV7008886706	grey	GeoB25202_R1	79.0255	state_03	OAP	554.05769936687	IG-D
1	LV7008886706	leiden5	GeoB25202_R1	79.0255	state_03	OAP	345.101082915642	IG-D
1	LV7008886707	leiden1	GeoB25202_R2	95.3875	state_03	OAP	452.959558794488	IG-D
1	LV7008886707	leiden3	GeoB25202_R2	95.3875	state_03	OAP	291.97995423672	IG-D
1	LV7008886707	leiden4	GeoB25202_R2	95.3875	state_03	OAP	299.10904289895	IG-D
1	LV7008886707	grey	GeoB25202_R2	95.3875	state_03	OAP	544.030490777793	IG-D
1	LV7008886707	leiden5	GeoB25202_R2	95.3875	state_03	OAP	229.324002302029	IG-D
1	LV7008886707	leiden2	GeoB25202_R2	95.3875	state_03	OAP	562.964048205361	IG-D
1	LV7008886707	leiden6	GeoB25202_R2	95.3875	state_03	OAP	594.696714579056	IG-D
1	LV7008886708	leiden3	GeoB25202_R1	109.6305	state_03	OAP	309.66161258004	IG-D
1	LV7008886708	leiden4	GeoB25202_R1	109.6305	state_03	OAP	315.547487381359	IG-D
1	LV7008886708	grey	GeoB25202_R1	109.6305	state_03	OAP	545.002852822706	IG-D
1	LV7008886708	leiden5	GeoB25202_R1	109.6305	state_03	OAP	186.587383821135	IG-D
1	LV7008886708	leiden2	GeoB25202_R1	109.6305	state_03	OAP	502.793542663923	IG-D
1	LV7008886708	leiden6	GeoB25202_R1	109.6305	state_03	OAP	273.49058008479	IG-D
1	LV7008886708	leiden1	GeoB25202_R1	109.6305	state_03	OAP	519.701812090622	IG-D
1	LV7008886714	leiden1	GeoB25202_R1	0.692	state_03	OAP	454.530178061301	IG-D
1	LV7008886714	leiden3	GeoB25202_R1	0.692	state_03	OAP	683.48135921305	IG-D
1	LV7008886714	leiden4	GeoB25202_R1	0.692	state_03	OAP	336.642644242325	IG-D
1	LV7008886714	leiden2	GeoB25202_R1	0.692	state_03	OAP	487.170067287162	IG-D
1	LV7008886714	leiden5	GeoB25202_R1	0.692	state_03	OAP	379.917201646547	IG-D
1	LV7008886714	leiden6	GeoB25202_R1	0.692	state_03	OAP	152.348924995897	IG-D
1	LV7008886718	leiden3	GeoB25202_R2	79.0255	state_03	OAP	481.138610408438	IG-D
1	LV7008886718	leiden4	GeoB25202_R2	79.0255	state_03	OAP	330.017714768631	IG-D
1	LV7008886718	leiden1	GeoB25202_R2	79.0255	state_03	OAP	560.520579575068	IG-D
1	LV7008886718	grey	GeoB25202_R2	79.0255	state_03	OAP	530.674872712452	IG-D
1	LV7008886718	leiden6	GeoB25202_R2	79.0255	state_03	OAP	820	IG-D
1	LV7008886718	leiden2	GeoB25202_R2	79.0255	state_03	OAP	608.047666330865	IG-D
1	LV7008886718	leiden5	GeoB25202_R2	79.0255	state_03	OAP	292.250859743613	IG-D
1	LV7008886719	leiden3	GeoB25202_R1	87.2825	state_03	OAP	472.466826025839	IG-D
1	LV7008886719	leiden4	GeoB25202_R1	87.2825	state_03	OAP	288.521518568793	IG-D
1	LV7008886719	grey	GeoB25202_R1	87.2825	state_03	OAP	560.871072902407	IG-D
1	LV7008886719	leiden2	GeoB25202_R1	87.2825	state_03	OAP	597.469163380513	IG-D
1	LV7008886719	leiden1	GeoB25202_R1	87.2825	state_03	OAP	618.139719202899	IG-D
1	LV7008886719	leiden5	GeoB25202_R1	87.2825	state_03	OAP	276.174238364488	IG-D
1	LV7008886719	leiden6	GeoB25202_R1	87.2825	state_03	OAP	820	IG-D
1	LV7008886720	leiden3	GeoB25202_R2	109.6305	state_03	OAP	372.09980360228	IG-D
1	LV7008886720	leiden4	GeoB25202_R2	109.6305	state_03	OAP	303.774297648703	IG-D
1	LV7008886720	leiden1	GeoB25202_R2	109.6305	state_03	OAP	531.84718304993	IG-D
1	LV7008886720	grey	GeoB25202_R2	109.6305	state_03	OAP	546.10840382406	IG-D
1	LV7008886720	leiden5	GeoB25202_R2	109.6305	state_03	OAP	-150.30115268571	IG-D
1	LV7008886720	leiden2	GeoB25202_R2	109.6305	state_03	OAP	512.820547789194	IG-D
1	LV7008886720	leiden6	GeoB25202_R2	109.6305	state_03	OAP	312.088564613952	IG-D
1	LV7008886726	leiden3	GeoB25202_R2	0.692	state_03	OAP	650.053513725136	IG-D
1	LV7008886726	leiden4	GeoB25202_R2	0.692	state_03	OAP	345.81999546863	IG-D
