state	sample	core	age_kyr	state_label	index	value	state_label_source
3	LV3003046965	ST8	21.8323333333333	state_01	DCI	-1.35257888955771	IG-A
3	LV3003046966	ST8	17.373	state_01	DCI	-1.66550266953036	IG-A
3	LV3003046978	ST8	21.296	state_01	DCI	-1.60595082394208	IG-A
3	LV3003046979	ST8	16.461	state_01	DCI	-1.41908135948705	IG-A
3	LV3003046993	ST8	20.719	state_01	DCI	-2.19604960589746	IG-A
3	LV3003046994	ST8	15.549	state_01	DCI	-2.27445926396009	IG-A
3	LV3003047009	ST8	20.142	state_01	DCI	-2.27905299136376	IG-A
3	LV3003047026	ST8	19.565	state_01	DCI	-2.38633240753582	IG-A
3	LV3003047041	ST8	19.097	state_01	DCI	-1.62648785047	IG-A
3	LV3003047099	ST8	25.058	state_01	DCI	-1.74771840441028	IG-A
3	LV3003047118	ST8	24.528	state_01	DCI	-2.12428591242996	IG-A
3	LV3003047132	ST8	23.987	state_01	DCI	-1.41348465466211	IG-A
3	LV3003047145	ST8	23.446	state_01	DCI	-1.68032221629882	IG-A
3	LV3003061477	ST13	16.726	state_01	DCI	-1.48320974283081	IG-A
3	LV3003061492	ST13	14.437	state_01	DCI	-1.47282342783772	IG-A
3	LV3003061506	ST13	11.95	state_01	DCI	-3.12378770189361	IG-A
3	LV3003061518	ST13	9.804	state_01	DCI	-1.84221279140721	IG-A
3	LV3003061533	ST13	7.912	state_01	DCI	-2.65425442795602	IG-A
3	LV3003061546	ST13	7.197	state_01	DCI	-2.56922587595627	IG-A
3	LV3003061572	ST13	19.099	state_01	DCI	-0.838303279451375	IG-A
3	LV7001898064	ST13	6.808	state_01	DCI	-2.30164011066961	IG-A
3	LV7001898076	ST13	6.429	state_01	DCI	-1.45838066318438	IG-A
3	LV7008886690	GeoB25202_R1	2.324	state_01	DCI	-3.09756932646232	IG-A
3	LV7008886702	GeoB25202_R2	2.324	state_01	DCI	-1.95451952174898	IG-A
3	LV7008886727	GeoB25202_R1	16.4375	state_01	DCI	-1.65093641406563	IG-A
3	LV7008886739	GeoB25202_R2	16.4375	state_01	DCI	-1.52972835487068	IG-A
3	LV7008886751	GeoB25202_R1	7.1335	state_01	DCI	-3.01849869815567	IG-A
3	LV7008886763	GeoB25202_R2	7.1335	state_01	DCI	-2.52300058580588	IG-A
3	LV3003046936	ST8	22.905	state_01	MII	-2.5389331568371	IG-A
3	LV3003046937	ST8	18.598	state_01	MII	-2.85954812238232	IG-A
3	LV3003046949	ST8	22.3686666666667	state_01	MII	-2.47151722441396	IG-A
3	LV3003046950	ST8	18.099	state_01	MII	-2.78826298134855	IG-A
3	LV3003046965	ST8	21.8323333333333	state_01	MII	-2.50150352408169	IG-A
3	LV3003046966	ST8	17.373	state_01	MII	-2.49943899626228	IG-A
3	LV3003046978	ST8	21.296	state_01	MII	-2.32448923380546	IG-A
3	LV3003046979	ST8	16.461	state_01	MII	-2.30427355499991	IG-A
3	LV3003046993	ST8	20.719	state_01	MII	-2.47120255864518	IG-A
3	LV3003046994	ST8	15.549	state_01	MII	-2.30226567672456	IG-A
3	LV3003047009	ST8	20.142	state_01	MII	-2.29055823720069	IG-A
3	LV3003047026	ST8	19.565	state_01	MII	-2.35929217107837	IG-A
3	LV3003047041	ST8	19.097	state_01	MII	-2.6617911816772	IG-A
3	LV3003047099	ST8	25.058	state_01	MII	-2.60407703881962	IG-A
3	LV3003047118	ST8	24.528	state_01	MII	-2.71613672460182	IG-A
3	LV3003047132	ST8	23.987	state_01	MII	-2.57545714103351	IG-A
3	LV3003047145	ST8	23.446	state_01	MII	-2.45209093124706	IG-A
3	LV3003061477	ST13	16.726	state_01	MII	-2.6337662143677	IG-A
3	LV3003061492	ST13	14.437	state_01	MII	-2.86831145837266	IG-A
3	LV3003061506	ST13	11.95	state_01	MII	-2.13478798971144	IG-A
3	LV3003061518	ST13	9.804	state_01	MII	-2.88685071832292	IG-A
3	LV3003061533	ST13	7.912	state_01	MII	-1.44850306223633	IG-A
3	LV3003061546	ST13	7.197	state_01	MII	-1.3999913297373	IG-A
3	LV3003061572	ST13	19.099	state_01	MII	-2.5718641427921	IG-A
3	LV7001898064	ST13	6.808	state_01	MII	-2.09400505466333	IG-A
3	LV7001898076	ST13	6.429	state_01	MII	-2.15162713287137	IG-A
3	LV7008886690	GeoB25202_R1	2.324	state_01	MII	-0.833874812886706	IG-A
3	LV7008886702	GeoB25202_R2	2.324	state_01	MII	-1.87577659472766	IG-A
3	LV7008886727	GeoB25202_R1	16.4375	state_01	MII	-2.62713094418909	IG-A
3	LV7008886739	GeoB25202_R2	16.4375	state_01	MII	-2.67740702381411	IG-A
3	LV7008886751	GeoB25202_R1	7.1335	state_01	MII	-1.68035455110348	IG-A
3	LV7008886763	GeoB25202_R2	7.1335	state_01	MII	-0.977018042798636	IG-A
3	LV3003046936	ST8	22.905	state_01	SRPI	-0.854547723495929	IG-A
3	LV3003046937	ST8	18.598	state_01	SRPI	-0.797079147965833	IG-A
3	LV3003046949	ST8	22.3686666666667	state_01	SRPI	-0.740147478535715	IG-A
3	LV3003046950	ST8	18.099	state_01	SRPI	-1.01062515705551	IG-A
3	LV3003046965	ST8	21.8323333333333	state_01	SRPI	-0.870863612214332	IG-A
3	LV3003046966	ST8	17.373	state_01	SRPI	-0.948268115511757	IG-A
3	LV3003046978	ST8	21.296	state_01	SRPI	-0.624404840406384	IG-A
3	LV3003046979	ST8	16.461	state_01	SRPI	-0.800890027000851	IG-A
3	LV3003046993	ST8	20.719	state_01	SRPI	-0.616662961682804	IG-A
3	LV3003046994	ST8	15.549	state_01	SRPI	-0.43725678377392	IG-A
3	LV3003047009	ST8	20.142	state_01	SRPI	-0.294931655855642	IG-A
3	LV3003047026	ST8	19.565	state_01	SRPI	-0.464141109008329	IG-A
3	LV3003047041	ST8	19.097	state_01	SRPI	-0.764041158051843	IG-A
3	LV3003047099	ST8	25.058	state_01	SRPI	-0.729309932119383	IG-A
3	LV3003047118	ST8	24.528	state_01	SRPI	-0.72129674148623	IG-A
3	LV3003047132	ST8	23.987	state_01	SRPI	-0.910236601400379	IG-A
3	LV3003047145	ST8	23.446	state_01	SRPI	-0.532558201454464	IG-A
3	LV3003061477	ST13	16.726	state_01	SRPI	-0.89089546265773	IG-A
3	LV3003061492	ST13	14.437	state_01	SRPI	-0.905084546203968	IG-A
3	LV3003061506	ST13	11.95	state_01	SRPI	-0.823254816211393	IG-A
3	LV3003061518	ST13	9.804	state_01	SRPI	-1.09430986679887	IG-A
3	LV3003061533	ST13	7.912	state_01	SRPI	-0.619454672224085	IG-A
3	LV3003061546	ST13	7.197	state_01	SRPI	-0.542745828892502	IG-A
3	LV3003061572	ST13	19.099	state_01	SRPI	-0.941828467215292	IG-A
3	LV7001898064	ST13	6.808	state_01	SRPI	-0.752991059058528	IG-A
3	LV7001898076	ST13	6.429	state_01	SRPI	-0.809503388797667	IG-A
3	LV7008886690	GeoB25202_R1	2.324	state_01	SRPI	-0.246643119129245	IG-A
3	LV7008886702	GeoB25202_R2	2.324	state_01	SRPI	-0.577239691614116	IG-A
3	LV7008886727	GeoB25202_R1	16.4375	state_01	SRPI	-0.98234364004233	IG-A
3	LV7008886739	GeoB25202_R2	16.4375	state_01	SRPI	-1.02103762994544	IG-A
3	LV7008886751	GeoB25202_R1	7.1335	state_01	SRPI	-0.349185238509975	IG-A
3	LV7008886763	GeoB25202_R2	7.1335	state_01	SRPI	-0.589819676449209	IG-A
4	LV3003047067	ST8	42.86602	state_02	OAP	469.553674257843	IG-B
4	LV3003047068	ST8	37.78969	state_02	OAP	426.804534921821	IG-B
4	LV3003047069	ST8	33.7436870748299	state_02	OAP	504.888446700997	IG-B
4	LV3003047081	ST8	52.20718	state_02	OAP	457.524278939976	IG-B
4	LV3003047082	ST8	41.9168333333333	state_02	OAP	433.02050035531	IG-B
4	LV3003047083	ST8	37.30319	state_02	OAP	452.66964392164	IG-B
4	LV3003047094	ST8	50.6848	state_02	OAP	345.81845129469	IG-B
4	LV3003047095	ST8	40.9751666666667	state_02	OAP	328.45084413654	IG-B
4	LV3003047110	ST8	49.1548	state_02	OAP	422.92485937827	IG-B
4	LV3003047112	ST8	40.0335	state_02	OAP	502.756485894367	IG-B
4	LV3003047126	ST8	64.210824	state_02	OAP	454.349407136929	IG-B
4	LV3003047139	ST8	58.6141266666667	state_02	OAP	467.707727279735	IG-B
4	LV3003047142	ST8	35.5823	state_02	OAP	518.367428669781	IG-B
4	LV3003047146	ST8	63.2667	state_02	OAP	501.734776432917	IG-B
4	LV3003047147	ST8	62.3217	state_02	OAP	444.210825772122	IG-B
4	LV3003047148	ST8	61.3767	state_02	OAP	380.566701304332	IG-B
4	LV3003047149	ST8	60.4317	state_02	OAP	406.571721317252	IG-B
4	LV3003047150	ST8	59.5217933333333	state_02	OAP	443.231358306225	IG-B
4	LV3003047152	ST8	45.00002	state_02	OAP	474.970675088406	IG-B
4	LV3003047153	ST8	38.71393	state_02	OAP	412.661218676076	IG-B
4	LV3003047154	ST8	35.13012	state_02	OAP	482.538903641451	IG-B
4	LV3003047158	ST8	57.70646	state_02	OAP	475.075506402758	IG-B
4	LV3003047159	ST8	56.7987933333333	state_02	OAP	525.71974348595	IG-B
4	LV3003047164	ST8	43.93302	state_02	OAP	478.11077102578	IG-B
4	LV3003047166	ST8	38.27343	state_02	OAP	424.056219175443	IG-B
4	LV3003047167	ST8	34.67812	state_02	OAP	493.54584866359	IG-B
4	LV3003061475	ST13	53.844	state_02	OAP	429.977396366003	IG-B
4	LV3003061486	ST13	52.105	state_02	OAP	426.562974654481	IG-B
4	LV3003061504	ST13	50.268	state_02	OAP	395.833145947036	IG-B
4	LV3003061513	ST13	138.493	state_02	OAP	464.228352127494	IG-B
4	LV3003061516	ST13	48.537	state_02	OAP	366.771060402477	IG-B
4	LV3003061530	ST13	47.046	state_02	OAP	258.445820289202	IG-B
4	LV3003061539	ST13	130.0556	state_02	OAP	400.366536508939	IG-B
4	LV3003061544	ST13	45.122	state_02	OAP	512.016461620744	IG-B
4	LV3003061570	ST13	55.466	state_02	OAP	440.294857989319	IG-B
4	LV7008886221	GeoB25202_R1	50.3555	state_02	OAP	306.90122456496	IG-B
4	LV7008886222	GeoB25202_R1	136.2775	state_02	OAP	376.172408720504	IG-B
4	LV7008886226	GeoB25202_R2	36.607	state_02	OAP	310.983577047026	IG-B
4	LV7008886692	GeoB25202_R1	53.875	state_02	OAP	288.295684598179	IG-B
4	LV7008886704	GeoB25202_R2	53.875	state_02	OAP	295.13543268343	IG-B
4	LV7008886705	GeoB25202_R1	59.738	state_02	OAP	415.087923306121	IG-B
4	LV7008886709	GeoB25202_R1	147.206	state_02	OAP	457.508771661532	IG-B
4	LV7008886717	GeoB25202_R2	59.738	state_02	OAP	439.200351806878	IG-B
4	LV7008886721	GeoB25202_R2	147.206	state_02	OAP	457.860789364411	IG-B
4	LV7008886740	GeoB25202_R1	43.105	state_02	OAP	403.589610672155	IG-B
4	LV7008886745	GeoB25202_R2	136.2775	state_02	OAP	376.899171756065	IG-B
4	LV7008886753	GeoB25202_R2	58.997	state_02	OAP	466.927520483875	IG-B
4	LV7008886765	GeoB25202_R1	58.181	state_02	OAP	402.459881668536	IG-B
4	LV3003047067	ST8	42.86602	state_02	MGI	-13.8155105579643	IG-B
4	LV3003047068	ST8	37.78969	state_02	MGI	-13.8155105579643	IG-B
4	LV3003047069	ST8	33.7436870748299	state_02	MGI	-13.8155105579643	IG-B
4	LV3003047081	ST8	52.20718	state_02	MGI	-13.8155105579643	IG-B
4	LV3003047082	ST8	41.9168333333333	state_02	MGI	-13.8155105579643	IG-B
4	LV3003047083	ST8	37.30319	state_02	MGI	-13.8155105579643	IG-B
4	LV3003047094	ST8	50.6848	state_02	MGI	-13.8155105579643	IG-B
4	LV3003047095	ST8	40.9751666666667	state_02	MGI	-13.8155105579643	IG-B
4	LV3003047110	ST8	49.1548	state_02	MGI	-13.8155105579643	IG-B
4	LV3003047112	ST8	40.0335	state_02	MGI	-13.8155105579643	IG-B
4	LV3003047126	ST8	64.210824	state_02	MGI	-13.8155105579643	IG-B
4	LV3003047139	ST8	58.6141266666667	state_02	MGI	-13.8155105579643	IG-B
4	LV3003047142	ST8	35.5823	state_02	MGI	-13.8155105579643	IG-B
4	LV3003047146	ST8	63.2667	state_02	MGI	-13.8155105579643	IG-B
4	LV3003047147	ST8	62.3217	state_02	MGI	-13.8155105579643	IG-B
4	LV3003047148	ST8	61.3767	state_02	MGI	-13.8155105579643	IG-B
4	LV3003047149	ST8	60.4317	state_02	MGI	-13.8155105579643	IG-B
4	LV3003047150	ST8	59.5217933333333	state_02	MGI	-13.8155105579643	IG-B
4	LV3003047152	ST8	45.00002	state_02	MGI	-13.8155105579643	IG-B
4	LV3003047153	ST8	38.71393	state_02	MGI	-13.8155105579643	IG-B
4	LV3003047154	ST8	35.13012	state_02	MGI	-13.8155105579643	IG-B
4	LV3003047158	ST8	57.70646	state_02	MGI	-13.8155105579643	IG-B
4	LV3003047159	ST8	56.7987933333333	state_02	MGI	-13.8155105579643	IG-B
4	LV3003047164	ST8	43.93302	state_02	MGI	-13.8155105579643	IG-B
4	LV3003047166	ST8	38.27343	state_02	MGI	-13.8155105579643	IG-B
4	LV3003047167	ST8	34.67812	state_02	MGI	-13.8155105579643	IG-B
4	LV3003061475	ST13	53.844	state_02	MGI	-13.8155105579643	IG-B
4	LV3003061486	ST13	52.105	state_02	MGI	-13.8155105579643	IG-B
4	LV3003061504	ST13	50.268	state_02	MGI	-13.8155105579643	IG-B
4	LV3003061513	ST13	138.493	state_02	MGI	-13.8155105579643	IG-B
4	LV3003061516	ST13	48.537	state_02	MGI	-13.8155105579643	IG-B
4	LV3003061530	ST13	47.046	state_02	MGI	-13.8155105579643	IG-B
4	LV3003061539	ST13	130.0556	state_02	MGI	-13.8155105579643	IG-B
4	LV3003061544	ST13	45.122	state_02	MGI	-13.8155105579643	IG-B
4	LV3003061570	ST13	55.466	state_02	MGI	-13.8155105579643	IG-B
4	LV7008886221	GeoB25202_R1	50.3555	state_02	MGI	-13.8155105579643	IG-B
4	LV7008886222	GeoB25202_R1	136.2775	state_02	MGI	-13.8155105579643	IG-B
4	LV7008886226	GeoB25202_R2	36.607	state_02	MGI	-13.8155105579643	IG-B
4	LV7008886692	GeoB25202_R1	53.875	state_02	MGI	-13.8155105579643	IG-B
4	LV7008886704	GeoB25202_R2	53.875	state_02	MGI	-13.8155105579643	IG-B
4	LV7008886705	GeoB25202_R1	59.738	state_02	MGI	-13.8155105579643	IG-B
4	LV7008886709	GeoB25202_R1	147.206	state_02	MGI	-13.8155105579643	IG-B
4	LV7008886717	GeoB25202_R2	59.738	state_02	MGI	-13.8155105579643	IG-B
4	LV7008886721	GeoB25202_R2	147.206	state_02	MGI	-13.8155105579643	IG-B
4	LV7008886740	GeoB25202_R1	43.105	state_02	MGI	-13.8155105579643	IG-B
4	LV7008886745	GeoB25202_R2	136.2775	state_02	MGI	-13.8155105579643	IG-B
4	LV7008886753	GeoB25202_R2	58.997	state_02	MGI	-13.8155105579643	IG-B
4	LV7008886765	GeoB25202_R1	58.181	state_02	MGI	-13.8155105579643	IG-B
4	LV3003047067	ST8	42.86602	state_02	MFI	7.16099494826466	IG-B
4	LV3003047068	ST8	37.78969	state_02	MFI	0	IG-B
4	LV3003047069	ST8	33.7436870748299	state_02	MFI	0	IG-B
4	LV3003047081	ST8	52.20718	state_02	MFI	0	IG-B
4	LV3003047082	ST8	41.9168333333333	state_02	MFI	0	IG-B
4	LV3003047083	ST8	37.30319	state_02	MFI	0	IG-B
4	LV3003047094	ST8	50.6848	state_02	MFI	0	IG-B
4	LV3003047095	ST8	40.9751666666667	state_02	MFI	0	IG-B
4	LV3003047110	ST8	49.1548	state_02	MFI	0	IG-B
4	LV3003047112	ST8	40.0335	state_02	MFI	0	IG-B
4	LV3003047126	ST8	64.210824	state_02	MFI	0	IG-B
4	LV3003047139	ST8	58.6141266666667	state_02	MFI	0	IG-B
4	LV3003047142	ST8	35.5823	state_02	MFI	6.60982094106601	IG-B
4	LV3003047146	ST8	63.2667	state_02	MFI	0	IG-B
4	LV3003047147	ST8	62.3217	state_02	MFI	0	IG-B
4	LV3003047148	ST8	61.3767	state_02	MFI	0	IG-B
4	LV3003047149	ST8	60.4317	state_02	MFI	0	IG-B
4	LV3003047150	ST8	59.5217933333333	state_02	MFI	0	IG-B
4	LV3003047152	ST8	45.00002	state_02	MFI	0	IG-B
4	LV3003047153	ST8	38.71393	state_02	MFI	0	IG-B
4	LV3003047154	ST8	35.13012	state_02	MFI	7.0993532485117	IG-B
4	LV3003047158	ST8	57.70646	state_02	MFI	0	IG-B
4	LV3003047159	ST8	56.7987933333333	state_02	MFI	0	IG-B
4	LV3003047164	ST8	43.93302	state_02	MFI	0	IG-B
4	LV3003047166	ST8	38.27343	state_02	MFI	0	IG-B
4	LV3003047167	ST8	34.67812	state_02	MFI	0	IG-B
4	LV3003061475	ST13	53.844	state_02	MFI	0	IG-B
4	LV3003061486	ST13	52.105	state_02	MFI	0	IG-B
4	LV3003061504	ST13	50.268	state_02	MFI	0	IG-B
4	LV3003061513	ST13	138.493	state_02	MFI	0	IG-B
4	LV3003061516	ST13	48.537	state_02	MFI	0	IG-B
4	LV3003061530	ST13	47.046	state_02	MFI	0	IG-B
4	LV3003061539	ST13	130.0556	state_02	MFI	0	IG-B
4	LV3003061544	ST13	45.122	state_02	MFI	0	IG-B
4	LV3003061570	ST13	55.466	state_02	MFI	6.07667741343887	IG-B
4	LV7008886221	GeoB25202_R1	50.3555	state_02	MFI	0	IG-B
4	LV7008886222	GeoB25202_R1	136.2775	state_02	MFI	0	IG-B
4	LV7008886226	GeoB25202_R2	36.607	state_02	MFI	0	IG-B
4	LV7008886692	GeoB25202_R1	53.875	state_02	MFI	0	IG-B
4	LV7008886704	GeoB25202_R2	53.875	state_02	MFI	0	IG-B
4	LV7008886705	GeoB25202_R1	59.738	state_02	MFI	0	IG-B
4	LV7008886709	GeoB25202_R1	147.206	state_02	MFI	0	IG-B
4	LV7008886717	GeoB25202_R2	59.738	state_02	MFI	0	IG-B
4	LV7008886721	GeoB25202_R2	147.206	state_02	MFI	0	IG-B
4	LV7008886740	GeoB25202_R1	43.105	state_02	MFI	0	IG-B
4	LV7008886745	GeoB25202_R2	136.2775	state_02	MFI	0	IG-B
4	LV7008886753	GeoB25202_R2	58.997	state_02	MFI	0	IG-B
4	LV7008886765	GeoB25202_R1	58.181	state_02	MFI	0	IG-B
4	LV3003047067	ST8	42.86602	state_02	DCI	-1.78835382441717	IG-B
4	LV3003047068	ST8	37.78969	state_02	DCI	-2.11606895303881	IG-B
4	LV3003047069	ST8	33.7436870748299	state_02	DCI	-1.71377702496677	IG-B
4	LV3003047081	ST8	52.20718	state_02	DCI	-1.48457602218159	IG-B
4	LV3003047082	ST8	41.9168333333333	state_02	DCI	-2.00368819670565	IG-B
4	LV3003047083	ST8	37.30319	state_02	DCI	-2.07376223529962	IG-B
4	LV3003047094	ST8	50.6848	state_02	DCI	-1.55755489652833	IG-B
4	LV3003047095	ST8	40.9751666666667	state_02	DCI	-2.04362440443047	IG-B
4	LV3003047110	ST8	49.1548	state_02	DCI	-1.9679671966268	IG-B
4	LV3003047112	ST8	40.0335	state_02	DCI	-1.65793839412569	IG-B
4	LV3003047126	ST8	64.210824	state_02	DCI	-2.00650052675916	IG-B
4	LV3003047139	ST8	58.6141266666667	state_02	DCI	-1.97320511058351	IG-B
4	LV3003047142	ST8	35.5823	state_02	DCI	-1.12982548455569	IG-B
4	LV3003047146	ST8	63.2667	state_02	DCI	-1.97348098146082	IG-B
4	LV3003047147	ST8	62.3217	state_02	DCI	-1.9199443601076	IG-B
4	LV3003047148	ST8	61.3767	state_02	DCI	-1.97040667241014	IG-B
4	LV3003047149	ST8	60.4317	state_02	DCI	-2.12308241109274	IG-B
4	LV3003047150	ST8	59.5217933333333	state_02	DCI	-1.7141416573021	IG-B
4	LV3003047152	ST8	45.00002	state_02	DCI	-1.70495165776766	IG-B
4	LV3003047153	ST8	38.71393	state_02	DCI	-1.9503108576083	IG-B
4	LV3003047154	ST8	35.13012	state_02	DCI	-1.70459934504184	IG-B
4	LV3003047158	ST8	57.70646	state_02	DCI	-1.22500545608482	IG-B
4	LV3003047159	ST8	56.7987933333333	state_02	DCI	-1.46343526271111	IG-B
4	LV3003047164	ST8	43.93302	state_02	DCI	-1.55741887671233	IG-B
4	LV3003047166	ST8	38.27343	state_02	DCI	-1.69828795754911	IG-B
4	LV3003047167	ST8	34.67812	state_02	DCI	-2.0366779304929	IG-B
4	LV3003061475	ST13	53.844	state_02	DCI	-1.66505943335831	IG-B
4	LV3003061486	ST13	52.105	state_02	DCI	-1.70827346731267	IG-B
4	LV3003061504	ST13	50.268	state_02	DCI	-1.12945630762102	IG-B
4	LV3003061513	ST13	138.493	state_02	DCI	-0.890820254240019	IG-B
4	LV3003061516	ST13	48.537	state_02	DCI	-1.47352905903067	IG-B
4	LV3003061530	ST13	47.046	state_02	DCI	-2.07828584331685	IG-B
4	LV3003061539	ST13	130.0556	state_02	DCI	-1.53515563315078	IG-B
4	LV3003061544	ST13	45.122	state_02	DCI	-1.39039086206936	IG-B
4	LV3003061570	ST13	55.466	state_02	DCI	-1.23583797708103	IG-B
4	LV7008886221	GeoB25202_R1	50.3555	state_02	DCI	-2.06264109360982	IG-B
4	LV7008886222	GeoB25202_R1	136.2775	state_02	DCI	-1.40206103562249	IG-B
4	LV7008886226	GeoB25202_R2	36.607	state_02	DCI	-2.36228146820155	IG-B
4	LV7008886692	GeoB25202_R1	53.875	state_02	DCI	-1.95587055891106	IG-B
4	LV7008886704	GeoB25202_R2	53.875	state_02	DCI	-1.92963823830764	IG-B
4	LV7008886705	GeoB25202_R1	59.738	state_02	DCI	-1.65111728282047	IG-B
4	LV7008886709	GeoB25202_R1	147.206	state_02	DCI	-1.5326443449582	IG-B
4	LV7008886717	GeoB25202_R2	59.738	state_02	DCI	-1.72058319076016	IG-B
4	LV7008886721	GeoB25202_R2	147.206	state_02	DCI	-1.81117571885992	IG-B
4	LV7008886740	GeoB25202_R1	43.105	state_02	DCI	-1.87606657568805	IG-B
4	LV7008886745	GeoB25202_R2	136.2775	state_02	DCI	-3.02262995870268	IG-B
4	LV7008886753	GeoB25202_R2	58.997	state_02	DCI	-1.0383426128266	IG-B
4	LV7008886765	GeoB25202_R1	58.181	state_02	DCI	-2.10149401232503	IG-B
4	LV3003047067	ST8	42.86602	state_02	MII	-2.38938143216429	IG-B
4	LV3003047068	ST8	37.78969	state_02	MII	-2.57262700955149	IG-B
4	LV3003047069	ST8	33.7436870748299	state_02	MII	-2.80924011785499	IG-B
4	LV3003047081	ST8	52.20718	state_02	MII	-2.51588159334422	IG-B
4	LV3003047082	ST8	41.9168333333333	state_02	MII	-2.68889269696263	IG-B
4	LV3003047083	ST8	37.30319	state_02	MII	-2.4335523920046	IG-B
4	LV3003047094	ST8	50.6848	state_02	MII	-2.28888341346158	IG-B
4	LV3003047095	ST8	40.9751666666667	state_02	MII	-2.61514955919668	IG-B
4	LV3003047110	ST8	49.1548	state_02	MII	-2.3612089815101	IG-B
4	LV3003047112	ST8	40.0335	state_02	MII	-2.90449701089583	IG-B
4	LV3003047126	ST8	64.210824	state_02	MII	-2.92457554104988	IG-B
4	LV3003047139	ST8	58.6141266666667	state_02	MII	-2.98302623082547	IG-B
4	LV3003047142	ST8	35.5823	state_02	MII	-2.46406832033646	IG-B
4	LV3003047146	ST8	63.2667	state_02	MII	-2.80161036800776	IG-B
4	LV3003047147	ST8	62.3217	state_02	MII	-2.83375783507624	IG-B
4	LV3003047148	ST8	61.3767	state_02	MII	-2.44703933728662	IG-B
4	LV3003047149	ST8	60.4317	state_02	MII	-2.78835481062844	IG-B
4	LV3003047150	ST8	59.5217933333333	state_02	MII	-3.05172870662795	IG-B
4	LV3003047152	ST8	45.00002	state_02	MII	-2.52699891829759	IG-B
4	LV3003047153	ST8	38.71393	state_02	MII	-2.29368135142171	IG-B
4	LV3003047154	ST8	35.13012	state_02	MII	-2.60243439760596	IG-B
4	LV3003047158	ST8	57.70646	state_02	MII	-2.73860481482386	IG-B
4	LV3003047159	ST8	56.7987933333333	state_02	MII	-2.99101436194032	IG-B
4	LV3003047164	ST8	43.93302	state_02	MII	-2.31321923523341	IG-B
4	LV3003047166	ST8	38.27343	state_02	MII	-2.55106948797088	IG-B
4	LV3003047167	ST8	34.67812	state_02	MII	-2.53596939210915	IG-B
4	LV3003061475	ST13	53.844	state_02	MII	-2.8628025270731	IG-B
4	LV3003061486	ST13	52.105	state_02	MII	-3.00886482675983	IG-B
4	LV3003061504	ST13	50.268	state_02	MII	-2.66565509800713	IG-B
4	LV3003061513	ST13	138.493	state_02	MII	-2.4918312250307	IG-B
4	LV3003061516	ST13	48.537	state_02	MII	-2.54043601292359	IG-B
4	LV3003061530	ST13	47.046	state_02	MII	-1.70420208294142	IG-B
4	LV3003061539	ST13	130.0556	state_02	MII	-2.73183128519131	IG-B
4	LV3003061544	ST13	45.122	state_02	MII	-2.46643625458862	IG-B
4	LV3003061570	ST13	55.466	state_02	MII	-2.77946241946382	IG-B
4	LV7008886221	GeoB25202_R1	50.3555	state_02	MII	-2.54523272262969	IG-B
4	LV7008886222	GeoB25202_R1	136.2775	state_02	MII	-2.62276610740358	IG-B
4	LV7008886226	GeoB25202_R2	36.607	state_02	MII	-1.85836688989872	IG-B
4	LV7008886692	GeoB25202_R1	53.875	state_02	MII	-2.81625467507601	IG-B
4	LV7008886704	GeoB25202_R2	53.875	state_02	MII	-2.73113265249696	IG-B
4	LV7008886705	GeoB25202_R1	59.738	state_02	MII	-2.31438646772041	IG-B
4	LV7008886709	GeoB25202_R1	147.206	state_02	MII	-2.78282288486971	IG-B
4	LV7008886717	GeoB25202_R2	59.738	state_02	MII	-2.52494430514571	IG-B
4	LV7008886721	GeoB25202_R2	147.206	state_02	MII	-3.01696106085442	IG-B
4	LV7008886740	GeoB25202_R1	43.105	state_02	MII	-2.73771555484858	IG-B
4	LV7008886745	GeoB25202_R2	136.2775	state_02	MII	-2.83479502344477	IG-B
4	LV7008886753	GeoB25202_R2	58.997	state_02	MII	-3.21732440897077	IG-B
4	LV7008886765	GeoB25202_R1	58.181	state_02	MII	-2.76102588476099	IG-B
4	LV3003047067	ST8	42.86602	state_02	SRPI	-0.876035930364991	IG-B
4	LV3003047068	ST8	37.78969	state_02	SRPI	-0.795477052417075	IG-B
4	LV3003047069	ST8	33.7436870748299	state_02	SRPI	-0.930444283913222	IG-B
4	LV3003047081	ST8	52.20718	state_02	SRPI	-0.762954743387749	IG-B
4	LV3003047082	ST8	41.9168333333333	state_02	SRPI	-0.740560590160003	IG-B
4	LV3003047083	ST8	37.30319	state_02	SRPI	-0.82961882071328	IG-B
4	LV3003047094	ST8	50.6848	state_02	SRPI	-0.672902277423505	IG-B
4	LV3003047095	ST8	40.9751666666667	state_02	SRPI	-0.666963925486338	IG-B
4	LV3003047110	ST8	49.1548	state_02	SRPI	-0.724626518068574	IG-B
4	LV3003047112	ST8	40.0335	state_02	SRPI	-0.969563946512092	IG-B
4	LV3003047126	ST8	64.210824	state_02	SRPI	-0.788814536889874	IG-B
4	LV3003047139	ST8	58.6141266666667	state_02	SRPI	-0.830866484283799	IG-B
4	LV3003047142	ST8	35.5823	state_02	SRPI	-1.0060154633117	IG-B
4	LV3003047146	ST8	63.2667	state_02	SRPI	-0.861026715912001	IG-B
4	LV3003047147	ST8	62.3217	state_02	SRPI	-0.761555985743779	IG-B
4	LV3003047148	ST8	61.3767	state_02	SRPI	-0.674624209921604	IG-B
4	LV3003047149	ST8	60.4317	state_02	SRPI	-0.712167644722437	IG-B
