sample	MEgreen	MElightcyan	MEsalmon	MEtan	MEbrown	MEpurple	MEblue	MEgreenyellow	MEblack	MEred	MEturquoise	MEyellow	MEgrey60	MEcyan	MEmidnightblue	MEmagenta	MEpink	MEgrey
LV3003061528	-0.0599496190395811	0.0141497675877816	-0.00408505626035747	-0.00927502224249091	-0.0163416044615984	0.00752209255715791	-0.052287472244134	0.106173608628142	-0.0417267331270564	-0.00385345722345086	-0.00278136990645468	-0.0346114469721203	0.0535842489250435	0.120694376455086	0.0757256520509661	0.119547564199655	0.153360880619637	0.127933877192372
LV3003061514	-0.0515574627919108	-0.00413360620740833	-0.0312715886689738	-0.0222839727148709	-0.0132373620585323	-0.00659773763952085	-0.0567870540282584	0.132361541822593	-0.0197417629173838	0.0362029549241188	0.0561466155845785	-0.0335016422936811	0.0589625332425728	0.248656555260606	0.237620165832982	0.193985892501095	0.164019444339632	0.163215311013109
LV3003061501	-0.0306913724702555	0.0161085865480631	-0.0276298232218403	-0.0247056112780542	-0.0921518375113226	-0.0710241340110958	-0.0475985806144077	-0.0177770344067928	-0.0679021572678505	-0.0477988319501878	-0.0534519387300372	-0.0115866629232713	0.0665515580116137	0.0276854699991254	0.00950403426238788	0.0410491397539784	0.0772129067488972	0.0823726068753501
LV3003061489	-0.0316306569422041	-0.129315891785406	-0.120162295240783	-0.0650225358053633	-0.0965274526674015	-0.19739362662632	-0.0332431560771341	-0.0309903679042997	-0.0580663960109228	-0.0311413068107315	-0.0405167091006348	-0.0112422496891275	0.042571384000617	0.0479082948304868	0.0276444082717808	-0.012832952885692	0.0475477149527041	-0.0522289273381413
LV3003061473	-0.0346242757657213	-0.182035434234458	-0.138641632642566	0.0538083940732259	-0.0569847425036478	-0.101490787035471	-0.015191681004765	-0.0194048644874633	-0.0232519956958307	-0.0056696105137261	-0.0113233818590972	-0.00551236710965066	-0.043037933971167	-0.0123818195466687	-0.0116245428373011	-0.014966988744018	-0.00750832057164755	-0.0478368975069351
LV3003061568	-0.00866754880403273	-0.0392813785923915	-0.112140882731662	0.00102855580679112	0.0151590907869342	-0.0252445932861982	0.0179013026443961	0.0651927688063345	0.0426651671888517	0.0400704346634371	0.0461860380348189	0.0172149722831727	-0.0516236131055575	0.0224270983535591	0.0156742498187981	0.0257855940157931	0.0245140590017192	0.0347459377403366
LV3003061555	-0.0166135638509765	-0.0965167587025009	-0.0589162319805351	0.0875289761567636	-0.00761066899518605	-0.0362625484486964	0.00709433301558731	0.035884505451918	0.0179424166753938	0.0252373681273426	0.0296197740321134	0.00967394047704945	-0.105736101369087	0.0148530611425711	0.00731739429040556	0.0123002652718623	0.00323510429523646	0.00699196231695903
LV3003061539	-0.0457644192179511	0.0773432741667366	0.0585639566831079	0.06777061358335	-0.00905551947462318	0.0732204726190393	-0.0333222392157899	-0.0752762243064654	-0.0364418539709981	-0.0273832786076257	-0.0330339966303818	-0.0175738215236056	0.0529775842674296	-0.0272140119030446	-0.025638576529868	-0.031743937873692	-0.0542237408917132	-0.0614616780008393
LV3003061527	-0.0020101074355277	0.00867236740934912	-0.0345409780500836	-0.008695545738039	0.0360749362931384	0.0107462998247168	0.0278433290318081	0.0897482275793175	0.054898951340212	0.0524980817539326	0.0611247224246983	0.0227634128852106	-0.0234429936937619	0.0313549701289147	0.0226759073007757	0.0370840605952474	0.0348489918284084	0.0575888733028531
LV3003061513	-0.0436802252521105	0.089015738985936	0.0997981706449931	0.0805066606073414	-0.0175082975550172	0.085109669441477	-0.0252895162279371	-0.0577858293364174	-0.0220132336129571	-0.0132569970033252	-0.0246031595670106	-0.013781163741413	0.0634286815784842	-0.0245261782189157	-0.018527937277576	-0.0300996043616825	-0.0424534776393114	-0.0561703960885086
LV3003061500	-0.0550292495429708	0.00646405980378971	0.0190681773943762	0.0104897358319636	-0.00857110018960006	0.0204121882510064	0.0582916743831253	-0.0952672219780485	-0.0526488316851824	-0.0475160041304971	-0.0507950896559844	-0.00592411602853213	-0.0237182759964604	-0.0427152773680441	-0.0326342663421468	-0.0540282624921504	-0.0790546249712889	-0.0390661606070315
LV7008886714	-0.0757383716144538	-0.174269383146273	-0.202167399989232	-0.282877537076556	-0.188324677809497	-0.183919651838375	-0.0675542002884355	-0.022587208336898	-0.125764800566479	-0.10859767652594	-0.0989897368277863	-0.0518618056311986	-0.0764618832585942	0.0137075829879485	-0.068084420302811	-0.0326530313248246	0.0463538816539777	-0.172555298560189
LV7008886690	-0.0611274284252192	-0.341759708673081	-0.187304021655196	-0.181181449972317	-0.132956649673537	-0.250344729134616	0.183195688427123	-0.128301449162719	-0.0690334519212376	-0.0578580087512102	-0.0642770794669062	-0.0158538890199311	-0.292677745897735	-0.0479235142442828	-0.0394980135661973	-0.0632450355990895	-0.0937009578401663	-0.0851010981064165
LV7008886751	-0.0585248432649824	-0.0254719101665091	-0.0247300655967461	-0.0275326064280786	-0.0634510135044771	0.00635432326398006	0.254531630173178	-0.0617154671813493	-0.0677747373526326	-0.0502041131463156	-0.0387366150680128	5.16158583147383e-06	-0.137745098204258	-0.0444333525877402	-0.0367608644347214	-0.0588281403047158	-0.0860709053587057	-0.0134063921631167
LV7008886727	-0.0534289841706293	0.0117583665108812	0.00767497068933773	0.0257486650349761	0.103674771549916	0.0459910158155079	0.131643093257249	0.133158578117339	0.147358471125893	-0.0699539388044121	0.292696167903631	-0.0375340372116372	-0.0284183254685637	-0.051531687112977	-0.0465756312454747	-0.072690481791328	-0.0795990741093658	0.00309639823604632
LV7008886703	0.26464038214299	0.0105311433886426	0.0230250966904749	0.0356645809611246	0.11409965383568	0.0551415948250087	-0.0325316424012617	0.0113705936616896	0.187922378787778	-0.0561493606725615	-0.0244115954134766	-0.0222213189466095	-0.0288314453141076	-0.0466960420732192	-0.0356649075368846	-0.0616916359030661	-0.0883716605413832	0.0263264447219964
LV7008886776	0.178107887854578	0.0102881785778582	0.0173843700380829	0.0362264308337152	0.111593922291051	0.0462364957382836	-0.0446787556753535	0.0972139665332478	0.147381135994798	-0.0575877986937101	0.00231784923235932	-0.0314323087596816	0.0207692782217293	-0.0520528714714128	-0.0388962301239806	-0.0209259343126314	-0.00940261443484834	0.0358508299146357
LV7008886740	0.00270429795473628	0.0432726994974315	0.0476849212902017	0.04401125282181	0.015929914897841	0.0648408642911109	-0.0380675124803348	0.00556772658927984	-0.0371014932461404	-0.0306539681102142	-0.0347911492792377	-0.0151705353356123	0.00217900057137634	-0.0370840838536132	-0.0309972217980288	-0.0462314906045684	-0.0563438333954817	-0.0108926423131957
LV7008886221	-0.0276199868337867	0.00665859828235628	0.00270109028803739	-0.00125481859668472	-0.0516688119529749	0.0209909007901605	-0.0358922424564967	-0.0917329829744912	-0.0528962478510307	-0.0376496995165138	-0.0509908824871024	0.00494515834542455	-0.00724781079047211	-0.0395062682636963	-0.0328968128791195	-0.0525927799668769	-0.0636399824951908	0.0300773608199789
LV7008886692	-0.017530032934918	0.0106908739571181	0.0504787707242872	0.032866930567775	-0.0880675840337009	-0.022098265719512	-0.0231823577008997	-0.0671819994881982	-0.0430926574794136	-0.024432281900106	-0.0343461525065026	0.00247912386937562	0.0189920523454223	-0.0257017095238277	-0.0220706278242216	-0.0351227322902227	-0.0521605477888203	-0.0188347514005926
LV7008886765	0.00110025968330461	0.0358864047171261	0.0325181787325009	0.0371753559767353	-0.00480510493803358	0.0482550558873307	-0.0284742969688281	-0.0957656428958037	-0.0440892142973711	-0.0320945389351291	-0.0448371379602642	0.00957770428883505	0.0361136358826612	-0.0288736671772819	-0.0316137491867046	-0.0478302671824166	-0.0436618460326201	0.0454221138768712
LV7008886741	-0.0161432233803981	-0.0799384677873449	-0.0528449571501941	-0.117130356342894	-0.000231105910774482	-0.0334451334290782	0.00854355606731782	0.0376193199842984	0.019070198589868	0.0261153669045272	0.0302274681626206	0.0100543403184021	-0.103085648086778	0.0124019459928011	0.00781205322806911	0.0130984887624866	0.00792949574419888	0.0247317167086646
LV7008886705	0.0150301429629333	-0.160465086808163	0.146250816437166	0.0146860540558697	-0.0369885389782214	-0.0965976946591519	-0.00146201018485578	-0.00954850722672513	-0.00765886846162843	0.00585283315656927	0.0018756307380173	0.00905234971610647	0.0503861278084165	-0.00474732892628398	-0.00563721576559539	-0.00860438896812888	-0.0132161138898761	-0.0204699349412839
LV7008886778	-0.0597560359454257	-0.0063524356801647	-0.0223411044715042	-0.0423992787514613	-0.0386373232855586	-0.0148204291061341	-0.0485949231096383	0.0642202075665799	-0.0338245426178477	-0.0720081986479062	-0.0452041549314011	0.273702555855123	0.0422019689076097	-0.00321242322653019	-0.0445138366176764	0.25791871527515	0.127085595307451	0.267481775908967
LV7008886754	-0.00408379190634029	-0.00919809023475844	-0.0414523646978107	-0.02888141163486	0.0241088360603604	-0.0143925648955306	-0.0318785550768612	0.110830381992635	-0.0354746717383909	-0.0592099859966764	-0.0243390027834857	0.173850934811045	0.047589890137436	0.298263310679339	-0.0484527755645836	0.183669259935946	0.159593557738312	0.244862838628665
LV7008886730	-0.0387010972131163	-0.00486552746733018	-0.0223468797129592	-0.0290103382029416	-0.0417520864555922	-0.0159357151248649	-0.0469801256141584	0.0449487249881994	-0.0540173512577712	-0.0116408373617559	-0.0511247884679052	0.26162731651295	0.0347288493732694	-0.0165729630049805	-0.0444318389385964	0.0176680774297581	0.122025317455531	0.293187969840422
LV7008886706	-0.0679047505452776	-0.0291229550642914	-0.0371627880859058	-0.0423092700392211	-0.0520827134185125	-0.0245393310909409	-0.0407323317704181	-0.0174328701600022	-0.0348438385601895	-0.0705094408652277	-0.0467662448271142	0.22949833837432	0.0321830262291088	-0.0401206865806958	-0.0399024230797405	0.0744803265772783	0.130904403245811	0.241240338598194
LV7008886743	-0.0579783874578706	-0.0132035758733132	-0.0416394297453434	-0.0440997406365445	-0.132172530480901	-0.107450283526266	-0.0374174007648627	-0.111964292751015	-0.069259029400507	-0.047961528878771	-0.0607953458648476	0.346079632969281	0.0329748988719805	-0.0341668600120144	-0.0361861546958516	-0.0351314099932198	0.0528215879063524	0.129158467070496
LV7008886719	-0.0462750597525593	-0.0795956962675945	-0.0335064512311322	-0.0455146145790676	-0.116325268408642	-0.173627279254935	-0.0327622441082198	-0.104479958755057	-0.0597216542928088	-0.0458018269183643	-0.0550996662816985	0.270206927946956	0.0237779529423989	-0.0392624986296425	-0.0327056372523747	-0.0522842828095763	-0.0479981321788112	0.0959229996174832
LV7008886695	-0.0574263059052391	-0.03081210869212	-0.0371092102357224	-0.0390651754799759	-0.116796137379684	-0.0720790903448697	-0.0456195389601974	-0.0879003964417596	-0.0730003494100123	-0.0509459492515475	-0.0639769299850632	0.359033159901232	0.0325912548066236	-0.0466239334054417	-0.0415713608717058	-0.0453421832127867	0.0882745541609037	0.23827084185315
LV7008886768	-0.058276999083009	0.0189202420522566	-0.00181882639509695	-0.0243499243496356	-0.0816310337031279	-0.0133842489697987	-0.0443960587800593	-0.0126357682177124	-0.0655796046504486	-0.0564495400793749	-0.0644515495200497	0.305203485554816	0.0525356102560385	-0.0295094608513157	-0.0387044912572295	-0.00670241155883546	0.115965236351848	0.190041777672243
LV7008886744	-0.0510190155053149	-0.0456925900207672	-0.0807133983470527	-0.120349848101517	-0.123190621394661	-0.24682672787977	-0.031837843537409	-0.102275906966667	-0.0679816096494777	-0.0422654729152529	-0.0536968682244087	0.319334582006881	0.0339261911979137	-0.0323701131894	-0.032077181647553	-0.0400785381040944	-0.00317058847993044	0.141506845390313
LV7008886708	-0.0465843757576479	-0.0485956000163448	-0.0479222869037035	-0.0961597230538224	-0.13505685226182	-0.173343329494752	-0.0341989796174307	-0.0830647255466633	-0.0770909202381108	-0.0453116115771459	-0.0592880337081886	0.38080739707649	0.0247723975752493	-0.0358509764562324	-0.0361435782783555	-0.0326819898808743	0.0467907952639907	0.181579658306465
LV7008886781	-0.0102350657893047	-0.0505722495448199	-0.119612423973141	0.0060650363080277	0.0102343845405669	-0.0372462196852401	0.0157694027735304	0.0594111033620256	0.0351169218654593	0.0371443033131144	0.0426686744979001	0.0153720359353995	-0.0697921157219138	0.0203250008846417	0.0140256859906616	0.023125332018653	0.0205950019412877	0.0352250733772455
LV7008886757	-0.0181008606193577	-0.107229801073038	-0.18927437199612	-0.00399938589243902	-0.01228100935244	-0.0542037258723761	0.00868100954415768	0.0303987260874987	0.014376177957357	0.0247275240494954	0.0250185563913258	0.0215150817182495	-0.114117286591516	0.0128523914571317	0.00575319838242177	0.00977614648490869	-0.000954200982736965	0.0256030677212453
LV7008886222	-0.0390518729146726	0.054738812082261	0.0553802795752859	0.0540527873478898	-0.0637164051930416	0.0392582234928183	-0.032076436153748	-0.0799945172785954	-0.0542309014218124	-0.0334096159506243	-0.0352687116915613	0.00699160995293648	0.05437495934758	-0.0250735842154292	-0.0257239442570144	-0.0384342125136348	-0.0257258412102281	-0.0288212591698958
LV7008886709	-0.0432266395886474	0.0981819824550858	0.0913383151390726	0.0661869660348608	-0.0549789020295969	0.047354944810934	-0.0213619379263227	-0.0522914319857977	-0.014573923538673	-0.0244420649991813	-0.0197078094985075	0.0290842937798776	0.0275395946391434	-0.0239179032949042	-0.0206716829756166	-0.0292492090889543	-0.0442778426241356	-0.00509833620108122
LV7008886726	-0.13854687806418	-0.340282854664855	-0.380178848359273	-0.727770926619423	-0.41449188873555	-0.433358127765689	-0.171123085332682	0.0550871421103828	-0.270437383563123	-0.149001109213364	-0.192425836895521	-0.195602607450942	-0.115798661804313	0.0721860333952135	-0.377126887161608	-0.021673472355544	0.116406375064699	-0.189089616329645
LV7008886702	-0.101499324861745	-0.0778553847331974	-0.0855310164245182	-0.101858839202527	0.0396288549923373	0.0551102932127408	0.710589002182129	0.0255389262827915	-0.104022286232346	-0.1056708937182	-0.0696547619863786	-0.181022140748315	-0.157250185973487	-0.136226774170679	-0.138479296223682	-0.167243092755686	-0.287613260229099	-0.165830006941065
LV7008886763	-0.0505559863580939	-0.513088045427804	-0.0546096843523051	-0.138595159167713	-0.107511442974999	-0.166301358635627	0.570060152830546	-0.154097827371706	-0.0426489708971502	-0.0330584844432959	-0.0275657574822665	-0.153039233118267	-0.519511465298858	-0.0706723418473209	0.114381298981272	-0.0933090499550615	-0.191994803255386	-0.217672550908961
LV7008886739	-0.0158389055665128	0.0426484609481203	0.0226022684133976	0.134799737146476	0.473594663056236	0.229636512150045	0.157120372198757	0.45685338683195	0.742493215141692	0.947534458271989	0.927676794968441	-0.201183996396617	-0.109901400004096	-0.0717911080331242	-0.241660557776722	-0.133206137051664	-0.142240539948076	0.118119028215772
LV7008886715	0.950234445136817	0.0248904286042568	0.0264570721962149	0.117645540553013	0.463625477310963	0.204372517744618	-0.079467189694242	0.184424933892096	0.474931680158386	0.0605523935988967	0.0293345890002595	-0.18490131251696	-0.133790373546972	-0.123654049641055	-0.0958771210584191	-0.163360176603686	-0.234792434955991	0.0100475201649052
LV7008886226	-0.0535661565089505	-0.114140129461894	-0.0506327418523683	-0.091967859983856	-0.11457516447687	-0.00834154246408357	-0.0722880156444279	-0.270877275860447	-0.0849831757967699	-0.0795561295721674	-0.0748090142018112	-0.120647519614385	-0.143910125775404	-0.111419421060526	-0.0427908454115194	-0.124517687168526	-0.23050930661741	-0.138001246889006
LV7008886752	0.0912029323871939	0.137935955039229	0.135160314337524	0.158934859776952	0.122321538309354	0.286098066131633	-0.0596040926139762	-0.156042813428333	-0.0664740337918558	-0.0179697994242056	-0.0499033516156124	-0.156125658943608	0.0878821550317018	-0.0846322919042488	0.0670432597925729	-0.103545915297181	-0.188981855341966	-0.137820405694024
LV7008886728	0.0691102730912275	0.142318374328961	0.158323809496485	0.174189925150369	0.12128968725698	0.250720394742728	-0.0577103548621359	-0.143172084267077	-0.0465339124445203	-0.0461922052668108	-0.0301471624822957	-0.162929193921674	-0.0480668396195985	-0.0773602873057282	0.094680569341998	-0.102151688930572	-0.19247046839464	-0.144275531829613
LV7008886704	-0.0344196912997427	0.187436854581519	0.223660100645086	0.1668997331339	-0.0709116667295424	0.204466374820933	-0.0544501290011852	-0.126789098044838	-0.0225429312661231	-0.0199931517744721	-0.0221490800775844	-0.149235966372964	0.179913115213027	-0.0663417313154927	0.125737845141536	-0.0753575767691901	-0.131747453836639	-0.158046940004109
LV7008886753	-0.030521435455335	0.214888750483281	0.29033283134059	0.0322178052134434	-0.0645678606008154	-0.171912382184922	-0.0269003624675088	0.00234374519499178	-0.00550965613460375	0.0110947960178783	0.0186109512281232	-0.12300700385392	0.179392684980599	-0.027815258977839	0.222459998810553	-0.0662147269813203	-0.0363409394268846	-0.166968456467306
LV7008886717	-0.017439209743687	0.284149315838895	0.299837015034845	0.214035640448919	-0.066495191390431	0.00827825643665836	-0.0212562596465427	-0.0640961806783517	0.0119646299118902	-0.0135204355085324	0.0112121590079134	-0.152381580114055	0.27994735228674	-0.0353570350330607	0.193423212675646	-0.032733658773393	0.0210420838591855	-0.154485837540166
LV7008886229	-0.0619071452609846	-0.0133528843109046	-0.0617484197137023	-0.0757336145647244	0.108695550337329	0.0789062129359892	-0.105516968129524	0.249748228076477	-0.106167351365518	-0.0908727921147813	-0.0883011881222982	0.256019123590603	0.0793695542407136	0.0614726902749508	-0.208056010625279	0.48074657935486	0.302107433891056	0.367283707617405
LV7008886766	-0.0421046212072168	0.0377929484515245	-0.0458049272427529	-0.0558486851799276	0.105066318393552	0.0482081928679561	-0.0946503933138935	0.372695256116633	-0.0995489923385958	-0.0607099750554876	-0.0395134395626454	0.0503873652588336	0.146118746136024	0.912544331616845	-0.295985791480139	0.697377755083256	0.406790394776386	0.285713279347445
LV7008886742	-0.0370551916710206	0.0357421806480231	0.00070076591499857	-0.0105729347348127	0.166090377807298	0.100654701577425	-0.106660265504377	0.352970971384705	0.0380947163840267	-0.00100273511151525	-0.0409017452617987	0.173306377021294	0.0962089104199168	0.107489594383657	-0.194397949489981	0.303951894067545	0.298223117365093	0.469073463760361
LV7008886718	-0.0758333391880899	0.0676049627507936	0.0214953871031054	0.0258005847744058	0.0271517714876358	0.130720460782535	-0.0813647007715631	-0.0261000217752898	-0.0426922643675416	-0.0902360403324379	-0.0587407431579533	0.0655127460955132	0.107529997340831	-0.100139970284008	-0.0691542324983374	-0.049105701312072	0.210997380864885	0.177620047815728
LV7008886755	-0.084860797464723	0.069662266746596	0.0259763888561166	-0.0710467276347026	-0.192503145636972	-0.0774209180753077	-0.0957054913687243	-0.139232594236575	-0.118182313619749	-0.0810321132113395	-0.0937377079271948	0.314705573552968	0.171525127666381	-0.0909807702530881	-0.0416269069937811	0.0844448684732086	0.264489152135706	0.162822390843983
LV7008886731	-0.0641028770819204	-0.0268896275321181	-0.0245337158249973	-0.113858344506403	-0.215194188173964	-0.261954842478594	-0.0781198634669614	-0.238052867530625	-0.101981192995693	-0.0485380361674079	-0.077021727927833	0.163316308622855	-0.0251770244785569	-0.0968381454134106	0.0134529493755377	-0.115361203966625	-0.142457909708378	0.0057239011012173
LV7008886707	-0.065351076926617	0.0257433798349443	-0.0128343185496184	-0.0437313316935085	-0.203902310936873	-0.107769343740736	-0.0918611863729973	-0.232371976413858	-0.100107479935846	-0.0466682429979382	-0.0893623748523256	0.288617954359998	0.108758069048211	-0.0926872705737298	-0.0175728347851131	-0.117307135878406	0.0309403257022649	0.116396313871042
LV7008886780	-0.0910531622897748	0.065979274933192	0.0299317376218762	0.00161559462826992	-0.00560142120088378	0.110132964161085	-0.0999066250679634	0.176830638249218	-0.0939095291808207	-0.0743022355143742	-0.0665533684067692	0.161499064674053	0.132926989498531	0.127926222636321	-0.142508784999482	0.0385982525451688	0.321283424600777	0.265286942880464
LV7008886756	-0.0625753934928075	0.0821827741789081	-0.00732158182041908	-0.0493830601162815	-0.188276613624358	-0.223000828788652	-0.0733418613651457	-0.178311150108645	-0.0780600879857504	-0.0540357178129518	-0.0613023797561171	0.292274080136368	0.137428041580186	-0.0786891503254039	0.0386834383757698	-0.0974221353371929	0.014642954971156	0.0228521933941211
LV7008886720	-0.0470952614334084	-0.0911818988768631	-0.16196369461055	-0.296728504620402	-0.276220123836174	-0.433874155472167	-0.10364124352878	-0.170571848534711	-0.141992599528972	-0.0828694904417083	-0.127670756037755	0.47684918698476	0.0358269957798688	0.0694080157292307	-0.166823622090445	-0.0127680786510494	0.151534535262913	0.171233517481078
LV7008886228	0.0341874540105253	-0.223682725040549	-0.380524586878389	0.110182856855735	0.126418008446878	-0.0373321909790408	0.0628316146016431	0.170567601296016	0.143088116439747	0.0809543865038568	0.143486539131549	-0.124092097465251	-0.283771316212617	0.0292400616933898	0.499769577580696	0.0387927022467907	-0.0217535599689493	-0.188304932954725
LV7008886769	-0.0062273208810927	-0.460460810574531	-0.501164211153448	0.232862991456232	0.0474502302686686	-0.121310952546841	0.0223712289481331	0.00414210915319845	0.0881037508458154	0.0225106888306591	0.0527069783873902	-0.088080354860996	-0.48226657432564	-0.00979375489048694	0.302217179731694	-0.0289234670211803	-0.119988687342017	-0.208072779793987
LV7008886745	-0.0185896498063108	0.169731556158314	0.290347734596184	0.190118675411973	0.00375186714395895	0.0527922968272589	-0.0242895318591606	-0.0434368678779745	0.026923442840274	0.00401827933508431	0.0301021564343769	-0.126703401505618	0.072086286143546	-0.0366175843497014	0.245739407734813	-0.0482826770842334	-0.117252045110366	-0.208690042567001
LV7008886721	-0.0455916800635509	0.272226877096159	0.242022321225919	0.217792043474592	0.115166673506241	0.282479398740055	-0.0251147507494176	-0.108050332460031	0.000194609723147947	-0.0314354148773742	-0.00336977240389305	-0.123535713413673	0.204529941673265	-0.0692500043507042	0.11447210305242	-0.0914284698782458	-0.10031391435832	-0.094913958573912
