sample	MEcyan	MEpink	MEpurple	MEblack	MEtan	MEgreen	MEyellow	MEmagenta	MEturquoise	MEblue	MEbrown	MEred	MEgreenyellow	MEsalmon	MEgrey
LV3003047137	-0.0273896166893682	-0.063159723610974	-0.0405684049332476	-0.0216971952469206	-0.0161971277579863	-0.0271224882227539	-0.0630416076378859	-0.0460684440275367	-0.0339187716761341	-0.0394527711537399	1.87966132501432e-05	-0.0277430204019008	-0.0282762840207654	-0.012593396288768	-0.0164121129930302
LV3003047136	-0.0173010085246612	0.112410141223465	0.123019693143689	-0.0330472546094058	-0.0221561015666068	-0.0494790801280516	-0.0356725819960902	-0.0468185671062713	-0.0337155473318126	0.0381130311906472	0.0458600652917466	-0.0470073664584248	0.00946610279062924	0.0167929294447158	-0.0211467548401744
LV3003047134	0.0752111721328809	0.137451814458374	0.164801128257442	-0.0334072734706489	-0.0223573213268889	-0.0494790801280516	-0.0333042310216416	-0.0455482619488789	-0.0362157312471677	0.00033990800875517	0.0197688474210406	-0.0754408313624073	-0.0586829188021053	-0.0298537402630062	-0.0151538533659463
LV3003047133	-0.0259090545811385	0.00582081731299257	-0.0405684049332476	-0.0343076667069146	-0.0283090179994706	-0.0259642771106616	-0.0608736223851423	-0.0515636403634506	-0.0356255834517104	0.0524665977281332	0.0588114372369736	-0.0645972135987094	-0.00473286945310637	-0.000145035643304926	-0.00969805957081479
LV3003047107	-0.030144775975999	0.0116713938524783	-0.0130532273309328	-0.0285505638025561	-0.024302063657741	-0.039527104697056	-0.0531466482213257	-0.0548312395262192	-0.0374006366051262	0.0590997085061537	0.0613662997349858	-0.0446070714912034	0.00564381684698068	0.0504545350202371	-0.0130299400378043
LV3003047125	-0.030144775975999	-0.0236986007481057	-0.0405684049332476	-0.0361069409406146	-0.0283090179994706	-0.0494790801280516	-0.0634837932460113	-0.0520313321237148	-0.0382562334269976	-0.0558869197139077	0.0245671019211052	-0.0754408313624073	-0.126858579816609	-0.0868556374115136	-0.0226095612622529
LV3003047124	-0.030144775975999	-0.0681112431384553	-0.0405684049332476	-0.0254575658026038	-0.0283090179994706	-0.0494790801280516	-0.0626393460543345	-0.042588828821131	-0.0327603349743095	-0.129775862389389	-0.104342418529946	-0.0754408313624073	-0.120227464790034	-0.104696413935086	-0.0189902625717362
LV3003047123	-0.026438146863384	-0.0681112431384553	-0.0405684049332476	-0.0319645820874924	-0.0283090179994706	-0.0494790801280516	-0.0653174018529304	-0.049124578459017	-0.035524829261963	-0.147754024856084	-0.141633886353485	-0.0754408313624073	-0.121188106849469	-0.109762845108289	-0.0276466533552244
LV3003047122	-0.0262027337665651	-0.0681112431384553	-0.0405684049332476	-0.0316853869509062	-0.0283090179994706	-0.0494790801280516	-0.0653174018529304	-0.0515942200840058	-0.0382562334269976	-0.13782922417051	-0.0905620697687813	-0.0754408313624073	-0.113761867836092	-0.0902522318043497	-0.0235647059840325
LV3003047093	-0.0262860591807481	0.129521533681648	0.0719688990945926	-0.0326901946408817	-0.0238281457180615	-0.0494790801280516	-0.0408102122047735	-0.0548312395262192	-0.0382562334269976	0.0339496987691933	0.0325433495460028	-0.0721135787890597	-0.0520805209072896	-0.0188166149444432	-0.00161402813623972
LV3003047106	-0.030144775975999	-0.0217295848582208	-0.0405684049332476	-0.0348306351207854	-0.0236594797133797	-0.0494790801280516	-0.0653174018529304	-0.0548312395262192	-0.0382562334269976	-0.0349910763099393	0.0426121960659293	-0.0754408313624073	-0.119827730850405	-0.105882386189937	0.00541598801156137
LV3003047105	-0.030144775975999	-0.0650516345327245	-0.0405684049332476	-0.0361069409406146	-0.0255891694722244	-0.0494790801280516	-0.0653174018529304	-0.0548312395262192	-0.0382562334269976	-0.132269750895997	-0.0958538719880421	-0.0754408313624073	-0.126858579816609	-0.124982216871319	-0.0222121354282886
LV3003047104	-0.030144775975999	-0.0571324940297085	-0.0304336962717027	-0.0361069409406146	-0.0258652051518111	-0.0494790801280516	-0.062753713738719	-0.0548312395262192	-0.0365888641338002	-0.121476398882679	-0.0851672862092611	-0.0754408313624073	-0.126858579816609	-0.124982216871319	-0.0198333900709006
LV3003047101	-0.0151272389878108	-0.0194668292919031	-0.032702820053221	-0.034436199634466	-0.0283090179994706	-0.0494790801280516	-0.0555564969377185	-0.0437163009219073	-0.0350762751588984	0.0154255025917435	0.038954647901778	-0.0705307012761446	-0.0644062375561595	-0.0464381417596389	-0.0182011186328623
LV3003047100	-0.025387911861672	0.102781528821479	-0.00698270302167677	-0.0277952665020859	-0.0215158766782186	-0.0494790801280516	-0.041311582230651	-0.0514525059447621	-0.0332943134679585	0.0383048765609636	0.0429284899478484	-0.0652544174929041	-0.0495976361064532	-0.0116885992711368	-0.0080637251648713
LV3003047080	-0.030144775975999	0.0436756683785814	-0.0226010189641115	-0.0244180023546768	-0.0213273020583918	-0.0494790801280516	-0.053464227192545	-0.0454201539078299	-0.0363232036292639	0.0556427104725134	0.0537283469270555	-0.0634153065683629	-0.0227456465313425	-0.011877556699085	0.0137473359101043
LV3003047091	-0.019859025157909	0.0666425420635392	-0.00300688713084335	-0.0341502545432924	-0.0240454485991297	-0.0494790801280516	-0.0574338800427687	-0.0510725342541383	-0.0344047759706267	-0.00579395108763875	0.0045647925457866	-0.072143789197311	-0.0907832016700364	-0.0791721464128212	0.00656707004100381
LV3003047090	-0.030144775975999	-0.0482154901132415	-0.0405684049332476	-0.0309995793204954	-0.0283090179994706	-0.0407915877611024	-0.0653174018529304	-0.0548312395262192	-0.0382562334269976	-0.118965806618875	-0.0783171339804113	-0.0704986238404953	-0.121330742455351	-0.11879254581083	-0.00507536378540785
LV3003047089	0.0512942281286998	0.0190614503599607	-0.0200268137857038	-0.0320332413353394	-0.0283090179994706	-0.0494790801280516	-0.0503060336648716	-0.0548312395262192	-0.0345022704508581	-0.107132562263212	-0.1306306220513	-0.0754408313624073	-0.124755543600349	-0.119580618512863	-0.0155654127583405
LV3003047088	-0.0217756989041083	-0.0242281075808436	-0.0405684049332476	-0.0345319099960146	-0.0283090179994706	-0.0494790801280516	-0.061760848793916	-0.0548312395262192	-0.0382562334269976	-0.138565235763029	-0.132676708963632	-0.0754408313624073	-0.126858579816609	-0.124982216871319	-0.0228436392683782
LV3003047087	-0.0207201941208635	-0.0500930374642046	-0.0405684049332476	-0.0344222988436848	-0.0283090179994706	-0.0494790801280516	-0.0653174018529304	-0.0548312395262192	-0.0382562334269976	-0.133680378176913	-0.0875857618619463	-0.0716916901182853	-0.113783620486765	-0.102893083143936	-0.0273850285481396
LV3003047064	-0.030144775975999	-0.0681112431384553	-0.0405684049332476	-0.0351560350171904	-0.0265035048232081	-0.0494790801280516	-0.0653174018529304	-0.0548312395262192	-0.0382562334269976	-0.160925276485442	-0.223021267664637	-0.0754408313624073	-0.126858579816609	-0.124982216871319	-0.0206425100777206
LV3003047079	0.131122311327353	0.0861333608109111	0.0062386069595524	-0.0188658403607595	-0.0222912290294165	-0.0494790801280516	-0.0293854316455606	-0.0548312395262192	-0.035542837270973	-0.0573636742427814	-0.0396319779277167	-0.0754408313624073	-0.082200930317084	-0.0794813125682507	-0.0193735720348681
LV3003047078	-0.030144775975999	-0.0681112431384553	-0.0405684049332476	-0.0346034129200407	-0.0283090179994706	-0.0494790801280516	-0.0653174018529304	-0.0548312395262192	-0.0382562334269976	-0.160925276485442	-0.216048493115709	-0.0754408313624073	-0.126858579816609	-0.124982216871319	-0.029440234927016
LV3003047077	-0.0267369105143155	-0.0681112431384553	-0.0405684049332476	-0.0290974188661776	-0.0238954020537878	-0.0494790801280516	-0.0653174018529304	-0.0548312395262192	-0.0357295611306336	-0.14284602575392	-0.133568125260798	-0.0665321323376187	-0.108613750101463	-0.109726002598573	-0.0243572172039889
LV3003047074	-0.030144775975999	-0.0681112431384553	-0.0405684049332476	-0.0324038673859863	-0.0283090179994706	-0.0494790801280516	-0.0653174018529304	-0.0548312395262192	-0.0382562334269976	-0.160925276485442	-0.222420670879625	-0.0754408313624073	-0.126858579816609	-0.124982216871319	-0.0302605597065647
LV3003047073	-0.030144775975999	-0.0681112431384553	-0.0405684049332476	-0.0361069409406146	-0.0283090179994706	-0.0494790801280516	-0.0653174018529304	-0.0548312395262192	-0.0382562334269976	-0.160925276485442	-0.223622076330332	-0.0754408313624073	-0.126858579816609	-0.124982216871319	-0.0310452017423773
LV3003047162	-0.030144775975999	-0.0681112431384553	-0.0405684049332476	-0.0258464018805632	-0.0283090179994706	-0.0494790801280516	-0.0653174018529304	-0.0548312395262192	-0.0382562334269976	-0.159701267205045	-0.212502994212383	-0.0754408313624073	-0.126858579816609	-0.124982216871319	-0.0203106320553902
LV3003047063	-0.030144775975999	-0.0681112431384553	-0.0405684049332476	-0.0361069409406146	-0.0225465790732751	-0.0494790801280516	-0.0653174018529304	-0.0548312395262192	-0.0382562334269976	-0.157384594576103	-0.207719720788658	-0.0754408313624073	-0.126858579816609	-0.118206546591723	-0.0275625473847351
LV3003047062	-0.030144775975999	-0.0681112431384553	-0.0405684049332476	-0.0204110089165675	-0.0228669812541568	-0.0494790801280516	-0.0653174018529304	-0.0548312395262192	-0.0382562334269976	-0.154189774632174	-0.133472585832968	-0.0703049604021094	-0.106189590087267	-0.124982216871319	-0.0260034781603211
LV3003047061	-0.030144775975999	-0.0681112431384553	-0.0405684049332476	-0.0344625445035402	-0.0236882056660838	-0.0494790801280516	-0.0653174018529304	-0.0548312395262192	-0.0382562334269976	-0.147235946847733	-0.0844522985442188	-0.0754408313624073	-0.124012305918016	-0.124982216871319	-0.0256858754959073
LV3003047060	-0.030144775975999	-0.0547128275070235	-0.0405684049332476	-0.0345199157842584	-0.0283090179994706	-0.0494790801280516	-0.0653174018529304	-0.0491028730303237	-0.0370667871970381	-0.106799127846579	-0.0145154866558122	-0.0754408313624073	-0.126858579816609	-0.11768605374059	-0.0221234380051334
LV3003047059	-0.0248472936468618	-0.0641304415460389	-0.0405684049332476	-0.0345589635987108	-0.0283090179994706	-0.0494790801280516	-0.0653174018529304	-0.0548312395262192	-0.0382562334269976	-0.12383750147357	-0.0365977206571192	-0.0754408313624073	-0.126858579816609	-0.110078518614358	-0.00727515641123132
LV7001898100	0.126438108231025	0.147531286245963	0.136595901429652	-0.0295340089463298	-0.0283090179994706	-0.0436198260317213	0.0892548039605527	-0.000283902305239556	-0.0121604644055626	0.0258463630040693	0.00762509496712664	-0.0599957977145232	0.000486799000007375	0.00684233477333532	-0.031026269935642
LV7001898088	0.0899898763276832	0.0926639278911187	0.05938237970917	-0.0223340156320363	-0.0283090179994706	-0.0149621340768125	0.0899475501179737	0.106603556225715	0.0375529956684393	0.045976115754387	0.0303650469738842	0.0827645567022882	0.0577191602398324	0.0496281843690631	-0.028942801078906
LV7001898076	-0.00806150032691371	0.0352580415343859	0.0527855296569677	0.143394729193697	0.214416436139211	-0.0158956734247057	0.157623696668824	0.187575623758338	0.257981202548336	0.0433371963096994	0.0250969363728406	0.111068817624239	0.0727916411680971	0.0668919615376716	-0.025431584302526
LV7001898064	-0.030144775975999	-0.0274317977314431	-0.0357687219299876	0.253135001830178	0.133823172954677	-0.0387551985984625	0.0659140745972462	0.0424821833671956	0.0316796460644977	0.0365545948120256	0.0322851481650168	0.0325859878520356	0.0707886172136001	0.0461474341985695	-0.0141544224566103
LV3003061546	-0.030144775975999	-0.0657080570193411	-0.0246124663548846	0.299954546547127	0.299541186334724	-0.0494790801280516	-0.0580350843520539	-0.0501094671335064	-0.014334526888439	-0.0230565412072124	0.000714364794117551	-0.0320541638480626	-0.0202852782341819	-0.0386525472105551	0.000920444239960799
LV3003061533	-0.030144775975999	-0.0444992799288052	-0.0352166195636819	0.284626546214889	0.359721957617943	-0.0494790801280516	-0.0241862753998256	-0.0151825038216355	-0.0191552263692654	0.023680258744608	0.0259265597174123	-0.00124589039010104	0.0481554096541166	-0.0061522452793177	-0.00367450664211971
LV3003061518	-0.016389906512545	0.0212150803961358	0.0138867638306595	0.0404178116411372	0.0256440143104129	-0.00837139971094528	0.129729584233547	0.171718455723968	0.186612787753563	0.0463369684168645	0.0276435992556226	0.104193027876682	0.0634620078235528	0.0580804919319001	-0.0236190366407982
LV3003061506	-0.030144775975999	-0.052457029496623	-0.0405684049332476	0.155098456143084	0.157284213363674	-0.0435658576583015	-0.0251008591063809	-0.017782757572631	-0.0221303343518558	0.024093535534217	0.0407592138696496	-0.0202291801049558	0.0574905491911625	0.024921761157569	-0.0224547917257685
LV3003061492	-0.0097375873927412	0.0108148900838965	-0.00890128399534354	0.0919196031084786	0.127396259727019	0.00575570557431582	0.153562296118635	0.194286313064546	0.277432882372078	0.0430893194889507	0.0199441611260774	0.123998530833541	0.0737868638634737	0.0660883244262444	-0.0209774146502914
LV3003061477	0.00400743148681764	0.0131989288657372	0.0197126358453286	0.022691329474572	0.026316336963269	-0.0010093078415145	0.160030431482655	0.199285434521379	0.286796570189048	0.0420112716219796	0.0247532447698312	0.113417716396619	0.0696142264522051	0.0706602858188365	-0.0296141287016237
LV3003061572	-0.017754835145455	-0.0036050165886485	-0.0221580956350936	0.0448596670686838	0.0406265655338002	-0.0216797370452358	0.153150754526004	0.173580360684843	0.266502866146755	0.0376958164462387	0.0264540593916657	0.122972829471893	0.0781973963042173	0.0674831960083266	-0.0175243040993468
LV3003061559	-0.030144775975999	0.00848506751487315	-0.0330061540753775	0.00210538566801419	-0.014762353807302	0.162907260984557	0.0895739776846434	0.0368958045368183	0.0227263118513248	0.0496722400508068	0.0393900916010278	0.112083878328641	0.068773249328523	0.0761119906790799	-0.0156096768768334
LV3003061545	-0.030144775975999	-0.0314931945155984	-0.0405684049332476	0.00102397981238926	-0.0138201505555713	0.229169225629594	0.0920949470439115	0.153108580879905	0.0400628977151174	0.0416631200355857	0.0222116212417572	0.143493201521831	0.0648662356125885	0.0751214203195035	-0.0232493119040069
LV3003061531	-0.0282564615912535	0.028800947883558	0.00688588752751946	0.0116116704968607	-0.008748631197949	0.227018493612999	0.103880974249581	0.163443474562502	0.043387729256412	0.0505634330918608	0.0249692530967485	0.126112206167795	0.063860230688661	0.0746626125540519	-0.00796661815205178
LV3003061517	-0.0177540128445173	0.0687272254840839	0.101373093140824	-0.019310754924463	-0.010078032004216	0.144327088660527	0.104710035231125	0.10247003112985	0.0676468521385069	0.0478664097041293	0.0275828292354972	0.116414806677224	0.0577506841085012	0.0685666157495237	-0.0159245090811786
LV3003061505	-0.030144775975999	-0.0430574781380366	-0.035821624626841	-0.0262202457321924	-0.0190004210589588	0.0529504751492754	-0.00586167165609194	0.016843477320104	-0.0241174213621704	0.0667540678323152	0.0537349111741293	0.0490356269603334	0.0705590431232414	0.08222166612515	-0.0309177580026671
LV3003061488	-0.0211147649293077	0.00526360494650606	-0.0210112452934545	-0.0217181780828941	0.000739245211289482	0.139563516020806	0.11358909683914	0.176497835949066	0.0366918884860443	0.0546736591372752	0.0315228591318052	0.111476142180682	0.0666423554118046	0.0613657958702672	-0.0235289876076
LV3003061476	-0.0242870378810138	0.0486023658890918	0.020213057832735	-0.0239169715526209	-0.0222848123841812	0.0735354461933332	0.0393243899622711	-0.00152897936735507	-0.0249840885571353	0.0492815342128589	0.030923167906885	0.104044220763665	0.0535131586820189	0.0704628063708825	-0.0234479170638814
LV3003061571	-0.030144775975999	-0.0609702798341588	-0.0405684049332476	-0.000308638404054111	-0.00878469724054625	0.0604680696588352	-0.0193425250634655	0.00380438220325206	-0.018106948375782	0.0591005082210652	0.0392809073905653	0.0765022462402803	0.050381047425288	0.0514540938263518	-0.00509889264639805
LV3003061558	-0.030144775975999	0.0201074406743588	-0.0374740910765291	-0.017445308239969	-0.0236134129392338	0.0860857952191797	0.018156628412066	0.0285456018711862	-0.0194146349198753	0.0693730172239524	0.0491465900201897	0.120580682459719	0.0627310662710692	0.0808630378526188	-0.0272859869677631
LV3003061544	-0.0278619755020567	0.022747557087755	-0.0357297419419611	-0.0301383002142892	-0.0226973127206456	0.00972845867609653	-0.0154382894140947	0.0127290725711436	-0.0284540460015006	0.0644086064587431	0.0487388066114703	0.0513559004577141	0.0580886661622741	0.0818112316271774	-0.0214941436927894
LV3003061530	-0.0261047479919698	-0.0104670171650285	-0.0323432509544789	-0.0361069409406146	-0.0283090179994706	-0.0232114468943632	-0.037838121087398	-0.0343082986107715	-0.0360659811352229	0.0592223486423865	0.0577465438420447	-0.0525234743983163	-0.000377868874549632	0.0293148184367026	-0.0233668919418204
LV3003061516	-0.0274281504463096	-0.030551402741869	-0.0344378928541393	-0.0332690439906337	-0.0250339308371905	-0.0157067697679666	-0.0517021154890418	-0.0232449408255837	-0.0367320350179114	0.0746991228575535	0.0596134516739105	0.0220214945968531	0.0577227175660466	0.0358346113599002	-0.0307556009892109
LV3003061504	-0.030144775975999	-0.0298674417672636	-0.0299164890744593	-0.0348400207324473	-0.02468171400393	-0.00846111568847717	-0.0391033860309516	-0.0168634507847154	-0.0341124186559076	0.0665690691216036	0.0621910210408162	-0.0141059822676216	0.043198251064305	0.042225523520518	-0.0328691528888462
LV3003061486	-0.030144775975999	-0.0621995819870776	-0.0405684049332476	-0.0326604909471665	-0.0247907272521811	-0.0418194207504343	-0.0596724388562402	-0.0513671842091865	-0.0382562334269976	0.0274413728580163	0.0530638676276186	-0.0654476797059684	-0.0584766688638828	-0.08045869754867	-0.0191477828808832
LV3003061475	-0.030144775975999	-0.0111884002512644	-0.0405684049332476	-0.0297746455611428	-0.022682779161914	-0.0370718354034283	-0.0403134169731089	-0.029803931795284	-0.0332859606832278	0.0701313378687406	0.0541005935905727	-0.0294123898178469	0.0112138313267024	0.0487373870596167	-0.00906326235816865
LV3003061570	-0.030144775975999	0.0924360706287039	0.0516738814717339	-0.0337361736086231	-0.0200198766923885	-0.0153745753678887	0.00444146464430255	-0.030362447247739	-0.0302856278809712	0.0693519907702893	0.0467207878768413	0.00407166745245506	0.0501656345005685	0.0614409038563793	-0.0194782041407144
LV3003061557	-0.030144775975999	0.11742780378348	0.190968898419314	-0.0323866306509437	-0.0251943486625971	-0.0245152163541249	0.0251058194110778	-0.0319499882302982	-0.0287853257113245	0.0353513155034955	0.0377580697974925	-0.0357070241709512	0.0188537170461357	0.0456888464019972	-0.026091337504564
LV3003061543	0.0157961187903976	0.0956528508758711	0.154318663098887	-0.024418144723136	-0.0241385063405613	0.000343541457611438	0.0933383699684654	0.0880319568841299	0.0195098759227422	0.0574195212716217	0.0343876603977347	0.0977699744295835	0.0508630795644596	0.0738820712684562	-0.0192141415245147
LV3003061529	0.0538567529242623	0.099533157136714	0.0995721775961678	0.00311816952858417	0.00240425603856874	-0.0359603421310579	0.134037255370751	0.0681979095366797	0.0954248974286822	0.0529337395066166	0.0343266609206737	0.0981274847790032	0.0592187585596116	0.0685895237520075	-0.0066034380991217
LV3003061515	0.279500310206183	0.153632856845674	0.277751725824818	-0.0207373969130777	-0.0145660886910493	0.000880217074260598	0.150753674972594	0.076232810345887	0.094768376834212	0.050890362896444	0.0143570958332367	0.0534644712628571	0.0355018904164579	0.0602290637790853	0.00786798056100924
LV3003061503	0.020994227115739	0.122458971979306	0.105779993286952	-0.0181682381488836	-0.0242964781195521	-0.0109770220343321	0.116891965234186	0.0237928633459656	0.00736698713855406	0.0657764945350025	0.0357567278802493	0.0391805018302626	0.0493135175790611	0.066149819217054	0.00776869031022084
LV3003061485	0.109333095962536	0.143466574044234	0.18355386326673	-0.0229370280711136	-0.024537410154939	-0.019098780719936	0.152057622837951	0.0652189751512448	0.0901115166286263	0.0586992477029903	0.0224363725732757	0.0566596102214827	0.0332703400932603	0.0592776057518719	0.0165293535471061
LV3003061474	-0.0236775416004713	0.101737116448442	0.0248046113204409	-0.0211923826348183	-0.0283090179994706	-0.0370884604066786	0.0461427152131618	-0.00782625163811134	-0.0167416819675348	0.0662414312886765	0.0394917878573021	0.0215056291665801	0.0443061455896991	0.061002491503239	0.0284669916220278
LV3003061569	0.0106370568753127	0.146270937093331	0.143321794646462	-0.0266632152800922	-0.0283090179994706	-0.0472762132709086	0.0953371391431152	-0.0157754536424639	-0.0214161451121744	0.0697811738937802	0.0364649094131093	0.0182951093242939	0.0407130117782512	0.0644680333537338	0.0383642695309445
LV3003061556	-0.030144775975999	0.11857612083656	0.0446501947471194	-0.0293904864758133	-0.0252645200861252	-0.0322649901804916	0.00713950556654821	-0.0419924786157933	-0.0320298594937382	0.0670582750951606	0.0395951768424358	-0.0525161432116103	-0.00128802942717183	0.0431060535377877	0.0121200669434665
LV3003061541	-0.030144775975999	0.0655970938169031	-0.00777597893858881	-0.03134933060795	-0.025535458707195	-0.0275168166055515	0.00845208447265417	-0.0316406457894341	-0.02784585442658	0.0707218317178094	0.0410817845225446	-0.0094539246647099	0.0197646952940607	0.0593673984952619	0.0544839595307888
LV3003061528	0.134915398377386	0.141435616567329	0.124924873925701	-0.0304096061628725	-0.024460545186985	-0.041054733602399	0.127581955503298	0.0341185593241834	0.0288233237217353	0.0574615890295032	0.01735475980119	0.00984436520285552	0.040317023144896	0.0427217638249741	0.0296092523306853
LV3003061514	0.22247321653503	0.146046087079571	0.210002700855898	-0.0202055207953832	-0.0166632360244244	-0.0340521045959624	0.15574921597263	0.0439286299384124	0.0857995178628831	0.0547300221469185	0.0168037697088882	0.0155728025340434	0.036852249120706	0.0408495723862787	0.0349527964190333
LV3003061501	0.0473220484145499	0.106229904166932	0.0537700563312326	-0.030675846734999	-0.0283090179994706	-0.0175342203362502	0.024334675159645	-0.022745318847824	-0.0255211497112368	0.0511976154566933	0.0253399138924078	-0.0485054549859932	-0.033656845140664	-0.00118478229337884	0.0524394559624637
LV3003061489	0.0964830106034189	0.0567889593541265	-0.0364884045639692	-0.0330413836226291	-0.0283090179994706	-0.0263392576048796	-0.0213145635473898	-0.0522906266450544	-0.0354328439085585	-0.0646835436693516	-0.0403393042549652	-0.0724420021492532	-0.115404793675355	-0.102304658583253	-0.0135708530970369
LV3003061473	-0.0253054037960108	-0.0405295201988088	-0.0405684049332476	-0.031562856911679	-0.0283090179994706	-0.0494790801280516	-0.0537840310351385	-0.0548312395262192	-0.0371379963376317	-0.122313838361502	-0.0436058507821294	-0.0754408313624073	-0.114232644044814	-0.0923228733229463	-0.0315237951653833
LV3003061568	-0.030144775975999	-0.0681112431384553	-0.0405684049332476	-0.0361069409406146	-0.0283090179994706	-0.0494790801280516	-0.0653174018529304	-0.0548312395262192	-0.0359387404218234	-0.157090770376116	-0.210092545544606	-0.0754408313624073	-0.126858579816609	-0.124982216871319	-0.0299243354408551
LV3003061555	-0.026527946389113	-0.0681112431384553	-0.0405684049332476	-0.0361069409406146	-0.0283090179994706	-0.0494790801280516	-0.0653174018529304	-0.0548312395262192	-0.0382562334269976	-0.149241389860404	-0.111138838722663	-0.0754408313624073	-0.113717766469026	-0.124982216871319	-0.0327718775852673
LV3003061539	-0.0273783718574031	-0.0402631872684422	-0.0230280458925906	-0.033751156613133	-0.0283090179994706	-0.0449366136763326	-0.0596261625186494	-0.0278140948194152	-0.0326658947314939	0.0120820212518151	0.0330710514955875	-0.0194933485979305	0.0926670162787287	-0.0114957998419231	-0.0326113479288877
LV3003061527	-0.030144775975999	-0.0681112431384553	-0.0405684049332476	-0.0361069409406146	-0.0255407726096838	-0.0494790801280516	-0.0653174018529304	-0.0548312395262192	-0.0382562334269976	-0.156276086788778	-0.201309039664264	-0.0754408313624073	-0.126858579816609	-0.124982216871319	-0.031166715827653
LV3003061513	-0.030144775975999	-0.0233290269513091	-0.0405684049332476	-0.029134334956663	-0.0283090179994706	-0.0448503399497393	-0.0653174018529304	-0.0318928447256523	-0.0303316616479569	0.0103373357808898	0.042450488741571	-0.0334091831490302	0.075059541475754	-0.0135862144391341	-0.0313328564728984
LV3003061500	-0.030144775975999	-0.0412083938123101	-0.0405684049332476	0.100866652438784	0.0480399030799145	-0.0494790801280516	-0.0412631871151923	-0.0391938521187884	-0.029837126115358	0.0336175764150135	0.0453704439096928	0.0169578374418099	0.0654594672019454	0.00162756614520313	0.00505184266791107
LV7008886714	0.054896506590049	0.101680029718864	0.0146598020504748	-0.00977308327000471	-0.0283090179994706	-0.0401181476365061	0.0883504419343811	-0.0102792513752316	-0.0126744159952194	0.0299450009296327	0.0189472240136535	-0.0607112674788587	-0.0107922652101239	-0.00805003630459935	-0.0263721033038632
LV7008886690	-0.030144775975999	-0.0663190691108939	-0.0405684049332476	0.286866564228652	0.0415815427808277	-0.0494790801280516	-0.058010515679894	-0.0435946352257102	-0.0315801429056805	-0.0976312929418756	-0.0637695891554744	-0.0659107721221469	-0.109036304708619	-0.0867595625217384	-0.00314255403853484
LV7008886751	-0.030144775975999	-0.0578450724635286	-0.0405684049332476	0.259511271364222	0.356271842813171	-0.0494790801280516	-0.0274887848301489	-0.0314231544281827	-0.0193364615303906	0.0206152038694091	0.0232952902092277	-0.0227336707116365	0.0530968770115201	-0.0281384125493976	0.0270595050139823
LV7008886727	-0.030144775975999	-0.0133353480356715	-0.034323315849071	0.0943180486324329	0.144259122434946	-0.0316280482575898	0.14776660322258	0.159322527179878	0.309855089055624	0.0413238333991005	0.0152289420963726	0.105422737186228	0.0747086106472115	0.0639859773956762	-0.0167909096203922
LV7008886703	-0.030144775975999	-0.0375980351840638	-0.0405684049332476	-0.0143312839386173	-0.023254009190767	0.244095866256055	0.0321133273990275	0.14401145736573	-0.0128776557600422	0.0278713083254153	0.0223375679827112	0.146518072860513	0.0690681970559733	0.0730249418116703	0.00663570842260745
LV7008886776	-0.030144775975999	0.0239186395757116	-0.00501111085857082	-0.0263262280158876	-0.0176387438977442	0.17204989526758	0.118705576872568	0.189656351617905	0.00665103317471556	0.0496443189815546	0.026562751291204	0.121233322750841	0.061335037077873	0.0742182530221891	-0.00472098746970459
LV7008886740	-0.030144775975999	-0.0281665349487884	-0.0405684049332476	-0.0299057605894501	-0.0283090179994706	0.0200813985292447	0.00242626560093304	-0.032400642458834	-0.0204108614304023	0.0603744501317455	0.038141595156724	0.0315702519578905	0.0667374853987775	0.062405560925271	-0.00109182024940223
LV7008886221	-0.030144775975999	-0.0573471534604158	-0.0405684049332476	-0.0215394695818987	-0.0162407343361975	-0.0114063706302211	-0.05918584198449	-0.0359258373530818	-0.0326235525519796	0.0627869247478574	0.0504617533894279	-0.033897855112856	0.0273637323575105	0.015882302340808	0.0655411323151896
LV7008886692	-0.030144775975999	-0.0585264144444585	-0.0405684049332476	-0.0255389930886033	-0.0283090179994706	-0.0132028007305854	-0.0604508164040595	-0.0510966429944333	-0.0373123858124211	0.0443317258753079	0.0613075100972789	-0.0754408313624073	-0.0681787523005224	-0.117861418926547	0.012955170464897
LV7008886765	-0.02726734689205	-0.019392302626231	-0.0405684049332476	-0.0177424620286765	-0.0142774077546641	0.0231501492764129	-0.0576648167277272	-0.0322489903206829	-0.0318963363566652	0.0647960937360156	0.0482531415751372	0.009347956288744	0.0458064736821018	0.0656412192502188	0.040050508641035
LV7008886741	-0.030144775975999	-0.0641307800800001	-0.0346513839137856	-0.0343978024347549	-0.0283090179994706	-0.0494790801280516	-0.0653174018529304	-0.0499466661176502	-0.0371036474933066	-0.146221855074262	-0.142809434999513	-0.0704986690224368	-0.11191039934793	-0.110734288896001	-0.0211928498939461
LV7008886705	-0.030144775975999	-0.0623017950987724	-0.0405684049332476	-0.0269836120339731	-0.0163822872191463	0.00899168996559349	-0.0653174018529304	-0.0500571454147999	-0.0382562334269976	-0.144541789879639	0.0646776732719724	-0.0754408313624073	-0.122189048153294	-0.10208823754342	-0.014036307158877
LV7008886778	0.0558435102329939	0.123215966193244	0.231388545457026	-0.0204719661848469	-0.0199313084389264	-0.0431571628246343	0.107830078656467	-0.0141737734461758	-0.00515209122538452	0.0414847498404298	0.0222858633417688	-0.00644051754050112	0.0255497372320735	0.0332718203674159	0.257431287115154
