sample	core	age_kyr	d18O	sst	PC1	PC2	PC3	state	label
LV7008886717	GeoB25202_R2	59.738	4.55546	7.834293148625	0.851887358113034	0.0603317961571543	0.0381537780392788	3	IG-B
LV7008886718	GeoB25202_R2	79.0255	4.046175	8.49363513875	-0.963501994564389	0.825781063940876	-0.171668437084744	3	IG-B
LV7008886755	GeoB25202_R2	81.6705	3.80659	7.83914049266667	-0.373247395146166	1.28689579041715	0.276307382342219	3	IG-B
LV7008886731	GeoB25202_R2	87.2825	4.160225	8.63470754958333	1.07522550345025	-0.174757910312733	-0.0273221453687839	3	IG-B
LV7008886707	GeoB25202_R2	95.3875	3.76225	6.490722559125	0.305660023900369	0.322996365741667	-0.0679951358502034	3	IG-B
LV7008886780	GeoB25202_R2	102.2955	3.86591	7.669916553875	-1.47425647401467	1.27037040405947	-0.0964907526737239	3	IG-B
LV7008886756	GeoB25202_R2	105.5785	3.936775	8.648961519375	0.752049645819234	0.0845715018706878	-0.010347919322386	3	IG-B
LV7008886720	GeoB25202_R2	109.6305	4.06956	10.5363336105	0.352413713893998	0.885241443863682	0.511721130939291	3	IG-B
LV3003047044	ST8	12.078	3.93092	6.75394096788059	-0.436009434369354	-0.201626069804253	-0.877817170616307	4	IG-A
LV3003046994	ST8	15.549	4.63274	7.18672783126745	0.332406782842736	-0.252667773626649	-0.514860045469818	4	IG-A
LV3003046966	ST8	17.373	4.93222	7.34478712009314	-1.32077833774487	-0.726311931506741	-0.670534499498793	4	IG-A
LV3003046937	ST8	18.598	4.98412	7.40669227965178	-0.935690232806425	-0.579655031346998	-0.877532634782328	4	IG-A
LV3003047009	ST8	20.142	4.97864	7.48471804810772	-0.296754062828909	-0.580902452300487	-0.435533521252057	4	IG-A
LV3003047145	ST8	23.446	4.8377	7.65168510703157	-0.889623171086868	-0.574775077082059	-0.842787365050954	4	IG-A
LV3003047099	ST8	25.058	4.8113	7.73314724352832	-0.911449072770741	-0.657450074784426	-0.734490416767876	4	IG-A
LV3003047071	ST8	26.141	4.68128	7.78787645806057	-0.623001474626198	-0.428465633776354	-0.972504894208061	4	IG-A
LV3003047169	ST8	26.6703333333333	4.72362666666667	7.81462622496645	-0.876470098047642	-0.633538193645857	-0.760908395569295	4	IG-A
LV3003047156	ST8	27.1996666666667	4.75	7.84137599187233	-0.819434628961839	-0.507011420417966	-0.935117849262749	4	IG-A
LV3003047144	ST8	27.729	4.75	7.87282431997209	-1.06833214668301	-0.524490330130019	-1.06288444606083	4	IG-A
LV3003047131	ST8	28.2453333333333	4.74509333333333	7.95468779538517	-0.689067373520057	0.103813454915977	-0.766639761379677	4	IG-A
LV3003047117	ST8	28.7616666666667	4.73476666666667	8.03655127079825	-0.506420127879932	-0.184720904866789	-0.85301771635707	4	IG-A
