sample	MEpink	MEyellow	MEblack	MEgreen	MEturquoise	MEred	MEblue	MEbrown	MEgrey
LV3003061485	0.0892546453711985	0.199443390580608	-0.00514736322065307	-0.0252955627838236	0.0931899827103032	0.170638694117608	0.0862147255360838	0.0748248362144069	0.0152093529175111
LV3003061474	-0.0261173576395125	0.0684428638936897	-0.0361994919773742	-0.0207982393224919	0.0555863182116235	0.0406619161488411	0.00346596794056537	-0.0260838367462671	0.0207852222006903
LV3003061569	0.00530175862954074	0.137040669699226	-0.0466096198164225	-0.0283630075781046	0.0650626043615815	0.0715744034846115	-0.00431114791562934	-0.0214186574550928	0.0320844672736239
LV3003061556	-0.0298954588238713	0.0699000415654473	-0.0289706135084391	-0.0318160388747936	0.0286527003977012	0.00259947276963508	-0.0389517773211708	-0.0265708017020978	0.00703608155846732
LV3003061541	-0.0298954588238713	0.0313905724549034	-0.0251194474131737	-0.0289476296225072	0.0476847724833339	0.00210276726459256	-0.021955617943792	-0.0254228470976894	0.0465147778559789
LV3003061528	0.0930834501102142	0.170340935184958	-0.0407409626935159	-0.0300493089868349	0.0779559208337985	0.127637575292115	0.0378401459318312	0.00900594176061866	0.0270182660346245
LV3003061514	0.197136132817035	0.219625382991781	-0.0279128562988152	-0.0261595049808259	0.089722899667935	0.162062363544388	0.0672878868681271	0.0709845746128982	0.038471074169067
LV3003061501	0.0251193943701778	0.0790146150158205	-0.018660990073383	-0.0322415930474734	0.0233612479573112	0.00634451458654806	-0.0385383726761653	-0.0251926994218595	0.051569760130623
LV3003061489	0.0547539870896556	0.014882277154593	-0.0276671796594286	-0.0295488796008897	-0.067857157334889	-0.0299308319587509	-0.0606822444475516	-0.0285417715571735	-0.01034424000541
LV3003061473	-0.0298954588238713	-0.0404387751452466	-0.0466096198164225	-0.0309213910336848	-0.0979956870880401	-0.0548372512001651	-0.0605560568726925	-0.0303239898783723	-0.0267859524704399
LV3003061568	-0.0298954588238713	-0.0560714901058422	-0.0466096198164225	-0.033329110812266	-0.147990046245882	-0.0589574165188726	-0.0611669333343009	-0.0325307865357179	-0.0278455249918685
LV3003061555	-0.0272291596045713	-0.057152085634216	-0.0466096198164225	-0.033329110812266	-0.124046358137944	-0.0589574165188726	-0.062451591626714	-0.0325307865357179	-0.0280153464624625
LV3003061539	-0.0272677804478909	-0.0370393025067033	-0.0402912771340618	-0.0318824141050067	-0.00447850518122581	-0.0520447306494722	-0.0304763176515716	-0.0284703136108648	-0.0280390192901124
LV3003061527	-0.0298954588238713	-0.057152085634216	-0.0466096198164225	-0.0324231353028389	-0.151075879156265	-0.0589574165188726	-0.0625352301132929	-0.0325307865357179	-0.0281129310056473
LV3003061513	-0.0298954588238713	-0.0352031087192798	-0.0429725007530903	-0.0289932567070927	-0.00904504934303685	-0.0554866428230242	-0.0391593634086652	-0.0284586015049744	-0.0289014382068169
LV3003061500	-0.0298954588238713	-0.0440283203115443	-0.0466096198164225	0.0645981637580763	0.0228755126833835	-0.0387454210446678	-0.0190758888895386	-0.0268297336882258	0.00100239499025629
LV7008886714	0.0909780482835607	0.070484869050135	-0.0351893515417586	-0.0123701493586838	0.0344062709476465	0.0543569046324692	-0.0302737241496811	-0.0197644465837769	-0.0259801205186549
LV7008886690	-0.0298954588238713	-0.057152085634216	-0.0466096198164225	0.188430792485688	-0.0683133193615303	-0.0508456138930481	-0.0585236480791054	-0.0185535866751669	-0.00432990933944481
LV7008886751	-0.0298954588238713	-0.0511509467168633	-0.0466096198164225	0.253821881816655	0.0151402764029144	-0.0270518308782004	-0.0336034876781604	-0.0142346605934922	0.0185935430381735
LV7008886727	-0.017300329336014	-0.0131670605703584	-0.0394574964551341	0.143109580568026	0.0879234471933795	0.124884764649041	0.166013394920212	0.312967460401027	-0.0219176857111504
LV7008886703	-0.0298954588238713	-0.0403575659714926	0.282073924600366	-0.0182838940750654	0.0568130140668775	0.0186806392154697	0.105950408111579	-0.0139081388423158	0.00666136243311265
LV7008886776	-0.024400211081398	0.0175104126445595	0.196037881499073	-0.0280302049770471	0.0741629371090353	0.0979071492777924	0.141791376440956	-0.00508191365331803	-0.00851534080244507
LV7008886740	-0.0298954588238713	-0.0356044045961389	0.00525779314674216	-0.028972432234472	0.0321663477576155	-0.011909456187675	-0.00588105976242948	-0.024452360747515	-0.00130017727755696
LV7008886221	-0.0298954588238713	-0.0523892651053407	-0.0182366785033736	-0.0286659968869961	0.0198538791482322	-0.0568884810120774	-0.038330678834104	-0.0282415177507554	0.0479338861009882
LV7008886692	-0.0298954588238713	-0.0542888621325894	-0.0238474926701309	-0.0263434572448113	-0.0241751872078709	-0.0546808628841932	-0.0567573958149367	-0.031884800879143	0.00160760724146158
LV7008886765	-0.0224069308427531	-0.0307164821836081	0.00421863482361028	-0.0218984125672898	0.0331739819305312	-0.0516204378359384	-0.0190776330658972	-0.0253340073811545	0.0270221416522821
LV7008886741	-0.0298954588238713	-0.0538697750782408	-0.0466096198164225	-0.032431875962588	-0.134928169137683	-0.0589574165188726	-0.0586336224880306	-0.0325307865357179	-0.02318530329288
LV7008886705	-0.0298954588238713	-0.0543662934038747	-0.010515838542206	-0.025838747560269	-0.0847145242507981	-0.0589574165188726	-0.0562884987864449	-0.0304202141889074	-0.0165849033939977
LV7008886778	0.0343882494291674	0.178420115794838	-0.0406633626255479	-0.0234035102274408	0.0697501038271057	0.12292880662433	-0.00672789557711477	-0.00321793770629382	0.299935336141911
LV7008886754	0.270972997114072	0.191115950051876	0.0200704461880017	-0.00586132332404146	0.0708319079090301	0.156903449100997	0.0213807091461673	0.0219181688266557	0.229969655227482
LV7008886730	-0.0179301815763751	0.115570543329462	-0.0136824699444819	-0.0203959112588669	0.0734996242597768	0.140979754519508	-0.0124549760022951	-0.00980292995782493	0.290787890777864
LV7008886706	-0.0111870137522517	0.135053384665336	-0.0466096198164225	-0.0186280242431542	0.0646437252368772	0.0626403155062054	-0.0140979900038619	-0.00488521390104355	0.268093021741796
LV7008886743	-0.0225785420550579	0.0236539894153506	-0.0466096198164225	-0.0255007512348626	0.000109531410730039	-0.033177090533626	-0.059716211922559	-0.0299975108205609	0.295000129236124
LV7008886719	-0.0298954588238713	-0.0434806997228888	-0.0385210939855927	-0.0246477292338831	-0.0185751040741259	-0.0548540599296223	-0.0567073368928682	-0.0305733431679166	0.246038166913382
LV7008886695	-0.0244622559916178	0.0526375818001781	-0.0365514996217274	-0.0263314348881801	0.0318086315554323	0.00652536710038006	-0.0501979386298991	-0.0219828591209691	0.352633616378137
LV7008886768	-0.0298954588238713	0.083632312974116	-0.0466096198164225	-0.0293810680800948	0.0441501044463277	0.0202035599969029	-0.0535015731605852	-0.0292260515505615	0.294241270217738
LV7008886744	-0.0248788627602746	-0.0161485998619843	-0.0437757946526543	-0.0271254369887128	-0.0425436746416246	-0.0573321451652828	-0.0613470812351328	-0.0290230994798199	0.315566356635908
LV7008886708	-0.0234544611364589	0.0240698050899373	-0.0312858024949119	-0.0234411424923197	-0.0163179590238692	-0.0355459948137621	-0.0605599075878598	-0.0263680189443149	0.375523262641616
LV7008886781	-0.0298954588238713	-0.056029004158302	-0.0466096198164225	-0.033329110812266	-0.145525601290235	-0.0589574165188726	-0.0624055045814717	-0.0325307865357179	-0.0236688687807051
LV7008886757	-0.0272344807279557	-0.057152085634216	-0.0466096198164225	-0.0314475799215822	-0.138128952333164	-0.0589574165188726	-0.0607293615703096	-0.0317078725204679	0.0022814512306228
LV7008886222	-0.0298954588238713	-0.0264748810431118	-0.039333491751608	-0.0295176254719965	-0.0141103707101438	-0.0570880334839457	-0.050186757897933	-0.02999422176349	0.0186769061537114
LV7008886709	-0.0298954588238713	-0.0471955470812834	-0.0466096198164225	-0.0288739450131376	-0.010803460571809	-0.0486065234701745	-0.0439176102923064	-0.0231374833840817	0.0205170358259335
LV7008886726	0.0215456234879136	0.00500830929493933	-0.00292792920612768	-0.00290542556332173	0.0399264328805766	0.083217883407606	-0.00143324177943854	-0.0013728916473837	9.57088301679864e-05
LV7008886702	-0.00677126815660447	-0.00464945517812098	-0.00292793316696803	0.0312605595707323	0.119381347822557	0.0130347338910396	-0.000751730109029402	-0.00137205027115875	9.53740991644042e-05
LV7008886763	-0.00677126815660447	-0.00504381086039793	-0.00292807275452936	0.0271436168923819	-0.24211005723016	-0.138132444655428	-0.00150104741995009	-0.00137025368322318	0.000107036385774165
LV7008886739	-0.00643694418139074	-0.000934780347039856	-0.00257151376308809	0.00520397198377449	0.335316473835542	0.500658870207299	0.0177632572378932	0.0328122532018175	-0.00843554549247303
LV7008886715	-0.00677126815660447	-0.00457040389062133	0.0691816448563495	-0.00287441778680333	0.185393639228377	0.0917892400994664	0.012346742277011	-0.00130144696777587	-7.77154835799489e-05
LV7008886226	-0.00677126815660447	-0.00494367039996938	-0.00289847525321555	-0.00288803418843644	-0.0222456726732938	-0.125563317876549	-0.0014571017683454	-0.001374133458199	0.000122405265262795
LV7008886752	-0.00677126815660447	-0.00496168628450954	-0.00267348253992872	-0.00290544414869122	0.0484423921141259	-0.148574411350015	-0.00136190903308472	-0.00137437217435073	0.000100131919060921
LV7008886728	-0.00677126815660447	-0.00502423735714124	-0.00266709229875472	-0.00290550111582841	0.0119302255660545	-0.144705788824966	-0.00142029168767534	-0.00137449874305473	9.72238554154799e-05
LV7008886704	-0.00677126815660447	-0.00462309894845834	-0.0029275297891141	-0.00290557430953845	-0.0484363428116154	-0.15124704842748	-0.0014960008226922	-0.00137461960460691	0.000104888564343929
LV7008886753	-0.00629922945679613	-0.00456622178051933	-0.00292807275452936	-0.00290548926036395	-0.166179596618698	-0.115592324120411	-0.00149829203255367	-0.00137456566202454	9.84998552264483e-05
LV7008886717	-0.00673377841376546	-0.00375335423328278	-0.00292703151052493	-0.00290519077701315	-0.0852773003735283	-0.140340532542531	-0.00148938892214676	-0.00137359034647452	0.000104916837261732
LV7008886229	0.00688976905166101	0.0150874078936019	-0.00291924297599924	-0.00290175244089261	0.238114465835616	0.320425929732571	-0.000757887000382004	-0.00136396804875651	0.000747732793919017
LV7008886766	0.095481222503139	0.0171780419928314	-0.00289243913683174	-0.00288356860883288	0.217558103616428	0.360764767333702	-0.00083308717912134	-0.00136365575594289	0.000627408016860829
LV7008886742	-0.00165558173545063	0.01421466060583	-0.00282678280641458	-0.00285319449708	0.265426103883461	0.415728335218724	-0.000186872990380372	-0.0013204205403381	0.00102199331064734
LV7008886718	-0.0067659965677093	0.00432178435025954	-0.00292700839756001	-0.00290412878916481	0.138307138530996	0.0800639048700107	-0.00139956108890744	-0.00137328592163365	0.000480770480173629
LV7008886755	-0.00661759467519835	0.0060038125664054	-0.00292807275452936	-0.00290550924817918	0.0602477249435489	-0.0364946002716743	-0.0014972192746848	-0.00137460652337874	0.000760215462503326
LV7008886731	-0.00677126815660447	-0.00443176982598249	-0.00292783572187538	-0.00290547118551629	-0.0804596473835202	-0.149999642167932	-0.00150090147948174	-0.00137461285576947	0.000532406418128196
LV7008886707	-0.00673957583244614	-0.00151968930259119	-0.00292635638877713	-0.0029055492687048	-0.00123118912611943	-0.11388393757112	-0.00150151187054824	-0.00137458173505056	0.000739911274666101
LV7008886780	-0.000621647336273453	0.00778767245206954	-0.00292718422708724	-0.00290509404280081	0.19837389582288	0.182445336513929	-0.00112482268376517	-0.00137043581222992	0.000594546549028478
LV7008886756	-0.00674769429966244	-0.00301641803476509	-0.00292767002169385	-0.00290555502881336	-0.0592664375332893	-0.138509422032547	-0.00150213285331223	-0.00137462006595087	0.000691561253782446
LV7008886720	0.00592894206947725	0.0015425108473642	-0.00289955130466451	-0.00290511310370433	-0.029362790202525	-0.029818111136703	-0.00149425334714966	-0.00136697965059948	0.000892140512822534
LV7008886228	-0.00677126815660447	-0.00505418673552775	-0.00292807275452936	-0.00290058304306395	-0.523885685318354	-0.170050562763287	-0.00150419244254039	-0.00137462418153857	0.000104273293971319
LV7008886769	-0.00674356489084901	-0.00505396188013956	-0.00292807275452936	-0.00286667275108442	-0.413408669109612	-0.170050562763287	-0.0014783030971676	-0.00137219845486983	0.000138696186005281
LV7008886745	-0.00677126815660447	-0.00492514624845868	-0.00291814982054787	-0.00290559840885312	-0.212241220753922	-0.170050562763287	-0.00149611272718672	-0.00137462418153857	0.000110597100362883
LV7008886721	-0.00677126815660447	-0.00407230869577593	-0.00292807275452936	-0.00276528088020138	0.0256866650544751	-0.105115732007131	-0.00142413790536042	-0.00137121691596837	0.000144822711503738
